0	122.3181189
0.0001	123.7879307
0.0002	124.1109708
0.0003	124.803403
0.00035	125.3505035
0.0004	125.8609146
0.0005	126.7333502
0.0006	127.256126
0.0007	127.8862706
0.0008	128.9025208
0.0009	130.0318684
0.001	130.9180535
0.0011	131.6511117
0.0012	132.5251604
0.0013	133.4434709
0.0014	133.9943835
0.0015	134.1350654
0.0016	134.3890028
0.0017	135.1343661
0.0018	135.9365892
0.0019	136.012787
0.002	135.2737773
0.0021	134.4807991
0.0022	134.268175
0.0023	134.3460221
0.0024	134.0323541
0.0025	133.3371004
0.0026	133.0536284
0.0027	133.7608447
0.0028	135.0694567
0.0029	136.1490966
0.003	136.6475216
0.0031	136.803509
0.0032	136.8032496
0.0033	136.5327879
0.0034	136.0466187
0.0035	135.8588846
0.0036	136.4386966
0.0037	137.5630444
0.0038	138.5867165
0.0039	139.286192
0.004	140.0783688
0.0041	141.2328321
0.0042	142.2016282
0.0043	142.0644265
0.0044	140.5232507
0.0045	138.2029292
0.0046	135.9395766
0.0047	134.1995728
0.0048	133.2536908
0.0049	133.5588296
0.005	135.4795552
0.0051	138.4308225
0.0052	141.0842796
0.0053	142.4181811
0.0054	142.4654797
0.0055	141.9303185
0.0056	141.304362
0.0057	140.5593982
0.0058	139.7560211
0.0059	139.2846749
0.006	139.3331144
0.0061	139.5096378
0.0062	139.441072
0.0063	139.4033244
0.0064	139.9576135
0.0065	140.9481126
0.0066	141.3586234
0.0067	140.564162
0.0068	139.5012149
0.0069	139.9562494
0.007	142.7241576
0.0071	146.3113084
0.0072	148.0473367
0.0073	146.7628005
0.0074	143.6972481
0.0075	140.9564162
0.0076	139.6122791
0.0077	139.4120663
0.0078	139.6556151
0.0079	140.1093297
0.008	140.8750189
0.0081	141.7736258
0.0082	142.2874626
0.0083	141.9516792
0.0084	140.5777247
0.0085	138.2238672
0.0086	135.4653701
0.0087	133.3834472
0.0088	132.9927334
0.0089	134.4601801
0.009	136.6269493
0.0091	137.801137
0.0092	137.2089266
0.0093	135.5905494
0.0094	134.2466716
0.0095	133.9477074
0.0096	134.788539
0.0097	136.5658287
0.0098	138.716237
0.0099	140.1575462
0.01	139.9282059
0.0101	138.364505
0.0102	137.3241193
0.0103	138.5832934
0.0104	141.958515
0.0105	145.2823797
0.0106	146.2813484
0.010700001	144.8154084
0.0108	143.008182
0.0109	143.0007471
0.011	145.075261
0.0111	147.8974669
0.0112	149.7871979
0.0113	150.0036445
0.0114	148.8012629
0.0115	147.0321342
0.0116	145.5899769
0.0117	144.9466689
0.0118	144.8667887
0.0119	144.670196
0.012	143.9270112
0.0121	142.8619921
