[Name]
Series 1 at /POINT:Point 1

[Data]
Time [ s ],Velocity v [ m s^-1 ]	
0.0341	0.068964224
0.034200002	0.068568649
0.0343	0.068145562
0.034400001	0.067873073
0.034499999	0.067785111
0.034600001	0.067741489
0.034699999	0.067563728
0.034800001	0.067211066
0.034899999	0.066714938
0.035	0.066153475
0.035100002	0.06556398
0.0352	0.065007337
0.035300002	0.06456558
0.0354	0.064303794
0.035500001	0.06430945
0.035599999	0.064619833
0.035700001	0.065149627
0.035799999	0.065717143
0.035900001	0.06617078
0.035999999	0.066515911
0.0361	0.066913623
0.036200002	0.067557283
0.0363	0.068491137
0.036400002	0.069422731
0.0365	0.069913925
0.036600001	0.069721432
0.036699999	0.068962703
0.036800001	0.067996585
0.036899999	0.067160644
0.037000001	0.066565218
0.037099998	0.066145324
0.0372	0.065837466
0.037300002	0.065686703
0.0374	0.065801388
0.037500002	0.066238506
0.0376	0.066848355
0.037700001	0.067347169
0.037799999	0.067536363
0.037900001	0.067395994
0.037999999	0.067108566
0.038100001	0.066870677
0.038199998	0.066759946
0.0383	0.066707703
0.038400002	0.066563339
0.0385	0.066195974
0.038600002	0.065612573
0.0387	0.065027348
0.038800001	0.064705016
0.038899999	0.064802384
0.039000001	0.065356071
0.039099999	0.066277651
0.039200001	0.067309903
0.039299998	0.068055665
0.0394	0.068162904
0.039500002	0.067577332
0.0396	0.066656251
0.039700002	0.066000545
0.039799999	0.066033068
0.039900001	0.066734257
0.039999999	0.067757606
0.040100001	0.068734157
0.040199999	0.06943789
0.040300001	0.069745921
0.040399998	0.069575821
0.0405	0.068957027
0.040600002	0.068162427
0.0407	0.067542094
0.040800002	0.06721221
0.040899999	0.066913382
0.041000001	0.066304108
0.041099999	0.065320993
0.041200001	0.064263623
0.041299999	0.063527187
0.041400001	0.063331099
0.041499998	0.063716626
0.0416	0.064643566
0.041700002	0.065995139
0.0418	0.067518269
0.041900002	0.068850798
0.041999999	0.069689172
0.042100001	0.069921076
0.042199999	0.069568878
0.042300001	0.068732425
0.042399999	0.067663875
0.0425	0.066716476
0.042599998	0.066189334
0.0427	0.066134034
0.042800002	0.066420824
0.0429	0.066908479
0.043000002	0.067521572
0.043099999	0.068065815
0.043200001	0.068240666
0.043299999	0.067795695
0.043400001	0.066796966
0.043499999	0.065668769
0.0436	0.064846909
0.043699998	0.064489039
0.0438	0.064493981
0.043900002	0.064757765
0.044	0.065303938
0.044100002	0.066138279
0.044199999	0.067079672
0.044300001	0.067838751
0.044399999	0.068283852
0.044500001	0.068475036
0.044599999	0.068472878
0.0447	0.068183819
0.044799998	0.067567175
0.0449	0.066862099
0.045000002	0.066479951
0.0451	0.066628391
0.045200001	0.067120105
0.045299999	0.067640451
0.045400001	0.067979403
0.045499999	0.068054402
0.045600001	0.067834494
0.045699999	0.067336069
0.0458	0.066683324
0.045899998	0.06612603
0.046	0.065834835
0.046100002	0.06577583
0.0462	0.065874714
0.046300001	0.06624148
0.046399999	0.067044856
0.046500001	0.068220341
0.046599999	0.069323488
0.046700001	0.069793441
0.046799999	0.069441868
0.0469	0.06866195
0.046999998	0.06802708
0.0471	0.067851405
0.047200002	0.068069477
0.0473	0.068417827
0.047400001	0.068616782
0.047499999	0.068517471
0.047600001	0.068107819
0.047699999	0.06761932
0.047800001	0.067294876
0.047899999	0.067085593
0.048	0.066800911
0.048099998	0.066491038
0.0482	0.066544624
0.048300002	0.067305743
0.0484	0.068567635
0.048500001	0.069673852
0.048599999	0.07007507
0.048700001	0.069729072
0.048799999	0.068970445
0.048900001	0.068078511
0.048999999	0.067129697
0.0491	0.066235309
0.049199998	0.065621612
0.0493	0.065481319
0.049400002	0.065779505
0.0495	0.066338873
0.049600001	0.067041625
0.049699999	0.067813126
0.049800001	0.068475163
0.049899999	0.068690282
0.050000001	0.068229355
0.050099999	0.06721202
0.0502	0.066115264
0.050299998	0.06540588
0.0504	0.065283335
0.050500002	0.065677618
0.0506	0.066379095
0.050700001	0.0671562
0.050799999	0.067833543
0.050900001	0.068328737
0.050999999	0.068636223
0.051100001	0.068712549
0.051199999	0.06839447
0.0513	0.067614606
0.051399998	0.066590193
0.0515	0.065750936
0.051600002	0.065376374
0.0517	0.065497635
0.051800001	0.0659527
0.051899999	0.06646143
0.052000001	0.066770872
0.052099999	0.066745564
0.052200001	0.066394722
0.052299999	0.065954867
0.0524	0.06578935
0.052499998	0.066126216
0.0526	0.066818621
0.052700002	0.067439857
0.0528	0.067596242
0.052900001	0.06725742
0.052999999	0.066751773
0.053100001	0.066435544
0.053199999	0.066392762
0.053300001	0.066511971
0.053399999	0.066660466
0.0535	0.066780751
0.053599998	0.066812289
0.0537	0.066689732
0.053800002	0.066433478
0.0539	0.066164339
0.054000001	0.065993399
0.054099999	0.065895723
0.054200001	0.065752444
0.054299999	0.065525743
0.054400001	0.065307562
0.054499999	0.065203635
0.0546	0.06521242
0.054699998	0.065243392
0.0548	0.065296855
0.054900002	0.065408837
0.055	0.065621063
0.055100001	0.065875648
0.055199999	0.066084533
0.055300001	0.066260423
0.055399999	0.066457258
0.055500001	0.066684494
0.055599999	0.066880704
0.0557	0.067055521
0.055799998	0.067333256
0.0559	0.067774919
0.056000002	0.068193162
0.0561	0.068313401
0.056200001	0.068075778
0.056299999	0.067744086
0.056400001	0.067602227
0.056499999	0.067606015
0.056600001	0.067471479
0.056699999	0.067036164
0.0568	0.066411769
0.056899998	0.065819541
0.057	0.065469299
0.057100002	0.065488588
0.0572	0.065904022
0.057300001	0.066595971
0.057399999	0.067278551
0.057500001	0.06765362
0.057599999	0.067644801
0.057700001	0.067336305
0.057799999	0.066845099
0.0579	0.066203196
0.057999998	0.065406062
0.0581	0.064653652
0.058200002	0.064269714
0.0583	0.064464221
0.058400001	0.065156495
0.058499999	0.066084415
0.058600001	0.06696584
0.058699999	0.067631121
0.058800001	0.06794003
0.058899999	0.067778078
0.059	0.067238642
0.059099998	0.066686902
0.0592	0.066487195
0.059300002	0.066698234
0.0594	0.067058296
0.059500001	0.067287704
0.059599999	0.067329877
0.059700001	0.067324572
0.059799999	0.067420749
0.059900001	0.067617998
0.059999999	0.067753577
0.0601	0.067701191
0.060199998	0.067448701
0.0603	0.067078823
0.060400002	0.066782753
0.0605	0.06677932
0.060600001	0.067114661
0.060699999	0.067589598
0.060800001	0.067869681
0.060899999	0.067763549
0.061000001	0.067315956
0.061099999	0.06669181
0.0612	0.065976564
0.061299998	0.065220356
0.0614	0.064620868
0.061500002	0.064520755
0.0616	0.065128783
0.061700001	0.066340174
0.061799999	0.067838768
0.061900001	0.069332776
0.061999999	0.070618882
0.062100001	0.071416367
0.062199999	0.071348265
0.0623	0.070243923
0.062399998	0.068446024
0.0625	0.066773199
0.062600002	0.065864713
0.062700003	0.065760139
0.062799998	0.066047534
0.062899999	0.066302773
0.063000001	0.066422159
0.063100003	0.066565831
0.063199997	0.066873216
0.063299999	0.067310334
0.0634	0.067653852
0.063500002	0.067653544
0.063600004	0.067199434
0.063699998	0.066455416
0.0638	0.065850576
0.063900001	0.065757174
0.064000003	0.066187252
0.064099997	0.066823647
0.064199999	0.067289545
0.064300001	0.067454635
0.064400002	0.067443295
0.064499997	0.067341239
0.064599998	0.067059069
0.0647	0.066473003
0.064800002	0.065669504
0.064900003	0.064952611
0.064999998	0.064602263
0.065099999	0.06460505
0.065200001	0.06475325
0.065300003	0.064943897
0.065399997	0.065265482
0.065499999	0.065836769
0.0656	0.066641987
0.065700002	0.067497869
0.065800004	0.068197648
0.065899998	0.068696807
0.066	0.069046416
0.066100001	0.069274096
0.066200003	0.069307848
0.066299997	0.069088099
0.066399999	0.068673708
0.066500001	0.068166173
0.066600002	0.067681741
0.066699997	0.067253382
0.066799998	0.066927494
0.0669	0.066804171
0.067000002	0.067041144
0.067100003	0.067705326
0.067199998	0.068587748
0.067299999	0.069301018
0.067400001	0.069438515
0.067500003	0.068863612
0.067599997	0.067809359
0.067699999	0.066734422
0.0678	0.066038584
0.067900002	0.065861938
0.068000004	0.066167283
0.068099998	0.066836913
0.0682	0.067760394
0.068300001	0.068776221
0.068400003	0.069503487
0.068499997	0.069526962
0.068599999	0.068707928
0.068700001	0.067386605
0.068800002	0.066206178
0.068899997	0.065650599
0.068999998	0.065756904
0.0691	0.066197106
0.069200002	0.06659328
0.069300003	0.066845285
0.069399998	0.066985248
0.069499999	0.067000884
0.069600001	0.06684115
0.069700003	0.066582991
0.069799997	0.066429326
0.069899999	0.066527476
0.07	0.066770779
0.070100002	0.066955564
0.070200004	0.067056298
0.070299998	0.067208101
0.0704	0.067451594
0.070500001	0.067612199
0.070600003	0.067487195
0.070699997	0.06712965
0.070799999	0.066822131
0.070900001	0.066840643
0.071000002	0.067253268
0.071099997	0.067923701
0.071199998	0.068577008
0.0713	0.0688528
0.071400002	0.068467501
0.071500003	0.067419401
0.071599998	0.066128383
0.071699999	0.065178137
0.071800001	0.064936041
0.071900003	0.06532071
0.071999997	0.065995612
0.072099999	0.066792155
0.0722	0.067814174
0.072300002	0.06920931
0.072400004	0.070713336
0.072499998	0.071752823
0.0726	0.071847653
0.072700001	0.070964901
0.072800003	0.069548651
0.072899997	0.068181957
0.072999999	0.067248014
0.073100001	0.06687243
0.073200002	0.066994523
0.073299997	0.067345606
0.073399998	0.067591296
0.0735	0.067598497
0.073600002	0.06742001
0.073700003	0.067177863
0.073799998	0.066916225
0.073899999	0.0666364
0.074000001	0.066416373
0.074100003	0.06640126
0.074199997	0.066592588
0.074299999	0.066788637
0.0744	0.066801375
0.074500002	0.066782344
0.074600004	0.067104376
0.074699998	0.067933196
0.0748	0.068946121
0.074900001	0.069682127
0.075000003	0.069956998
0.075099997	0.069957289
0.075199999	0.0698883
0.075300001	0.069615739
0.075400002	0.06892676
0.075499997	0.067929631
0.075599998	0.067007578
0.0757	0.066440642
0.075800002	0.066200282
0.075900003	0.066141193
0.075999998	0.066251185
0.076099999	0.066619205
0.076200001	0.067246278
0.076300003	0.067939886
0.076399997	0.068493189
0.076499999	0.068879717
0.0766	0.069084425
0.076700002	0.068923014
0.076800004	0.068238575
0.076899998	0.067167579
0.077	0.066077353
0.077100001	0.06532237
0.077200003	0.064931695
0.077299997	0.064798815
0.077399999	0.064998209
0.077500001	0.065791099
0.077600002	0.067178383
0.077699997	0.068629588
0.077799998	0.06931213
0.0779	0.068774962
0.078000002	0.067342548
0.078100003	0.06565897
0.078199998	0.064321411
0.078299999	0.063762068
0.078400001	0.064205366
0.078500003	0.065456919
0.078599997	0.066916516
0.078699999	0.067996086
0.0788	0.068577654
0.078900002	0.068988045
0.079000004	0.069479307
0.079099998	0.069834199
0.0792	0.06966742
0.079300001	0.068961263
0.079400003	0.068087491
0.079499997	0.067361115
0.079599999	0.066764879
0.079700001	0.066235744
0.079800002	0.065980669
0.079899997	0.066304049
0.079999998	0.067120641
0.0801	0.067879273
0.080200002	0.068053507
0.080300003	0.067675908
0.080399998	0.067239208
0.080499999	0.067144623
0.080600001	0.067380683
0.080700003	0.067725942
0.080799997	0.068028647
0.080899999	0.068258743
0.081	0.068376921
0.081100002	0.068382394
0.081200004	0.068476962
0.081299998	0.068958898
0.0814	0.069795181
0.081500001	0.070534291
0.081600003	0.070670086
0.081699997	0.070085198
0.081799999	0.069143657
0.081900001	0.06824929
0.082000002	0.067531806
0.082099997	0.066938724
0.082199998	0.066548581
0.0823	0.06650632
0.082400002	0.066756195
0.082500003	0.066976606
0.082599998	0.066953406
0.082699999	0.066838708
0.082800001	0.066977603
0.082900003	0.067496787
0.082999997	0.06816374
0.083099999	0.068647256
0.0832	0.068842464
0.083300002	0.068809486
0.083400004	0.068517133
0.083499998	0.067844124
0.0836	0.066867856
0.083700001	0.06595395
0.083800003	0.065506555
0.083899997	0.06571661
0.083999999	0.0664635
0.084100001	0.067497159
0.084200002	0.068547763
0.084299997	0.069267516
0.084399998	0.069365952
0.0845	0.068871616
0.084600002	0.068215383
0.084700003	0.067767557
0.084799998	0.067451505
0.084899999	0.066906802
0.085000001	0.066022251
0.085100003	0.065195091
0.085199997	0.064939065
0.085299999	0.065320744
0.0854	0.065913944
0.085500002	0.06628073
0.085600004	0.066343324
0.085699998	0.066288514
0.0858	0.066247393
0.085900001	0.066151727
0.086000003	0.065974072
0.086099997	0.065830484
0.086199999	0.065813007
0.086300001	0.065860219
0.086400002	0.06589182
0.086499997	0.065904457
0.086599998	0.065912292
0.0867	0.06581729
0.086800002	0.06557992
0.086900003	0.065448831
0.086999998	0.065916676
0.087099999	0.06726602
0.087200001	0.069152869
0.087300003	0.070708533
0.087399997	0.071200614
0.087499999	0.070538185
0.0876	0.069171702
0.087700002	0.067622846
0.087800004	0.06622684
0.087899998	0.065165398
0.088	0.064543263
0.088100001	0.06429068
0.088200003	0.064238344
0.088299997	0.06429525
0.088399999	0.064569099
0.088500001	0.065258623
0.088600002	0.066441288
0.088699997	0.067883429
0.088799998	0.069121943
0.0889	0.069816316
0.089000002	0.069898534
0.089100003	0.069472173
0.089199998	0.068658013
0.089299999	0.067686809
0.089400001	0.066944692
0.089500003	0.066742988
0.089599997	0.066993759
0.089699999	0.067236923
0.0898	0.067007401
0.089900002	0.066332964
0.090000004	0.065740216
0.090099998	0.065781971
0.0902	0.066479537
0.090300001	0.067324724
0.090400003	0.067765872
0.090499997	0.067630584
0.090599999	0.067159034
0.090700001	0.066740935
0.090800002	0.066659009
0.090899997	0.066998346
0.090999998	0.067573413
0.0911	0.06802958
0.091200002	0.068110822
0.091300003	0.067837936
0.091399998	0.067403246
0.091499999	0.066851827
0.091600001	0.066022648
0.091700003	0.064886101
0.091799997	0.063803849
0.091899999	0.06329772
0.092	0.063671218
0.092100002	0.064677799
0.092200004	0.065720851
0.092299998	0.066383496
0.0924	0.066731292
0.092500001	0.067013458
0.092600003	0.067285119
0.092699997	0.067340618
0.092799999	0.067102484
0.092900001	0.066880539
0.093000002	0.06707797
0.093099996	0.067735424
0.093199998	0.068468232
0.0933	0.068856179
0.093400002	0.068846853
0.093500003	0.068701428
0.093599998	0.068657802
0.093699999	0.068726221
0.093800001	0.068785056
0.093900003	0.06871099
0.093999997	0.068466394
0.094099999	0.068146689
0.0942	0.067910735
0.094300002	0.067857724
0.094400004	0.067915981
0.094499998	0.067889748
0.0946	0.067635141
0.094700001	0.067251659
0.094800003	0.067049135
0.094899997	0.067189221
0.094999999	0.067476197
0.095100001	0.067552675
0.095200002	0.067438108
0.095299996	0.067521386
0.095399998	0.068041495
0.0955	0.068740455
0.095600002	0.069142715
0.095700003	0.069063936
0.095799997	0.068738769
0.095899999	0.068470914
0.096000001	0.068343165
0.096100003	0.068302187
0.096199997	0.068419288
0.096299999	0.068827981
0.0964	0.069402605
0.096500002	0.069746753
0.096600004	0.069530354
0.096699998	0.068815699
0.0968	0.06801081
0.096900001	0.067506903
0.097000003	0.0673705
0.097099997	0.067482714
0.097199999	0.067766016
0.097300001	0.068118826
0.097400002	0.068354607
0.097499996	0.068291493
0.097599998	0.06803437
0.0977	0.067832542
0.097800002	0.067767612
0.097900003	0.067686091
0.097999997	0.067426193
0.098099999	0.067134292
0.098200001	0.067167549
0.098300003	0.067597319
0.098399997	0.067987555
0.098499999	0.067825227
0.0986	0.067077514
0.098700002	0.066201659
0.098800004	0.065666851
0.098899998	0.06554211
0.099	0.065668444
0.099100001	0.065990451
0.099200003	0.066607941
0.099299997	0.067529233
0.099399999	0.068420374
0.099500001	0.068921193
0.099600002	0.068952423
0.099699996	0.06860447
0.099799998	0.068032068
0.0999	0.067448849
0.100000001	0.067205207
0.100100003	0.067515452
0.100199997	0.068229604
0.100299999	0.068832522
0.100400001	0.069045428
0.100500003	0.069014439
0.100599997	0.068890829
0.100699998	0.068508437
0.1008	0.06765068
0.100900002	0.066461118
0.101000004	0.065455344
0.101099998	0.065175311
0.101199999	0.065701194
0.101300001	0.066695108
0.101400003	0.067811716
0.101499997	0.068953103
0.101599999	0.070064181
0.1017	0.070818492
0.101800002	0.070817478
0.101899996	0.070057478
0.101999998	0.068994976
0.1021	0.068072826
0.102200001	0.067292903
0.102300003	0.066431713
0.102399997	0.065507924
0.102499999	0.064907861
0.102600001	0.064950676
0.102700002	0.065493154
0.102799997	0.066106107
0.102899998	0.066521005
0.103	0.066803538
0.103100002	0.06708428
0.103200004	0.067357926
0.103249997	0.06744982
0.103299998	0.067287172
0.103399999	0.067375763
0.103500001	0.067252694
0.103600003	0.066891652
0.103699997	0.066351214
0.103799999	0.06572521
0.1039	0.065170416
0.104000002	0.064941426
0.104099996	0.065277528
0.104199998	0.066125853
0.1043	0.067016106
0.104400001	0.06740872
0.104500003	0.067195307
0.104599997	0.066764047
0.104699999	0.066580774
0.104800001	0.066809388
0.104900002	0.067320023
0.104999997	0.067953698
0.105099998	0.068611101
0.1052	0.069071741
0.105300002	0.068897676
0.105400003	0.06782845
0.105499998	0.066243321
0.105599999	0.06494595
0.105700001	0.064516911
0.105800003	0.064839408
0.105899997	0.065399815
0.105999999	0.065901551
0.1061	0.066399731
0.106200002	0.066941111
0.106299996	0.067376912
0.106399998	0.067572188
0.1065	0.067529968
0.106600001	0.067282842
0.106700003	0.066845365
0.106799997	0.066428891
0.106899999	0.066390465
0.107000001	0.066822219
0.107100002	0.067270611
0.107199997	0.067211826
0.107299998	0.066730832
0.1074	0.066436524
0.107500002	0.066581526
0.107600003	0.066732238
0.107699998	0.066327862
0.107799999	0.065451834
0.107900001	0.064756177
0.108000003	0.064748351
0.108099997	0.065450985
0.108199999	0.066657146
0.1083	0.068081138
0.108400002	0.069203198
0.108499996	0.069446455
0.108599998	0.06872911
0.1087	0.067553891
0.108800001	0.066451387
0.108900003	0.065677073
0.108999997	0.065425166
0.109099999	0.06587245
0.109200001	0.066799268
0.109300002	0.067456333
0.109399997	0.067149987
0.109499998	0.066068018
0.1096	0.065094306
0.109700002	0.064756181
0.109800003	0.064704158
0.109899998	0.064408477
0.109999999	0.064025181
0.110100001	0.064185405
0.110200003	0.065114634
0.110299997	0.066443142
0.110399999	0.067711877
0.1105	0.068718589
0.110600002	0.069336594
0.110699996	0.069359465
0.110799998	0.068823234
0.1109	0.068087638
0.111000001	0.067528511
0.111100003	0.067136907
0.111199997	0.066697127
0.111299999	0.066224357
0.111400001	0.065895465
0.111500002	0.06570519
0.111599997	0.065392479
0.111699998	0.06485327
0.1118	0.064432493
0.111900002	0.064573369
0.112000003	0.065238176
0.112099998	0.065965591
0.112199999	0.066370119
0.112300001	0.066461097
0.112400003	0.066439075
0.112499997	0.066454263
0.112599999	0.066572572
0.1127	0.066784793
0.112800002	0.06699821
0.112899996	0.067080141
0.112999998	0.067071655
0.1131	0.067199189
0.113200001	0.067667005
0.113300003	0.068344225
0.113399997	0.068866978
0.113499999	0.069036985
0.113600001	0.068958556
0.113700002	0.068762337
0.113799997	0.068411584
0.113899998	0.06783356
0.114	0.067162434
0.114100002	0.06672826
0.114200003	0.066693803
0.114299998	0.066881595
0.114399999	0.066987461
0.114500001	0.067033516
0.114600003	0.067309705
0.114699997	0.067928187
0.114799999	0.068481063
0.1149	0.068404015
0.115000002	0.067663398
0.115099996	0.066880476
0.115199998	0.066817805
0.1153	0.067808383
0.115400001	0.069516483
0.115500003	0.071164899
0.115599997	0.071892373
0.115699999	0.071195622
0.115800001	0.069318985
0.115900002	0.067121444
0.115999997	0.065421719
0.116099998	0.064451668
0.1162	0.063822087
0.116300002	0.063151552
0.116400003	0.062540432
0.116499998	0.062253785
0.116599999	0.062276335
0.116700001	0.062445712
0.116800003	0.062905288
0.116899997	0.064025037
0.116999999	0.065807351
0.1171	0.067617563
0.117200002	0.068808303
0.117299996	0.069421713
0.117399998	0.069912451
0.1175	0.070390839
0.117600001	0.070432522
0.117700003	0.069694983
0.117799997	0.068381398
0.117899999	0.06707046
0.118000001	0.066313738
0.118100002	0.066360967
0.118199997	0.067057472
0.118299998	0.067784781
0.1184	0.067825856
0.118500002	0.067091769
0.118600003	0.066367847
0.118699998	0.066381249
0.118799999	0.066963602
0.118900001	0.067352752
0.119000003	0.067204929
0.119099997	0.066830738
0.119199999	0.066637282
