[Name]
Series 1 at /POINT:Point 1

[Data]
Time [ s ],Velocity v [ m s^-1 ]	
0.0113	0.052910902
0.0114	0.052975692
0.0115	0.053302884
0.0116	0.053792738
0.0117	0.054242558
0.0118	0.054468793
0.0119	0.054433189
0.012	0.054321523
0.0121	0.054427512
0.0122	0.054805499
0.0123	0.055177511
0.0124	0.055158502
0.0125	0.054700958
0.0126	0.054245509
0.0127	0.054297907
0.0128	0.054987156
0.0129	0.055935659
0.013	0.05659692
0.0131	0.056734445
0.0132	0.056449823
0.0133	0.055917565
0.0134	0.055279823
0.0135	0.054698505
0.0136	0.054413876
0.0137	0.054634205
0.0138	0.055304244
0.0139	0.05601167
0.014	0.056306645
0.0141	0.056067257
0.0142	0.055557755
0.0143	0.055126727
0.0144	0.054858011
0.0145	0.054569467
0.0146	0.05407981
0.0147	0.053441055
0.0148	0.052940862
0.0149	0.052842759
0.015	0.053145296
0.0151	0.053580916
0.0152	0.053825104
0.0153	0.053714847
0.0154	0.053423193
0.0155	0.05333149
0.0156	0.053685585
0.015699999	0.054339928
0.015799999	0.054957227
0.015900001	0.055395048
0.016000001	0.055915903
0.016100001	0.056879162
0.0162	0.05826597
0.0163	0.059544247
0.0164	0.060060225
0.0165	0.059623423
0.0166	0.058517335
0.0167	0.057071189
0.016799999	0.055479329
0.016899999	0.053947375
0.017000001	0.052834348
0.017100001	0.052467803
0.017200001	0.052818936
0.0173	0.053543561
0.0174	0.054365417
0.0175	0.055225811
0.0176	0.056127863
0.0177	0.056828851
0.0178	0.056973404
0.017899999	0.056457564
0.017999999	0.05564426
0.018100001	0.055050039
0.018200001	0.054873665
0.018300001	0.054927332
0.0184	0.054926506
0.0185	0.054775939
0.0186	0.054519743
0.0187	0.054205907
0.0188	0.053916862
0.0189	0.053784576
0.018999999	0.053880367
0.019099999	0.054063907
0.019200001	0.054066565
0.019300001	0.053837769
0.019400001	0.053704978
0.0195	0.054046853
0.0196	0.054868188
0.0197	0.055737252
0.0198	0.0562047
0.0199	0.056186302
0.02	0.055928903
0.020099999	0.055593196
0.020199999	0.055154134
0.020300001	0.054627657
0.020400001	0.054261768
0.020500001	0.054340706
0.0206	0.054882132
0.0207	0.055545933
0.0208	0.055932594
0.0209	0.05591073
0.021	0.055459628
0.0211	0.054587765
0.021199999	0.053443554
0.021299999	0.052369845
0.021400001	0.051763201
0.021500001	0.051801227
0.021600001	0.052345987
0.0217	0.053076169
0.0218	0.053762864
0.0219	0.054301118
0.022	0.054581458
0.0221	0.054469882
0.0222	0.05397567
0.022299999	0.053367702
0.022399999	0.05297177
0.022500001	0.05294861
0.022600001	0.053284237
0.022700001	0.05388318
0.0228	0.054695657
0.0229	0.055558875
0.023	0.056146441
0.0231	0.056142138
0.0232	0.055524608
0.0233	0.054580273
0.023399999	0.053629143
0.023499999	0.052888274
0.023600001	0.052540258
0.023700001	0.052801827
0.023800001	0.053792399
0.0239	0.055273057
0.024	0.056607757
0.0241	0.057119168
0.0242	0.056644712
0.0243	0.055657295
0.0244	0.054750506
0.024499999	0.054342852
0.024599999	0.054572373
0.024700001	0.055314158
0.024800001	0.0562308
0.024900001	0.056883547
0.025	0.057024286
0.0251	0.056817651
0.0252	0.05663382
0.0253	0.056617202
0.0254	0.056558881
0.0255	0.056195307
0.025599999	0.05555723
0.025699999	0.05492023
0.025800001	0.054465175
0.025900001	0.054092309
0.026000001	0.053625615
0.0261	0.05314571
0.0262	0.052919603
0.0263	0.053047162
0.0264	0.053367985
0.0265	0.053736241
0.0266	0.05421871
0.026699999	0.054931496
0.026799999	0.055733247
0.026900001	0.056257184
0.027000001	0.056247954
0.027100001	0.055836378
0.0272	0.055385867
0.0273	0.055090556
0.0274	0.054889133
0.0275	0.054711688
0.0276	0.054576831
0.0277	0.054474996
0.027799999	0.054260379
0.027899999	0.053826082
0.028000001	0.053356005
0.028100001	0.053197635
0.028200001	0.053526227
0.0283	0.054173431
0.0284	0.054905437
0.0285	0.055660623
0.0286	0.056466773
0.0287	0.057195711
0.0288	0.057571773
0.028899999	0.057468217
0.028999999	0.057040931
0.029100001	0.056580499
0.029200001	0.056235669
0.029300001	0.055933959
0.0294	0.055520831
0.0295	0.054945899
0.0296	0.054318099
0.0297	0.053819678
0.0298	0.053617671
0.0299	0.053857901
0.029999999	0.054539195
0.030099999	0.05539452
0.030200001	0.05601422
0.030300001	0.056186661
0.030400001	0.056070807
0.0305	0.056022037
0.0306	0.056179722
0.0307	0.05632938
0.0308	0.056210733
0.0309	0.055823651
0.031	0.055409002
0.031099999	0.055161142
0.031199999	0.055124325
0.031300001	0.055245612
0.031399999	0.055556901
0.031500001	0.056145736
0.031599999	0.057008756
0.0317	0.057865812
0.031800002	0.058279855
0.0319	0.057983097
0.032000002	0.057018311
0.0321	0.055666003
0.032200001	0.054325867
0.032299999	0.053298661
0.032400001	0.052669251
0.032499999	0.05239635
0.032600001	0.052490759
0.032699999	0.053103154
0.0328	0.054296953
0.032900002	0.055760122
0.033	0.056784483
0.033100002	0.056757806
0.0332	0.055745546
0.033300001	0.054513074
0.033399999	0.053905783
0.033500001	0.054211118
0.033599999	0.055094302
0.033700001	0.055986132
0.033799999	0.056515923
0.0339	0.056684563
0.034000002	0.05662996
0.0341	0.056424372
0.034200002	0.056100726
0.0343	0.055754569
0.034400001	0.055531627
0.034499999	0.055459659
0.034600001	0.055423969
0.034699999	0.055278531
0.034800001	0.054989993
0.034899999	0.054584077
0.035	0.054124706
0.035100002	0.053642399
0.0352	0.053186971
0.035300002	0.05282554
0.0354	0.052611355
0.035500001	0.052615982
0.035599999	0.052869928
0.035700001	0.053303389
0.035799999	0.053767712
0.035900001	0.054138864
0.035999999	0.05442124
0.0361	0.054746635
0.036200002	0.055273257
0.0363	0.056037307
0.036400002	0.056799509
0.0365	0.057201388
0.036600001	0.057043896
0.036699999	0.056423128
0.036800001	0.055632681
0.036899999	0.054948739
0.037000001	0.054461581
0.037099998	0.054118037
0.0372	0.053866157
0.037300002	0.053742807
0.0374	0.053836639
0.037500002	0.054194275
0.0376	0.054693235
0.037700001	0.055101348
0.037799999	0.055256141
0.037900001	0.055141296
0.037999999	0.054906131
0.038100001	0.054711498
0.038199998	0.054620901
0.0383	0.054578158
0.038400002	0.054460043
0.0385	0.054159477
0.038600002	0.053682157
0.0387	0.053203344
0.038800001	0.052939622
0.038899999	0.053019285
0.039000001	0.053472295
0.039099999	0.054226302
0.039200001	0.055070859
0.039299998	0.055681018
0.0394	0.055768758
0.039500002	0.055289661
0.0396	0.054536061
0.039700002	0.053999583
0.039799999	0.054026192
0.039900001	0.054599884
0.039999999	0.055437156
0.040100001	0.056236139
0.040199999	0.056811911
0.040300001	0.057063932
0.040399998	0.056924763
0.0405	0.056418484
0.040600002	0.055768367
0.0407	0.055260831
0.040800002	0.05499093
0.040899999	0.054746438
0.041000001	0.054247949
0.041099999	0.053443595
0.041200001	0.052578488
0.041299999	0.051975959
0.041400001	0.051815526
0.041499998	0.052130952
0.0416	0.052889345
0.041700002	0.05399516
0.0418	0.055241337
0.041900002	0.056331571
0.041999999	0.057017502
0.042100001	0.057207239
0.042199999	0.056919081
0.042300001	0.056234722
0.042399999	0.055360468
0.0425	0.054585335
0.042599998	0.054154045
0.0427	0.0541088
0.042800002	0.054343442
0.0429	0.054742426
0.043000002	0.05524404
0.043099999	0.055689322
0.043200001	0.05583238
0.043299999	0.055468319
0.043400001	0.05465119
0.043499999	0.053728134
0.0436	0.053055715
0.043699998	0.052762916
0.0438	0.05276696
0.043900002	0.052982779
0.044	0.053429641
0.044100002	0.054112273
0.044199999	0.054882491
0.044300001	0.055503546
0.044399999	0.055867714
0.044500001	0.056024134
0.044599999	0.056022368
0.0447	0.05578587
0.044799998	0.05528135
0.0449	0.05470448
0.045000002	0.054391818
0.0451	0.054513267
0.045200001	0.054915572
0.045299999	0.055341303
0.045400001	0.055618623
0.045499999	0.055679985
0.045600001	0.055500063
0.045699999	0.055092267
0.0458	0.054558212
0.045899998	0.054102251
0.046	0.053864004
0.046100002	0.053815728
0.0462	0.053896632
0.046300001	0.054196708
0.046399999	0.054854006
0.046500001	0.055815751
0.046599999	0.056718311
0.046700001	0.057102812
0.046799999	0.056815166
0.0469	0.056177061
0.046999998	0.05565763
0.0471	0.055513899
0.047200002	0.055692318
0.0473	0.055977327
0.047400001	0.056140106
0.047499999	0.056058853
0.047600001	0.055723689
0.047699999	0.055324014
0.047800001	0.055058564
0.047899999	0.054887336
0.048	0.054654417
0.048099998	0.054400889
0.0482	0.054444731
0.048300002	0.055067455
0.0484	0.056099896
0.048500001	0.057004968
0.048599999	0.057333232
0.048700001	0.057050148
0.048799999	0.056429463
0.048900001	0.05569971
0.048999999	0.05492342
0.0491	0.054191659
0.049199998	0.053689552
0.0493	0.053574769
0.049400002	0.053818735
0.0495	0.054276392
0.049600001	0.054851362
0.049699999	0.05548258
0.049800001	0.056024238
0.049899999	0.056200242
0.050000001	0.055823125
0.050099999	0.054990774
0.0502	0.054093443
0.050299998	0.053513047
0.0504	0.053412785
0.050500002	0.053735374
0.0506	0.054309301
0.050700001	0.054945104
0.050799999	0.055499285
0.050900001	0.055904437
0.050999999	0.056156013
0.051100001	0.05621846
0.051199999	0.055958218
0.0513	0.055320157
0.051399998	0.054482014
0.0515	0.053795361
0.051600002	0.053488906
0.0517	0.053588118
0.051800001	0.053960438
0.051899999	0.054376665
0.052000001	0.054629841
0.052099999	0.054609134
0.052200001	0.054322087
0.052299999	0.053962211
0.0524	0.05382679
0.052499998	0.054102403
0.0526	0.054668907
0.052700002	0.055177183
0.0528	0.055305132
0.052900001	0.055027919
0.052999999	0.054614214
0.053100001	0.054355485
0.053199999	0.054320483
0.053300001	0.054418016
0.053399999	0.05453951
0.0535	0.054637924
0.053599998	0.054663727
0.0537	0.054563454
0.053800002	0.054353796
0.0539	0.054133594
0.054000001	0.053993736
0.054099999	0.053913821
0.054200001	0.053796594
0.054299999	0.053611115
0.054400001	0.053432606
0.054499999	0.053347576
0.0546	0.053354764
0.054699998	0.053380104
0.0548	0.053423846
0.054900002	0.053515466
0.055	0.053689103
0.055100001	0.053897396
0.055199999	0.054068299
0.055300001	0.054212207
0.055399999	0.054373251
0.055500001	0.054559169
0.055599999	0.054719702
0.0557	0.054862732
0.055799998	0.055089965
0.0559	0.055451321
0.056000002	0.055793514
0.0561	0.05589189
0.056200001	0.055697474
0.056299999	0.055426094
0.056400001	0.055310029
0.056499999	0.055313129
0.056600001	0.055203055
0.056699999	0.054846894
0.0568	0.054336034
0.056899998	0.053851491
0.057	0.053564934
0.057100002	0.053580716
0.0572	0.053920611
0.057300001	0.054486742
0.057399999	0.055045208
0.057500001	0.055352077
0.057599999	0.055344862
0.057700001	0.05509246
0.057799999	0.054690571
0.0579	0.054165386
0.057999998	0.053513196
0.0581	0.052897597
0.058200002	0.052583471
0.0583	0.052742611
0.058400001	0.053309008
0.058499999	0.054068203
0.058600001	0.054789358
0.058699999	0.055333669
0.058800001	0.055586409
0.058899999	0.055453905
0.059	0.055012555
0.059099998	0.054561139
0.0592	0.054397745
0.059300002	0.05457041
0.0594	0.054865002
0.059500001	0.055052696
0.059599999	0.055087201
0.059700001	0.055082861
0.059799999	0.05516155
0.059900001	0.055322932
0.059999999	0.055433859
0.0601	0.055390998
0.060199998	0.055184419
0.0603	0.054881796
0.060400002	0.054639562
0.0605	0.054636752
0.060600001	0.054911118
0.060699999	0.055299696
0.060800001	0.055528852
0.060899999	0.055442018
0.061000001	0.055075811
0.061099999	0.054565154
0.0612	0.053979962
0.061299998	0.053361257
0.0614	0.052870775
0.061500002	0.052788865
0.0616	0.053286335
0.061700001	0.054277457
0.061799999	0.05550356
0.061900001	0.05672591
0.061999999	0.057778162
0.062100001	0.058430639
0.062199999	0.05837492
0.0623	0.057471382
0.062399998	0.056000397
0.0625	0.054631745
0.062600002	0.053888449
0.062700003	0.053802891
0.062799998	0.054038028
0.062899999	0.054246857
0.063000001	0.054344534
0.063100003	0.054462082
0.063199997	0.054713575
0.063299999	0.055071212
0.0634	0.055352267
0.063500002	0.055352015
0.063600004	0.054980476
0.063699998	0.054371744
0.0638	0.053876883
0.063900001	0.053800465
0.064000003	0.054152341
0.064099997	0.054673019
0.064199999	0.055054203
0.064300001	0.055189274
0.064400002	0.055179996
0.064499997	0.055096497
0.064599998	0.054865634
0.0647	0.054386134
0.064800002	0.053728736
0.064900003	0.053142196
0.064999998	0.052855552
0.065099999	0.052857833
0.065200001	0.052979085
0.065300003	0.053135067
0.065399997	0.053398178
0.065499999	0.053865587
0.0656	0.054524391
0.065700002	0.055224646
0.065800004	0.055797184
0.065899998	0.056205581
0.066	0.05649162
0.066100001	0.0566779
0.066200003	0.056705515
0.066299997	0.056525724
0.066399999	0.056186682
0.066500001	0.055771432
0.066600002	0.055375085
0.066699997	0.055024615
0.066799998	0.054757984
0.0669	0.054657085
0.067000002	0.054850969
0.067100003	0.055394382
0.067199998	0.056116352
0.067299999	0.056699927
0.067400001	0.056812422
0.067500003	0.056342055
0.067599997	0.055479498
0.067699999	0.054600018
0.0678	0.054030705
0.067900002	0.053886179
0.068000004	0.054136003
0.068099998	0.054683873
0.0682	0.055439437
0.068300001	0.056270554
0.068400003	0.056865581
0.068499997	0.056884787
0.068599999	0.056214679
0.068700001	0.055133614
0.068800002	0.054167826
0.068899997	0.053713268
0.068999998	0.053800244
0.0691	0.054160403
0.069200002	0.054484541
0.069300003	0.054690723
0.069399998	0.054805236
0.069499999	0.054818029
0.069600001	0.054687339
0.069700003	0.054476123
0.069799997	0.054350399
0.069899999	0.054430701
0.07	0.054629765
0.070100002	0.05478095
0.070200004	0.054863367
0.070299998	0.054987567
0.0704	0.055186786
0.070500001	0.055318188
0.070600003	0.055215914
0.070699997	0.054923382
0.070799999	0.054671779
0.070900001	0.054686925
0.071000002	0.055024522
0.071099997	0.05557305
0.071199998	0.056107564
0.0713	0.056333209
0.071400002	0.056017969
0.071500003	0.055160447
0.071599998	0.054104176
0.071699999	0.053326714
0.071800001	0.053128639
0.071900003	0.053443364
0.071999997	0.053995547
0.072099999	0.054647254
0.0722	0.055483437
0.072300002	0.056624894
0.072400004	0.057855441
0.072499998	0.058705917
0.0726	0.058783504
0.072700001	0.058061264
0.072800003	0.056902532
0.072899997	0.055784346
0.072999999	0.055020223
0.073100001	0.054712932
0.073200002	0.054812825
0.073299997	0.05510007
0.073399998	0.055301086
0.0735	0.055306978
0.073600002	0.055160945
0.073700003	0.054962828
0.073799998	0.054748764
0.073899999	0.054519819
0.074000001	0.0543398
0.074100003	0.054327436
0.074199997	0.054483974
0.074299999	0.054644375
0.0744	0.054654798
0.074500002	0.054639226
0.074600004	0.054902703
0.074699998	0.055580818
0.0748	0.056409562
0.074900001	0.057011738
0.075000003	0.057236629
0.075099997	0.057236867
0.075199999	0.057180423
0.075300001	0.056957422
0.075400002	0.056393721
0.075499997	0.055577901
0.075599998	0.054823506
0.0757	0.054359656
0.075800002	0.054163002
0.075900003	0.054114657
0.075999998	0.054204649
0.076099999	0.054505751
0.076200001	0.055018803
0.076300003	0.055586292
0.076399997	0.056038987
0.076499999	0.056355232
0.0766	0.056522717
0.076700002	0.056390656
0.076800004	0.055830669
0.076899998	0.054954414
0.077	0.054062425
0.077100001	0.053444722
0.077200003	0.053125084
0.077299997	0.053016365
0.077399999	0.053179503
0.077500001	0.053828221
0.077600002	0.054963253
0.077699997	0.056150584
0.077799998	0.056709019
0.0779	0.056269524
0.078000002	0.055097568
0.078100003	0.053720117
0.078199998	0.052625768
0.078299999	0.052168131
0.078400001	0.052530824
0.078500003	0.053554805
0.078599997	0.054749002
0.078699999	0.055632273
0.0788	0.056108093
0.078900002	0.056443862
0.079000004	0.056845797
0.079099998	0.057136159
0.0792	0.056999705
0.079300001	0.05642195
0.079400003	0.055707057
0.079499997	0.055112759
0.079599999	0.054624937
0.079700001	0.054192015
0.079800002	0.053983321
0.079899997	0.0542479
0.079999998	0.054916011
0.0801	0.055536699
0.080200002	0.055679252
0.080300003	0.055370313
0.080399998	0.055013018
0.080499999	0.054935632
0.080600001	0.055128769
0.080700003	0.055411249
0.080799997	0.055658912
0.080899999	0.05584717
0.081	0.055943859
0.081100002	0.055948338
0.081200004	0.05602571
0.081299998	0.056420015
0.0814	0.057104236
0.081500001	0.057708952
0.081600003	0.057820055
0.081699997	0.057341519
0.081799999	0.056571179
0.081900001	0.055839436
0.082000002	0.055252413
0.082099997	0.054767172
0.082199998	0.054447969
0.0823	0.054413392
0.082400002	0.054617832
0.082500003	0.054798166
0.082599998	0.054779184
0.082699999	0.054685342
0.082800001	0.054798982
0.082900003	0.055223762
0.082999997	0.055769442
0.083099999	0.056165039
0.0832	0.056324753
0.083300002	0.056297771
0.083400004	0.056058577
0.083499998	0.055507942
0.0836	0.05470919
0.083700001	0.053961461
0.083800003	0.053595416
0.083899997	0.053767277
0.083999999	0.054378358
0.084100001	0.055224066
0.084200002	0.056083637
0.084299997	0.056672517
0.084399998	0.056753054
0.0845	0.056348604
0.084600002	0.055811694
0.084700003	0.055445297
0.084799998	0.055186714
0.084899999	0.054741054
0.085000001	0.054017342
0.085100003	0.053340585
0.085199997	0.053131114
0.085299999	0.053443391
0.0854	0.053928729
0.085500002	0.054228822
0.085600004	0.054280035
0.085699998	0.05423519
0.0858	0.054201546
0.085900001	0.054123275
0.086000003	0.053977923
0.086099997	0.053860445
0.086199999	0.053846145
0.086300001	0.053884773
0.086400002	0.053910628
0.086499997	0.053920967
0.086599998	0.053927377
0.0867	0.053849649
0.086800002	0.053655441
0.086900003	0.053548188
0.086999998	0.053930964
0.087099999	0.055034955
0.087200001	0.056578716
0.087300003	0.057851512
0.087399997	0.058254117
0.087499999	0.057712138
0.0876	0.056594125
0.087700002	0.055326899
0.087800004	0.054184731
0.087899998	0.053316292
0.088	0.05280728
0.088100001	0.052600625
0.088200003	0.052557806
0.088299997	0.052604364
0.088399999	0.052828418
0.088500001	0.053392565
0.088600002	0.054360185
0.088699997	0.0555401
0.088799998	0.056553414
0.0889	0.057121528
0.089000002	0.057188796
0.089100003	0.056839961
0.089199998	0.05617384
0.089299999	0.055379232
0.089400001	0.054772055
0.089500003	0.054607026
0.089599997	0.054812199
0.089699999	0.055011149
0.0898	0.054823361
0.089900002	0.054271558
0.090000004	0.05378659
0.090099998	0.053820753
0.0902	0.05439148
0.090300001	0.055082985
0.090400003	0.055443918
0.090499997	0.05533323
0.090599999	0.054947423
0.090700001	0.054605347
0.090800002	0.054538318
0.090899997	0.054815952
0.090999998	0.055286454
0.0911	0.055659676
0.091200002	0.055726146
0.091300003	0.055502879
0.091399998	0.055147229
0.091499999	0.054696075
0.091600001	0.054017667
0.091700003	0.05308778
0.091799997	0.052202315
0.091899999	0.051788216
0.092	0.0520938
0.092100002	0.052917353
0.092200004	0.053770746
0.092299998	0.054312901
0.0924	0.054597458
0.092500001	0.054828317
0.092600003	0.055050581
0.092699997	0.055095989
0.092799999	0.054901155
0.092900001	0.054719567
0.093000002	0.054881098
0.093099996	0.055419007
0.093199998	0.056018567
0.0933	0.056335973
0.093400002	0.056328343
0.093500003	0.056209361
0.093599998	0.056173668
0.093699999	0.056229646
0.093800001	0.056277783
0.093900003	0.056217185
0.093999997	0.056017064
0.094099999	0.055755491
0.0942	0.055562441
0.094300002	0.055519069
0.094400004	0.055566733
0.094499998	0.05554527
0.0946	0.055336959
0.094700001	0.055023206
0.094800003	0.054857507
0.094899997	0.05497212
0.094999999	0.055206915
0.095100001	0.055269487
0.095200002	0.055175752
0.095299996	0.055243887
0.095399998	0.055669425
0.0955	0.056241292
0.095600002	0.056570409
0.095700003	0.056505954
0.095799997	0.056239913
0.095899999	0.056020762
0.096000001	0.055916242
0.096100003	0.055882715
0.096199997	0.055978523
0.096299999	0.056312903
0.0964	0.056783042
0.096500002	0.057064613
0.096600004	0.056887562
0.096699998	0.056302854
0.0968	0.055644319
0.096900001	0.055232038
0.097000003	0.055120437
0.097099997	0.055212247
0.097199999	0.055444036
0.097300001	0.055732694
0.097400002	0.055925603
0.097499996	0.055873965
0.097599998	0.055663595
0.0977	0.055498466
0.097800002	0.055445342
0.097900003	0.055378645
0.097999997	0.055166004
0.098099999	0.05492718
0.098200001	0.05495439
0.098300003	0.055306013
0.098399997	0.055625292
0.098499999	0.055492481
0.0986	0.054880725
0.098700002	0.054164128
0.098800004	0.053726565
0.098899998	0.053624506
0.099	0.053727868
0.099100001	0.053991324
0.099200003	0.054496535
0.099299997	0.055250308
0.099399999	0.055979411
0.099500001	0.056389166
0.099600002	0.056414717
0.099699996	0.056130033
0.099799998	0.055661712
0.0999	0.05518454
0.100000001	0.0549852
0.100100003	0.055239032
0.100199997	0.055823329
0.100299999	0.056316618
0.100400001	0.056490811
0.100500003	0.056465457
0.100599997	0.056364323
0.100699998	0.056051462
0.1008	0.055349672
0.100900002	0.05437641
0.101000004	0.053553516
0.101099998	0.053324403
0.101199999	0.053754664
0.101300001	0.054567853
0.101400003	0.055481426
0.101499997	0.056415274
0.101599999	0.057324323
0.1017	0.057941477
0.101800002	0.057940647
0.101899996	0.057318839
0.101999998	0.056449533
0.1021	0.055695059
0.102200001	0.05505695
0.102300003	0.054352351
0.102399997	0.053596536
0.102499999	0.053105583
0.102600001	0.053140613
0.102700002	0.053584451
0.102799997	0.054085951
0.102899998	0.054425407
0.103	0.054656567
0.103100002	0.054886261
0.103200004	0.05511015
0.103249997	0.055185335
0.103299998	0.055052261
0.103399999	0.055124743
0.103500001	0.055024052
0.103600003	0.054728659
0.103699997	0.05428649
0.103799999	0.053774312
0.1039	0.053320398
0.104000002	0.053133045
0.104099996	0.053408033
0.104199998	0.054102106
0.1043	0.054830483
0.104400001	0.055151708
0.104500003	0.0549771
0.104599997	0.054624256
0.104699999	0.054474308
0.104800001	0.054661353
0.104900002	0.055079139
0.104999997	0.055597592
0.105099998	0.056135458
0.1052	0.05651234
0.105300002	0.056369925
0.105400003	0.055495118
0.105499998	0.054198215
0.105599999	0.053136746
0.105700001	0.05278572
0.105800003	0.053049577
0.105899997	0.053508085
0.105999999	0.05391859
0.1061	0.054326185
0.106200002	0.054769125
0.106299996	0.055125683
0.106399998	0.055285452
0.1065	0.055250909
0.106600001	0.055048719
0.106700003	0.054690788
0.106799997	0.054350043
0.106899999	0.054318603
0.107000001	0.054671851
0.107100002	0.055038711
0.107199997	0.054990615
0.107299998	0.054597081
0.1074	0.054356287
0.107500002	0.054474923
0.107600003	0.054598232
0.107699998	0.054267383
0.107799999	0.053550645
0.107900001	0.05298148
0.108000003	0.052975077
0.108099997	0.05354995
0.108199999	0.054536794
0.1083	0.055701859
0.108400002	0.056619894
0.108499996	0.056818919
0.108599998	0.05623201
0.1087	0.055270482
0.108800001	0.054368448
0.108900003	0.053734928
0.108999997	0.053528826
0.109099999	0.05389478
0.109200001	0.054653073
0.109300002	0.055190663
0.109399997	0.054940021
0.109499998	0.054054788
0.1096	0.053258126
0.109700002	0.052981484
0.109800003	0.05293892
0.109899998	0.052697003
0.109999999	0.052383402
0.110100001	0.052514492
0.110200003	0.053274759
0.110299997	0.054361702
0.110399999	0.055399741
0.1105	0.056223402
0.110600002	0.056729034
0.110699996	0.056747746
0.110799998	0.056309019
0.1109	0.055707178
0.111000001	0.055249717
0.111100003	0.054929319
0.111199997	0.054569505
0.111299999	0.054182699
0.111400001	0.05391361
0.111500002	0.053757933
0.111599997	0.053502082
0.111699998	0.053060919
0.1118	0.052716652
0.111900002	0.052831912
0.112000003	0.053375837
0.112099998	0.053970984
0.112199999	0.054301957
0.112300001	0.054376392
0.112400003	0.054358374
0.112499997	0.054370801
0.112599999	0.054467597
0.1127	0.054641231
0.112800002	0.054815842
0.112899996	0.054882875
0.112999998	0.054875932
0.1131	0.054980276
0.113200001	0.055363028
0.113300003	0.055917109
0.113399997	0.056344809
0.113499999	0.056483903
0.113600001	0.056419735
0.113700002	0.056259195
0.113799997	0.05597222
0.113899998	0.055499299
0.114	0.054950205
0.114100002	0.054594977
0.114200003	0.054566785
0.114299998	0.054720431
0.114399999	0.054807047
0.114500001	0.054844728
0.114600003	0.055070697
0.114699997	0.05557672
0.114799999	0.056029066
0.1149	0.055966027
0.115000002	0.055360077
0.115099996	0.054719515
0.115199998	0.05466824
0.1153	0.0554787
0.115400001	0.056876214
0.115500003	0.058224896
0.115599997	0.058820092
0.115699999	0.058250033
0.115800001	0.056714627
0.115900002	0.054916668
0.115999997	0.053526006
0.116099998	0.052732341
0.1162	0.052217236
0.116300002	0.051668626
0.116400003	0.051168626
0.116499998	0.050934101
0.116599999	0.050952551
0.116700001	0.05109113
0.116800003	0.05146714
0.116899997	0.052383284
0.116999999	0.053841518
0.1171	0.055322576
0.117200002	0.056296803
0.117299996	0.056798676
0.117399998	0.057200182
0.1175	0.057591584
0.117600001	0.057625688
0.117700003	0.057022257
0.117799997	0.055947522
0.117899999	0.054874954
0.118000001	0.054255828
0.118100002	0.054294469
0.118199997	0.054864328
0.118299998	0.055459389
0.1184	0.055492996
0.118500002	0.054892388
0.118600003	0.054300098
0.118699998	0.054311063
0.118799999	0.054787526
0.118900001	0.055105917
0.119000003	0.054984972
0.119099997	0.054678821
0.119199999	0.054520542
