[Name]
Series 1 at /POINT:Point 1

[Data]
Time [ s ],Velocity v [ m s^-1 ]	
0.038199998	0.070225329
0.0383	0.071169592
0.038400002	0.072244125
0.0385	0.073094817
0.038600002	0.073359155
0.0387	0.07286286
0.038800001	0.071738375
0.038899999	0.070298504
0.039000001	0.068915323
0.039099999	0.0679529
0.039200001	0.067697679
0.039299998	0.068177682
0.0394	0.069088142
0.039500002	0.070002924
0.0396	0.070714903
0.039700002	0.071318229
0.039799999	0.071915283
0.039900001	0.072415847
0.039999999	0.072613891
0.040100001	0.072426582
0.040199999	0.071916247
0.040300001	0.071125318
0.040399998	0.069989977
0.0405	0.068568838
0.040600002	0.067230998
0.0407	0.066533059
0.040800002	0.066822136
0.040899999	0.067920704
0.041000001	0.069256671
0.041099999	0.070335517
0.041200001	0.071003302
0.041299999	0.071350769
0.041400001	0.071478301
0.041499998	0.07136492
0.0416	0.07095711
0.041700002	0.070407782
0.0418	0.070065092
0.041900002	0.070170213
0.041999999	0.070648981
0.042100001	0.071195812
0.042199999	0.071490339
0.042300001	0.071360005
0.042399999	0.070843729
0.0425	0.070142566
0.042599998	0.069440524
0.0427	0.068848576
0.042800002	0.068458637
0.0429	0.068433599
0.043000002	0.06892167
0.043099999	0.069777367
0.043200001	0.070507877
0.043299999	0.070676704
0.043400001	0.07031051
0.043499999	0.069806352
0.0436	0.069540797
0.043699998	0.069587738
0.0438	0.069799492
0.043900002	0.070088948
0.044	0.070465864
0.044100002	0.070972381
0.044199999	0.071518401
0.044300001	0.07196936
0.044399999	0.072225353
0.044500001	0.072226352
0.044599999	0.071923088
0.0447	0.071278209
0.044799998	0.070344704
0.0449	0.069355263
0.045000002	0.068623067
0.0451	0.068284917
0.045200001	0.068233133
0.045299999	0.068297927
0.045400001	0.068450551
0.045499999	0.06871446
0.045600001	0.069090658
0.045699999	0.069554431
0.0458	0.0702003
0.045899998	0.071109445
0.046	0.072130704
0.046100002	0.072885636
0.0462	0.0731185
0.046300001	0.072978872
0.046399999	0.072915451
0.046500001	0.073198632
0.046599999	0.073627907
0.046700001	0.073673564
0.046799999	0.072972534
0.0469	0.071719451
0.046999998	0.070510731
0.0471	0.069827867
0.047200002	0.069618302
0.0473	0.069545944
0.047400001	0.069462306
0.047499999	0.069538259
0.047600001	0.070038622
0.047699999	0.070919816
0.047800001	0.071758708
0.047899999	0.072055206
0.048	0.071621546
0.048099998	0.070735727
0.0482	0.069916847
0.048300002	0.069554819
0.0484	0.069621656
0.048500001	0.069828139
0.048599999	0.069967214
0.048700001	0.070132812
0.048799999	0.070575842
0.048900001	0.07138263
0.048999999	0.072256559
0.0491	0.072706569
0.049199998	0.072440863
0.0493	0.071502166
0.049400002	0.070191911
0.0495	0.068868418
0.049600001	0.067854232
0.049699999	0.067360082
0.049800001	0.06746267
0.049899999	0.068047326
0.050000001	0.068863258
0.050099999	0.06970008
0.0502	0.070483463
0.050299998	0.071218071
0.0504	0.071794026
0.050500002	0.0719865
0.0506	0.071716614
0.050700001	0.071164708
0.050799999	0.070691065
0.050900001	0.070483547
0.050999999	0.07050302
0.051100001	0.070610826
0.051199999	0.070546321
0.0513	0.070082321
0.051399998	0.069212999
0.0515	0.068203844
0.051600002	0.067485791
0.0517	0.067361354
0.051800001	0.067814356
0.051899999	0.068581522
0.052000001	0.069422233
0.052099999	0.070114807
0.052200001	0.070488801
0.052299999	0.070540559
0.0524	0.070492026
0.052499998	0.070657852
0.0526	0.071081708
0.052700002	0.071442291
0.0528	0.0713489
0.052900001	0.070756426
0.052999999	0.070033694
0.053100001	0.069591489
0.053199999	0.069493869
0.053300001	0.069480779
0.053399999	0.069290584
0.0535	0.068872477
0.053599998	0.068277871
0.0537	0.067590221
0.053800002	0.066956559
0.0539	0.066596529
0.054000001	0.066696035
0.054099999	0.067236956
0.054200001	0.067954153
0.054299999	0.068488902
0.054400001	0.068647302
0.054499999	0.068424322
0.0546	0.068014902
0.054699998	0.067727387
0.0548	0.067838275
0.054900002	0.068506087
0.055	0.069696427
0.055100001	0.071147296
0.055199999	0.072500782
0.055300001	0.073466992
0.055399999	0.073812594
0.055500001	0.07343567
0.055599999	0.072493825
0.0557	0.071376538
0.055799998	0.070409722
0.0559	0.069660939
0.056000002	0.068980109
0.0561	0.068284436
0.056200001	0.067773195
0.056299999	0.067825666
0.056400001	0.068650607
0.056499999	0.070070051
0.056600001	0.071559735
0.056699999	0.072515844
0.0568	0.072540614
0.056899998	0.071621131
0.057	0.070162925
0.057100002	0.068753538
0.0572	0.067864263
0.057300001	0.067610447
0.057399999	0.067856841
0.057500001	0.068415152
0.057599999	0.069201827
0.057700001	0.070095799
0.057799999	0.070768748
0.0579	0.070785531
0.057999998	0.070017482
0.0581	0.06884672
0.058200002	0.067936657
0.0583	0.067748473
0.058400001	0.068264843
0.058499999	0.069169385
0.058600001	0.070189404
0.058699999	0.071200138
0.058800001	0.07201991
0.058899999	0.072327754
0.059	0.071985086
0.059099998	0.071278669
0.0592	0.070698459
0.059300002	0.070401417
0.0594	0.070188298
0.059500001	0.06983944
0.059599999	0.069415503
0.059700001	0.069171445
0.059799999	0.069291218
0.059900001	0.069690946
0.059999999	0.070125654
0.0601	0.070439282
0.060199998	0.070572684
0.0603	0.070507716
0.060400002	0.070274768
0.0605	0.070000855
0.060600001	0.069819165
0.060699999	0.069775444
0.060800001	0.0698247
0.060899999	0.069951176
0.061000001	0.070245693
0.061099999	0.070809392
0.0612	0.07156354
0.061299998	0.072273681
0.0614	0.072687922
0.061500002	0.072689193
0.0616	0.07228641
0.061700001	0.071521915
0.061799999	0.070547151
0.061900001	0.06970338
0.061999999	0.069341557
0.062100001	0.069541047
0.062199999	0.070051989
0.0623	0.07052882
0.062399998	0.070843752
0.0625	0.071115867
0.062600002	0.071429112
0.062700003	0.071576567
0.062799998	0.071185871
0.062899999	0.070120293
0.063000001	0.068692379
0.063100003	0.067557895
0.063199997	0.067264077
0.063299999	0.067917345
0.0634	0.069180254
0.063500002	0.070451471
0.063600004	0.071213406
0.063699998	0.071332826
0.0638	0.070995564
0.063900001	0.070504964
0.064000003	0.070015533
0.064099997	0.069509814
0.064199999	0.068923574
0.064300001	0.068348253
0.064400002	0.067955442
0.064499997	0.067832691
0.064599998	0.067926149
0.0647	0.068139201
0.064800002	0.068467437
0.064900003	0.068975805
0.064999998	0.069641659
0.065099999	0.070292229
0.065200001	0.070746288
0.065300003	0.071009426
0.065399997	0.071220172
0.065499999	0.07149218
0.0656	0.071801666
0.065700002	0.072005905
0.065800004	0.07197882
0.065899998	0.0716932
0.066	0.071232789
0.066100001	0.070745771
0.066200003	0.070418486
0.066299997	0.070390771
0.066399999	0.070706064
0.066500001	0.071313903
0.066600002	0.072014968
0.066699997	0.07252013
0.066799998	0.072556264
0.0669	0.072006075
0.067000002	0.071053945
0.067100003	0.070136304
0.067199998	0.069723829
0.067299999	0.069973547
0.067400001	0.070656719
0.067500003	0.071356874
0.067599997	0.071762414
0.067699999	0.071818453
0.0678	0.071617947
0.067900002	0.071213991
0.068000004	0.07058639
0.068099998	0.069864273
0.0682	0.069367135
0.068300001	0.069324119
0.068400003	0.069625273
0.068499997	0.069836269
0.068599999	0.069656158
0.068700001	0.069237729
0.068800002	0.069042682
0.068899997	0.069352729
0.068999998	0.070004775
0.0691	0.070616008
0.069200002	0.070958457
0.069300003	0.071084893
0.069399998	0.071183649
0.069499999	0.071294743
0.069600001	0.071316137
0.069700003	0.071164811
0.069799997	0.070903635
0.069899999	0.07059027
0.07	0.070182166
0.070100002	0.069624488
0.070200004	0.069002748
0.070299998	0.068613572
0.0704	0.068697133
0.070500001	0.069143254
0.070600003	0.069633965
0.070699997	0.069884825
0.070799999	0.069831506
0.070900001	0.069629367
0.071000002	0.069504903
0.071099997	0.069650146
0.071199998	0.070214483
0.0713	0.07113546
0.071400002	0.072116289
0.071500003	0.072878969
0.071599998	0.073381446
0.071699999	0.073834345
0.071800001	0.074221938
0.071900003	0.074201565
0.071999997	0.073437436
0.072099999	0.072163957
0.0722	0.071156372
0.072300002	0.071049556
0.072400004	0.071728491
0.072499998	0.072501402
0.0726	0.072724418
0.072700001	0.072266242
0.072800003	0.071357958
0.072899997	0.070321401
0.072999999	0.069437165
0.073100001	0.068925519
0.073200002	0.068882231
0.073299997	0.069114157
0.073399998	0.069313433
0.0735	0.069265158
0.073600002	0.069055522
0.073700003	0.068861541
0.073799998	0.068775905
0.073899999	0.06885614
0.074000001	0.069318062
0.074100003	0.070410422
0.074199997	0.072101661
0.074299999	0.073845321
0.0744	0.074975319
0.074500002	0.075236262
0.074600004	0.074808048
0.074699998	0.073964032
0.0748	0.072789663
0.074900001	0.071306432
0.075000003	0.069762109
0.075099997	0.06867032
0.075199999	0.068299876
0.075300001	0.068464836
0.075400002	0.068768114
0.075499997	0.069034311
0.075599998	0.069405562
0.0757	0.069966763
0.075800002	0.070573674
0.075900003	0.071052455
0.075999998	0.071396577
0.076099999	0.071664005
0.076200001	0.071776262
0.076300003	0.07158827
0.076399997	0.071177575
0.076499999	0.070789625
0.0766	0.070591693
0.076700002	0.070594832
0.076800004	0.070794638
0.076899998	0.071213768
0.077	0.071705219
0.077100001	0.071753423
0.077200003	0.070794683
0.077299997	0.068851189
0.077399999	0.06667865
0.077500001	0.065226862
0.077600002	0.064974852
0.077699997	0.065796274
0.077799998	0.067238785
0.0779	0.068935081
0.078000002	0.070587371
0.078100003	0.071873859
0.078199998	0.072620073
0.078299999	0.072970318
0.078400001	0.073244458
0.078500003	0.073527772
0.078599997	0.073521051
0.078699999	0.07288755
0.0788	0.071773871
0.078900002	0.070740102
0.079000004	0.07014976
0.079099998	0.069855465
0.0792	0.069541885
0.079300001	0.069258
0.079400003	0.069375877
0.079499997	0.070038858
0.079599999	0.070883039
0.079700001	0.071497648
0.079800002	0.071865202
0.079899997	0.072241989
0.079999998	0.072658268
0.0801	0.0727313
0.080200002	0.072129558
0.080300003	0.071076254
0.080399998	0.07026046
0.080499999	0.070189877
0.080600001	0.070791146
0.080700003	0.071649764
0.080799997	0.072380827
0.080899999	0.07275566
0.081	0.07263686
0.081100002	0.072026925
0.081200004	0.071262591
0.081299998	0.070825345
0.0814	0.070930096
0.081500001	0.071289007
0.081600003	0.071470122
0.081699997	0.071342228
0.081799999	0.071108767
0.081900001	0.070926212
0.082000002	0.070759436
0.082099997	0.070628032
0.082199998	0.070794349
0.0823	0.071410166
0.082400002	0.072186199
0.082500003	0.072531917
0.082599998	0.072095225
0.082699999	0.071054873
0.082800001	0.069872078
0.082900003	0.068868342
0.082999997	0.068133453
0.083099999	0.067765279
0.0832	0.067991158
0.083300002	0.06886002
0.083400004	0.070059682
0.083499998	0.071090084
0.0836	0.07165285
0.083700001	0.071790338
0.083800003	0.071700492
0.083899997	0.071550954
0.083999999	0.071432007
0.084100001	0.071358529
0.084200002	0.071286978
0.084299997	0.071061246
0.084399998	0.070568924
0.0845	0.069936297
0.084600002	0.069506317
0.084700003	0.069464567
0.084799998	0.069596136
0.084899999	0.06946822
0.085000001	0.068943238
0.085100003	0.068352807
0.085199997	0.068146333
0.085299999	0.068436806
0.0854	0.068936152
0.085500002	0.069311011
0.085600004	0.069493361
0.085699998	0.069574528
0.0858	0.069594058
0.085900001	0.069460759
0.086000003	0.069087139
0.086099997	0.068614646
0.086199999	0.068393294
0.086300001	0.06873267
0.086400002	0.06966151
0.086499997	0.070925779
0.086599998	0.072101701
0.0867	0.072754518
0.086800002	0.072670729
0.086900003	0.072005245
0.086999998	0.071201784
0.087099999	0.070634838
0.087200001	0.070291662
0.087300003	0.069854252
0.087399997	0.069063688
0.087499999	0.068014479
0.0876	0.067158894
0.087700002	0.066907802
0.087800004	0.06737703
0.087899998	0.068512772
0.088	0.070100941
0.088100001	0.071643213
0.088200003	0.072535334
0.088299997	0.07244985
0.088399999	0.071621952
0.088500001	0.070730353
0.088600002	0.0703755
0.088699997	0.070702134
0.088799998	0.07144928
0.0889	0.072197452
0.089000002	0.072616737
0.089100003	0.072517485
0.089199998	0.071841186
0.089299999	0.070759829
0.089400001	0.069795015
0.089500003	0.069376724
0.089599997	0.069457993
0.089699999	0.069525312
0.0898	0.069113814
0.089900002	0.068311133
0.090000004	0.067776357
0.090099998	0.068142854
0.0902	0.069509212
0.090300001	0.071329263
0.090400003	0.07278688
0.090499997	0.073353803
0.090599999	0.073004427
0.090700001	0.071958875
0.090800002	0.070497061
0.090899997	0.068924551
0.090999998	0.067559906
0.0911	0.066631584
0.091200002	0.066297372
0.091300003	0.066639001
0.091399998	0.067582037
0.091499999	0.068775905
0.091600001	0.069595757
0.091700003	0.069623939
0.091799997	0.069055834
0.091899999	0.068514726
0.092	0.068494259
0.092100002	0.068976916
0.092200004	0.069585682
0.092299998	0.070117626
0.0924	0.070700377
0.092500001	0.071471433
0.092600003	0.07221993
0.092699997	0.072506656
0.092799999	0.072216148
0.092900001	0.071737166
0.093000002	0.071569106
0.093099996	0.071794084
0.093199998	0.072096683
0.0933	0.072195146
0.093400002	0.072124027
0.093500003	0.072069138
0.093599998	0.072087478
0.093699999	0.07202152
0.093800001	0.071677139
0.093900003	0.071006973
0.093999997	0.070184012
0.094099999	0.069542826
0.0942	0.069401633
0.094300002	0.069835083
0.094400004	0.070566641
0.094499998	0.071164293
0.0946	0.071436939
0.094700001	0.071567447
0.094800003	0.07187208
0.094899997	0.072393141
0.094999999	0.072820374
0.095100001	0.072873256
0.095200002	0.072723526
0.095299996	0.072809429
0.095399998	0.073296421
0.0955	0.073811493
0.095600002	0.073835915
0.095700003	0.073189186
0.095799997	0.072086519
0.095899999	0.070829038
0.096000001	0.0696336
0.096100003	0.068691407
0.096199997	0.068316926
0.096299999	0.0686972
0.0964	0.069588599
0.096500002	0.070445651
0.096600004	0.070931854
0.096699998	0.071105275
0.0968	0.071229658
0.096900001	0.071434032
0.097000003	0.071591062
0.097099997	0.071618932
0.097199999	0.071594893
0.097300001	0.071561096
0.097400002	0.071367266
0.097499996	0.070939431
0.097599998	0.07047539
0.0977	0.070293665
0.097800002	0.070449094
0.097900003	0.070593017
0.097999997	0.070453443
0.098099999	0.070217444
0.098200001	0.070264068
0.098300003	0.070610233
0.098399997	0.070797698
0.098499999	0.070466024
0.0986	0.069778865
0.098700002	0.069243385
0.098800004	0.069117596
0.098899998	0.069286865
0.099	0.069596729
0.099100001	0.070131884
0.099200003	0.071138885
0.099299997	0.072567298
0.099399999	0.073924223
0.099500001	0.074657547
0.099600002	0.07454392
0.099699996	0.073761439
0.099799998	0.072581053
0.0999	0.071196976
0.100000001	0.069862962
0.100100003	0.068983173
0.100199997	0.068771811
0.100299999	0.069017403
0.100400001	0.069416721
0.100500003	0.069791741
0.100599997	0.070139716
0.100699998	0.070430251
0.1008	0.070554987
0.100900002	0.070542468
0.101000004	0.070623434
0.101099998	0.071020049
0.101199999	0.071634359
0.101300001	0.07207796
0.101400003	0.072175575
0.101499997	0.072060647
0.101599999	0.071883533
0.1017	0.071553719
0.101800002	0.070895929
0.101899996	0.070063281
0.101999998	0.069453163
0.1021	0.069283395
0.102200001	0.069329212
0.102300003	0.069231878
0.102399997	0.069008974
0.102499999	0.0690792
0.102600001	0.069695615
0.102700002	0.070549582
0.102799997	0.071058213
0.102899998	0.070944498
0.103	0.070399401
0.103100002	0.069762992
0.103200004	0.06918124
0.103249997	0.068909597
0.103299998	0.068427859
0.103399999	0.068223312
0.103500001	0.068293195
0.103600003	0.068583543
0.103699997	0.06894434
0.103799999	0.069186137
0.1039	0.06929529
0.104000002	0.069583666
0.104099996	0.070407162
0.104199998	0.07170381
0.1043	0.072847896
0.104400001	0.073116676
0.104500003	0.072342877
0.104599997	0.070914946
0.104699999	0.069421859
0.104800001	0.068229029
0.104900002	0.067532
0.104999997	0.067495304
0.105099998	0.068170814
0.1052	0.069303411
0.105300002	0.070313008
0.105400003	0.070717561
0.105499998	0.070547722
0.105599999	0.070216672
0.105700001	0.070070711
0.105800003	0.070069173
0.105899997	0.069950645
0.105999999	0.069673623
0.1061	0.06942866
0.106200002	0.069371154
0.106299996	0.069524861
0.106399998	0.069859358
0.1065	0.07026145
0.106600001	0.070502551
0.106700003	0.070391699
0.106799997	0.070059214
0.106899999	0.069889771
0.107000001	0.069975117
0.107100002	0.069937867
0.107199997	0.069436612
0.107299998	0.068832845
0.1074	0.068878841
0.107500002	0.069796874
0.107600003	0.070958381
0.107699998	0.071532057
0.107799999	0.071298993
0.107900001	0.070600108
0.108000003	0.06981041
0.108099997	0.069148263
0.108199999	0.068863985
0.1083	0.069111633
0.108400002	0.069711346
0.108499996	0.070155513
0.108599998	0.070131728
0.1087	0.069727094
0.108800001	0.069127506
0.108900003	0.068452255
0.108999997	0.067872456
0.109099999	0.067683492
0.109200001	0.067928277
0.109300002	0.068153893
0.109399997	0.067892173
0.109499998	0.067458094
0.1096	0.067735419
0.109700002	0.069057271
0.109800003	0.070715028
0.109899998	0.071743994
0.109999999	0.071935242
0.110100001	0.071804248
0.110200003	0.071671542
0.110299997	0.071404627
0.110399999	0.07091243
0.1105	0.07041436
0.110600002	0.070041276
0.110699996	0.069671643
0.110799998	0.069236133
0.1109	0.068928159
0.111000001	0.06894909
0.111100003	0.069171164
0.111199997	0.06928236
0.111299999	0.069258548
0.111400001	0.069246025
0.111500002	0.069179714
0.111599997	0.068750796
0.111699998	0.067850834
0.1118	0.066923965
0.111900002	0.066546755
0.112000003	0.066876726
0.112099998	0.0676539
0.112199999	0.068577437
0.112300001	0.069596475
0.112400003	0.070772035
0.112499997	0.072095296
0.112599999	0.07341333
0.1127	0.07445494
0.112800002	0.074925216
0.112899996	0.074666783
0.112999998	0.073817482
0.1131	0.072772296
0.113200001	0.071855234
0.113300003	0.071060902
0.113399997	0.070274995
0.113499999	0.069572427
0.113600001	0.069212602
0.113700002	0.069337071
0.113799997	0.069737593
0.113899998	0.070026455
0.114	0.070063049
0.114100002	0.069951167
0.114200003	0.069806182
0.114299998	0.069598264
0.114399999	0.069324605
0.114500001	0.069305507
0.114600003	0.06999953
0.114699997	0.071544001
0.114799999	0.073333002
0.1149	0.074361762
0.115000002	0.074063886
0.115099996	0.072748346
0.115199998	0.071256949
0.1153	0.07022991
0.115400001	0.06980348
0.115500003	0.069663094
0.115599997	0.069303964
0.115699999	0.068327327
0.115800001	0.066822037
0.115900002	0.065438732
0.115999997	0.064911516
0.116099998	0.065452937
0.1162	0.066705071
0.116300002	0.068246379
0.116400003	0.069884241
0.116499998	0.071453111
0.116599999	0.07256134
0.116700001	0.072854403
0.116800003	0.072493878
0.116899997	0.071948176
0.116999999	0.071396131
0.1171	0.070642505
0.117200002	0.069765182
0.117299996	0.069379891
0.117399998	0.069992992
0.1175	0.071312837
0.117600001	0.072404746
0.117700003	0.072604601
0.117799997	0.071955365
0.117899999	0.070960322
0.118000001	0.070120288
0.118100002	0.06975149
0.118199997	0.069882885
0.118299998	0.070102475
0.1184	0.069807672
0.118500002	0.068896494
0.118600003	0.06811696
0.118699998	0.068202185
0.118799999	0.06898134
0.118900001	0.069638648
0.119000003	0.069794858
0.119099997	0.069831818
0.119199999	0.070159054
