[Name]
Series 1 at /POINT:Point 1

[Data]
Time [ s ],Velocity v [ m s^-1 ]	
0.0317	0.069553121
0.031800002	0.07042628
0.0319	0.071180669
0.032000002	0.071496161
0.0321	0.071374654
0.032200001	0.071076542
0.032299999	0.070906228
0.032400001	0.070974204
0.032499999	0.071147034
0.032600001	0.07126664
0.032699999	0.071404199
0.0328	0.071809638
0.032900002	0.072542029
0.033	0.073207958
0.033100002	0.073170491
0.0332	0.072091427
0.033300001	0.070426551
0.033399999	0.069054766
0.033500001	0.068504388
0.033599999	0.068647737
0.033700001	0.069045416
0.033799999	0.069395678
0.0339	0.069677458
0.034000002	0.069904394
0.0341	0.069954212
0.034200002	0.069705566
0.0343	0.069296666
0.034400001	0.069109523
0.034499999	0.069401697
0.034600001	0.070106911
0.034699999	0.070895473
0.034800001	0.071483264
0.034899999	0.071772247
0.035	0.071740361
0.035100002	0.071296212
0.0352	0.07048115
0.035300002	0.069464909
0.0354	0.068527942
0.035500001	0.067976881
0.035599999	0.068067786
0.035700001	0.068803946
0.035799999	0.069863226
0.035900001	0.070675423
0.035999999	0.07075964
0.0361	0.070098243
0.036200002	0.069204138
0.0363	0.068657394
0.036400002	0.068635852
0.0365	0.068860479
0.036600001	0.068911933
0.036699999	0.068579992
0.036800001	0.068005857
0.036899999	0.067478378
0.037000001	0.067205057
0.037099998	0.0673144
0.0372	0.067900067
0.037300002	0.069059412
0.0374	0.070678849
0.037500002	0.072296257
0.0376	0.073300824
0.037700001	0.073367946
0.037799999	0.072694528
0.037900001	0.071812684
0.037999999	0.071203965
0.038100001	0.071079904
0.038199998	0.071441359
0.0383	0.072035368
0.038400002	0.072448159
0.0385	0.072383835
0.038600002	0.071894939
0.0387	0.071291092
0.038800001	0.070880443
0.038899999	0.070696401
0.039000001	0.070503528
0.039099999	0.07005016
0.039200001	0.06923386
0.039299998	0.068108706
0.0394	0.066869505
0.039500002	0.065819033
0.0396	0.065346107
0.039700002	0.065843486
0.039799999	0.067355261
0.039900001	0.069395154
0.039999999	0.071256725
0.040100001	0.072510043
0.040199999	0.073173474
0.040300001	0.073475689
0.040399998	0.073407768
0.0405	0.072773168
0.040600002	0.071593429
0.0407	0.070420934
0.040800002	0.069846149
0.040899999	0.069925471
0.041000001	0.070262302
0.041099999	0.070488073
0.041200001	0.070487571
0.041299999	0.07030808
0.041400001	0.069979853
0.041499998	0.069534539
0.0416	0.069079824
0.041700002	0.068785418
0.0418	0.068822411
0.041900002	0.069168732
0.041999999	0.069606662
0.042100001	0.069849633
0.042199999	0.069802689
0.042300001	0.069610648
0.042399999	0.069506873
0.0425	0.069645734
0.042599998	0.070019314
0.0427	0.070511617
0.042800002	0.071026326
0.0429	0.071509863
0.043000002	0.071946375
0.043099999	0.072347114
0.043200001	0.072640264
0.043299999	0.072647747
0.043400001	0.072232457
0.043499999	0.071497318
0.0436	0.070685053
0.043699998	0.069974684
0.0438	0.069420017
0.043900002	0.069089305
0.044	0.069074438
0.044100002	0.069289164
0.044199999	0.069422792
0.044300001	0.069262529
0.044399999	0.068932621
0.044500001	0.068770813
0.044599999	0.069019274
0.0447	0.06961439
0.044799998	0.070237818
0.0449	0.070641847
0.045000002	0.070821216
0.0451	0.070899441
0.045200001	0.071006208
0.045299999	0.071254221
0.045400001	0.071700575
0.045499999	0.072363364
0.045600001	0.07308754
0.045699999	0.073449668
0.0458	0.073118603
0.045899998	0.072235385
0.046	0.071284508
0.046100002	0.070647984
0.0462	0.070282416
0.046300001	0.07017879
0.046399999	0.070561254
0.046500001	0.071590094
0.046599999	0.072863079
0.046700001	0.073552006
0.046799999	0.073165303
0.0469	0.071996247
0.046999998	0.070803095
0.0471	0.070003303
0.047200002	0.069472596
0.0473	0.068913858
0.047400001	0.068230146
0.047499999	0.067641921
0.047600001	0.067498596
0.047699999	0.068061053
0.047800001	0.06930489
0.047899999	0.07082494
0.048	0.071988569
0.048099998	0.072334939
0.0482	0.071889281
0.048300002	0.071109956
0.0484	0.070397123
0.048500001	0.069823183
0.048599999	0.069284383
0.048700001	0.068813734
0.048799999	0.068629041
0.048900001	0.068856566
0.048999999	0.069377547
0.0491	0.069976319
0.049199998	0.070549496
0.0493	0.071048668
0.049400002	0.071235856
0.0495	0.07083203
0.049600001	0.069982248
0.049699999	0.069292327
0.049800001	0.069235415
0.049899999	0.069791898
0.050000001	0.070509231
0.050099999	0.070920292
0.0502	0.070840205
0.050299998	0.070410761
0.0504	0.069870231
0.050500002	0.069498296
0.0506	0.069477038
0.050700001	0.069740986
0.050799999	0.0700371
0.050900001	0.070149724
0.050999999	0.07012627
0.051100001	0.070122311
0.051199999	0.070175491
0.0513	0.070163652
0.051399998	0.069985159
0.0515	0.06967509
0.051600002	0.069343935
0.0517	0.069093589
0.051800001	0.069011252
0.051899999	0.069189176
0.052000001	0.069690228
0.052099999	0.070390986
0.052200001	0.07087727
0.052299999	0.070763517
0.0524	0.070104895
0.052499998	0.069275688
0.0526	0.0686478
0.052700002	0.06824387
0.0528	0.067900953
0.052900001	0.067579369
0.052999999	0.067438845
0.053100001	0.067590838
0.053199999	0.067855509
0.053300001	0.067896903
0.053399999	0.067565324
0.0535	0.067014508
0.053599998	0.066514133
0.0537	0.066228286
0.053800002	0.066280083
0.0539	0.066830854
0.054000001	0.067957337
0.054099999	0.069508256
0.054200001	0.07114073
0.054299999	0.07243486
0.054400001	0.073065085
0.054499999	0.072947734
0.0546	0.072318915
0.054699998	0.071498642
0.0548	0.070651341
0.054900002	0.069856909
0.055	0.069216258
0.055100001	0.06885
0.055199999	0.068863683
0.055300001	0.069316314
0.055399999	0.07013792
0.055500001	0.071124191
0.055599999	0.0719405
0.0557	0.072222578
0.055799998	0.071781331
0.0559	0.070761231
0.056000002	0.069512657
0.0561	0.068464711
0.056200001	0.06798812
0.056299999	0.068231728
0.056400001	0.069079494
0.056499999	0.070084243
0.056600001	0.070737786
0.056699999	0.070825293
0.0568	0.070461881
0.056899998	0.069906048
0.057	0.069350627
0.057100002	0.068946648
0.0572	0.06876684
0.057300001	0.068789553
0.057399999	0.068934117
0.057500001	0.069202326
0.057599999	0.069691521
0.057700001	0.070472975
0.057799999	0.071304532
0.0579	0.071660483
0.057999998	0.071206265
0.0581	0.070147022
0.058200002	0.069108732
0.0583	0.068602741
0.058400001	0.06877976
0.058499999	0.069448749
0.058600001	0.070314547
0.058699999	0.071126107
0.058800001	0.071591188
0.058899999	0.071455707
0.059	0.070794839
0.059099998	0.070024791
0.0592	0.069579169
0.059300002	0.069460933
0.0594	0.069279087
0.059500001	0.068740061
0.059599999	0.068020752
0.059700001	0.067641836
0.059799999	0.067968693
0.059900001	0.068939138
0.059999999	0.070259491
0.0601	0.071702826
0.060199998	0.073107758
0.0603	0.074268359
0.060400002	0.074900762
0.0605	0.074831978
0.060600001	0.074034955
0.060699999	0.072597025
0.060800001	0.070796429
0.060899999	0.069096088
0.061000001	0.067942415
0.061099999	0.067623701
0.0612	0.068035267
0.061299998	0.068895271
0.0614	0.069860971
0.061500002	0.070752834
0.0616	0.071431616
0.061700001	0.07169992
0.061799999	0.071417214
0.061900001	0.070715697
0.061999999	0.070003696
0.062100001	0.069649548
0.062199999	0.069708639
0.0623	0.069975732
0.062399998	0.070231338
0.0625	0.070401814
0.062600002	0.070529811
0.062700003	0.070566216
0.062799998	0.070315798
0.062899999	0.069664691
0.063000001	0.068765155
0.063100003	0.067906692
0.063199997	0.067307965
0.063299999	0.067054836
0.0634	0.067128564
0.063500002	0.067482228
0.063600004	0.068105195
0.063699998	0.068975918
0.0638	0.069977946
0.063900001	0.07085209
0.064000003	0.071316249
0.064099997	0.071288697
0.064199999	0.071059943
0.064300001	0.071069682
0.064400002	0.071522037
0.064499997	0.072173913
0.064599998	0.072490308
0.0647	0.072026425
0.064800002	0.070803863
0.064900003	0.06931621
0.064999998	0.068212124
0.065099999	0.067882596
0.065200001	0.068340153
0.065300003	0.069397024
0.065399997	0.070739774
0.065499999	0.072001023
0.0656	0.072824785
0.065700002	0.072988256
0.065800004	0.072509081
0.065899998	0.071644625
0.066	0.070761683
0.066100001	0.070167317
0.066200003	0.069981028
0.066299997	0.07016902
0.066399999	0.070632488
0.066500001	0.071247262
0.066600002	0.071858963
0.066699997	0.072337199
0.066799998	0.07247954
0.0669	0.07213448
0.067000002	0.071394366
0.067100003	0.070593186
0.067199998	0.070034326
0.067299999	0.069776809
0.067400001	0.069572887
0.067500003	0.069243883
0.067599997	0.068919972
0.067699999	0.06892577
0.0678	0.069392496
0.067900002	0.070044277
0.068000004	0.070372598
0.068099998	0.070249771
0.0682	0.070101492
0.068300001	0.070450628
0.068400003	0.071367938
0.068499997	0.072357887
0.068599999	0.072734332
0.068700001	0.072214087
0.068800002	0.071136107
0.068899997	0.070089087
0.068999998	0.069389017
0.0691	0.069106143
0.069200002	0.06921342
0.069300003	0.069689352
0.069399998	0.070400937
0.069499999	0.070994521
0.069600001	0.071003451
0.069700003	0.070299584
0.069799997	0.069217772
0.069899999	0.068187654
0.07	0.067441258
0.070100002	0.067077973
0.070200004	0.067290381
0.070299998	0.068235917
0.0704	0.069785643
0.070500001	0.071518169
0.070600003	0.072911044
0.070699997	0.073842345
0.070799999	0.074465976
0.070900001	0.074879906
0.071000002	0.075057559
0.071099997	0.074988937
0.071199998	0.07472184
0.0713	0.074282748
0.071400002	0.073604897
0.071500003	0.072759426
0.071599998	0.072031961
0.071699999	0.07170885
0.071800001	0.07168743
0.071900003	0.071400859
0.071999997	0.070420974
0.072099999	0.069003507
0.0722	0.067929224
0.072300002	0.067781433
0.072400004	0.068439599
0.072499998	0.069242198
0.0726	0.069529821
0.072700001	0.069190315
0.072800003	0.068563556
0.072899997	0.068224588
0.072999999	0.068618295
0.073100001	0.069880706
0.073200002	0.071722131
0.073299997	0.073481866
0.073399998	0.07449493
0.0735	0.074490691
0.073600002	0.073749366
0.073700003	0.072694808
0.073799998	0.071540168
0.073899999	0.070340558
0.074000001	0.069268268
0.074100003	0.06865799
0.074199997	0.068704545
0.074299999	0.069237918
0.0744	0.069909036
0.074500002	0.070522472
0.074600004	0.071130978
0.074699998	0.071701362
0.0748	0.071980747
0.074900001	0.071758356
0.075000003	0.071161798
0.075099997	0.070574432
0.075199999	0.070237755
0.075300001	0.069981643
0.075400002	0.06954044
0.075499997	0.06891361
0.075599998	0.068475765
0.0757	0.068764811
0.075800002	0.06999924
0.075900003	0.071904375
0.075999998	0.073624491
0.076099999	0.074146625
0.076200001	0.073057831
0.076300003	0.07087648
0.076399997	0.068686976
0.076499999	0.067453207
0.0766	0.067450762
0.076700002	0.068190871
0.076800004	0.068931939
0.076899998	0.069324101
0.077	0.06951028
0.077100001	0.069781549
0.077200003	0.07024654
0.077299997	0.070822897
0.077399999	0.071438715
0.077500001	0.072004548
0.077600002	0.072288827
0.077699997	0.072016786
0.077799998	0.071261303
0.0779	0.070443945
0.078000002	0.069988824
0.078100003	0.06998139
0.078199998	0.070193427
0.078299999	0.070515038
0.078400001	0.071030746
0.078500003	0.071725909
0.078599997	0.072350015
0.078699999	0.072617072
0.0788	0.072617433
0.078900002	0.072684993
0.079000004	0.072843055
0.079099998	0.07269221
0.0792	0.071937639
0.079300001	0.070928146
0.079400003	0.070427391
0.079499997	0.070803045
0.079599999	0.071668612
0.079700001	0.072426617
0.079800002	0.072842445
0.079899997	0.073015362
0.079999998	0.072963492
0.0801	0.072449624
0.080200002	0.071396264
0.080300003	0.070103413
0.080399998	0.069101294
0.080499999	0.068706335
0.080600001	0.068789892
0.080700003	0.069094981
0.080799997	0.069519106
0.080899999	0.070047033
0.081	0.070599693
0.081100002	0.071156258
0.081200004	0.071819137
0.081299998	0.072664287
0.0814	0.073515217
0.081500001	0.073959957
0.081600003	0.073635888
0.081699997	0.072593717
0.081799999	0.071235874
0.081900001	0.06994742
0.082000002	0.068916967
0.082099997	0.068257794
0.082199998	0.068156866
0.0823	0.068752217
0.082400002	0.06979817
0.082500003	0.070696749
0.082599998	0.07100008
0.082699999	0.070787703
0.082800001	0.070446765
0.082900003	0.070250498
0.082999997	0.070127743
0.083099999	0.069926691
0.0832	0.069695809
0.083300002	0.0696158
0.083400004	0.069712869
0.083499998	0.069807461
0.0836	0.069763003
0.083700001	0.069673467
0.083800003	0.069731207
0.083899997	0.069986596
0.083999999	0.070291694
0.084100001	0.070505815
0.084200002	0.070601645
0.084299997	0.070536178
0.084399998	0.070271078
0.0845	0.069854929
0.084600002	0.069507872
0.084700003	0.06943441
0.084799998	0.069515839
0.084899999	0.06931434
0.085000001	0.068615737
0.085100003	0.06783831
0.085199997	0.067746564
0.085299999	0.068712517
0.0854	0.070361414
0.085500002	0.071960736
0.085600004	0.072962724
0.085699998	0.073237499
0.0858	0.072931199
0.085900001	0.072189228
0.086000003	0.07109258
0.086099997	0.069785951
0.086199999	0.068422165
0.086300001	0.067114252
0.086400002	0.066056522
0.086499997	0.065536761
0.086599998	0.065815305
0.0867	0.066876551
0.086800002	0.068372514
0.086900003	0.069926529
0.086999998	0.071322992
0.087099999	0.072441218
0.087200001	0.073187989
0.087300003	0.073497665
0.087399997	0.073377255
0.087499999	0.072929283
0.0876	0.072289469
0.087700002	0.071572434
0.087800004	0.070864527
0.087899998	0.070345479
0.088	0.070158075
0.088100001	0.070263423
0.088200003	0.070429502
0.088299997	0.070423162
0.088399999	0.070220677
0.088500001	0.070010886
0.088600002	0.069918602
0.088699997	0.06988771
0.088799998	0.069852281
0.0889	0.069926059
0.089000002	0.07031748
0.089100003	0.071055302
0.089199998	0.0718192
0.089299999	0.072173854
0.089400001	0.072044203
0.089500003	0.071684944
0.089599997	0.07126776
0.089699999	0.070607565
0.0898	0.069406559
0.089900002	0.067868036
0.090000004	0.066685865
0.090099998	0.066468979
0.0902	0.067132789
0.090300001	0.06812892
0.090400003	0.068947272
0.090499997	0.069412226
0.090599999	0.069644193
0.090700001	0.069800231
0.090800002	0.069862142
0.090899997	0.069729987
0.090999998	0.069395804
0.0911	0.06898431
0.091200002	0.068749203
0.091300003	0.069029202
0.091399998	0.069970833
0.091499999	0.071240081
0.091600001	0.072106918
0.091700003	0.072015001
0.091799997	0.071170935
0.091899999	0.070343667
0.092	0.070172111
0.092100002	0.070619975
0.092200004	0.071211973
0.092299998	0.071634155
0.0924	0.072006595
0.092500001	0.072456447
0.092600003	0.072782428
0.092699997	0.07259548
0.092799999	0.071798521
0.092900001	0.070803678
0.093000002	0.070216967
0.093099996	0.07034998
0.093199998	0.070945323
0.0933	0.071410607
0.093400002	0.071465174
0.093500003	0.071294748
0.093599998	0.071210667
0.093699999	0.071393932
0.093800001	0.071808427
0.093900003	0.072256742
0.093999997	0.07252727
0.094099999	0.072571267
0.0942	0.072538481
0.094300002	0.07262771
0.094400004	0.072924936
0.094499998	0.073303296
0.0946	0.073556272
0.094700001	0.073558301
0.094800003	0.07325149
0.094899997	0.072618861
0.094999999	0.071620932
0.095100001	0.070400937
0.095200002	0.069381018
0.095299996	0.068971562
0.095399998	0.069257133
0.0955	0.069819536
0.095600002	0.070089313
0.095700003	0.069871876
0.095799997	0.069456002
0.095899999	0.06917025
0.096000001	0.069054129
0.096100003	0.069013684
0.096199997	0.069135589
0.096299999	0.069522825
0.0964	0.070091392
0.096500002	0.070596164
0.096600004	0.070917372
0.096699998	0.071124118
0.0968	0.071266441
0.096900001	0.071260385
0.097000003	0.071066975
0.097099997	0.070863822
0.097199999	0.070954492
0.097300001	0.071377275
0.097400002	0.071805399
0.097499996	0.071845605
0.097599998	0.071460506
0.0977	0.070888866
0.097800002	0.070393173
0.097900003	0.070018563
0.097999997	0.069818759
0.098099999	0.070115736
0.098200001	0.071250272
0.098300003	0.072949958
0.098399997	0.074255294
0.098499999	0.074234014
0.0986	0.072999206
0.098700002	0.071579059
0.098800004	0.070783067
0.098899998	0.070536147
0.099	0.070395957
0.099100001	0.070134617
0.099200003	0.069951826
0.099299997	0.070075684
0.099399999	0.070463354
0.099500001	0.070923175
0.099600002	0.071276401
0.099699996	0.071401641
0.099799998	0.071207142
0.0999	0.070771227
0.100000001	0.070380027
0.100100003	0.070338574
0.100199997	0.070702795
0.100299999	0.071179341
0.100400001	0.07136924
0.100500003	0.071148132
0.100599997	0.070672947
0.100699998	0.070082178
0.1008	0.069342547
0.100900002	0.068473894
0.101000004	0.06774914
0.101099998	0.067539186
0.101199999	0.06797144
0.101300001	0.068934361
0.101400003	0.070249522
0.101499997	0.071783296
0.101599999	0.073151177
0.1017	0.073758797
0.101800002	0.07323815
0.101899996	0.071827813
0.101999998	0.070253056
0.1021	0.069142774
0.102200001	0.068496051
0.102300003	0.067988441
0.102399997	0.067519135
0.102499999	0.067361262
0.102600001	0.067770434
0.102700002	0.06861318
0.102799997	0.069510913
0.102899998	0.070267192
0.103	0.070963354
0.103100002	0.071639099
0.103200004	0.072116851
0.103249997	0.072200091
0.103299998	0.071911131
0.103399999	0.071540358
0.103500001	0.070801007
0.103600003	0.069882414
0.103699997	0.068985729
0.103799999	0.06831758
0.1039	0.06798704
0.104000002	0.068040961
0.104099996	0.068511221
0.104199998	0.069372011
0.1043	0.07037065
0.104400001	0.071101302
0.104500003	0.071312445
0.104599997	0.07105128
0.104699999	0.07062918
0.104800001	0.070273631
0.104900002	0.069970806
0.104999997	0.069736621
0.105099998	0.069687228
0.1052	0.069875012
0.105300002	0.07014046
0.105400003	0.070235875
0.105499998	0.070181511
0.105599999	0.070172193
0.105700001	0.070279411
0.105800003	0.070190341
0.105899997	0.069615068
0.105999999	0.068672049
0.1061	0.067883441
0.106200002	0.067767402
0.106299996	0.068487234
0.106399998	0.069855923
0.1065	0.071435882
0.106600001	0.072583315
0.106700003	0.072757424
0.106799997	0.072049806
0.106899999	0.071139139
0.107000001	0.070516832
0.107100002	0.070096128
0.107199997	0.069586986
0.107299998	0.069064966
0.1074	0.068893911
0.107500002	0.069122913
0.107600003	0.069246559
0.107699998	0.068774826
0.107799999	0.067871407
0.107900001	0.06709858
0.108000003	0.066719975
0.108099997	0.06661611
0.108199999	0.066717462
0.1083	0.067055644
0.108400002	0.067611111
0.108499996	0.068259981
0.108599998	0.068999729
0.1087	0.069942002
0.108800001	0.070960647
0.108900003	0.071658277
0.108999997	0.071840851
0.109099999	0.071835604
0.109200001	0.071925117
0.109300002	0.071821134
0.109399997	0.071074038
0.109499998	0.069898018
0.1096	0.069042637
0.109700002	0.068843723
0.109800003	0.068875541
0.109899998	0.068593766
0.109999999	0.068180744
0.110100001	0.06828475
0.110200003	0.069076724
0.110299997	0.069965483
0.110399999	0.070280681
0.1105	0.069930072
0.110600002	0.069125272
0.110699996	0.068065527
0.110799998	0.067120696
0.1109	0.066805864
0.111000001	0.067405974
0.111100003	0.068542448
0.111199997	0.069569195
0.111299999	0.070203717
0.111400001	0.070652828
0.111500002	0.071090126
0.111599997	0.071404506
0.111699998	0.071543932
0.1118	0.071769658
0.111900002	0.072237455
0.112000003	0.072685852
0.112099998	0.072654575
0.112199999	0.072033158
0.112300001	0.071234383
0.112400003	0.070803827
0.112499997	0.071010564
0.112599999	0.071768957
0.1127	0.072695274
0.112800002	0.07324895
0.112899996	0.072983249
0.112999998	0.071874766
0.1131	0.070421589
0.113200001	0.069212476
0.113300003	0.068583282
0.113399997	0.068541322
0.113499999	0.069005793
0.113600001	0.069907133
0.113700002	0.071036774
0.113799997	0.071965969
0.113899998	0.072271257
0.114	0.071905283
0.114100002	0.07118828
0.114200003	0.070410526
0.114299998	0.06954801
0.114399999	0.068455849
0.114500001	0.067249131
0.114600003	0.066394939
0.114699997	0.066204651
0.114799999	0.066494014
0.1149	0.066807545
0.115000002	0.066949131
0.115099996	0.067268685
0.115199998	0.068355328
0.1153	0.070343229
0.115400001	0.072845898
0.115500003	0.075078075
0.115599997	0.076204427
0.115699999	0.07579619
0.115800001	0.07409946
0.115900002	0.071931439
0.115999997	0.070240195
0.116099998	0.06943437
0.1162	0.069279123
0.116300002	0.069371356
0.116400003	0.069586065
0.116499998	0.069892532
0.116599999	0.070094393
0.116700001	0.070001554
0.116800003	0.069805256
0.116899997	0.06990594
0.116999999	0.070282263
0.1171	0.070390616
0.117200002	0.069880173
0.117299996	0.069209213
0.117399998	0.069063185
0.1175	0.069564879
0.117600001	0.070266848
0.117700003	0.070660754
0.117799997	0.070558154
0.117899999	0.070100575
0.118000001	0.069657149
0.118100002	0.069580976
0.118199997	0.069949318
0.118299998	0.070345995
0.1184	0.070146524
0.118500002	0.069245917
0.118600003	0.068278297
0.118699998	0.06794218
0.118799999	0.068107816
0.118900001	0.068143367
0.119000003	0.068034752
0.119099997	0.068407121
0.119199999	0.069569905
