[Name]
Series 1 at /POINT:Point 1

[Data]
Time [ s ],Velocity v [ m s^-1 ]	
0.213699996	0.069052239
0.213799998	0.068168287
0.2139	0.067538654
0.214000002	0.0675502
0.214100003	0.068284647
0.214200005	0.069221106
0.214300007	0.069513159
0.214399993	0.068802209
0.214499995	0.067629883
0.214599997	0.06675479
0.214699998	0.066508348
0.2148	0.066925456
0.214900002	0.068118602
0.215000004	0.070223941
0.215100005	0.072645548
0.215200007	0.07410704
0.215299994	0.073820884
0.215399995	0.072304681
0.215499997	0.070656347
0.215599999	0.069503712
0.215700001	0.068807408
0.215800002	0.068310862
0.215900004	0.068031261
0.216000006	0.068195795
0.216100007	0.068955619
0.216199994	0.070170996
0.216299996	0.071355496
0.216399997	0.071865391
0.216499999	0.071353357
0.216600001	0.070111291
0.216700003	0.068993544
0.216800004	0.068774304
0.216900006	0.069489808
0.216999993	0.070457194
0.217099994	0.071103208
0.217199996	0.071253031
0.217299998	0.07103818
0.217399999	0.070631994
0.217500001	0.0701335
0.217600003	0.069764468
0.217700005	0.069707044
0.217800006	0.069877792
0.217899993	0.069993173
0.217999995	0.069912462
0.218099996	0.069646847
0.218199998	0.069154558
0.2183	0.06838489
0.218400002	0.067429705
0.218500003	0.066457775
0.218600005	0.065592713
0.218700007	0.064890112
0.218799993	0.06457749
0.218899995	0.065096126
0.218999997	0.066776844
0.219099998	0.069346955
0.2192	0.07190643
0.219300002	0.073576085
0.219400004	0.073973698
0.219500005	0.073435116
0.219600007	0.072541849
0.219699994	0.071575701
0.219799995	0.070550859
0.219899997	0.069549258
0.219999999	0.068935869
0.220100001	0.068946714
0.220200002	0.06938462
0.220300004	0.069753173
0.220400006	0.06972383
0.220500007	0.069317066
0.220599994	0.068695104
0.220699996	0.068055541
0.220799997	0.067680674
0.220899999	0.067961554
0.221000001	0.069085816
0.221100003	0.070655723
0.221200004	0.071814946
0.221300006	0.071979042
0.221399993	0.071219996
0.221499994	0.070069069
0.221599996	0.069112103
0.221699998	0.068769128
0.221799999	0.069178952
0.221900001	0.070043163
0.222000003	0.070655819
0.222100005	0.070541767
0.222200006	0.069929671
0.222299993	0.06948337
0.222399995	0.069528953
0.222499996	0.069758268
0.222599998	0.069751202
0.2227	0.069328639
0.222800002	0.06862699
0.222900003	0.067927048
0.223000005	0.067576069
0.223100007	0.067929456
0.223199993	0.068928781
0.223299995	0.070006668
0.223399997	0.070549288
0.223499998	0.070523314
0.2236	0.070354519
0.223700002	0.070288454
0.223800004	0.070179437
0.223900005	0.070071709
0.224000007	0.070475159
0.224099994	0.07165752
0.224199995	0.072963379
0.224299997	0.073358798
0.224399999	0.072629978
0.2245	0.071492208
0.224600002	0.070535338
0.224700004	0.069589332
0.224800006	0.068338425
0.224900007	0.067114201
0.224999994	0.066611214
0.225099996	0.067121814
0.225199997	0.068200507
0.225299999	0.069078927
0.225400001	0.069312358
0.225500003	0.068984775
0.225600004	0.068519257
0.225700006	0.068495368
0.225799993	0.069255976
0.225899994	0.070564991
0.225999996	0.071694579
0.226099998	0.071918085
0.226199999	0.071103909
0.226300001	0.069774785
0.226400003	0.06859828
0.226500005	0.068022424
0.226600006	0.068219679
0.226699993	0.069119911
0.226799995	0.07047296
0.226899996	0.071877706
0.226999998	0.072963525
0.2271	0.073499643
0.227200001	0.073414984
0.227300003	0.07263158
0.227400005	0.071175251
0.227500007	0.069280971
0.227599993	0.067407429
0.227699995	0.066025114
0.227799997	0.065459453
0.227899998	0.065916731
0.228	0.067387738
0.228100002	0.069460146
0.228200004	0.071336293
0.228300005	0.07225934
0.228400007	0.072114201
0.228499994	0.071482565
0.228599995	0.0710645
0.228699997	0.071002054
0.228799999	0.070873756
0.2289	0.070317642
0.229000002	0.069516542
0.229100004	0.068923577
0.229200006	0.06874747
0.229300007	0.068734062
0.229399994	0.068580583
0.229499996	0.068354045
0.229599997	0.068331814
0.229699999	0.068743987
0.229800001	0.06950561
0.229900002	0.070387099
0.230000004	0.071101259
0.230100006	0.071361706
0.230199993	0.0709714
0.230299994	0.069997125
0.230399996	0.068784116
0.230499998	0.067785215
0.230599999	0.067315449
0.230700001	0.067599807
0.230800003	0.068838162
0.230900005	0.070848935
0.231000006	0.072863664
0.231099993	0.07385426
0.231199995	0.073361398
0.231299996	0.071848846
0.231399998	0.07023968
0.2315	0.069120522
0.231600001	0.068569952
0.231700003	0.068468279
0.231800005	0.068742704
0.231900007	0.069297985
0.231999993	0.069857883
0.232099995	0.070167436
0.232199997	0.070176783
0.232299998	0.070029273
0.2324	0.069814863
0.232500002	0.069548493
0.232600003	0.069372774
0.232700005	0.069395988
0.232800007	0.069530532
0.232899994	0.069586532
0.232999995	0.069629501
0.233099997	0.069909584
0.233199999	0.070255733
0.2333	0.070190441
0.233400002	0.069525866
0.233500004	0.068765367
0.233600006	0.068496853
0.233700007	0.06865957
0.233799994	0.068699056
0.233899996	0.068389161
0.233999997	0.068119945
0.234099999	0.068291071
0.234200001	0.068813071
0.234300002	0.069385922
0.234400004	0.069841147
0.234500006	0.070172462
0.234599993	0.070336372
0.234699994	0.070372922
0.234799996	0.07054642
0.234899998	0.071059251
0.234999999	0.071673081
0.235100001	0.071874497
0.235200003	0.071547387
0.235300004	0.07105748
0.235400006	0.070689669
0.235499993	0.07026992
0.235599995	0.069415902
0.235699996	0.068097878
0.235799998	0.06673606
0.2359	0.065684556
0.236000001	0.064982502
0.236100003	0.064577049
0.236200005	0.064612419
0.236300007	0.065250785
0.236399993	0.066530989
0.236499995	0.068358252
0.236599997	0.070390204
0.236699998	0.071998032
0.2368	0.072637777
0.236900002	0.072207561
0.237000003	0.071230622
0.237100005	0.070235018
0.237200007	0.069340399
0.237299994	0.068332178
0.237399995	0.067201328
0.237499997	0.066421558
0.237599999	0.066534158
0.2377	0.067554206
0.237800002	0.068851829
0.237900004	0.069616066
0.238000005	0.069620955
0.238100007	0.069365034
0.238199994	0.069502829
0.238299996	0.070084548
0.238399997	0.070640116
0.238499999	0.070720282
0.238600001	0.070376819
0.238700002	0.069924249
0.238800004	0.069462354
0.238900006	0.069014706
0.238999993	0.068751686
0.239099994	0.069011355
0.239199996	0.069989417
0.239299998	0.071614778
0.239399999	0.073484182
0.239500001	0.074923037
0.239600003	0.075291304
0.239700004	0.074346836
0.239800006	0.072488878
0.239899993	0.070528454
0.239999995	0.06907116
0.240099996	0.068150576
0.240199998	0.067556478
0.2403	0.06731884
0.240400001	0.067726065
0.240500003	0.068798521
0.240600005	0.070011567
0.240700006	0.070701033
0.240799993	0.070607491
0.240899995	0.069971766
0.240999997	0.069117344
0.241099998	0.068221764
0.2412	0.067465991
0.241300002	0.067046679
0.241400003	0.06699149
0.241500005	0.067099601
0.241600007	0.067200768
0.241699994	0.067298922
0.241799995	0.067427001
0.241899997	0.067508369
0.241999999	0.067431217
0.2421	0.067249456
0.242200002	0.067107741
0.242300004	0.066969391
0.242400005	0.066828232
0.242500007	0.067027321
0.242599994	0.067963534
0.242699996	0.069527441
0.242799997	0.070920072
0.242899999	0.07147488
0.243000001	0.071390617
0.243100002	0.071336812
0.243200004	0.071514967
0.243300006	0.071578265
0.243399993	0.071306568
0.243499994	0.070820908
0.243599996	0.070233575
0.243699998	0.069560276
0.243799999	0.069037624
0.243900001	0.069033773
0.244000003	0.069585985
0.244100004	0.070163047
0.244200006	0.070216128
0.244299993	0.069894897
0.244399995	0.069927003
0.244499996	0.070708126
0.244599998	0.071787802
0.2447	0.072358659
0.244800001	0.071989637
0.244900003	0.070877062
0.245000005	0.069389856
0.245100006	0.06792749
0.245199993	0.066984278
0.245299995	0.066855585
0.245399997	0.067274046
0.245499998	0.067538098
0.2456	0.067267849
0.245700002	0.066747069
0.245800003	0.066550448
0.245900005	0.066967165
0.246000007	0.067961927
0.246099994	0.069289139
0.246199995	0.070451881
0.246299997	0.070954049
0.246399999	0.070797333
0.2465	0.070733722
0.246600002	0.071392711
0.246700004	0.07242319
0.246800005	0.07278796
0.246900007	0.071899036
0.246999994	0.070186986
0.247099996	0.068469764
0.247199997	0.067277196
0.247299999	0.066715891
0.247400001	0.066715728
0.247500002	0.06728342
0.247600004	0.068315524
0.247700006	0.069547382
0.247799993	0.070667328
0.247899994	0.071411669
0.247999996	0.07164397
0.248099998	0.071404644
0.248199999	0.070970763
0.248300001	0.07076163
0.248400003	0.0710361
0.248500004	0.071643688
0.248600006	0.072106343
0.248699993	0.071962611
0.248799995	0.071191068
0.248899996	0.070212122
0.248999998	0.069472885
0.2491	0.069156662
0.249200001	0.069228596
0.249300003	0.069634837
0.249400005	0.070375617
0.249500006	0.071352806
0.249599993	0.072261698
0.249699995	0.072663532
0.249799997	0.072286957
0.249899998	0.071359184
0.25	0.070337702
0.250099987	0.069462118
0.250200003	0.068868825
0.25029999	0.068660061
0.250400007	0.068886818
0.250499994	0.069340339
0.25060001	0.069614399
0.250699997	0.0694962
0.250800014	0.069109158
0.2509	0.068716311
0.250999987	0.068711453
0.251100004	0.069456153
0.251199991	0.070911945
0.251300007	0.072498093
0.251399994	0.073436842
0.25150001	0.073482652
0.251599997	0.073027546
0.251700014	0.072568633
0.251800001	0.072147682
0.251899987	0.071494029
0.252000004	0.070548742
0.252099991	0.069701148
0.252200007	0.069310673
0.252299994	0.06931147
0.252400011	0.069348161
0.252499998	0.069262569
0.252600014	0.06919251
0.252700001	0.069311429
0.252799988	0.069746667
0.252900004	0.070559741
0.252999991	0.071607539
0.253100008	0.072482062
0.253199995	0.072773382
0.253300011	0.072424041
0.253399998	0.071591941
0.253500015	0.070354592
0.253600001	0.068701601
0.253699988	0.067038375
0.253800005	0.066302707
0.253899992	0.067115709
0.254000008	0.069155159
0.254099995	0.071189939
0.254200011	0.072089593
0.254299998	0.071743658
0.254400015	0.070868721
0.254500002	0.070108213
0.254599988	0.069553319
0.254700005	0.069043502
0.254799992	0.068653642
0.254900008	0.068772711
0.254999995	0.069829054
0.255100012	0.07186509
0.255199999	0.074219667
0.255299985	0.075718501
0.255400002	0.075470529
0.255499989	0.073698527
0.255600005	0.071491907
0.255699992	0.069758614
0.255800009	0.068629603
0.255899996	0.067800421
0.256000012	0.067097315
0.256099999	0.066716165
0.256199986	0.066875367
0.256300002	0.067483888
0.256399989	0.068245156
0.256500006	0.068875026
0.256599993	0.069224735
0.256700009	0.069229283
0.256799996	0.06893647
0.256900012	0.068428688
0.256999999	0.067740279
0.257099986	0.066895199
0.257200003	0.066034489
0.257299989	0.065456343
0.257400006	0.065448385
0.257499993	0.066115852
0.257600009	0.067312216
0.257699996	0.068887246
0.257800013	0.070681583
0.2579	0.072423108
0.257999986	0.073608819
0.258100003	0.073736807
0.25819999	0.072680432
0.258300006	0.070915241
0.258399993	0.069250313
0.25850001	0.06845478
0.258599997	0.068674721
0.258700013	0.069377654
0.2588	0.069913691
0.258899987	0.070089624
0.259000003	0.070083264
0.25909999	0.069945724
0.259200007	0.069541668
0.259299994	0.068900704
0.25940001	0.068394775
0.259499997	0.068398239
0.259600013	0.06886745
0.2597	0.069402968
0.259799987	0.069643555
0.259900004	0.069448532
0.25999999	0.068882702
0.260100007	0.068246112
0.260199994	0.068023317
0.26030001	0.068452372
0.260399997	0.069347979
0.260500014	0.070228462
0.260600001	0.070842989
0.260699987	0.07119695
0.260800004	0.071123896
0.260899991	0.070262817
0.261000007	0.068631866
0.261099994	0.066861349
0.261200011	0.065708459
0.261299998	0.06530072
0.261400014	0.065133395
0.261500001	0.064841261
0.261599988	0.064735882
0.261700004	0.065378636
0.261799991	0.066871374
0.261900008	0.068719484
0.261999995	0.070268472
0.262100011	0.070971669
0.262199998	0.070481474
0.262300014	0.068996695
0.262400001	0.067334393
0.262499988	0.066352679
0.262600005	0.066336544
0.262699991	0.067042245
0.262800008	0.068237507
0.262899995	0.069892657
0.263000011	0.071952172
0.263099998	0.073869639
0.263200015	0.074917537
0.263300002	0.074873794
0.263399988	0.074195046
0.263500005	0.07332712
0.263599992	0.072264862
0.263700008	0.070875222
0.263799995	0.069369341
0.263900012	0.068318383
0.263999999	0.06812356
0.264099985	0.068598945
0.264200002	0.069161916
0.264299989	0.069325798
0.264400005	0.068956885
0.264499992	0.068320145
0.264600009	0.067845949
0.264699996	0.067855965
0.264800012	0.068441755
0.264899999	0.069430243
0.264999986	0.070569047
0.265100002	0.071665432
0.265199989	0.072505759
0.265300006	0.07276902
0.265399992	0.072221337
0.265500009	0.070955611
0.265599996	0.069388945
0.265700012	0.067940875
0.265799999	0.06677536
0.265899986	0.065907097
0.266000003	0.065373337
0.266099989	0.065345647
0.266200006	0.066035504
0.266299993	0.067454764
0.266400009	0.069264977
0.266499996	0.070849699
0.266600013	0.071679728
0.2667	0.071692358
0.266799986	0.07121395
0.266900003	0.070649864
0.26699999	0.070143188
0.267100006	0.069613653
0.267199993	0.069039646
0.26730001	0.06849647
0.267399997	0.068079744
0.267500013	0.067811548
0.2676	0.067502277
0.267699987	0.066894666
0.267800003	0.066057262
0.26789999	0.065521029
0.268000007	0.066020803
0.268099993	0.067890749
0.26820001	0.070688722
0.268299997	0.073377801
0.268400013	0.075065649
0.2685	0.075372188
0.268599987	0.074302023
0.268700004	0.072128351
0.26879999	0.069640915
0.268900007	0.067863532
0.268999994	0.067392377
0.26910001	0.067978709
0.269199997	0.068975196
0.269300014	0.069943002
0.269400001	0.070739759
0.269499987	0.071358538
0.269600004	0.071828905
0.269699991	0.072102537
0.269800007	0.071884872
0.269899994	0.070724798
0.270000011	0.06850248
0.270099998	0.065977988
0.270200014	0.064548243
0.270300001	0.065146717
0.270399988	0.067441361
0.270500004	0.070253957
0.270599991	0.072442089
0.270700008	0.073457571
0.270799994	0.073368249
0.270900011	0.072490872
0.270999998	0.071292112
0.271100014	0.070245589
0.271200001	0.069698125
0.271299988	0.069674815
0.271400005	0.070097797
0.271499991	0.07093959
0.271600008	0.071952222
0.271699995	0.072536017
0.271800011	0.07224574
0.271899998	0.071265711
0.272000015	0.070119177
0.272100002	0.069047313
0.272199988	0.068160374
0.272300005	0.067827811
0.272399992	0.068549547
0.272500008	0.070226167
0.272599995	0.071870008
0.272700012	0.072397904
0.272799999	0.07172863
0.272899985	0.070653715
0.273000002	0.069867066
0.273099989	0.069377126
0.273200005	0.068844176
0.273299992	0.068113776
0.273400009	0.067336619
0.273499995	0.066788017
0.273600012	0.066739712
0.273699999	0.067425963
0.273799986	0.068789902
0.273900002	0.070304493
0.273999989	0.071212616
0.274100006	0.071167584
0.274199992	0.070548373
0.274300009	0.069899095
0.274399996	0.069270641
0.274500012	0.068420812
0.274599999	0.067404465
0.274699986	0.066690969
0.274800003	0.066713105
0.274899989	0.067523775
0.275000006	0.068824963
0.275099993	0.070228598
0.275200009	0.071374554
0.275299996	0.072126767
0.275400013	0.072632974
0.2755	0.072921311
0.275599986	0.072740447
0.275700003	0.071883575
0.27579999	0.07056403
0.275900006	0.069339092
0.275999993	0.068635763
0.27610001	0.068487474
0.276199996	0.068653533
0.276300013	0.069085064
0.2764	0.069863501
0.276499987	0.070930721
0.276600003	0.07198095
0.27669999	0.072612509
0.276800007	0.072548465
0.276899993	0.071808472
0.27700001	0.070724088
0.277099997	0.069777121
0.277200013	0.069329859
0.2773	0.0695022
0.277399987	0.070226445
0.277500004	0.071220734
0.27759999	0.072013785
0.277700007	0.071997103
0.277799994	0.070840594
0.27790001	0.068843521
0.277999997	0.066853568
0.278100014	0.065852573
0.278200001	0.066399472
0.278299987	0.068359103
0.278400004	0.070916216
0.278499991	0.072979359
0.278600007	0.073817556
0.278699994	0.073616272
0.278800011	0.073102986
0.278899997	0.072786521
0.279000014	0.072619379
0.279100001	0.072302477
0.279199988	0.071861876
0.279300004	0.071546304
0.279399991	0.071274384
0.279500008	0.070590436
0.279599994	0.069331225
0.279700011	0.067990487
0.279799998	0.067253576
0.279900014	0.067393893
0.280000001	0.068102799
0.280099988	0.06901227
0.280200005	0.06987517
0.280299991	0.070392034
0.280400008	0.070222143
0.280499995	0.069300088
0.280600011	0.068042534
0.280699998	0.066922556
0.280800015	0.066169178
0.280900002	0.065911531
0.280999988	0.066314331
0.281100005	0.067309293
0.281199992	0.068382623
0.281300008	0.068970461
0.281399995	0.069096975
0.281500012	0.069264763
0.281599998	0.069753592
0.281699985	0.070447642
0.281800002	0.071158734
0.281899989	0.071855885
0.282000005	0.072435196
0.282099992	0.072515261
0.282200009	0.071843538
0.282299995	0.07075736
0.282400012	0.069991944
0.282499999	0.069967186
0.282599986	0.070506665
0.282700002	0.071193499
0.282799989	0.071609283
0.282900006	0.071312691
0.282999992	0.069970956
0.283100009	0.067931938
0.283199996	0.066358798
0.283300012	0.066312919
0.283399999	0.067685185
0.283499986	0.069324441
0.283600003	0.070163084
0.283699989	0.070078001
0.283800006	0.069679627
0.283899993	0.069588617
0.284000009	0.070001068
0.284099996	0.070724234
0.284200013	0.071435512
0.284299999	0.071965994
0.284399986	0.072342665
0.284500003	0.072579387
0.28459999	0.072582925
0.284700006	0.072347864
0.284799993	0.072137548
0.28490001	0.072240468
0.284999996	0.072626245
0.285100013	0.072954774
0.2852	0.072854735
0.285299987	0.07229695
0.285400003	0.071554203
0.28549999	0.07090467
0.285600007	0.070460868
0.285699993	0.070133654
0.28580001	0.069888282
0.285899997	0.069779729
0.286000013	0.06989426
0.2861	0.070321817
0.286199987	0.070958844
0.286300004	0.071466858
0.28639999	0.071494466
0.286500007	0.070960801
0.286599994	0.070089565
0.28670001	0.069120777
0.286799997	0.068116494
0.286900014	0.067115945
0.287	0.066398188
0.287099987	0.066536967
0.287200004	0.067953195
0.287299991	0.070569511
0.287400007	0.0736169
0.287499994	0.075925776
0.287600011	0.076622932
0.287699997	0.075629767
0.287800014	0.073691598
0.287900001	0.071677497
0.287999988	0.070080851
0.288100004	0.068873287
0.288199991	0.067905882
0.288300008	0.067193297
0.288399994	0.06680259
0.288500011	0.066668151
0.288599998	0.066609502
0.288700014	0.066618229
0.288800001	0.066873327
0.288899988	0.067332312
0.289000005	0.067717597
0.289099991	0.067962346
0.289200008	0.068455313
0.289299995	0.06951534
0.289400011	0.070898951
0.289499998	0.071881699
0.289600015	0.07189594
0.289700001	0.070911818
0.289799988	0.069237874
0.289900005	0.06731635
0.289999992	0.065654872
0.290100008	0.064743531
0.290199995	0.064745825
0.290300012	0.065439926
0.290399998	0.066541574
0.290499985	0.068054513
0.290600002	0.069968707
0.290699989	0.071833476
0.290800005	0.072944457
0.290899992	0.073025788
0.291000009	0.072447229
0.291099995	0.071770502
0.291200012	0.071247987
0.291299999	0.070808997
0.291399986	0.070346698
0.291500002	0.069801856
0.291599989	0.069309262
0.291700006	0.069220209
0.291799992	0.06994343
0.291900009	0.071405536
0.291999996	0.072884643
0.292100012	0.073643866
0.292199999	0.073628533
0.292299986	0.073505516
0.292400002	0.073655499
0.292499989	0.073654352
0.292600006	0.073111955
0.292699993	0.072438296
0.292800009	0.072272616
0.292899996	0.072658615
0.293000013	0.07298403
0.293099999	0.072692561
0.293199986	0.071877246
0.293300003	0.070922626
0.29339999	0.07006009
0.293500006	0.069303507
0.293599993	0.068722271
0.29370001	0.068471485
0.293799996	0.068712018
0.293900013	0.069484071
0.294	0.070688216
0.294099987	0.072086475
0.294200003	0.073180911
0.29429999	0.073301474
0.294400007	0.072187283
0.294499993	0.070185943
0.29460001	0.068155794
0.294699997	0.066912536
0.294800013	0.066993912
0.2949	0.068311217
0.294999987	0.070037672
0.295100003	0.071046717
0.29519999	0.070650578
0.295300007	0.069058289
0.295399994	0.067025559
0.29550001	0.065415277
0.295599997	0.064891241
0.295700014	0.065567959
0.2958	0.066954248
0.295899987	0.068333462
0.296000004	0.069318377
0.296099991	0.07008458
0.296200007	0.071002318
0.296299994	0.071966213
0.296400011	0.072449168
0.296499997	0.072132631
0.296600014	0.071224066
0.296700001	0.070184696
0.296799988	0.069389241
0.296900004	0.069014241
0.296999991	0.068984657
0.297100008	0.069124601
0.297199994	0.06931458
0.297300011	0.069530009
0.297399998	0.069746685
0.297500014	0.069879527
0.297600001	0.06990204
0.297699988	0.069921667
0.297800004	0.070156646
0.297899991	0.070601768
0.298000008	0.070958133
0.298099995	0.070873765
0.298200011	0.070395208
0.298299998	0.070049018
0.298400015	0.070342846
0.298500001	0.071282178
0.298599988	0.072350177
0.298700005	0.072926037
0.298799992	0.072633028
0.298900008	0.071464627
0.298999995	0.069825362
0.299100012	0.068434789
0.299199998	0.067822329
0.299299985	0.067969348
0.299400002	0.068508344
0.299499989	0.069072034
0.299600005	0.069569737
0.299699992	0.069947627
0.299800009	0.069923848
0.299899995	0.069350993
0.300000012	0.068753366
0.300099999	0.068913725
0.300199986	0.070036038
0.300300002	0.071540586
0.300399989	0.072734064
0.300500005	0.073324789
0.300599992	0.073389188
0.300700009	0.073061491
0.300799996	0.072465576
0.300900012	0.071678968
0.300999999	0.070709819
0.301099986	0.069637109
0.301200002	0.068760541
0.301299989	0.068368236
0.301400006	0.068403011
0.301499993	0.068444646
0.301600009	0.068265635
0.301699996	0.068195968
0.301800013	0.068721538
0.301899999	0.069842767
0.301999986	0.070947958
0.302100003	0.071367821
0.30219999	0.070977651
0.302300006	0.070135594
0.302399993	0.069210293
0.30250001	0.068399824
0.302599996	0.067877782
0.302700013	0.067856762
0.3028	0.068361544
0.302899987	0.06914863
0.303000003	0.069896745
0.30309999	0.070353236
0.303200006	0.070356477
0.303299993	0.069772618
0.30340001	0.068679037
0.303499997	0.067509234
0.303600013	0.066764625
0.3037	0.066691634
0.303799987	0.067214103
0.303900003	0.068024318
0.30399999	0.068745736
0.304100007	0.069082774
0.304199994	0.068983765
0.30430001	0.068536717
0.304399997	0.067886342
0.304500014	0.067138245
0.3046	0.066328476
0.304699987	0.065561312
0.304800004	0.065014868
0.304899991	0.064750624
0.305000007	0.064784305
0.305099994	0.065250466
0.305200011	0.066246662
0.305299997	0.067659248
0.305400014	0.06908094
0.305500001	0.070083264
0.305599988	0.07061982
0.305700004	0.071007672
0.305799991	0.071448342
0.305900007	0.071800787
0.305999994	0.07172155
0.306100011	0.07091862
0.306199998	0.06949263
0.306300014	0.067982005
0.306400001	0.067143776
0.306499988	0.067453867
0.306600004	0.068663776
0.306699991	0.069971366
0.306800008	0.070791469
0.306899995	0.071140195
0.307000011	0.071313315
0.307099998	0.071438139
0.307200015	0.071279164
0.307300001	0.070717313
0.307399988	0.070044238
0.307500005	0.069588376
0.307599992	0.069377732
0.307700008	0.069229415
0.307799995	0.069118618
0.307900012	0.06924637
0.307999998	0.069733851
0.308099985	0.070567403
0.308200002	0.071532582
0.308299989	0.072181528
0.308400005	0.072050344
0.308499992	0.071152742
0.308600008	0.070037636
0.308699995	0.069353615
0.308800012	0.069151754
0.308899999	0.069116679
0.308999985	0.069114047
0.309100002	0.069342111
0.309199989	0.069869966
0.309300005	0.070385287
0.309399992	0.070667651
0.309500009	0.071033059
0.309599996	0.071995264
0.309700012	0.073400898
0.309799999	0.074391462
0.309899986	0.074086489
0.310000002	0.072334738
0.310099989	0.069770783
0.310200006	0.067387856
0.310299993	0.066090074
0.310400009	0.066432107
0.310499996	0.068339112
0.310600013	0.070879903
0.310699999	0.072635632
0.310799986	0.072745173
0.310900003	0.071517826
0.31099999	0.069836567
0.311100006	0.068486773
0.311199993	0.067883428
0.311300009	0.068059976
0.311399996	0.068594328
0.311500013	0.068929664
0.3116	0.068937395
0.311699986	0.068906158
0.311800003	0.068965982
0.31189999	0.068855886
0.312000006	0.068327316
0.312099993	0.067590792
0.31220001	0.067221488
0.312299997	0.067609108
0.312400013	0.068685812
0.3125	0.070118658
0.312599987	0.071499825
0.312700003	0.072446728
0.31279999	0.072751337
0.312900007	0.072597717
0.312999994	0.072420504
0.31310001	0.072342123
0.313199997	0.072106662
0.313300014	0.071409593
0.3134	0.070288786
0.313499987	0.069042377
0.313600004	0.068004769
0.313699991	0.067225982
0.313800007	0.066580209
0.313899994	0.065994556
0.31400001	0.065590833
0.314099997	0.065778877
0.314200014	0.066861453
0.314300001	0.068683836
0.314399987	0.070496248
0.314500004	0.071492463
0.314599991	0.071423561
0.314700007	0.070759326
0.314799994	0.070165005
0.314900011	0.069942874
0.314999998	0.069984072
0.315100014	0.070041966
0.315200001	0.069988903
0.315299988	0.069830689
0.315400004	0.069555509
0.315499991	0.069057456
0.315600008	0.068288112
0.315699995	0.067384451
0.315800011	0.066662806
0.315899998	0.066547247
0.316000015	0.067301499
0.316100001	0.068782741
0.316199988	0.07051872
0.316300005	0.071995651
0.316399992	0.072904689
0.316500008	0.073194588
0.316599995	0.072887775
0.316700011	0.072100493
0.316799998	0.071177291
0.316900015	0.070580511
0.317000002	0.070507689
0.317099988	0.07077181
0.317200005	0.071049171
0.317299992	0.071139284
0.317400008	0.071025556
0.317499995	0.070763306
0.317600012	0.070437326
0.317699999	0.070062858
0.317799985	0.069487235
0.317900002	0.068569656
0.317999989	0.06750215
0.318100005	0.066872298
0.318199992	0.067032388
0.318300009	0.067637832
0.318399996	0.067966024
0.318500012	0.06785296
0.318599999	0.067839461
0.318699986	0.06845086
0.318800002	0.069554954
0.318899989	0.070437826
0.319000006	0.070611698
0.319099993	0.070171183
0.319200009	0.069502947
0.319299996	0.068983173
0.319400012	0.06895836
0.319499999	0.069690486
0.319599986	0.070940915
0.319700003	0.072079491
0.319799989	0.072618427
0.319900006	0.072640713
0.319999993	0.072423873
0.320100009	0.072062727
0.320199996	0.071577181
0.320300013	0.071149756
0.3204	0.071118109
0.320499986	0.071521828
0.320600003	0.071839203
0.32069999	0.071425755
0.320800006	0.070252123
0.320899993	0.068886035
0.32100001	0.067947604
0.321099997	0.067637932
0.321200013	0.067787018
0.3213	0.068094472
0.321399987	0.068501478
0.321500003	0.069231282
0.32159999	0.070483163
0.321700007	0.071998178
0.321799994	0.073053278
0.32190001	0.073016159
0.321999997	0.071988316
0.322100013	0.070745104
0.3222	0.069994949
0.322299987	0.069928656
0.322400004	0.070327048
0.32249999	0.070864933
0.322600007	0.071342353
0.322699994	0.071553994
0.32280001	0.071283371
0.322899997	0.070515829
0.323000014	0.069383081
0.323100001	0.068221992
0.323199987	0.067284895
0.323300004	0.066725507
0.323399991	0.066577773
0.323500007	0.066805804
0.323599994	0.067337015
0.323700011	0.068156746
0.323799998	0.069299068
0.323900014	0.070556795
0.324000001	0.07139231
0.324099988	0.071412384
0.324200004	0.070821317
0.324299991	0.070295292
0.324400008	0.070354
0.324499995	0.070948846
0.324600011	0.071662783
0.324699998	0.071976616
0.324800014	0.071595064
0.324900001	0.07060506
0.324999988	0.069344646
0.325100005	0.068158184
0.325199991	0.067300242
0.325300008	0.066917316
0.325399995	0.067093527
0.325500011	0.067869173
0.325599998	0.069075021
0.325700015	0.070229545
0.325800002	0.070932824
0.325899988	0.071287013
0.326000005	0.071753948
0.326099992	0.072528259
0.326200008	0.073142313
0.326299995	0.072903291
0.326400012	0.071705433
0.326499999	0.070131779
0.326599985	0.068895322
0.326700002	0.068242843
0.326799989	0.068052605
0.326900005	0.068081693
0.326999992	0.068127375
0.327100009	0.068178144
0.327199996	0.06844084
0.327300012	0.069025732
0.327399999	0.069675261
0.327499986	0.070101662
0.327600002	0.070503045
0.327699989	0.071346473
0.327800006	0.072588211
0.327899992	0.073586292
0.328000009	0.073701641
0.328099996	0.072905185
0.328200012	0.071629575
0.328299999	0.07029542
0.328399986	0.069129809
0.328500003	0.068285758
0.328599989	0.067822111
0.328700006	0.067663983
0.328799993	0.067732703
0.328900009	0.068171556
0.328999996	0.069202394
0.329100013	0.070608693
0.3292	0.071732695
0.329299986	0.071965771
0.329400003	0.07134671
0.32949999	0.070361658
0.329600006	0.069483925
0.329699993	0.068889841
0.32980001	0.068534286
0.329899997	0.068338734
0.330000013	0.068275514
0.3301	0.06842246
0.330199987	0.068907405
0.330300003	0.069751129
