0	8.221804215
1.00E-04	8.305730387
0.0002	8.323786154
0.0003	8.363644897
0.00035	8.394927876
0.0004	8.423687767
0.0005	8.473361275
0.0006	8.502890144
0.0007	8.538896329
0.0008	8.59725817
0.0009	8.662186026
0.001	8.713212579
0.0011	8.75543263
0.0012	8.805263647
0.0013	8.857089826
0.0014	8.8878409
0.0015	8.895738447
0.0016	8.910496399
0.0017	8.952954555
0.0018	8.998371639
0.0019	9.002548793
0.002	8.960575099
0.0021	8.915820024
0.0022	8.903836527
0.0023	8.907886967
0.0024	8.889643339
0.0025	8.850175052
0.0026	8.834338997
0.0027	8.874522335
0.0028	8.948313125
0.0029	9.009045115
0.003	9.037088038
0.0031	9.045863008
0.0032	9.045689292
0.0033	9.029525842
0.0034	9.000827541
0.0035	8.988841392
0.0036	9.018813467
0.0037	9.077769098
0.0038	9.129014307
0.0039	9.160435494
0.004	9.196576496
0.0041	9.256053277
0.0042	9.313382838
0.0043	9.319905829
0.0044	9.25348068
0.0045	9.133319649
0.0046	8.992297453
0.0047	8.853330535
0.0048	8.741930329
0.0049	8.699179109
0.005	8.745044261
0.0051	8.853527826
0.0052	8.954223025
0.0053	9.00367051
0.0054	9.020867566
0.0055	9.054207297
0.0056	9.130944933
0.0057	9.241344979
0.0058	9.359461342
0.0059	9.469057046
0.006	9.555545059
0.0061	9.573455988
0.0062	9.504660839
0.0063	9.38864543
0.0064	9.282595665
0.0065	9.195365048
0.0066	9.080808622
0.0067	8.914093319
0.0068	8.769187033
0.0069	8.768080198
0.007	8.957866358
0.0071	9.241450918
0.0072	9.433246827
0.0073	9.417139073
0.0074	9.239005773
0.0075	9.044849293
0.0076	8.953200764
0.0077	8.984423333
0.0078	9.094460476
0.0079	9.202550784
0.008	9.223523929
0.0081	9.111915086
0.0082	8.901059272
0.0083	8.688602879
0.0084	8.565773921
0.0085	8.565521082
0.0086	8.664908323
0.0087	8.814779897
0.0088	8.96721891
0.0089	9.079309267
0.009	9.12965834
0.0091	9.144857729
0.0092	9.185946781
0.0093	9.281755814
0.0094	9.383241209
0.0095	9.399552886
0.0096	9.298031833
0.0097	9.1629216
0.0098	9.118466367
0.0099	9.200938123
0.01	9.332633404
0.0101	9.412907549
0.0102	9.400936872
0.0103	9.338096561
0.0104	9.271807557
0.0105	9.215752506
0.0106	9.174087936
0.010700001	9.17088221
0.0108	9.24243767
0.0109	9.380764533
0.011	9.517280264
0.0111	9.573751852
0.0112	9.531136776
0.0113	9.432813494
0.0114	9.332984815
0.0115	9.256355918
0.0116	9.195595786
0.0117	9.132530778
0.0118	9.033522649
0.0119	8.885099155
0.012	8.732624042
0.0121	8.651442268
0.0122	8.677128598
0.0123	8.780636561
0.0124	8.893911108
