t	u	v	z						
1.29E-02	0.060307084	-1.06E-01	4.44E-02						
1.30E-02	0.061020023	-9.25E-02	1.94E-01						
1.31E-02	0.061168296	-6.70E-02	1.83E-01						
1.32E-02	0.06086143	-3.30E-02	5.81E-02						
1.33E-02	0.060287576	1.07E-04	-5.97E-02						
1.34E-02	0.059599993	2.30E-02	-5.28E-02						
1.35E-02	0.058973245	3.88E-02	9.33E-02						
1.36E-02	0.058666372	5.83E-02	2.88E-01						
1.37E-02	0.05890392	8.94E-02	4.00E-01						
1.38E-02	0.059626323	1.30E-01	3.57E-01						
1.39E-02	0.060389035	1.73E-01	1.91E-01						
1.40E-02	0.060707063	2.04E-01	-5.22E-03						
1.41E-02	0.060448967	2.08E-01	-1.59E-01						
1.42E-02	0.059899646	1.83E-01	-2.23E-01						
1.43E-02	0.059434933	1.32E-01	-1.94E-01						
1.44E-02	0.059145217	6.84E-02	-8.76E-02						
1.45E-02	0.058834122	1.64E-02	5.41E-02						
1.46E-02	0.058306198	-1.03E-02	1.54E-01						
1.47E-02	0.057617524	-2.33E-02	1.34E-01						
1.48E-02	0.057078241	-4.34E-02	-2.99E-02						
1.49E-02	0.056972471	-8.73E-02	-2.53E-01						
1.50E-02	0.057298651	-1.49E-01	-3.98E-01						
1.51E-02	0.057768316	-2.00E-01	-3.83E-01						
1.52E-02	0.058031586	-2.09E-01	-2.32E-01						
1.53E-02	0.057912713	-1.62E-01	-3.72E-03						
1.54E-02	0.057598266	-7.24E-02	2.33E-01						
1.55E-02	0.057499396	2.83E-02	3.88E-01						
1.56E-02	0.057881164	1.16E-01	3.93E-01						
1.57E-02	0.058586645	1.75E-01	2.63E-01						
1.58E-02	0.059252186	2.07E-01	8.52E-02						
1.59E-02	0.059724224	2.19E-01	-4.39E-02						
1.60E-02	0.060285784	2.09E-01	-1.01E-01						
1.61E-02	0.061324322	1.75E-01	-1.10E-01						
1.62E-02	0.062819511	1.16E-01	-8.39E-02						
1.63E-02	0.064197686	4.10E-02	1.88E-04						
1.64E-02	0.064753989	-2.67E-02	1.35E-01						
1.65E-02	0.06428305	-6.99E-02	2.63E-01						
1.66E-02	0.06309052	-8.58E-02	3.35E-01						
1.67E-02	0.061531357	-7.82E-02	3.49E-01						
1.68E-02	0.059815091	-5.33E-02	3.17E-01						
1.69E-02	0.058163414	-1.89E-02	2.48E-01						
1.70E-02	0.056963403	1.65E-02	1.43E-01						
1.71E-02	0.056568211	4.16E-02	1.29E-02						
1.72E-02	0.056946786	4.38E-02	-1.02E-01						
1.73E-02	0.05772804	2.00E-02	-1.28E-01						
1.74E-02	0.058614126	-1.95E-02	-3.26E-02						
1.75E-02	0.05954176	-5.48E-02	1.08E-01						
1.76E-02	0.060514308	-6.85E-02	1.60E-01						
1.77E-02	0.061270079	-4.99E-02	8.32E-02						
1.78E-02	0.06142593	-5.74E-04	-2.80E-02						
1.79E-02	0.060869776	7.52E-02	-5.12E-02						
1.80E-02	0.059992912	1.64E-01	4.77E-02						
1.81E-02	0.059352251	2.38E-01	1.98E-01						
1.82E-02	0.059162094	2.74E-01	3.05E-01						
1.83E-02	0.059219955	2.59E-01	3.20E-01						
1.84E-02	0.059219064	1.93E-01	2.71E-01						
1.85E-02	0.059056731	9.06E-02	2.07E-01						
1.86E-02	0.058780513	-3.04E-02	9.54E-02						
1.87E-02	0.05844215	-1.34E-01	-1.13E-01						
1.88E-02	0.058130516	-1.76E-01	-3.57E-01						
1.89E-02	0.057987891	-1.39E-01	-4.75E-01						
1.90E-02	0.058091168	-3.86E-02	-3.94E-01						
1.91E-02	0.058289053	8.91E-02	-1.77E-01						
1.92E-02	0.058291918	1.97E-01	5.37E-02						
1.93E-02	0.058045241	2.49E-01	1.79E-01						
1.94E-02	0.057902073	2.47E-01	1.72E-01						
1.95E-02	0.058270666	2.20E-01	7.94E-02						
1.96E-02	0.059156189	1.99E-01	-2.56E-02						
1.97E-02	0.060093171	1.98E-01	-1.03E-01						
1.98E-02	0.06059715	2.16E-01	-1.28E-01						
1.99E-02	0.060577314	2.35E-01	-6.90E-02						
2.00E-02	0.0602998	2.37E-01	7.05E-02						
2.01E-02	0.059937857	2.11E-01	1.99E-01						
2.02E-02	0.059464481	1.55E-01	2.54E-01						
2.03E-02	0.05889686	8.03E-02	2.58E-01						
2.04E-02	0.058502376	6.25E-03	2.42E-01						
2.05E-02	0.058587483	-4.79E-02	1.87E-01						
2.06E-02	0.059171222	-7.26E-02	8.55E-02						
2.07E-02	0.0598869	-7.23E-02	3.52E-03						
2.08E-02	0.060303779	-5.83E-02	2.72E-02						
2.09E-02	0.060280206	-4.36E-02	1.68E-01						
2.10E-02	0.05979385	-3.49E-02	3.53E-01						
2.11E-02	0.05885385	-2.56E-02	4.50E-01						
2.12E-02	0.057620218	-9.01E-03	3.82E-01						
2.13E-02	0.056462598	2.10E-02	1.83E-01						
2.14E-02	0.055808544	7.07E-02	-5.81E-02						
2.15E-02	0.055849542	1.40E-01	-2.55E-01						
2.16E-02	0.056436876	2.15E-01	-3.52E-01						
2.17E-02	0.057224121	2.60E-01	-3.38E-01						
2.18E-02	0.057964482	2.47E-01	-2.45E-01						
2.19E-02	0.058544801	1.72E-01	-1.41E-01						
2.20E-02	0.058847051	5.65E-02	-9.10E-02						
2.21E-02	0.058726754	-5.47E-02	-1.18E-01						
2.22E-02	0.05819392	-1.15E-01	-1.92E-01						
2.23E-02	0.057538438	-9.80E-02	-2.63E-01						
2.24E-02	0.057111564	-2.90E-02	-2.89E-01						
2.25E-02	0.057086594	4.21E-02	-2.66E-01						
2.26E-02	0.057448451	7.22E-02	-2.08E-01						
2.27E-02	0.058094201	6.43E-02	-1.47E-01						
2.28E-02	0.058970175	4.31E-02	-1.08E-01						
2.29E-02	0.059900853	2.76E-02	-1.03E-01						
2.30E-02	0.060534338	2.73E-02	-1.29E-01						
2.31E-02	0.060529699	2.52E-02	-1.73E-01						
2.32E-02	0.059863909	5.81E-03	-2.06E-01						
2.33E-02	0.058845773	-3.78E-02	-2.02E-01						
2.34E-02	0.057820312	-9.29E-02	-1.68E-01						
2.35E-02	0.057021543	-1.33E-01	-1.62E-01						
2.36E-02	0.056646329	-1.32E-01	-2.46E-01						
2.37E-02	0.05692834	-8.02E-02	-3.98E-01						
2.38E-02	0.057996326	1.30E-02	-5.07E-01						
2.39E-02	0.059592698	1.29E-01	-4.65E-01						
2.40E-02	0.061031707	2.39E-01	-2.36E-01						
2.41E-02	0.061583085	3.10E-01	1.25E-01						
2.42E-02	0.06107155	3.18E-01	4.95E-01						
2.43E-02	0.060006965	2.56E-01	7.27E-01						
2.44E-02	0.059029309	1.66E-01	6.94E-01						
2.45E-02	0.058589797	1.00E-01	3.92E-01						
2.46E-02	0.058837256	8.57E-02	-3.27E-02						
2.47E-02	0.059637012	1.10E-01	-3.60E-01						
2.48E-02	0.06062529	1.43E-01	-4.62E-01						
2.49E-02	0.06132905	1.57E-01	-3.87E-01						
2.50E-02	0.061480787	1.44E-01	-2.45E-01						
2.51E-02	0.061258004	1.18E-01	-9.50E-02						
2.52E-02	0.061059807	8.06E-02	5.49E-02						
2.53E-02	0.06104189	3.07E-02	2.01E-01						
2.54E-02	0.060979011	-2.71E-02	3.06E-01						
2.55E-02	0.060587023	-7.81E-02	2.97E-01						
2.56E-02	0.05989908	-1.01E-01	1.37E-01						
2.57E-02	0.059212298	-9.26E-02	-1.05E-01						
2.58E-02	0.05872168	-6.52E-02	-2.64E-01						
2.59E-02	0.058319674	-3.16E-02	-2.05E-01						
2.60E-02	0.057816508	2.19E-03	3.54E-02						
2.61E-02	0.057299098	3.35E-02	2.87E-01						
2.62E-02	0.05705532	5.86E-02	3.84E-01						
2.63E-02	0.057192848	6.95E-02	2.70E-01						
2.64E-02	0.057538744	6.78E-02	-1.22E-02						
2.65E-02	0.057935779	8.00E-02	-3.50E-01						
2.66E-02	0.058455954	1.22E-01	-6.04E-01						
2.67E-02	0.059224444	1.68E-01	-7.19E-01						
2.68E-02	0.060088853	1.82E-01	-7.57E-01						
2.69E-02	0.060653736	1.44E-01	-7.71E-01						
2.70E-02	0.060643785	6.61E-02	-7.62E-01						
2.71E-02	0.060200044	-2.48E-02	-7.02E-01						
2.72E-02	0.059714325	-1.01E-01	-5.50E-01						
2.73E-02	0.059395935	-1.50E-01	-2.73E-01						
2.74E-02	0.05917877	-1.71E-01	1.01E-01						
2.75E-02	0.058987458	-1.73E-01	4.11E-01						
2.76E-02	0.058842062	-1.59E-01	4.87E-01						
2.77E-02	0.058732268	-1.37E-01	3.46E-01						
2.78E-02	0.058500879	-1.08E-01	1.14E-01						
2.79E-02	0.058032641	-8.02E-02	-1.04E-01						
2.80E-02	0.057525827	-5.57E-02	-2.66E-01						
2.81E-02	0.057355081	-3.65E-02	-3.40E-01						
2.82E-02	0.057709352	-2.31E-02	-3.17E-01						
2.83E-02	0.058407136	-2.03E-02	-2.00E-01						
2.84E-02	0.059196348	-3.11E-02	-3.18E-02						
2.85E-02	0.060010553	-6.45E-02	1.16E-01						
2.86E-02	0.060879705	-1.17E-01	1.86E-01						
2.87E-02	0.061665609	-1.75E-01	1.66E-01						
2.88E-02	0.062071061	-2.29E-01	1.04E-01						
2.89E-02	0.061959413	-2.70E-01	7.60E-02						
2.90E-02	0.061498734	-2.90E-01	1.15E-01						
2.91E-02	0.061002319	-2.80E-01	1.96E-01						
2.92E-02	0.06063054	-2.35E-01	2.60E-01						
2.93E-02	0.060305251	-1.58E-01	2.68E-01						
2.94E-02	0.059859837	-6.97E-02	2.32E-01						
2.95E-02	0.059239973	5.99E-03	1.94E-01						
2.96E-02	0.058563109	5.55E-02	1.64E-01						
2.97E-02	0.058025737	8.06E-02	1.09E-01						
2.98E-02	0.057807942	9.20E-02	-4.89E-03						
2.99E-02	0.058066947	1.05E-01	-1.56E-01						
3.00E-02	0.058801485	1.35E-01	-2.41E-01						
3.01E-02	0.059723654	1.88E-01	-1.73E-01						
3.02E-02	0.060391784	2.53E-01	3.07E-02						
3.03E-02	0.060577702	2.96E-01	2.59E-01						
3.04E-02	0.060452793	2.82E-01	3.66E-01						
3.05E-02	0.060400212	1.92E-01	2.75E-01						
3.06E-02	0.06057022	2.43E-02	1.41E-02						
3.07E-02	0.060731574	-1.83E-01	-2.91E-01						
3.08E-02	0.060603655	-3.57E-01	-4.86E-01						
3.09E-02	0.060186322	-4.25E-01	-5.00E-01						
3.10E-02	0.059739268	-3.66E-01	-3.86E-01						
3.11E-02	0.059472037	-2.27E-01	-2.70E-01						
3.12E-02	0.059432343	-7.77E-02	-2.23E-01						
3.13E-02	0.059563109	2.09E-02	-2.35E-01						
3.14E-02	0.059898726	4.01E-02	-2.36E-01						
3.15E-02	0.060533578	-3.06E-04	-1.88E-01						
3.16E-02	0.061464044	-5.65E-02	-7.50E-02						
3.17E-02	0.062388079	-8.72E-02	1.01E-01						
3.18E-02	0.062834481	-8.60E-02	3.10E-01						
3.19E-02	0.062514531	-7.91E-02	4.87E-01						
3.20E-02	0.061474346	-8.33E-02	5.52E-01						
3.21E-02	0.060016354	-9.56E-02	4.33E-01						
3.22E-02	0.058571485	-1.09E-01	8.65E-02						
3.23E-02	0.057464002	-1.31E-01	-4.06E-01						
3.24E-02	0.056785402	-1.79E-01	-8.19E-01						
3.25E-02	0.056491175	-2.48E-01	-9.64E-01						
3.26E-02	0.056592961	-3.07E-01	-8.80E-01						
3.27E-02	0.057253216	-3.23E-01	-7.20E-01						
3.28E-02	0.058540312	-2.68E-01	-5.71E-01						
3.29E-02	0.060117828	-1.60E-01	-4.41E-01						
3.30E-02	0.061222244	-5.04E-02	-2.98E-01						
3.31E-02	0.061193482	2.11E-02	-1.17E-01						
3.32E-02	0.060102113	6.56E-02	8.86E-02						
3.33E-02	0.058773322	1.18E-01	2.60E-01						
3.34E-02	0.058118571	1.80E-01	3.33E-01						
3.35E-02	0.058447768	2.30E-01	2.90E-01						
3.36E-02	0.059399974	2.40E-01	1.87E-01						
3.37E-02	0.060361502	1.89E-01	1.02E-01						
3.38E-02	0.060932696	8.80E-02	7.39E-02						
3.39E-02	0.061114515	-2.83E-02	7.67E-02						
3.40E-02	0.061055645	-1.18E-01	9.94E-02						
3.41E-02	0.060833991	-1.46E-01	1.53E-01						
3.42E-02	0.06048505	-1.06E-01	2.16E-01						
3.43E-02	0.060111841	-7.01E-03	2.06E-01						
3.44E-02	0.059871476	1.24E-01	6.16E-02						
3.45E-02	0.059793884	2.52E-01	-1.53E-01						
3.46E-02	0.059755404	3.37E-01	-2.85E-01						
3.47E-02	0.0595986	3.50E-01	-2.45E-01						
3.48E-02	0.059287513	2.95E-01	-1.07E-01						
3.49E-02	0.058849875	1.97E-01	-9.84E-03						
3.50E-02	0.058354603	9.51E-02	-1.06E-02						
3.51E-02	0.057834604	2.32E-02	-1.03E-01						
3.52E-02	0.057343583	1.56E-03	-2.52E-01						
3.53E-02	0.056953906	3.41E-02	-3.55E-01						
3.54E-02	0.056722982	9.06E-02	-2.92E-01						
3.55E-02	0.05672797	1.32E-01	-5.86E-02						
3.56E-02	0.057001763	1.37E-01	2.42E-01						
3.57E-02	0.057469099	1.10E-01	4.91E-01						
3.58E-02	0.05796971	6.93E-02	6.13E-01						
3.59E-02	0.058369867	3.75E-02	6.06E-01						
3.60E-02	0.058674311	2.64E-02	5.07E-01						
3.61E-02	0.059025136	2.49E-02	3.70E-01						
3.62E-02	0.059592914	1.50E-02	2.48E-01						
3.63E-02	0.060416676	-2.12E-02	1.67E-01						
3.64E-02	0.061238444	-8.73E-02	1.14E-01						
3.65E-02	0.061671731	-1.61E-01	1.88E-02						
3.66E-02	0.061501931	-2.11E-01	-1.45E-01						
3.67E-02	0.060832649	-2.16E-01	-3.03E-01						
3.68E-02	0.059980427	-1.86E-01	-3.95E-01						
3.69E-02	0.059243035	-1.45E-01	-4.17E-01						
3.70E-02	0.058717805	-1.15E-01	-3.94E-01						
3.71E-02	0.058347412	-1.03E-01	-3.61E-01						
3.72E-02	0.058075848	-1.03E-01	-3.52E-01						
3.73E-02	0.057942858	-1.07E-01	-3.70E-01						
3.74E-02	0.058044023	-1.04E-01	-3.88E-01						
3.75E-02	0.058429609	-7.92E-02	-3.81E-01						
3.76E-02	0.058967563	-2.53E-02	-3.36E-01						
3.77E-02	0.059407571	5.01E-02	-2.54E-01						
3.78E-02	0.059574461	1.28E-01	-1.83E-01						
3.79E-02	0.05945064	1.85E-01	-1.71E-01						
3.80E-02	0.059197097	1.87E-01	-2.28E-01						
3.81E-02	0.058987253	1.09E-01	-3.22E-01						
3.82E-02	0.058889576	-4.80E-02	-3.85E-01						
3.83E-02	0.058843493	-2.39E-01	-3.06E-01						
3.84E-02	0.058716147	-3.93E-01	-3.08E-02						
3.85E-02	0.058392091	-4.47E-01	3.00E-01						
3.86E-02	0.057877468	-3.85E-01	4.47E-01						
3.87E-02	0.057361235	-2.35E-01	3.59E-01						
3.88E-02	0.057076903	-5.00E-02	2.06E-01						
3.89E-02	0.057162792	1.15E-01	1.63E-01						
3.90E-02	0.057651205	2.11E-01	2.15E-01						
3.91E-02	0.058464139	2.37E-01	2.32E-01						
3.92E-02	0.059374699	2.35E-01	1.53E-01						
3.93E-02	0.060032542	2.49E-01	1.11E-02						
3.94E-02	0.060127139	2.98E-01	-1.28E-01						
3.95E-02	0.059610601	3.63E-01	-2.20E-01						
3.96E-02	0.058798106	4.09E-01	-2.48E-01						
3.97E-02	0.058219702	4.00E-01	-2.16E-01						
3.98E-02	0.05824839	3.29E-01	-1.75E-01						
3.99E-02	0.058866916	2.13E-01	-1.90E-01						
4.00E-02	0.059769622	8.17E-02	-2.90E-01						
4.01E-02	0.060631047	-3.19E-02	-4.33E-01						
4.02E-02	0.061251816	-1.09E-01	-5.24E-01						
4.03E-02	0.061523533	-1.55E-01	-4.92E-01						
4.04E-02	0.061373487	-1.82E-01	-3.21E-01						
4.05E-02	0.060827642	-2.04E-01	-6.33E-02						
4.06E-02	0.060126718	-2.22E-01	1.70E-01						
4.07E-02	0.059579517	-2.20E-01	2.83E-01						
4.08E-02	0.059288523	-1.85E-01	2.76E-01						
4.09E-02	0.059024924	-1.20E-01	2.28E-01						
4.10E-02	0.058487477	-5.61E-02	1.99E-01						
4.11E-02	0.057620263	-2.81E-02	2.01E-01						
4.12E-02	0.056687546	-4.15E-02	2.04E-01						
4.13E-02	0.056037929	-7.79E-02	1.79E-01						
4.14E-02	0.055864959	-1.01E-01	1.11E-01						
4.15E-02	0.056205035	-7.98E-02	1.94E-02						
4.16E-02	0.057022698	-2.24E-03	-5.71E-02						
4.17E-02	0.058214933	1.17E-01	-7.60E-02						
4.18E-02	0.0595585	2.39E-01	-2.23E-02						
4.19E-02	0.060733936	3.21E-01	7.17E-02						
4.20E-02	0.061473474	3.26E-01	1.39E-01						
4.21E-02	0.061678038	2.47E-01	1.24E-01						
4.22E-02	0.061367361	1.11E-01	4.04E-02						
4.23E-02	0.060629519	-4.59E-02	-4.47E-02						
4.24E-02	0.059686941	-1.88E-01	-8.27E-02						
4.25E-02	0.058851231	-2.91E-01	-9.45E-02						
4.26E-02	0.058386234	-3.35E-01	-1.01E-01						
4.27E-02	0.058337453	-3.22E-01	-6.62E-02						
4.28E-02	0.058590434	-2.82E-01	4.31E-02						
4.29E-02	0.059020599	-2.42E-01	2.03E-01						
4.30E-02	0.059561414	-2.23E-01	3.62E-01						
4.31E-02	0.060041495	-2.25E-01	4.50E-01						
4.32E-02	0.060195733	-2.28E-01	3.70E-01						
4.33E-02	0.05980322	-2.10E-01	1.10E-01						
4.34E-02	0.058922232	-1.66E-01	-2.18E-01						
4.35E-02	0.057927039	-1.15E-01	-4.75E-01						
4.36E-02	0.057202069	-6.81E-02	-5.71E-01						
4.37E-02	0.056886388	-2.61E-02	-4.71E-01						
4.38E-02	0.056890747	1.23E-02	-2.07E-01						
4.39E-02	0.057123434	3.70E-02	1.30E-01						
4.40E-02	0.057605218	3.32E-02	4.07E-01						
4.41E-02	0.058341198	-7.41E-03	4.81E-01						
4.42E-02	0.05917161	-6.77E-02	3.20E-01						
4.43E-02	0.059841201	-1.12E-01	3.60E-02						
4.44E-02	0.060233828	-1.01E-01	-2.01E-01						
4.45E-02	0.060402473	-2.35E-02	-2.99E-01						
4.46E-02	0.06040057	8.75E-02	-2.81E-01						
4.47E-02	0.060145588	1.74E-01	-2.10E-01						
4.48E-02	0.05960164	1.92E-01	-1.25E-01						
4.49E-02	0.058979686	1.38E-01	-4.74E-02						
4.50E-02	0.05864259	4.37E-02	2.43E-02						
4.51E-02	0.058773531	-5.39E-02	9.88E-02						
4.52E-02	0.059207276	-1.22E-01	1.82E-01						
4.53E-02	0.059666278	-1.45E-01	2.61E-01						
4.54E-02	0.059965271	-1.22E-01	2.67E-01						
4.55E-02	0.060031429	-7.71E-02	1.29E-01						
4.56E-02	0.059837445	-4.66E-02	-1.07E-01						
4.57E-02	0.05939778	-5.39E-02	-2.95E-01						
4.58E-02	0.058821988	-9.53E-02	-3.44E-01						
4.59E-02	0.058330393	-1.50E-01	-2.92E-01						
4.60E-02	0.058073527	-1.95E-01	-2.05E-01						
4.61E-02	0.058021479	-2.15E-01	-1.13E-01						
4.62E-02	0.058108705	-2.00E-01	-1.84E-02						
4.63E-02	0.058432232	-1.44E-01	7.04E-02						
4.64E-02	0.059140898	-4.59E-02	1.06E-01						
4.65E-02	0.060177805	8.50E-02	2.82E-02						
4.66E-02	0.061150901	2.14E-01	-1.56E-01						
4.67E-02	0.061565451	2.93E-01	-3.62E-01						
4.68E-02	0.061255325	2.95E-01	-4.92E-01						
4.69E-02	0.060567352	2.37E-01	-5.22E-01						
4.70E-02	0.060007327	1.57E-01	-4.84E-01						
4.71E-02	0.059852363	8.82E-02	-4.13E-01						
4.72E-02	0.060044726	4.69E-02	-3.25E-01						
4.73E-02	0.060352008	3.58E-02	-2.42E-01						
4.74E-02	0.060527509	4.20E-02	-1.98E-01						
4.75E-02	0.060439906	5.41E-02	-1.94E-01						
4.76E-02	0.060078548	6.73E-02	-1.67E-01						
4.77E-02	0.059647638	7.66E-02	-4.42E-02						
4.78E-02	0.059361443	7.96E-02	1.82E-01						
4.79E-02	0.059176833	7.76E-02	4.26E-01						
