t	u	v	z						
1.97E-02	0.070574601	1.98E-01	-1.03E-01						
1.98E-02	0.071166484	2.16E-01	-1.28E-01						
1.99E-02	0.071143188	2.35E-01	-6.90E-02						
2.00E-02	0.07081727	2.37E-01	7.05E-02						
2.01E-02	0.070392197	2.11E-01	1.99E-01						
2.02E-02	0.069836255	1.55E-01	2.54E-01						
2.03E-02	0.06916963	8.03E-02	2.58E-01						
2.04E-02	0.06870634	6.25E-03	2.42E-01						
2.05E-02	0.068806291	-4.79E-02	1.87E-01						
2.06E-02	0.069491846	-7.26E-02	8.55E-02						
2.07E-02	0.070332352	-7.23E-02	3.52E-03						
2.08E-02	0.070821943	-5.83E-02	2.72E-02						
2.09E-02	0.070794259	-4.36E-02	1.68E-01						
2.10E-02	0.070223073	-3.49E-02	3.53E-01						
2.11E-02	0.069119118	-2.56E-02	4.50E-01						
2.12E-02	0.067670316	-9.01E-03	3.82E-01						
2.13E-02	0.066310785	2.10E-02	1.83E-01						
2.14E-02	0.06554265	7.07E-02	-5.81E-02						
2.15E-02	0.065590799	1.40E-01	-2.55E-01						
2.16E-02	0.066280576	2.15E-01	-3.52E-01						
2.17E-02	0.067205133	2.60E-01	-3.38E-01						
2.18E-02	0.068074627	2.47E-01	-2.45E-01						
2.19E-02	0.068756165	1.72E-01	-1.41E-01						
2.20E-02	0.069111133	5.65E-02	-9.10E-02						
2.21E-02	0.068969854	-5.47E-02	-1.18E-01						
2.22E-02	0.068344083	-1.15E-01	-1.92E-01						
2.23E-02	0.067574273	-9.80E-02	-2.63E-01						
2.24E-02	0.067072943	-2.90E-02	-2.89E-01						
2.25E-02	0.067043618	4.21E-02	-2.66E-01						
2.26E-02	0.06746859	7.22E-02	-2.08E-01						
2.27E-02	0.068226971	6.43E-02	-1.47E-01						
2.28E-02	0.069255732	4.31E-02	-1.08E-01						
2.29E-02	0.070348739	2.76E-02	-1.03E-01						
2.30E-02	0.071092716	2.73E-02	-1.29E-01						
2.31E-02	0.071087269	2.52E-02	-1.73E-01						
2.32E-02	0.070305351	5.81E-03	-2.06E-01						
2.33E-02	0.069109632	-3.78E-02	-2.02E-01						
2.34E-02	0.06790531	-9.29E-02	-1.68E-01						
2.35E-02	0.06696722	-1.33E-01	-1.62E-01						
2.36E-02	0.066526562	-1.32E-01	-2.46E-01						
2.37E-02	0.066857761	-8.02E-02	-3.98E-01						
2.38E-02	0.068112025	1.30E-02	-5.07E-01						
2.39E-02	0.069986836	1.29E-01	-4.65E-01						
2.40E-02	0.071676836	2.39E-01	-2.36E-01						
2.41E-02	0.072324385	3.10E-01	1.25E-01						
2.42E-02	0.071723629	3.18E-01	4.95E-01						
2.43E-02	0.070473359	2.56E-01	7.27E-01						
2.44E-02	0.069325181	1.66E-01	6.94E-01						
2.45E-02	0.068809009	1.00E-01	3.92E-01						
2.46E-02	0.069099629	8.57E-02	-3.27E-02						
2.47E-02	0.070038879	1.10E-01	-3.60E-01						
2.48E-02	0.071199532	1.43E-01	-4.62E-01						
2.49E-02	0.072026041	1.57E-01	-3.87E-01						
2.50E-02	0.072204245	1.44E-01	-2.45E-01						
2.51E-02	0.071942604	1.18E-01	-9.50E-02						
2.52E-02	0.071709837	8.06E-02	5.49E-02						
2.53E-02	0.071688795	3.07E-02	2.01E-01						
2.54E-02	0.071614948	-2.71E-02	3.06E-01						
2.55E-02	0.071154591	-7.81E-02	2.97E-01						
2.56E-02	0.070346656	-1.01E-01	1.37E-01						
2.57E-02	0.069540087	-9.26E-02	-1.05E-01						
2.58E-02	0.068963895	-6.52E-02	-2.64E-01						
2.59E-02	0.068491772	-3.16E-02	-2.05E-01						
2.60E-02	0.067900843	2.19E-03	3.54E-02						
2.61E-02	0.067293187	3.35E-02	2.87E-01						
2.62E-02	0.067006889	5.86E-02	3.84E-01						
2.63E-02	0.067168404	6.95E-02	2.70E-01						
2.64E-02	0.067574632	6.78E-02	-1.22E-02						
2.65E-02	0.068040918	8.00E-02	-3.50E-01						
2.66E-02	0.068651821	1.22E-01	-6.04E-01						
2.67E-02	0.069554351	1.68E-01	-7.19E-01						
2.68E-02	0.07056953	1.82E-01	-7.57E-01						
2.69E-02	0.07123294	1.44E-01	-7.71E-01						
2.70E-02	0.071221253	6.61E-02	-7.62E-01						
2.71E-02	0.070700114	-2.48E-02	-7.02E-01						
2.72E-02	0.070129676	-1.01E-01	-5.50E-01						
2.73E-02	0.069755754	-1.50E-01	-2.73E-01						
2.74E-02	0.069500711	-1.71E-01	1.01E-01						
2.75E-02	0.06927603	-1.73E-01	4.11E-01						
2.76E-02	0.069105274	-1.59E-01	4.87E-01						
2.77E-02	0.06897633	-1.37E-01	3.46E-01						
2.78E-02	0.068704581	-1.08E-01	1.14E-01						
2.79E-02	0.068154674	-8.02E-02	-1.04E-01						
2.80E-02	0.067559462	-5.57E-02	-2.66E-01						
2.81E-02	0.067358934	-3.65E-02	-3.40E-01						
2.82E-02	0.067774997	-2.31E-02	-3.17E-01						
2.83E-02	0.068594488	-2.03E-02	-2.00E-01						
2.84E-02	0.069521355	-3.11E-02	-3.18E-02						
2.85E-02	0.070477573	-6.45E-02	1.16E-01						
2.86E-02	0.071498322	-1.17E-01	1.86E-01						
2.87E-02	0.072421304	-1.75E-01	1.66E-01						
2.88E-02	0.072897474	-2.29E-01	1.04E-01						
2.89E-02	0.072766352	-2.70E-01	7.60E-02						
2.90E-02	0.072225322	-2.90E-01	1.15E-01						
2.91E-02	0.071642322	-2.80E-01	1.96E-01						
2.92E-02	0.071205698	-2.35E-01	2.60E-01						
2.93E-02	0.070823671	-1.58E-01	2.68E-01						
2.94E-02	0.070300568	-6.97E-02	2.32E-01						
2.95E-02	0.069572588	5.99E-03	1.94E-01						
2.96E-02	0.068777667	5.55E-02	1.64E-01						
2.97E-02	0.068146566	8.06E-02	1.09E-01						
2.98E-02	0.067890784	9.20E-02	-4.89E-03						
2.99E-02	0.068194964	1.05E-01	-1.56E-01						
3.00E-02	0.069057619	1.35E-01	-2.41E-01						
3.01E-02	0.070140633	1.88E-01	-1.73E-01						
3.02E-02	0.070925298	2.53E-01	3.07E-02						
3.03E-02	0.071143643	2.96E-01	2.59E-01						
3.04E-02	0.070996948	2.82E-01	3.66E-01						
3.05E-02	0.070935196	1.92E-01	2.75E-01						
3.06E-02	0.071134857	2.43E-02	1.41E-02						
3.07E-02	0.071324354	-1.83E-01	-2.91E-01						
3.08E-02	0.071174124	-3.57E-01	-4.86E-01						
3.09E-02	0.070683999	-4.25E-01	-5.00E-01						
3.10E-02	0.070158971	-3.66E-01	-3.86E-01						
3.11E-02	0.069845129	-2.27E-01	-2.70E-01						
3.12E-02	0.069798512	-7.77E-02	-2.23E-01						
3.13E-02	0.069952085	2.09E-02	-2.35E-01						
3.14E-02	0.070346241	4.01E-02	-2.36E-01						
3.15E-02	0.071091824	-3.06E-04	-1.88E-01						
3.16E-02	0.072184581	-5.65E-02	-7.50E-02						
3.17E-02	0.073269787	-8.72E-02	1.01E-01						
3.18E-02	0.073794049	-8.60E-02	3.10E-01						
3.19E-02	0.073418293	-7.91E-02	4.87E-01						
3.20E-02	0.07219668	-8.33E-02	5.52E-01						
3.21E-02	0.070484386	-9.56E-02	4.33E-01						
3.22E-02	0.068787503	-1.09E-01	8.65E-02						
3.23E-02	0.067486853	-1.31E-01	-4.06E-01						
3.24E-02	0.066689893	-1.79E-01	-8.19E-01						
3.25E-02	0.066344346	-2.48E-01	-9.64E-01						
3.26E-02	0.066463886	-3.07E-01	-8.80E-01						
3.27E-02	0.067239301	-3.23E-01	-7.20E-01						
3.28E-02	0.068750893	-2.68E-01	-5.71E-01						
3.29E-02	0.070603559	-1.60E-01	-4.41E-01						
3.30E-02	0.071900607	-5.04E-02	-2.98E-01						
3.31E-02	0.071866828	2.11E-02	-1.17E-01						
3.32E-02	0.070585103	6.56E-02	8.86E-02						
3.33E-02	0.069024545	1.18E-01	2.60E-01						
3.34E-02	0.068255592	1.80E-01	3.33E-01						
3.35E-02	0.068642208	2.30E-01	2.90E-01						
3.36E-02	0.069760497	2.40E-01	1.87E-01						
3.37E-02	0.070889734	1.89E-01	1.02E-01						
3.38E-02	0.071560556	8.80E-02	7.39E-02						
3.39E-02	0.071774088	-2.83E-02	7.67E-02						
3.40E-02	0.071704949	-1.18E-01	9.94E-02						
3.41E-02	0.071444634	-1.46E-01	1.53E-01						
3.42E-02	0.071034832	-1.06E-01	2.16E-01						
3.43E-02	0.070596527	-7.01E-03	2.06E-01						
3.44E-02	0.070314238	1.24E-01	6.16E-02						
3.45E-02	0.070223112	2.52E-01	-1.53E-01						
3.46E-02	0.070177921	3.37E-01	-2.85E-01						
3.47E-02	0.069993767	3.50E-01	-2.45E-01						
3.48E-02	0.069628421	2.95E-01	-1.07E-01						
3.49E-02	0.069114449	1.97E-01	-9.84E-03						
3.50E-02	0.068532793	9.51E-02	-1.06E-02						
3.51E-02	0.067922095	2.32E-02	-1.03E-01						
3.52E-02	0.067345431	1.56E-03	-2.52E-01						
3.53E-02	0.066887786	3.41E-02	-3.55E-01						
3.54E-02	0.066616584	9.06E-02	-2.92E-01						
3.55E-02	0.066622443	1.32E-01	-5.86E-02						
3.56E-02	0.06694399	1.37E-01	2.42E-01						
3.57E-02	0.067492839	1.10E-01	4.91E-01						
3.58E-02	0.068080766	6.93E-02	6.13E-01						
3.59E-02	0.068550719	3.75E-02	6.06E-01						
3.60E-02	0.068908264	2.64E-02	5.07E-01						
3.61E-02	0.06932028	2.49E-02	3.70E-01						
3.62E-02	0.06998709	1.50E-02	2.48E-01						
3.63E-02	0.070954531	-2.12E-02	1.67E-01						
3.64E-02	0.071919632	-8.73E-02	1.14E-01						
3.65E-02	0.072428493	-1.61E-01	1.88E-02						
3.66E-02	0.072229076	-2.11E-01	-1.45E-01						
3.67E-02	0.071443059	-2.16E-01	-3.03E-01						
3.68E-02	0.070442192	-1.86E-01	-3.95E-01						
3.69E-02	0.069576185	-1.45E-01	-4.17E-01						
3.70E-02	0.068959344	-1.15E-01	-3.94E-01						
3.71E-02	0.068524348	-1.03E-01	-3.61E-01						
3.72E-02	0.068205417	-1.03E-01	-3.52E-01						
3.73E-02	0.068049231	-1.07E-01	-3.70E-01						
3.74E-02	0.068168041	-1.04E-01	-3.88E-01						
3.75E-02	0.068620881	-7.92E-02	-3.81E-01						
3.76E-02	0.069252665	-2.53E-02	-3.36E-01						
3.77E-02	0.069769419	5.01E-02	-2.54E-01						
3.78E-02	0.069965418	1.28E-01	-1.83E-01						
3.79E-02	0.06982	1.85E-01	-1.71E-01						
3.80E-02	0.069522234	1.87E-01	-2.28E-01						
3.81E-02	0.06927579	1.09E-01	-3.22E-01						
3.82E-02	0.069161075	-4.80E-02	-3.85E-01						
3.83E-02	0.069106954	-2.39E-01	-3.06E-01						
3.84E-02	0.068957397	-3.93E-01	-3.08E-02						
3.85E-02	0.068576819	-4.47E-01	3.00E-01						
3.86E-02	0.067972436	-3.85E-01	4.47E-01						
3.87E-02	0.067366162	-2.35E-01	3.59E-01						
3.88E-02	0.067032237	-5.00E-02	2.06E-01						
3.89E-02	0.067133107	1.15E-01	1.63E-01						
3.90E-02	0.067706708	2.11E-01	2.15E-01						
3.91E-02	0.068661434	2.37E-01	2.32E-01						
3.92E-02	0.069730813	2.35E-01	1.53E-01						
3.93E-02	0.070503398	2.49E-01	1.11E-02						
3.94E-02	0.070614493	2.98E-01	-1.28E-01						
3.95E-02	0.070007861	3.63E-01	-2.20E-01						
3.96E-02	0.069053651	4.09E-01	-2.48E-01						
3.97E-02	0.068374362	4.00E-01	-2.16E-01						
3.98E-02	0.068408054	3.29E-01	-1.75E-01						
3.99E-02	0.069134463	2.13E-01	-1.90E-01						
4.00E-02	0.070194618	8.17E-02	-2.90E-01						
4.01E-02	0.071206293	-3.19E-02	-4.33E-01						
4.02E-02	0.071935336	-1.09E-01	-5.24E-01						
4.03E-02	0.072254446	-1.55E-01	-4.92E-01						
4.04E-02	0.072078229	-1.82E-01	-3.21E-01						
4.05E-02	0.071437178	-2.04E-01	-6.33E-02						
4.06E-02	0.070613999	-2.22E-01	1.70E-01						
4.07E-02	0.069971355	-2.20E-01	2.83E-01						
4.08E-02	0.069629606	-1.85E-01	2.76E-01						
4.09E-02	0.069320031	-1.20E-01	2.28E-01						
4.10E-02	0.068688843	-5.61E-02	1.99E-01						
4.11E-02	0.067670369	-2.81E-02	2.01E-01						
4.12E-02	0.066574968	-4.15E-02	2.04E-01						
4.13E-02	0.065812045	-7.79E-02	1.79E-01						
4.14E-02	0.065608905	-1.01E-01	1.11E-01						
4.15E-02	0.066008298	-7.98E-02	1.94E-02						
4.16E-02	0.066968577	-2.24E-03	-5.71E-02						
4.17E-02	0.068368761	1.17E-01	-7.60E-02						
4.18E-02	0.069946673	2.39E-01	-2.23E-02						
4.19E-02	0.071327128	3.21E-01	7.17E-02						
4.20E-02	0.072195656	3.26E-01	1.39E-01						
4.21E-02	0.0724359	2.47E-01	1.24E-01						
4.22E-02	0.072071035	1.11E-01	4.04E-02						
4.23E-02	0.071204499	-4.59E-02	-4.47E-02						
4.24E-02	0.070097516	-1.88E-01	-8.27E-02						
4.25E-02	0.069116042	-2.91E-01	-9.45E-02						
4.26E-02	0.068569941	-3.35E-01	-1.01E-01						
4.27E-02	0.068512652	-3.22E-01	-6.62E-02						
4.28E-02	0.068809757	-2.82E-01	4.31E-02						
4.29E-02	0.069314951	-2.42E-01	2.03E-01						
4.30E-02	0.069950095	-2.23E-01	3.62E-01						
4.31E-02	0.070513912	-2.25E-01	4.50E-01						
4.32E-02	0.070695052	-2.28E-01	3.70E-01						
4.33E-02	0.070234077	-2.10E-01	1.10E-01						
4.34E-02	0.069199427	-1.66E-01	-2.18E-01						
4.35E-02	0.068030653	-1.15E-01	-4.75E-01						
4.36E-02	0.067179234	-6.81E-02	-5.71E-01						
4.37E-02	0.066808492	-2.61E-02	-4.71E-01						
4.38E-02	0.066813612	1.23E-02	-2.07E-01						
4.39E-02	0.067086883	3.70E-02	1.30E-01						
4.40E-02	0.0676527	3.32E-02	4.07E-01						
4.41E-02	0.068517049	-7.41E-03	4.81E-01						
4.42E-02	0.069492301	-6.77E-02	3.20E-01						
4.43E-02	0.070278682	-1.12E-01	3.60E-02						
4.44E-02	0.070739792	-1.01E-01	-2.01E-01						
4.45E-02	0.070937852	-2.35E-02	-2.99E-01						
4.46E-02	0.070935616	8.75E-02	-2.81E-01						
4.47E-02	0.070636161	1.74E-01	-2.10E-01						
4.48E-02	0.069997338	1.92E-01	-1.25E-01						
4.49E-02	0.069266903	1.38E-01	-4.74E-02						
4.50E-02	0.06887101	4.37E-02	2.43E-02						
4.51E-02	0.06902479	-5.39E-02	9.88E-02						
4.52E-02	0.069534188	-1.22E-01	1.82E-01						
4.53E-02	0.070073249	-1.45E-01	2.61E-01						
4.54E-02	0.070424392	-1.22E-01	2.67E-01						
4.55E-02	0.070502089	-7.71E-02	1.29E-01						
4.56E-02	0.070274271	-4.66E-02	-1.07E-01						
4.57E-02	0.06975792	-5.39E-02	-2.95E-01						
4.58E-02	0.069081698	-9.53E-02	-3.44E-01						
4.59E-02	0.06850436	-1.50E-01	-2.92E-01						
4.60E-02	0.068202691	-1.95E-01	-2.05E-01						
4.61E-02	0.068141565	-2.15E-01	-1.13E-01						
4.62E-02	0.068244005	-2.00E-01	-1.84E-02						
4.63E-02	0.068623962	-1.44E-01	7.04E-02						
4.64E-02	0.069456233	-4.59E-02	1.06E-01						
4.65E-02	0.070673997	8.50E-02	2.82E-02						
4.66E-02	0.071816819	2.14E-01	-1.56E-01						
4.67E-02	0.072303675	2.93E-01	-3.62E-01						
4.68E-02	0.071939458	2.95E-01	-4.92E-01						
4.69E-02	0.071131488	2.37E-01	-5.22E-01						
4.70E-02	0.070473784	1.57E-01	-4.84E-01						
4.71E-02	0.070291791	8.82E-02	-4.13E-01						
4.72E-02	0.070517706	4.69E-02	-3.25E-01						
4.73E-02	0.070878585	3.58E-02	-2.42E-01						
4.74E-02	0.071084696	4.20E-02	-1.98E-01						
4.75E-02	0.070981813	5.41E-02	-1.94E-01						
4.76E-02	0.070557427	6.73E-02	-1.67E-01						
4.77E-02	0.070051358	7.66E-02	-4.42E-02						
4.78E-02	0.069715245	7.96E-02	1.82E-01						
4.79E-02	0.069498436	7.76E-02	4.26E-01						
