t	u	v	z						
2.76E-02	0.072485955	-1.59E-01	4.87E-01						
2.77E-02	0.071639752	-1.37E-01	3.46E-01						
2.78E-02	0.070369891	-1.08E-01	1.14E-01						
2.79E-02	0.068924092	-8.02E-02	-1.04E-01						
2.80E-02	0.067797248	-5.57E-02	-2.66E-01						
2.81E-02	0.067500128	-3.65E-02	-3.40E-01						
2.82E-02	0.068094939	-2.31E-02	-3.17E-01						
2.83E-02	0.069162662	-2.03E-02	-2.00E-01						
2.84E-02	0.070249455	-3.11E-02	-3.18E-02						
2.85E-02	0.071318465	-6.45E-02	1.16E-01						
2.86E-02	0.072642837	-1.17E-01	1.86E-01						
2.87E-02	0.074208922	-1.75E-01	1.66E-01						
2.88E-02	0.075520296	-2.29E-01	1.04E-01						
2.89E-02	0.075960702	-2.70E-01	7.60E-02						
2.90E-02	0.075315935	-2.90E-01	1.15E-01						
2.91E-02	0.073940624	-2.80E-01	1.96E-01						
2.92E-02	0.072456174	-2.35E-01	2.60E-01						
2.93E-02	0.071268345	-1.58E-01	2.68E-01						
2.94E-02	0.070597211	-6.97E-02	2.32E-01						
2.95E-02	0.070512945	5.99E-03	1.94E-01						
2.96E-02	0.07092442	5.55E-02	1.64E-01						
2.97E-02	0.071737102	8.06E-02	1.09E-01						
2.98E-02	0.072880135	9.20E-02	-4.89E-03						
2.99E-02	0.074206364	1.05E-01	-1.56E-01						
3.00E-02	0.07529174	1.35E-01	-2.41E-01						
3.01E-02	0.075457835	1.88E-01	-1.73E-01						
3.02E-02	0.074290227	2.53E-01	3.07E-02						
3.03E-02	0.071925531	2.96E-01	2.59E-01						
3.04E-02	0.069109383	2.82E-01	3.66E-01						
3.05E-02	0.066774456	1.92E-01	2.75E-01						
3.06E-02	0.065563094	2.43E-02	1.41E-02						
3.07E-02	0.065567802	-1.83E-01	-2.91E-01						
3.08E-02	0.066513764	-3.57E-01	-4.86E-01						
3.09E-02	0.068007464	-4.25E-01	-5.00E-01						
3.10E-02	0.069685373	-3.66E-01	-3.86E-01						
3.11E-02	0.071090959	-2.27E-01	-2.70E-01						
3.12E-02	0.071694616	-7.77E-02	-2.23E-01						
3.13E-02	0.071308948	2.09E-02	-2.35E-01						
3.14E-02	0.070330687	4.01E-02	-2.36E-01						
3.15E-02	0.069441156	-3.06E-04	-1.88E-01						
3.16E-02	0.069195654	-5.65E-02	-7.50E-02						
3.17E-02	0.069683014	-8.72E-02	1.01E-01						
3.18E-02	0.070557804	-8.60E-02	3.10E-01						
3.19E-02	0.071313602	-7.91E-02	4.87E-01						
