t	u	v	z						
1.19E-02	0.067326894	4.27E-03	-1.28E-01						
1.20E-02	0.066292058	-9.53E-02	7.38E-02						
1.21E-02	0.065741084	-1.82E-01	2.81E-01						
1.22E-02	0.065915415	-2.38E-01	3.90E-01						
1.23E-02	0.066617915	-2.59E-01	3.18E-01						
1.24E-02	0.0673867	-2.45E-01	8.60E-02						
1.25E-02	0.067976687	-2.10E-01	-1.98E-01						
1.26E-02	0.068522294	-1.68E-01	-3.76E-01						
1.27E-02	0.069163022	-1.31E-01	-3.66E-01						
1.28E-02	0.069795264	-1.13E-01	-1.90E-01						
1.29E-02	0.070072547	-1.06E-01	4.44E-02						
1.30E-02	0.069864548	-9.25E-02	1.94E-01						
1.31E-02	0.069583877	-6.70E-02	1.83E-01						
1.32E-02	0.069899386	-3.30E-02	5.81E-02						
1.33E-02	0.071056433	1.07E-04	-5.97E-02						
1.34E-02	0.072716026	2.30E-02	-5.28E-02						
1.35E-02	0.074245158	3.88E-02	9.33E-02						
1.36E-02	0.075179378	5.83E-02	2.88E-01						
1.37E-02	0.075471448	8.94E-02	4.00E-01						
1.38E-02	0.075249727	1.30E-01	3.57E-01						
1.39E-02	0.07444448	1.73E-01	1.91E-01						
1.40E-02	0.0729541	2.04E-01	-5.22E-03						
1.41E-02	0.070974437	2.08E-01	-1.59E-01						
1.42E-02	0.069033691	1.83E-01	-2.23E-01						
1.43E-02	0.06771471	1.32E-01	-1.94E-01						
1.44E-02	0.067365284	6.84E-02	-8.76E-02						
1.45E-02	0.068002629	1.64E-02	5.41E-02						
1.46E-02	0.069278476	-1.03E-02	1.54E-01						
1.47E-02	0.070686773	-2.33E-02	1.34E-01						
1.48E-02	0.071759539	-4.34E-02	-2.99E-02						
1.49E-02	0.072249255	-8.73E-02	-2.53E-01						
1.50E-02	0.072206978	-1.49E-01	-3.98E-01						
1.51E-02	0.071833112	-2.00E-01	-3.83E-01						
1.52E-02	0.071213704	-2.09E-01	-2.32E-01						
1.53E-02	0.070344476	-1.62E-01	-3.72E-03						
1.54E-02	0.069343504	-7.24E-02	2.33E-01						
1.55E-02	0.068517395	2.83E-02	3.88E-01						
1.56E-02	0.068064825	1.16E-01	3.93E-01						
1.57E-02	0.067793597	1.75E-01	2.63E-01						
1.58E-02	0.06735046	2.07E-01	8.52E-02						
1.59E-02	0.06683105	2.19E-01	-4.39E-02						
1.60E-02	0.066823023	2.09E-01	-1.01E-01						
1.61E-02	0.067795286	1.75E-01	-1.10E-01						
1.62E-02	0.069491661	1.16E-01	-8.39E-02						
1.63E-02	0.071008542	4.10E-02	1.88E-04						
1.64E-02	0.071478363	-2.67E-02	1.35E-01						
1.65E-02	0.070845415	-6.99E-02	2.63E-01						
1.66E-02	0.069781701	-8.58E-02	3.35E-01						
1.67E-02	0.068961411	-7.82E-02	3.49E-01						
1.68E-02	0.068534978	-5.33E-02	3.17E-01						
1.69E-02	0.068285931	-1.89E-02	2.48E-01						
1.70E-02	0.068042347	1.65E-02	1.43E-01						
1.71E-02	0.067840786	4.16E-02	1.29E-02						
1.72E-02	0.067714779	4.38E-02	-1.02E-01						
1.73E-02	0.067545192	2.00E-02	-1.28E-01						
1.74E-02	0.067316259	-1.95E-02	-3.26E-02						
1.75E-02	0.067350997	-5.48E-02	1.08E-01						
1.76E-02	0.068095724	-6.85E-02	1.60E-01						
1.77E-02	0.069657095	-4.99E-02	8.32E-02						
1.78E-02	0.071547429	-5.74E-04	-2.80E-02						
1.79E-02	0.073091649	7.52E-02	-5.12E-02						
1.80E-02	0.073855071	1.64E-01	4.77E-02						
1.81E-02	0.073753835	2.38E-01	1.98E-01						
1.82E-02	0.072840203	2.74E-01	3.05E-01						
1.83E-02	0.07119349	2.59E-01	3.20E-01						
1.84E-02	0.069080402	1.93E-01	2.71E-01						
1.85E-02	0.06710327	9.06E-02	2.07E-01						
1.86E-02	0.06589872	-3.04E-02	9.54E-02						
1.87E-02	0.065713125	-1.34E-01	-1.13E-01						
1.88E-02	0.066355096	-1.76E-01	-3.57E-01						
1.89E-02	0.067320293	-1.39E-01	-4.75E-01						
1.90E-02	0.068090325	-3.86E-02	-3.94E-01						
1.91E-02	0.068274098	8.91E-02	-1.77E-01						
1.92E-02	0.067704749	1.97E-01	5.37E-02						
1.93E-02	0.06661441	2.49E-01	1.79E-01						
1.94E-02	0.06558994	2.47E-01	1.72E-01						
1.95E-02	0.065224738	2.20E-01	7.94E-02						
1.96E-02	0.065797593	1.99E-01	-2.56E-02						
1.97E-02	0.06723338	1.98E-01	-1.03E-01						
1.98E-02	0.069260866	2.16E-01	-1.28E-01						
1.99E-02	0.071463908	2.35E-01	-6.90E-02						
2.00E-02	0.07326328	2.37E-01	7.05E-02						
2.01E-02	0.07427523	2.11E-01	1.99E-01						
2.02E-02	0.074260897	1.55E-01	2.54E-01						
2.03E-02	0.07310172	8.03E-02	2.58E-01						
2.04E-02	0.070987194	6.25E-03	2.42E-01						
2.05E-02	0.068475618	-4.79E-02	1.87E-01						
2.06E-02	0.06621258	-7.26E-02	8.55E-02						
2.07E-02	0.064781692	-7.23E-02	3.52E-03						
2.08E-02	0.064598379	-5.83E-02	2.72E-02						
2.09E-02	0.065681807	-4.36E-02	1.68E-01						
2.10E-02	0.067523142	-3.49E-02	3.53E-01						
2.11E-02	0.069291697	-2.56E-02	4.50E-01						
2.12E-02	0.070334105	-9.01E-03	3.82E-01						
2.13E-02	0.070599105	2.10E-02	1.83E-01						
2.14E-02	0.070433128	7.07E-02	-5.81E-02						
2.15E-02	0.070081616	1.40E-01	-2.55E-01						
2.16E-02	0.069622303	2.15E-01	-3.52E-01						
2.17E-02	0.069320608	2.60E-01	-3.38E-01						
2.18E-02	0.06969212	2.47E-01	-2.45E-01						
2.19E-02	0.070833624	1.72E-01	-1.41E-01						
2.20E-02	0.072187984	5.65E-02	-9.10E-02						
2.21E-02	0.073025898	-5.47E-02	-1.18E-01						
2.22E-02	0.073231388	-1.15E-01	-1.92E-01						
2.23E-02	0.073207427	-9.80E-02	-2.63E-01						
2.24E-02	0.073168919	-2.90E-02	-2.89E-01						
2.25E-02	0.072740474	4.21E-02	-2.66E-01						
2.26E-02	0.071649661	7.22E-02	-2.08E-01						
2.27E-02	0.070228999	6.43E-02	-1.47E-01						
2.28E-02	0.069138915	4.31E-02	-1.08E-01						
2.29E-02	0.068777004	2.76E-02	-1.03E-01						
2.30E-02	0.06892731	2.73E-02	-1.29E-01						
2.31E-02	0.069080785	2.52E-02	-1.73E-01						
2.32E-02	0.068917167	5.81E-03	-2.06E-01						
2.33E-02	0.068456643	-3.78E-02	-2.02E-01						
2.34E-02	0.067831936	-9.29E-02	-1.68E-01						
2.35E-02	0.067127118	-1.33E-01	-1.62E-01						
2.36E-02	0.066531631	-1.32E-01	-2.46E-01						
2.37E-02	0.066500062	-8.02E-02	-3.98E-01						
2.38E-02	0.067496058	1.30E-02	-5.07E-01						
2.39E-02	0.06950953	1.29E-01	-4.65E-01						
2.40E-02	0.0718228	2.39E-01	-2.36E-01						
2.41E-02	0.073399555	3.10E-01	1.25E-01						
2.42E-02	0.073699538	3.18E-01	4.95E-01						
2.43E-02	0.07304629	2.56E-01	7.27E-01						
2.44E-02	0.072197977	1.66E-01	6.94E-01						
2.45E-02	0.071584711	1.00E-01	3.92E-01						
2.46E-02	0.071099566	8.57E-02	-3.27E-02						
2.47E-02	0.070516872	1.10E-01	-3.60E-01						
2.48E-02	0.069812287	1.43E-01	-4.62E-01						
2.49E-02	0.069111425	1.57E-01	-3.87E-01						
2.50E-02	0.068485052	1.44E-01	-2.45E-01						
2.51E-02	0.068066978	1.18E-01	-9.50E-02						
2.52E-02	0.068059029	8.06E-02	5.49E-02						
2.53E-02	0.068447724	3.07E-02	2.01E-01						
2.54E-02	0.06896966	-2.71E-02	3.06E-01						
2.55E-02	0.069461571	-7.81E-02	2.97E-01						
2.56E-02	0.070113868	-1.01E-01	1.37E-01						
2.57E-02	0.071088539	-9.26E-02	-1.05E-01						
2.58E-02	0.072091364	-6.52E-02	-2.64E-01						
2.59E-02	0.072501671	-3.16E-02	-2.05E-01						
2.60E-02	0.072071569	2.19E-03	3.54E-02						
2.61E-02	0.071225733	3.35E-02	2.87E-01						
2.62E-02	0.070682402	5.86E-02	3.84E-01						
2.63E-02	0.070753203	6.95E-02	2.70E-01						
2.64E-02	0.071131016	6.78E-02	-1.22E-02						
2.65E-02	0.071254579	8.00E-02	-3.50E-01						
2.66E-02	0.070872436	1.22E-01	-6.04E-01						
2.67E-02	0.070141148	1.68E-01	-7.19E-01						
2.68E-02	0.069404352	1.82E-01	-7.57E-01						
2.69E-02	0.068850122	1.44E-01	-7.71E-01						
2.70E-02	0.068545222	6.61E-02	-7.62E-01						
2.71E-02	0.068613422	-2.48E-02	-7.02E-01						
2.72E-02	0.0691299	-1.01E-01	-5.50E-01						
2.73E-02	0.069899869	-1.50E-01	-2.73E-01						
2.74E-02	0.070663554	-1.71E-01	1.01E-01						
2.75E-02	0.071416158	-1.73E-01	4.11E-01						
2.76E-02	0.072389527	-1.59E-01	4.87E-01						
2.77E-02	0.073607918	-1.37E-01	3.46E-01						
2.78E-02	0.074644807	-1.08E-01	1.14E-01						
2.79E-02	0.074846887	-8.02E-02	-1.04E-01						
2.80E-02	0.073954649	-5.57E-02	-2.66E-01						
2.81E-02	0.072325323	-3.65E-02	-3.40E-01						
2.82E-02	0.070572416	-2.31E-02	-3.17E-01						
2.83E-02	0.069132928	-2.03E-02	-2.00E-01						
2.84E-02	0.068246495	-3.11E-02	-3.18E-02						
2.85E-02	0.068131541	-6.45E-02	1.16E-01						
2.86E-02	0.068996567	-1.17E-01	1.86E-01						
2.87E-02	0.070808069	-1.75E-01	1.66E-01						
2.88E-02	0.073084765	-2.29E-01	1.04E-01						
2.89E-02	0.074957083	-2.70E-01	7.60E-02						
2.90E-02	0.075714522	-2.90E-01	1.15E-01						
2.91E-02	0.075107539	-2.80E-01	1.96E-01						
2.92E-02	0.073288771	-2.35E-01	2.60E-01						
2.93E-02	0.07077202	-1.58E-01	2.68E-01						
2.94E-02	0.068264997	-6.97E-02	2.32E-01						
2.95E-02	0.066501068	5.99E-03	1.94E-01						
2.96E-02	0.065917696	5.55E-02	1.64E-01						
2.97E-02	0.066523244	8.06E-02	1.09E-01						
2.98E-02	0.067960511	9.20E-02	-4.89E-03						
2.99E-02	0.069704686	1.05E-01	-1.56E-01						
3.00E-02	0.071179891	1.35E-01	-2.41E-01						
3.01E-02	0.071835761	1.88E-01	-1.73E-01						
3.02E-02	0.071357664	2.53E-01	3.07E-02						
3.03E-02	0.069932212	2.96E-01	2.59E-01						
3.04E-02	0.068379473	2.82E-01	3.66E-01						
3.05E-02	0.067594945	1.92E-01	2.75E-01						
3.06E-02	0.067958781	2.43E-02	1.41E-02						
3.07E-02	0.06909315	-1.83E-01	-2.91E-01						
3.08E-02	0.070244642	-3.57E-01	-4.86E-01						
3.09E-02	0.070824104	-4.25E-01	-5.00E-01						
3.10E-02	0.07069933	-3.66E-01	-3.86E-01						
3.11E-02	0.070116964	-2.27E-01	-2.70E-01						
3.12E-02	0.069453112	-7.77E-02	-2.23E-01						
3.13E-02	0.069104473	2.09E-02	-2.35E-01						
3.14E-02	0.069369341	4.01E-02	-2.36E-01						
3.15E-02	0.070260641	-3.06E-04	-1.88E-01						
3.16E-02	0.071476446	-5.65E-02	-7.50E-02						
3.17E-02	0.072542828	-8.72E-02	1.01E-01						
3.18E-02	0.073163902	-8.60E-02	3.10E-01						
3.19E-02	0.073322339	-7.91E-02	4.87E-01						
3.20E-02	0.073041696	-8.33E-02	5.52E-01						
3.21E-02	0.072388598	-9.56E-02	4.33E-01						
3.22E-02	0.071526149	-1.09E-01	8.65E-02						
3.23E-02	0.070623544	-1.31E-01	-4.06E-01						
3.24E-02	0.069732754	-1.79E-01	-8.19E-01						
3.25E-02	0.068734918	-2.48E-01	-9.64E-01						
3.26E-02	0.067575522	-3.07E-01	-8.80E-01						
3.27E-02	0.066539935	-3.23E-01	-7.20E-01						
3.28E-02	0.066040348	-2.68E-01	-5.71E-01						
3.29E-02	0.066218362	-1.60E-01	-4.41E-01						
3.30E-02	0.066710965	-5.04E-02	-2.98E-01						
3.31E-02	0.066971376	2.11E-02	-1.17E-01						
3.32E-02	0.066841649	6.56E-02	8.86E-02						
3.33E-02	0.066832498	1.18E-01	2.60E-01						
3.34E-02	0.067697173	1.80E-01	3.33E-01						
3.35E-02	0.069656754	2.30E-01	2.90E-01						
3.36E-02	0.072078361	2.40E-01	1.87E-01						
3.37E-02	0.073999886	1.89E-01	1.02E-01						
3.38E-02	0.074871805	8.80E-02	7.39E-02						
3.39E-02	0.074746052	-2.83E-02	7.67E-02						
3.40E-02	0.073864773	-1.18E-01	9.94E-02						
3.41E-02	0.072370842	-1.46E-01	1.53E-01						
3.42E-02	0.070444574	-1.06E-01	2.16E-01						
3.43E-02	0.06852885	-7.01E-03	2.06E-01						
3.44E-02	0.06719128	1.24E-01	6.16E-02						
3.45E-02	0.0667609	2.52E-01	-1.53E-01						
3.46E-02	0.067167064	3.37E-01	-2.85E-01						
3.47E-02	0.067949024	3.50E-01	-2.45E-01						
3.48E-02	0.068539417	2.95E-01	-1.07E-01						
3.49E-02	0.0686393	1.97E-01	-9.84E-03						
3.50E-02	0.068319963	9.51E-02	-1.06E-02						
3.51E-02	0.067909274	2.32E-02	-1.03E-01						
3.52E-02	0.067690102	1.56E-03	-2.52E-01						
3.53E-02	0.067674655	3.41E-02	-3.55E-01						
3.54E-02	0.067786663	9.06E-02	-2.92E-01						
3.55E-02	0.067921562	1.32E-01	-5.86E-02						
3.56E-02	0.067950153	1.37E-01	2.42E-01						
3.57E-02	0.067816374	1.10E-01	4.91E-01						
3.58E-02	0.067542852	6.93E-02	6.13E-01						
3.59E-02	0.067221843	3.75E-02	6.06E-01						
3.60E-02	0.067034159	2.64E-02	5.07E-01						
3.61E-02	0.067245331	2.49E-02	3.70E-01						
3.62E-02	0.0681143	1.50E-02	2.48E-01						
3.63E-02	0.069688164	-2.12E-02	1.67E-01						
3.64E-02	0.071572756	-8.73E-02	1.14E-01						
3.65E-02	0.073062734	-1.61E-01	1.88E-02						
3.66E-02	0.073555324	-2.11E-01	-1.45E-01						
3.67E-02	0.072981003	-2.16E-01	-3.03E-01						
3.68E-02	0.071755141	-1.86E-01	-3.95E-01						
3.69E-02	0.070429677	-1.45E-01	-4.17E-01						
3.70E-02	0.069396475	-1.15E-01	-3.94E-01						
3.71E-02	0.068852776	-1.03E-01	-3.61E-01						
3.72E-02	0.068854566	-1.03E-01	-3.52E-01						
3.73E-02	0.06926877	-1.07E-01	-3.70E-01						
3.74E-02	0.069841848	-1.04E-01	-3.88E-01						
3.75E-02	0.070363707	-7.92E-02	-3.81E-01						
3.76E-02	0.07074147	-2.53E-02	-3.36E-01						
3.77E-02	0.071106459	5.01E-02	-2.54E-01						
3.78E-02	0.071661535	1.28E-01	-1.83E-01						
3.79E-02	0.072384855	1.85E-01	-1.71E-01						
3.80E-02	0.072937683	1.87E-01	-2.28E-01						
3.81E-02	0.072843103	1.09E-01	-3.22E-01						
3.82E-02	0.071879823	-4.80E-02	-3.85E-01						
3.83E-02	0.070220358	-2.39E-01	-3.06E-01						
3.84E-02	0.068355352	-3.93E-01	-3.08E-02						
3.85E-02	0.066825955	-4.47E-01	3.00E-01						
3.86E-02	0.066051266	-3.85E-01	4.47E-01						
3.87E-02	0.066193326	-2.35E-01	3.59E-01						
3.88E-02	0.067062017	-5.00E-02	2.06E-01						
3.89E-02	0.068191989	1.15E-01	1.63E-01						
3.90E-02	0.069117335	2.11E-01	2.15E-01						
3.91E-02	0.069694383	2.37E-01	2.32E-01						
3.92E-02	0.070122623	2.35E-01	1.53E-01						
3.93E-02	0.070525459	2.49E-01	1.11E-02						
3.94E-02	0.070625702	2.98E-01	-1.28E-01						
3.95E-02	0.070193496	3.63E-01	-2.20E-01						
3.96E-02	0.069543581	4.09E-01	-2.48E-01						
3.97E-02	0.069342529	4.00E-01	-2.16E-01						
3.98E-02	0.069945451	3.29E-01	-1.75E-01						
3.99E-02	0.071063221	2.13E-01	-1.90E-01						
4.00E-02	0.072083024	8.17E-02	-2.90E-01						
4.01E-02	0.072594885	-3.19E-02	-4.33E-01						
4.02E-02	0.072480082	-1.09E-01	-5.24E-01						
4.03E-02	0.071854382	-1.55E-01	-4.92E-01						
4.04E-02	0.070916457	-1.82E-01	-3.21E-01						
4.05E-02	0.069865495	-2.04E-01	-6.33E-02						
4.06E-02	0.068967293	-2.22E-01	1.70E-01						
4.07E-02	0.068472928	-2.20E-01	2.83E-01						
4.08E-02	0.068361316	-1.85E-01	2.76E-01						
4.09E-02	0.068266991	-1.20E-01	2.28E-01						
4.10E-02	0.067865736	-5.61E-02	1.99E-01						
4.11E-02	0.067256708	-2.81E-02	2.01E-01						
4.12E-02	0.066908119	-4.15E-02	2.04E-01						
4.13E-02	0.067158714	-7.79E-02	1.79E-01						
4.14E-02	0.067916677	-1.01E-01	1.11E-01						
4.15E-02	0.068813263	-7.98E-02	1.94E-02						
4.16E-02	0.069639695	-2.24E-03	-5.71E-02						
4.17E-02	0.070428912	1.17E-01	-7.60E-02						
4.18E-02	0.071156335	2.39E-01	-2.23E-02						
4.19E-02	0.071642728	3.21E-01	7.17E-02						
4.20E-02	0.071750724	3.26E-01	1.39E-01						
4.21E-02	0.071646957	2.47E-01	1.24E-01						
4.22E-02	0.071617177	1.11E-01	4.04E-02						
4.23E-02	0.071633727	-4.59E-02	-4.47E-02						
4.24E-02	0.071391473	-1.88E-01	-8.27E-02						
4.25E-02	0.070817907	-2.91E-01	-9.45E-02						
4.26E-02	0.070153769	-3.35E-01	-1.01E-01						
4.27E-02	0.069671195	-3.22E-01	-6.62E-02						
4.28E-02	0.069518854	-2.82E-01	4.31E-02						
4.29E-02	0.069655475	-2.42E-01	2.03E-01						
4.30E-02	0.069863169	-2.23E-01	3.62E-01						
4.31E-02	0.069831326	-2.25E-01	4.50E-01						
4.32E-02	0.06934929	-2.28E-01	3.70E-01						
4.33E-02	0.068491098	-2.10E-01	1.10E-01						
4.34E-02	0.067630092	-1.66E-01	-2.18E-01						
4.35E-02	0.067306575	-1.15E-01	-4.75E-01						
4.36E-02	0.067762469	-6.81E-02	-5.71E-01						
4.37E-02	0.068784535	-2.61E-02	-4.71E-01						
4.38E-02	0.069831604	1.23E-02	-2.07E-01						
4.39E-02	0.070507156	3.70E-02	1.30E-01						
4.40E-02	0.070862329	3.32E-02	4.07E-01						
4.41E-02	0.071115929	-7.41E-03	4.81E-01						
4.42E-02	0.071349346	-6.77E-02	3.20E-01						
4.43E-02	0.071561283	-1.12E-01	3.60E-02						
4.44E-02	0.071869334	-1.01E-01	-2.01E-01						
4.45E-02	0.072435305	-2.35E-02	-2.99E-01						
4.46E-02	0.073079156	8.75E-02	-2.81E-01						
4.47E-02	0.073222688	1.74E-01	-2.10E-01						
4.48E-02	0.072419857	1.92E-01	-1.25E-01						
4.49E-02	0.070855882	1.38E-01	-4.74E-02						
4.50E-02	0.069210239	4.37E-02	2.43E-02						
4.51E-02	0.068054262	-5.39E-02	9.88E-02						
4.52E-02	0.067551743	-1.22E-01	1.82E-01						
4.53E-02	0.067786881	-1.45E-01	2.61E-01						
4.54E-02	0.068897407	-1.22E-01	2.67E-01						
4.55E-02	0.070678146	-7.71E-02	1.29E-01						
4.56E-02	0.072374188	-4.66E-02	-1.07E-01						
4.57E-02	0.073207928	-5.39E-02	-2.95E-01						
4.58E-02	0.072948446	-9.53E-02	-3.44E-01						
4.59E-02	0.072078225	-1.50E-01	-2.92E-01						
4.60E-02	0.071171901	-1.95E-01	-2.05E-01						
4.61E-02	0.070422056	-2.15E-01	-1.13E-01						
4.62E-02	0.069715394	-2.00E-01	-1.84E-02						
4.63E-02	0.069011883	-1.44E-01	7.04E-02						
4.64E-02	0.068495246	-4.59E-02	1.06E-01						
4.65E-02	0.068422551	8.50E-02	2.82E-02						
4.66E-02	0.068843703	2.14E-01	-1.56E-01						
4.67E-02	0.069612824	2.93E-01	-3.62E-01						
4.68E-02	0.070601017	2.95E-01	-4.92E-01						
4.69E-02	0.071574641	2.37E-01	-5.22E-01						
4.70E-02	0.072197617	1.57E-01	-4.84E-01						
4.71E-02	0.072108023	8.82E-02	-4.13E-01						
4.72E-02	0.071219764	4.69E-02	-3.25E-01						
4.73E-02	0.06976517	3.58E-02	-2.42E-01						
4.74E-02	0.068141562	4.20E-02	-1.98E-01						
4.75E-02	0.066771791	5.41E-02	-1.94E-01						
4.76E-02	0.065964981	6.73E-02	-1.67E-01						
4.77E-02	0.065867205	7.66E-02	-4.42E-02						
4.78E-02	0.066420761	7.96E-02	1.82E-01						
4.79E-02	0.067312945	7.76E-02	4.26E-01						
