t	u	v	z						
1.54E-02	0.061642868	-7.24E-02	2.33E-01						
1.55E-02	0.061537056	2.83E-02	3.88E-01						
1.56E-02	0.061945631	1.16E-01	3.93E-01						
1.57E-02	0.062700652	1.75E-01	2.63E-01						
1.58E-02	0.063412928	2.07E-01	8.52E-02						
1.59E-02	0.063918113	2.19E-01	-4.39E-02						
1.60E-02	0.064519106	2.09E-01	-1.01E-01						
1.61E-02	0.065630571	1.75E-01	-1.10E-01						
1.62E-02	0.067230753	1.16E-01	-8.39E-02						
1.63E-02	0.068705705	4.10E-02	1.88E-04						
1.64E-02	0.069301072	-2.67E-02	1.35E-01						
1.65E-02	0.068797063	-6.99E-02	2.63E-01						
1.66E-02	0.067520793	-8.58E-02	3.35E-01						
1.67E-02	0.065852144	-7.82E-02	3.49E-01						
1.68E-02	0.06401536	-5.33E-02	3.17E-01						
1.69E-02	0.062247701	-1.89E-02	2.48E-01						
1.70E-02	0.060963424	1.65E-02	1.43E-01						
1.71E-02	0.060540482	4.16E-02	1.29E-02						
1.72E-02	0.06094564	4.38E-02	-1.02E-01						
1.73E-02	0.061781755	2.00E-02	-1.28E-01						
1.74E-02	0.062730062	-1.95E-02	-3.26E-02						
1.75E-02	0.063722836	-5.48E-02	1.08E-01						
1.76E-02	0.064763678	-6.85E-02	1.60E-01						
1.77E-02	0.065572519	-4.99E-02	8.32E-02						
1.78E-02	0.065739314	-5.74E-04	-2.80E-02						
1.79E-02	0.065144106	7.52E-02	-5.12E-02						
1.80E-02	0.064205668	1.64E-01	4.77E-02						
1.81E-02	0.06352002	2.38E-01	1.98E-01						
1.82E-02	0.06331651	2.74E-01	3.05E-01						
1.83E-02	0.063378433	2.59E-01	3.20E-01						
1.84E-02	0.06337748	1.93E-01	2.71E-01						
1.85E-02	0.063203747	9.06E-02	2.07E-01						
1.86E-02	0.062908133	-3.04E-02	9.54E-02						
1.87E-02	0.06254601	-1.34E-01	-1.13E-01						
1.88E-02	0.062212493	-1.76E-01	-3.57E-01						
1.89E-02	0.062059853	-1.39E-01	-4.75E-01						
1.90E-02	0.062170382	-3.86E-02	-3.94E-01						
1.91E-02	0.062382162	8.91E-02	-1.77E-01						
1.92E-02	0.062385229	1.97E-01	5.37E-02						
1.93E-02	0.06212123	2.49E-01	1.79E-01						
1.94E-02	0.061968008	2.47E-01	1.72E-01						
1.95E-02	0.062362485	2.20E-01	7.94E-02						
1.96E-02	0.06331019	1.99E-01	-2.56E-02						
1.97E-02	0.064312968	1.98E-01	-1.03E-01						
1.98E-02	0.064852336	2.16E-01	-1.28E-01						
1.99E-02	0.064831108	2.35E-01	-6.90E-02						
2.00E-02	0.064534106	2.37E-01	7.05E-02						
2.01E-02	0.064146747	2.11E-01	1.99E-01						
2.02E-02	0.063640131	1.55E-01	2.54E-01						
2.03E-02	0.06303265	8.03E-02	2.58E-01						
2.04E-02	0.062610466	6.25E-03	2.42E-01						
2.05E-02	0.062701549	-4.79E-02	1.87E-01						
2.06E-02	0.063326279	-7.26E-02	8.55E-02						
2.07E-02	0.064092212	-7.23E-02	3.52E-03						
2.08E-02	0.064538365	-5.83E-02	2.72E-02						
2.09E-02	0.064513137	-4.36E-02	1.68E-01						
2.10E-02	0.063992628	-3.49E-02	3.53E-01						
2.11E-02	0.06298662	-2.56E-02	4.50E-01						
2.12E-02	0.061666361	-9.01E-03	3.82E-01						
2.13E-02	0.060427453	2.10E-02	1.83E-01						
2.14E-02	0.05972747	7.07E-02	-5.81E-02						
2.15E-02	0.059771347	1.40E-01	-2.55E-01						
2.16E-02	0.060399924	2.15E-01	-3.52E-01						
2.17E-02	0.061242451	2.60E-01	-3.38E-01						
2.18E-02	0.0620348	2.47E-01	-2.45E-01						
2.19E-02	0.06265587	1.72E-01	-1.41E-01						
2.20E-02	0.062979343	5.65E-02	-9.10E-02						
2.21E-02	0.0628506	-5.47E-02	-1.18E-01						
2.22E-02	0.062280349	-1.15E-01	-1.92E-01						
2.23E-02	0.061578839	-9.80E-02	-2.63E-01						
2.24E-02	0.061121989	-2.90E-02	-2.89E-01						
2.25E-02	0.061095266	4.21E-02	-2.66E-01						
2.26E-02	0.061482533	7.22E-02	-2.08E-01						
2.27E-02	0.062173628	6.43E-02	-1.47E-01						
2.28E-02	0.063111113	4.31E-02	-1.08E-01						
2.29E-02	0.064107145	2.76E-02	-1.03E-01						
2.30E-02	0.064785114	2.73E-02	-1.29E-01						
2.31E-02	0.064780149	2.52E-02	-1.73E-01						
2.32E-02	0.064067606	5.81E-03	-2.06E-01						
2.33E-02	0.062977976	-3.78E-02	-2.02E-01						
2.34E-02	0.061880506	-9.29E-02	-1.68E-01						
2.35E-02	0.061025647	-1.33E-01	-1.62E-01						
2.36E-02	0.060624085	-1.32E-01	-2.46E-01						
2.37E-02	0.060925899	-8.02E-02	-3.98E-01						
2.38E-02	0.06206888	1.30E-02	-5.07E-01						
2.39E-02	0.063777351	1.29E-01	-4.65E-01						
2.40E-02	0.065317409	2.39E-01	-2.36E-01						
2.41E-02	0.065907504	3.10E-01	1.25E-01						
2.42E-02	0.065360049	3.18E-01	4.95E-01						
2.43E-02	0.064220708	2.56E-01	7.27E-01						
2.44E-02	0.0631744	1.66E-01	6.94E-01						
2.45E-02	0.062704025	1.00E-01	3.92E-01						
2.46E-02	0.062968861	8.57E-02	-3.27E-02						
2.47E-02	0.063824777	1.10E-01	-3.60E-01						
2.48E-02	0.064882453	1.43E-01	-4.62E-01						
2.49E-02	0.065635631	1.57E-01	-3.87E-01						
2.50E-02	0.065798024	1.44E-01	-2.45E-01						
2.51E-02	0.065559596	1.18E-01	-9.50E-02						
2.52E-02	0.065347481	8.06E-02	5.49E-02						
2.53E-02	0.065328306	3.07E-02	2.01E-01						
2.54E-02	0.065261012	-2.71E-02	3.06E-01						
2.55E-02	0.064841499	-7.81E-02	2.97E-01						
2.56E-02	0.064105247	-1.01E-01	1.37E-01						
2.57E-02	0.063370239	-9.26E-02	-1.05E-01						
2.58E-02	0.062845169	-6.52E-02	-2.64E-01						
2.59E-02	0.062414934	-3.16E-02	-2.05E-01						
2.60E-02	0.061876435	2.19E-03	3.54E-02						
2.61E-02	0.061322692	3.35E-02	2.87E-01						
2.62E-02	0.061061796	5.86E-02	3.84E-01						
2.63E-02	0.061208981	6.95E-02	2.70E-01						
2.64E-02	0.061579166	6.78E-02	-1.22E-02						
2.65E-02	0.062004082	8.00E-02	-3.50E-01						
2.66E-02	0.062560783	1.22E-01	-6.04E-01						
2.67E-02	0.063383238	1.68E-01	-7.19E-01						
2.68E-02	0.064308346	1.82E-01	-7.57E-01						
2.69E-02	0.064912896	1.44E-01	-7.71E-01						
2.70E-02	0.064902246	6.61E-02	-7.62E-01						
2.71E-02	0.064427345	-2.48E-02	-7.02E-01						
2.72E-02	0.063907518	-1.01E-01	-5.50E-01						
2.73E-02	0.063566771	-1.50E-01	-2.73E-01						
2.74E-02	0.063334357	-1.71E-01	1.01E-01						
2.75E-02	0.063129611	-1.73E-01	4.11E-01						
2.76E-02	0.062974004	-1.59E-01	4.87E-01						
2.77E-02	0.062856501	-1.37E-01	3.46E-01						
2.78E-02	0.062608863	-1.08E-01	1.14E-01						
2.79E-02	0.062107745	-8.02E-02	-1.04E-01						
2.80E-02	0.061565342	-5.57E-02	-2.66E-01						
2.81E-02	0.061382606	-3.65E-02	-3.40E-01						
2.82E-02	0.061761755	-2.31E-02	-3.17E-01						
2.83E-02	0.062508537	-2.03E-02	-2.00E-01						
2.84E-02	0.063353169	-3.11E-02	-3.18E-02						
2.85E-02	0.064224548	-6.45E-02	1.16E-01						
2.86E-02	0.065154733	-1.17E-01	1.86E-01						
2.87E-02	0.065995824	-1.75E-01	1.66E-01						
2.88E-02	0.066429747	-2.29E-01	1.04E-01						
2.89E-02	0.066310258	-2.70E-01	7.60E-02						
2.90E-02	0.065817231	-2.90E-01	1.15E-01						
2.91E-02	0.065285956	-2.80E-01	1.96E-01						
2.92E-02	0.064888071	-2.35E-01	2.60E-01						
2.93E-02	0.06453994	-1.58E-01	2.68E-01						
2.94E-02	0.064063248	-6.97E-02	2.32E-01						
2.95E-02	0.063399857	5.99E-03	1.94E-01						
2.96E-02	0.062675464	5.55E-02	1.64E-01						
2.97E-02	0.062100356	8.06E-02	1.09E-01						
2.98E-02	0.061867268	9.20E-02	-4.89E-03						
2.99E-02	0.062144461	1.05E-01	-1.56E-01						
3.00E-02	0.062930578	1.35E-01	-2.41E-01						
3.01E-02	0.063917503	1.88E-01	-1.73E-01						
3.02E-02	0.06463255	2.53E-01	3.07E-02						
3.03E-02	0.064831522	2.96E-01	2.59E-01						
3.04E-02	0.064697843	2.82E-01	3.66E-01						
3.05E-02	0.064641569	1.92E-01	2.75E-01						
3.06E-02	0.064823516	2.43E-02	1.41E-02						
3.07E-02	0.0649962	-1.83E-01	-2.91E-01						
3.08E-02	0.064859298	-3.57E-01	-4.86E-01						
3.09E-02	0.064412659	-4.25E-01	-5.00E-01						
3.10E-02	0.063934214	-3.66E-01	-3.86E-01						
3.11E-02	0.063648217	-2.27E-01	-2.70E-01						
3.12E-02	0.063605736	-7.77E-02	-2.23E-01						
3.13E-02	0.063745684	2.09E-02	-2.35E-01						
3.14E-02	0.064104868	4.01E-02	-2.36E-01						
3.15E-02	0.0647843	-3.06E-04	-1.88E-01						
3.16E-02	0.065780104	-5.65E-02	-7.50E-02						
3.17E-02	0.066769027	-8.72E-02	1.01E-01						
3.18E-02	0.067246775	-8.60E-02	3.10E-01						
3.19E-02	0.066904357	-7.91E-02	4.87E-01						
3.20E-02	0.065791129	-8.33E-02	5.52E-01						
3.21E-02	0.064230757	-9.56E-02	4.33E-01						
3.22E-02	0.062684427	-1.09E-01	8.65E-02						
3.23E-02	0.061499176	-1.31E-01	-4.06E-01						
3.24E-02	0.060772924	-1.79E-01	-8.19E-01						
3.25E-02	0.060458036	-2.48E-01	-9.64E-01						
3.26E-02	0.06056697	-3.07E-01	-8.80E-01						
3.27E-02	0.061273588	-3.23E-01	-7.20E-01						
3.28E-02	0.062651065	-2.68E-01	-5.71E-01						
3.29E-02	0.064339356	-1.60E-01	-4.41E-01						
3.30E-02	0.065521326	-5.04E-02	-2.98E-01						
3.31E-02	0.065490543	2.11E-02	-1.17E-01						
3.32E-02	0.064322537	6.56E-02	8.86E-02						
3.33E-02	0.062900438	1.18E-01	2.60E-01						
3.34E-02	0.062199709	1.80E-01	3.33E-01						
3.35E-02	0.062552023	2.30E-01	2.90E-01						
3.36E-02	0.063571094	2.40E-01	1.87E-01						
3.37E-02	0.06460014	1.89E-01	1.02E-01						
3.38E-02	0.065211445	8.80E-02	7.39E-02						
3.39E-02	0.065406031	-2.83E-02	7.67E-02						
3.40E-02	0.065343027	-1.18E-01	9.94E-02						
3.41E-02	0.065105808	-1.46E-01	1.53E-01						
3.42E-02	0.064732365	-1.06E-01	2.16E-01						
3.43E-02	0.064332948	-7.01E-03	2.06E-01						
3.44E-02	0.064075705	1.24E-01	6.16E-02						
3.45E-02	0.063992664	2.52E-01	-1.53E-01						
3.46E-02	0.063951483	3.37E-01	-2.85E-01						
3.47E-02	0.063783667	3.50E-01	-2.45E-01						
3.48E-02	0.063450736	2.95E-01	-1.07E-01						
3.49E-02	0.062982366	1.97E-01	-9.84E-03						
3.50E-02	0.062452316	9.51E-02	-1.06E-02						
3.51E-02	0.061895802	2.32E-02	-1.03E-01						
3.52E-02	0.061370301	1.56E-03	-2.52E-01						
3.53E-02	0.06095326	3.41E-02	-3.55E-01						
3.54E-02	0.06070612	9.06E-02	-2.92E-01						
3.55E-02	0.060711459	1.32E-01	-5.86E-02						
3.56E-02	0.061004478	1.37E-01	2.42E-01						
3.57E-02	0.061504631	1.10E-01	4.91E-01						
3.58E-02	0.062040395	6.93E-02	6.13E-01						
3.59E-02	0.062468652	3.75E-02	6.06E-01						
3.60E-02	0.062794474	2.64E-02	5.07E-01						
3.61E-02	0.063169935	2.49E-02	3.70E-01						
3.62E-02	0.063777582	1.50E-02	2.48E-01						
3.63E-02	0.064659189	-2.12E-02	1.67E-01						
3.64E-02	0.065538663	-8.73E-02	1.14E-01						
3.65E-02	0.066002375	-1.61E-01	1.88E-02						
3.66E-02	0.065820652	-2.11E-01	-1.45E-01						
3.67E-02	0.065104373	-2.16E-01	-3.03E-01						
3.68E-02	0.064192307	-1.86E-01	-3.95E-01						
3.69E-02	0.063403135	-1.45E-01	-4.17E-01						
3.70E-02	0.062841022	-1.15E-01	-3.94E-01						
3.71E-02	0.06244462	-1.03E-01	-3.61E-01						
3.72E-02	0.062153986	-1.03E-01	-3.52E-01						
3.73E-02	0.062011658	-1.07E-01	-3.70E-01						
3.74E-02	0.062119926	-1.04E-01	-3.88E-01						
3.75E-02	0.062532589	-7.92E-02	-3.81E-01						
3.76E-02	0.063108318	-2.53E-02	-3.36E-01						
3.77E-02	0.063579224	5.01E-02	-2.54E-01						
3.78E-02	0.063757833	1.28E-01	-1.83E-01						
3.79E-02	0.063625318	1.85E-01	-1.71E-01						
3.80E-02	0.063353971	1.87E-01	-2.28E-01						
3.81E-02	0.063129391	1.09E-01	-3.22E-01						
3.82E-02	0.063024855	-4.80E-02	-3.85E-01						
3.83E-02	0.062975535	-2.39E-01	-3.06E-01						
3.84E-02	0.062839248	-3.93E-01	-3.08E-02						
3.85E-02	0.062492436	-4.47E-01	3.00E-01						
3.86E-02	0.061941676	-3.85E-01	4.47E-01						
3.87E-02	0.061389193	-2.35E-01	3.59E-01						
3.88E-02	0.061084895	-5.00E-02	2.06E-01						
3.89E-02	0.061176815	1.15E-01	1.63E-01						
3.90E-02	0.061699524	2.11E-01	2.15E-01						
3.91E-02	0.062569544	2.37E-01	2.32E-01						
3.92E-02	0.063544044	2.35E-01	1.53E-01						
3.93E-02	0.064248082	2.49E-01	1.11E-02						
3.94E-02	0.06434932	2.98E-01	-1.28E-01						
3.95E-02	0.06379651	3.63E-01	-2.20E-01						
3.96E-02	0.062926962	4.09E-01	-2.48E-01						
3.97E-02	0.062307942	4.00E-01	-2.16E-01						
3.98E-02	0.062338644	3.29E-01	-1.75E-01						
3.99E-02	0.063000604	2.13E-01	-1.90E-01						
4.00E-02	0.063966698	8.17E-02	-2.90E-01						
4.01E-02	0.064888613	-3.19E-02	-4.33E-01						
4.02E-02	0.065552973	-1.09E-01	-5.24E-01						
4.03E-02	0.06584377	-1.55E-01	-4.92E-01						
4.04E-02	0.065683188	-1.82E-01	-3.21E-01						
4.05E-02	0.065099014	-2.04E-01	-6.33E-02						
4.06E-02	0.06434887	-2.22E-01	1.70E-01						
4.07E-02	0.063763244	-2.20E-01	2.83E-01						
4.08E-02	0.063451816	-1.85E-01	2.76E-01						
4.09E-02	0.063169707	-1.20E-01	2.28E-01						
4.10E-02	0.06259452	-5.61E-02	1.99E-01						
4.11E-02	0.061666409	-2.81E-02	2.01E-01						
4.12E-02	0.060668197	-4.15E-02	2.04E-01						
4.13E-02	0.059972963	-7.79E-02	1.79E-01						
4.14E-02	0.059787846	-1.01E-01	1.11E-01						
4.15E-02	0.060151803	-7.98E-02	1.94E-02						
4.16E-02	0.061026883	-2.24E-03	-5.71E-02						
4.17E-02	0.062302838	1.17E-01	-7.60E-02						
4.18E-02	0.063740751	2.39E-01	-2.23E-02						
4.19E-02	0.064998728	3.21E-01	7.17E-02						
4.20E-02	0.065790196	3.26E-01	1.39E-01						
4.21E-02	0.066009126	2.47E-01	1.24E-01						
4.22E-02	0.065676633	1.11E-01	4.04E-02						
4.23E-02	0.064886978	-4.59E-02	-4.47E-02						
4.24E-02	0.063878211	-1.88E-01	-8.27E-02						
4.25E-02	0.062983817	-2.91E-01	-9.45E-02						
4.26E-02	0.062486168	-3.35E-01	-1.01E-01						
4.27E-02	0.062433962	-3.22E-01	-6.62E-02						
4.28E-02	0.062704707	-2.82E-01	4.31E-02						
4.29E-02	0.063165078	-2.42E-01	2.03E-01						
4.30E-02	0.06374387	-2.23E-01	3.62E-01						
4.31E-02	0.064257663	-2.25E-01	4.50E-01						
4.32E-02	0.064422731	-2.28E-01	3.70E-01						
4.33E-02	0.064002656	-2.10E-01	1.10E-01						
4.34E-02	0.063059804	-1.66E-01	-2.18E-01						
4.35E-02	0.061994728	-1.15E-01	-4.75E-01						
4.36E-02	0.06121885	-6.81E-02	-5.71E-01						
4.37E-02	0.060881002	-2.61E-02	-4.71E-01						
4.38E-02	0.060885667	1.23E-02	-2.07E-01						
4.39E-02	0.061134693	3.70E-02	1.30E-01						
4.40E-02	0.061650308	3.32E-02	4.07E-01						
4.41E-02	0.062437969	-7.41E-03	4.81E-01						
4.42E-02	0.063326693	-6.77E-02	3.20E-01						
4.43E-02	0.064043303	-1.12E-01	3.60E-02						
4.44E-02	0.064463502	-1.01E-01	-2.01E-01						
4.45E-02	0.064643989	-2.35E-02	-2.99E-01						
4.46E-02	0.064641952	8.75E-02	-2.81E-01						
4.47E-02	0.064369066	1.74E-01	-2.10E-01						
4.48E-02	0.063786921	1.92E-01	-1.25E-01						
4.49E-02	0.063121293	1.38E-01	-4.74E-02						
4.50E-02	0.062760526	4.37E-02	2.43E-02						
4.51E-02	0.062900661	-5.39E-02	9.88E-02						
4.52E-02	0.063364864	-1.22E-01	1.82E-01						
4.53E-02	0.063856097	-1.45E-01	2.61E-01						
4.54E-02	0.064176086	-1.22E-01	2.67E-01						
4.55E-02	0.064246889	-7.71E-02	1.29E-01						
4.56E-02	0.064039284	-4.66E-02	-1.07E-01						
4.57E-02	0.063568745	-5.39E-02	-2.95E-01						
4.58E-02	0.06295252	-9.53E-02	-3.44E-01						
4.59E-02	0.062426406	-1.50E-01	-2.92E-01						
4.60E-02	0.062151502	-1.95E-01	-2.05E-01						
4.61E-02	0.062095799	-2.15E-01	-1.13E-01						
4.62E-02	0.062189151	-2.00E-01	-1.84E-02						
4.63E-02	0.062535396	-1.44E-01	7.04E-02						
4.64E-02	0.063293826	-4.59E-02	1.06E-01						
4.65E-02	0.064403544	8.50E-02	2.82E-02						
4.66E-02	0.065444972	2.14E-01	-1.56E-01						
4.67E-02	0.065888632	2.93E-01	-3.62E-01						
4.68E-02	0.065556729	2.95E-01	-4.92E-01						
4.69E-02	0.064820445	2.37E-01	-5.22E-01						
4.70E-02	0.064221095	1.57E-01	-4.84E-01						
4.71E-02	0.064055249	8.82E-02	-4.13E-01						
4.72E-02	0.06426112	4.69E-02	-3.25E-01						
4.73E-02	0.064589981	3.58E-02	-2.42E-01						
4.74E-02	0.064777805	4.20E-02	-1.98E-01						
4.75E-02	0.06468405	5.41E-02	-1.94E-01						
4.76E-02	0.064297317	6.73E-02	-1.67E-01						
4.77E-02	0.063836149	7.66E-02	-4.42E-02						
4.78E-02	0.063529857	7.96E-02	1.82E-01						
4.79E-02	0.063332283	7.76E-02	4.26E-01						
