t	u	v	z						
8.60E-03	0.067662022	-8.01E-02	4.94E-01						
8.70E-03	0.066859202	-1.05E-01	3.76E-01						
8.80E-03	0.066708537	-1.30E-01	1.20E-01						
8.90E-03	0.067274406	-1.53E-01	-1.57E-01						
9.00E-03	0.068109944	-1.67E-01	-3.53E-01						
9.10E-03	0.068562728	-1.68E-01	-4.34E-01						
9.20E-03	0.068334363	-1.51E-01	-4.22E-01						
9.30E-03	0.067710293	-1.13E-01	-3.42E-01						
9.40E-03	0.067192074	-5.76E-02	-2.18E-01						
9.50E-03	0.067076789	4.00E-03	-7.27E-02						
9.60E-03	0.067401026	6.33E-02	4.78E-02						
9.70E-03	0.068086375	1.16E-01	9.49E-02						
9.80E-03	0.068915604	1.66E-01	6.16E-02						
9.90E-03	0.069471394	2.12E-01	-3.49E-03						
1.00E-02	0.069382957	2.42E-01	-3.50E-02						
1.01E-02	0.068779971	2.41E-01	-1.14E-02						
1.02E-02	0.068378783	1.97E-01	1.89E-02						
1.03E-02	0.068864339	1.22E-01	-1.91E-03						
1.04E-02	0.070165874	4.12E-02	-8.92E-02						
1.05E-02	0.071447605	-1.86E-02	-1.89E-01						
1.06E-02	0.071832822	-2.88E-02	-2.12E-01						
1.07E-02	0.071267534	1.09E-02	-9.91E-02						
1.08E-02	0.070570641	6.45E-02	8.56E-02						
1.09E-02	0.070567774	9.53E-02	2.07E-01						
1.10E-02	0.071367737	9.11E-02	2.14E-01						
1.11E-02	0.072456021	6.74E-02	1.79E-01						
1.12E-02	0.073184729	4.50E-02	1.74E-01						
1.13E-02	0.073268194	4.51E-02	1.78E-01						
1.14E-02	0.072804538	7.25E-02	1.30E-01						
1.15E-02	0.072122336	1.16E-01	1.32E-02						
1.16E-02	0.071566219	1.48E-01	-1.33E-01						
1.17E-02	0.07131815	1.43E-01	-2.42E-01						
1.18E-02	0.071287347	9.21E-02	-2.46E-01						
1.19E-02	0.071211538	4.27E-03	-1.28E-01						
1.20E-02	0.070924955	-9.53E-02	7.38E-02						
1.21E-02	0.070514268	-1.82E-01	2.81E-01						
1.22E-02	0.070210203	-2.38E-01	3.90E-01						
1.23E-02	0.070066664	-2.59E-01	3.18E-01						
1.24E-02	0.069903485	-2.45E-01	8.60E-02						
1.25E-02	0.069519588	-2.10E-01	-1.98E-01						
1.26E-02	0.068963693	-1.68E-01	-3.76E-01						
1.27E-02	0.068481122	-1.31E-01	-3.66E-01						
1.28E-02	0.068240514	-1.13E-01	-1.90E-01						
1.29E-02	0.068138742	-1.06E-01	4.44E-02						
1.30E-02	0.068060684	-9.25E-02	1.94E-01						
1.31E-02	0.068117083	-6.70E-02	1.83E-01						
1.32E-02	0.068453085	-3.30E-02	5.81E-02						
1.33E-02	0.06890675	1.07E-04	-5.97E-02						
1.34E-02	0.069158284	2.30E-02	-5.28E-02						
1.35E-02	0.06904304	3.88E-02	9.33E-02						
1.36E-02	0.068858025	5.83E-02	2.88E-01						
1.37E-02	0.069075531	8.94E-02	4.00E-01						
1.38E-02	0.069855617	1.30E-01	3.57E-01						
1.39E-02	0.07077541	1.73E-01	1.91E-01						
1.40E-02	0.071248125	2.04E-01	-5.22E-03						
1.41E-02	0.071234059	2.08E-01	-1.59E-01						
1.42E-02	0.071333736	1.83E-01	-2.23E-01						
1.43E-02	0.072237997	1.32E-01	-1.94E-01						
1.44E-02	0.074031666	6.84E-02	-8.76E-02						
1.45E-02	0.076081967	1.64E-02	5.41E-02						
1.46E-02	0.077472343	-1.03E-02	1.54E-01						
1.47E-02	0.077557763	-2.33E-02	1.34E-01						
1.48E-02	0.076440694	-4.34E-02	-2.99E-02						
1.49E-02	0.074682193	-8.73E-02	-2.53E-01						
1.50E-02	0.07284307	-1.49E-01	-3.98E-01						
1.51E-02	0.071205428	-2.00E-01	-3.83E-01						
1.52E-02	0.069757261	-2.09E-01	-2.32E-01						
1.53E-02	0.068407962	-1.62E-01	-3.72E-03						
1.54E-02	0.067308702	-7.24E-02	2.33E-01						
1.55E-02	0.066930796	2.83E-02	3.88E-01						
1.56E-02	0.067618967	1.16E-01	3.93E-01						
1.57E-02	0.0692199	1.75E-01	2.63E-01						
1.58E-02	0.071053521	2.07E-01	8.52E-02						
1.59E-02	0.072360345	2.19E-01	-4.39E-02						
1.60E-02	0.072853848	2.09E-01	-1.01E-01						
1.61E-02	0.072801494	1.75E-01	-1.10E-01						
1.62E-02	0.072568121	1.16E-01	-8.39E-02						
1.63E-02	0.072265803	4.10E-02	1.88E-04						
1.64E-02	0.071819097	-2.67E-02	1.35E-01						
1.65E-02	0.071273671	-6.99E-02	2.63E-01						
1.66E-02	0.070767191	-8.58E-02	3.35E-01						
1.67E-02	0.070226991	-7.82E-02	3.49E-01						
1.68E-02	0.06946043	-5.33E-02	3.17E-01						
1.69E-02	0.068495165	-1.89E-02	2.48E-01						
1.70E-02	0.06783284	1.65E-02	1.43E-01						
1.71E-02	0.067995357	4.16E-02	1.29E-02						
1.72E-02	0.068923632	4.38E-02	-1.02E-01						
1.73E-02	0.069975297	2.00E-02	-1.28E-01						
1.74E-02	0.070488291	-1.95E-02	-3.26E-02						
1.75E-02	0.070370829	-5.48E-02	1.08E-01						
1.76E-02	0.070020053	-6.85E-02	1.60E-01						
1.77E-02	0.069799109	-4.99E-02	8.32E-02						
1.78E-02	0.069755637	-5.74E-04	-2.80E-02						
1.79E-02	0.069798837	7.52E-02	-5.12E-02						
1.80E-02	0.069906519	1.64E-01	4.77E-02						
1.81E-02	0.070059425	2.38E-01	1.98E-01						
1.82E-02	0.070135279	2.74E-01	3.05E-01						
1.83E-02	0.069949524	2.59E-01	3.20E-01						
1.84E-02	0.069481804	1.93E-01	2.71E-01						
1.85E-02	0.069010613	9.06E-02	2.07E-01						
1.86E-02	0.068917423	-3.04E-02	9.54E-02						
1.87E-02	0.069393113	-1.34E-01	-1.13E-01						
1.88E-02	0.0703934	-1.76E-01	-3.57E-01						
1.89E-02	0.071583347	-1.39E-01	-4.75E-01						
1.90E-02	0.072493533	-3.86E-02	-3.94E-01						
1.91E-02	0.072704294	8.91E-02	-1.77E-01						
1.92E-02	0.072029518	1.97E-01	5.37E-02						
1.93E-02	0.07073089	2.49E-01	1.79E-01						
1.94E-02	0.06943913	2.47E-01	1.72E-01						
1.95E-02	0.068727263	2.20E-01	7.94E-02						
1.96E-02	0.068676044	1.99E-01	-2.56E-02						
1.97E-02	0.069007837	1.98E-01	-1.03E-01						
1.98E-02	0.069448578	2.16E-01	-1.28E-01						
1.99E-02	0.069961472	2.35E-01	-6.90E-02						
2.00E-02	0.070565089	2.37E-01	7.05E-02						
2.01E-02	0.070982311	2.11E-01	1.99E-01						
2.02E-02	0.070721705	1.55E-01	2.54E-01						
2.03E-02	0.069584102	8.03E-02	2.58E-01						
2.04E-02	0.0679189	6.25E-03	2.42E-01						
2.05E-02	0.066338329	-4.79E-02	1.87E-01						
2.06E-02	0.065333275	-7.26E-02	8.55E-02						
2.07E-02	0.065210714	-7.23E-02	3.52E-03						
2.08E-02	0.066182575	-5.83E-02	2.72E-02						
2.09E-02	0.068158215	-4.36E-02	1.68E-01						
2.10E-02	0.070467698	-3.49E-02	3.53E-01						
2.11E-02	0.072111482	-2.56E-02	4.50E-01						
2.12E-02	0.072518539	-9.01E-03	3.82E-01						
2.13E-02	0.071948642	2.10E-02	1.83E-01						
2.14E-02	0.071056333	7.07E-02	-5.81E-02						
2.15E-02	0.070168836	1.40E-01	-2.55E-01						
2.16E-02	0.069301905	2.15E-01	-3.52E-01						
2.17E-02	0.068468789	2.60E-01	-3.38E-01						
2.18E-02	0.068016658	2.47E-01	-2.45E-01						
2.19E-02	0.068380166	1.72E-01	-1.41E-01						
2.20E-02	0.069578151	5.65E-02	-9.10E-02						
2.21E-02	0.0711215	-5.47E-02	-1.18E-01						
2.22E-02	0.072385152	-1.15E-01	-1.92E-01						
2.23E-02	0.072897075	-9.80E-02	-2.63E-01						
2.24E-02	0.072470585	-2.90E-02	-2.89E-01						
2.25E-02	0.071173455	4.21E-02	-2.66E-01						
2.26E-02	0.069335593	7.22E-02	-2.08E-01						
2.27E-02	0.067730324	6.43E-02	-1.47E-01						
2.28E-02	0.067315986	4.31E-02	-1.08E-01						
2.29E-02	0.068469474	2.76E-02	-1.03E-01						
2.30E-02	0.070542527	2.73E-02	-1.29E-01						
2.31E-02	0.07232921	2.52E-02	-1.73E-01						
2.32E-02	0.073028653	5.81E-03	-2.06E-01						
2.33E-02	0.072908873	-3.78E-02	-2.02E-01						
2.34E-02	0.072684077	-9.29E-02	-1.68E-01						
2.35E-02	0.072617526	-1.33E-01	-1.62E-01						
2.36E-02	0.072538289	-1.32E-01	-2.46E-01						
2.37E-02	0.072369974	-8.02E-02	-3.98E-01						
2.38E-02	0.072238143	1.30E-02	-5.07E-01						
2.39E-02	0.072158664	1.29E-01	-4.65E-01						
2.40E-02	0.071945327	2.39E-01	-2.36E-01						
2.41E-02	0.071447206	3.10E-01	1.25E-01						
2.42E-02	0.07080845	3.18E-01	4.95E-01						
2.43E-02	0.070260661	2.56E-01	7.27E-01						
2.44E-02	0.069860226	1.66E-01	6.94E-01						
2.45E-02	0.06944832	1.00E-01	3.92E-01						
2.46E-02	0.068954154	8.57E-02	-3.27E-02						
2.47E-02	0.068608894	1.10E-01	-3.60E-01						
2.48E-02	0.068785749	1.43E-01	-4.62E-01						
2.49E-02	0.069597723	1.57E-01	-3.87E-01						
2.50E-02	0.070817984	1.44E-01	-2.45E-01						
2.51E-02	0.072110457	1.18E-01	-9.50E-02						
2.52E-02	0.073090123	8.06E-02	5.49E-02						
2.53E-02	0.073409506	3.07E-02	2.01E-01						
2.54E-02	0.072994379	-2.71E-02	3.06E-01						
2.55E-02	0.072043946	-7.81E-02	2.97E-01						
2.56E-02	0.071017211	-1.01E-01	1.37E-01						
2.57E-02	0.070260974	-9.26E-02	-1.05E-01						
2.58E-02	0.069774334	-6.52E-02	-2.64E-01						
2.59E-02	0.069239046	-3.16E-02	-2.05E-01						
2.60E-02	0.068449176	2.19E-03	3.54E-02						
2.61E-02	0.067666658	3.35E-02	2.87E-01						
2.62E-02	0.06740763	5.86E-02	3.84E-01						
2.63E-02	0.067872339	6.95E-02	2.70E-01						
2.64E-02	0.068772786	6.78E-02	-1.22E-02						
2.65E-02	0.069786526	8.00E-02	-3.50E-01						
2.66E-02	0.070847413	1.22E-01	-6.04E-01						
2.67E-02	0.072018713	1.68E-01	-7.19E-01						
2.68E-02	0.07306772	1.82E-01	-7.57E-01						
2.69E-02	0.073512943	1.44E-01	-7.71E-01						
2.70E-02	0.073219379	6.61E-02	-7.62E-01						
2.71E-02	0.07264882	-2.48E-02	-7.02E-01						
2.72E-02	0.072391842	-1.01E-01	-5.50E-01						
2.73E-02	0.072607996	-1.50E-01	-2.73E-01						
2.74E-02	0.072943604	-1.71E-01	1.01E-01						
2.75E-02	0.072997514	-1.73E-01	4.11E-01						
2.76E-02	0.072621073	-1.59E-01	4.87E-01						
2.77E-02	0.071773293	-1.37E-01	3.46E-01						
2.78E-02	0.070501064	-1.08E-01	1.14E-01						
2.79E-02	0.06905257	-8.02E-02	-1.04E-01						
2.80E-02	0.067923626	-5.57E-02	-2.66E-01						
2.81E-02	0.067625953	-3.65E-02	-3.40E-01						
2.82E-02	0.068221872	-2.31E-02	-3.17E-01						
2.83E-02	0.069291586	-2.03E-02	-2.00E-01						
2.84E-02	0.070380405	-3.11E-02	-3.18E-02						
2.85E-02	0.071451406	-6.45E-02	1.16E-01						
2.86E-02	0.072778247	-1.17E-01	1.86E-01						
2.87E-02	0.074347252	-1.75E-01	1.66E-01						
2.88E-02	0.07566107	-2.29E-01	1.04E-01						
2.89E-02	0.076102297	-2.70E-01	7.60E-02						
2.90E-02	0.075456328	-2.90E-01	1.15E-01						
2.91E-02	0.074078454	-2.80E-01	1.96E-01						
2.92E-02	0.072591236	-2.35E-01	2.60E-01						
2.93E-02	0.071401194	-1.58E-01	2.68E-01						
2.94E-02	0.070728808	-6.97E-02	2.32E-01						
2.95E-02	0.070644386	5.99E-03	1.94E-01						
2.96E-02	0.071056628	5.55E-02	1.64E-01						
2.97E-02	0.071870824	8.06E-02	1.09E-01						
2.98E-02	0.073015988	9.20E-02	-4.89E-03						
2.99E-02	0.074344689	1.05E-01	-1.56E-01						
3.00E-02	0.075432088	1.35E-01	-2.41E-01						
3.01E-02	0.075598493	1.88E-01	-1.73E-01						
3.02E-02	0.074428708	2.53E-01	3.07E-02						
3.03E-02	0.072059604	2.96E-01	2.59E-01						
3.04E-02	0.069238207	2.82E-01	3.66E-01						
3.05E-02	0.066898927	1.92E-01	2.75E-01						
3.06E-02	0.065685307	2.43E-02	1.41E-02						
3.07E-02	0.065690024	-1.83E-01	-2.91E-01						
3.08E-02	0.066637749	-3.57E-01	-4.86E-01						
3.09E-02	0.068134233	-4.25E-01	-5.00E-01						
3.10E-02	0.06981527	-3.66E-01	-3.86E-01						
3.11E-02	0.071223477	-2.27E-01	-2.70E-01						
3.12E-02	0.071828259	-7.77E-02	-2.23E-01						
3.13E-02	0.071441872	2.09E-02	-2.35E-01						
3.14E-02	0.070461788	4.01E-02	-2.36E-01						
3.15E-02	0.069570599	-3.06E-04	-1.88E-01						
3.16E-02	0.069324639	-5.65E-02	-7.50E-02						
3.17E-02	0.069812907	-8.72E-02	1.01E-01						
3.18E-02	0.070689327	-8.60E-02	3.10E-01						
3.19E-02	0.071446535	-7.91E-02	4.87E-01						
3.20E-02	0.071763205	-8.33E-02	5.52E-01						
3.21E-02	0.071641243	-9.56E-02	4.33E-01						
3.22E-02	0.071342018	-1.09E-01	8.65E-02						
3.23E-02	0.071171069	-1.31E-01	-4.06E-01						
3.24E-02	0.071239298	-1.79E-01	-8.19E-01						
3.25E-02	0.071412774	-2.48E-01	-9.64E-01						
3.26E-02	0.071532826	-3.07E-01	-8.80E-01						
3.27E-02	0.071670899	-3.23E-01	-7.20E-01						
3.28E-02	0.072077852	-2.68E-01	-5.71E-01						
3.29E-02	0.072812979	-1.60E-01	-4.41E-01						
3.30E-02	0.073481396	-5.04E-02	-2.98E-01						
3.31E-02	0.073443788	2.11E-02	-1.17E-01						
3.32E-02	0.072360694	6.56E-02	8.86E-02						
3.33E-02	0.0706896	1.18E-01	2.60E-01						
3.34E-02	0.069312691	1.80E-01	3.33E-01						
3.35E-02	0.068760258	2.30E-01	2.90E-01						
3.36E-02	0.068904141	2.40E-01	1.87E-01						
3.37E-02	0.069303306	1.89E-01	1.02E-01						
3.38E-02	0.069654876	8.80E-02	7.39E-02						
3.39E-02	0.069937708	-2.83E-02	7.67E-02						
3.40E-02	0.070165493	-1.18E-01	9.94E-02						
3.41E-02	0.070215497	-1.46E-01	1.53E-01						
3.42E-02	0.069965922	-1.06E-01	2.16E-01						
3.43E-02	0.069555494	-7.01E-03	2.06E-01						
3.44E-02	0.069367653	1.24E-01	6.16E-02						
3.45E-02	0.069660918	2.52E-01	-1.53E-01						
3.46E-02	0.070368765	3.37E-01	-2.85E-01						
3.47E-02	0.071160273	3.50E-01	-2.45E-01						
3.48E-02	0.07175026	2.95E-01	-1.07E-01						
3.49E-02	0.072040322	1.97E-01	-9.84E-03						
3.50E-02	0.072008317	9.51E-02	-1.06E-02						
3.51E-02	0.071562509	2.32E-02	-1.03E-01						
3.52E-02	0.070744403	1.56E-03	-2.52E-01						
3.53E-02	0.069724366	3.41E-02	-3.55E-01						
3.54E-02	0.068783899	9.06E-02	-2.92E-01						
3.55E-02	0.06823078	1.32E-01	-5.86E-02						
3.56E-02	0.068322025	1.37E-01	2.42E-01						
3.57E-02	0.069060934	1.10E-01	4.91E-01						
3.58E-02	0.070124171	6.93E-02	6.13E-01						
3.59E-02	0.070939401	3.75E-02	6.06E-01						
3.60E-02	0.071023933	2.64E-02	5.07E-01						
3.61E-02	0.070360065	2.49E-02	3.70E-01						
3.62E-02	0.069462621	1.50E-02	2.48E-01						
3.63E-02	0.068913835	-2.12E-02	1.67E-01						
3.64E-02	0.068892212	-8.73E-02	1.14E-01						
3.65E-02	0.069117679	-1.61E-01	1.88E-02						
3.66E-02	0.069169325	-2.11E-01	-1.45E-01						
3.67E-02	0.068836143	-2.16E-01	-3.03E-01						
3.68E-02	0.068259865	-1.86E-01	-3.95E-01						
3.69E-02	0.067730415	-1.45E-01	-4.17E-01						
3.70E-02	0.067456073	-1.15E-01	-3.94E-01						
3.71E-02	0.067565824	-1.03E-01	-3.61E-01						
3.72E-02	0.068153679	-1.03E-01	-3.52E-01						
3.73E-02	0.069317354	-1.07E-01	-3.70E-01						
3.74E-02	0.07094284	-1.04E-01	-3.88E-01						
3.75E-02	0.072566289	-7.92E-02	-3.81E-01						
3.76E-02	0.073574609	-2.53E-02	-3.36E-01						
3.77E-02	0.073641981	5.01E-02	-2.54E-01						
3.78E-02	0.072966048	1.28E-01	-1.83E-01						
3.79E-02	0.07208091	1.85E-01	-1.71E-01						
3.80E-02	0.071469917	1.87E-01	-2.28E-01						
3.81E-02	0.071345393	1.09E-01	-3.22E-01						
3.82E-02	0.071708198	-4.80E-02	-3.85E-01						
3.83E-02	0.072304426	-2.39E-01	-3.06E-01						
3.84E-02	0.072718759	-3.93E-01	-3.08E-02						
3.85E-02	0.072654195	-4.47E-01	3.00E-01						
3.86E-02	0.072163472	-3.85E-01	4.47E-01						
3.87E-02	0.07155737	-2.35E-01	3.59E-01						
3.88E-02	0.071145187	-5.00E-02	2.06E-01						
3.89E-02	0.070960457	1.15E-01	1.63E-01						
3.90E-02	0.070766864	2.11E-01	2.15E-01						
3.91E-02	0.070311803	2.37E-01	2.32E-01						
3.92E-02	0.069492454	2.35E-01	1.53E-01						
3.93E-02	0.068363097	2.49E-01	1.11E-02						
3.94E-02	0.067119268	2.98E-01	-1.28E-01						
3.95E-02	0.066064872	3.63E-01	-2.20E-01						
3.96E-02	0.06559018	4.09E-01	-2.48E-01						
3.97E-02	0.066089416	4.00E-01	-2.16E-01						
3.98E-02	0.067606838	3.29E-01	-1.75E-01						
3.99E-02	0.06965435	2.13E-01	-1.90E-01						
4.00E-02	0.071522874	8.17E-02	-2.90E-01						
4.01E-02	0.072780874	-3.19E-02	-4.33E-01						
4.02E-02	0.073446782	-1.09E-01	-5.24E-01						
4.03E-02	0.073750126	-1.55E-01	-4.92E-01						
4.04E-02	0.073681951	-1.82E-01	-3.21E-01						
4.05E-02	0.073044982	-2.04E-01	-6.33E-02						
4.06E-02	0.071860836	-2.22E-01	1.70E-01						
4.07E-02	0.070683961	-2.20E-01	2.83E-01						
4.08E-02	0.07010703	-1.85E-01	2.76E-01						
4.09E-02	0.070186648	-1.20E-01	2.28E-01						
4.10E-02	0.070524737	-5.61E-02	1.99E-01						
4.11E-02	0.070751352	-2.81E-02	2.01E-01						
4.12E-02	0.070750848	-4.15E-02	2.04E-01						
4.13E-02	0.070570686	-7.79E-02	1.79E-01						
4.14E-02	0.070241234	-1.01E-01	1.11E-01						
4.15E-02	0.069794256	-7.98E-02	1.94E-02						
4.16E-02	0.069337843	-2.24E-03	-5.71E-02						
4.17E-02	0.069042337	1.17E-01	-7.60E-02						
4.18E-02	0.069079468	2.39E-01	-2.23E-02						
4.19E-02	0.069427082	3.21E-01	7.17E-02						
4.20E-02	0.069866649	3.26E-01	1.39E-01						
4.21E-02	0.070110527	2.47E-01	1.24E-01						
4.22E-02	0.070063408	1.11E-01	4.04E-02						
4.23E-02	0.069870649	-4.59E-02	-4.47E-02						
4.24E-02	0.069766487	-1.88E-01	-8.27E-02						
4.25E-02	0.069905866	-2.91E-01	-9.45E-02						
4.26E-02	0.070280841	-3.35E-01	-1.01E-01						
4.27E-02	0.070774984	-3.22E-01	-6.62E-02						
4.28E-02	0.071291615	-2.82E-01	4.31E-02						
4.29E-02	0.071776958	-2.42E-01	2.03E-01						
4.30E-02	0.0722151	-2.23E-01	3.62E-01						
4.31E-02	0.072617336	-2.25E-01	4.50E-01						
4.32E-02	0.072911581	-2.28E-01	3.70E-01						
4.33E-02	0.072919092	-2.10E-01	1.10E-01						
4.34E-02	0.072502251	-1.66E-01	-2.18E-01						
4.35E-02	0.071764366	-1.15E-01	-4.75E-01						
4.36E-02	0.070949067	-6.81E-02	-5.71E-01						
4.37E-02	0.070236045	-2.61E-02	-4.71E-01						
4.38E-02	0.069679306	1.23E-02	-2.07E-01						
4.39E-02	0.069347359	3.70E-02	1.30E-01						
4.40E-02	0.069332436	3.32E-02	4.07E-01						
4.41E-02	0.069547964	-7.41E-03	4.81E-01						
4.42E-02	0.069682091	-6.77E-02	3.20E-01						
4.43E-02	0.06952123	-1.12E-01	3.60E-02						
4.44E-02	0.06919009	-1.01E-01	-2.01E-01						
4.45E-02	0.069027677	-2.35E-02	-2.99E-01						
4.46E-02	0.069277066	8.75E-02	-2.81E-01						
4.47E-02	0.069874405	1.74E-01	-2.10E-01						
4.48E-02	0.070500162	1.92E-01	-1.25E-01						
4.49E-02	0.0709057	1.38E-01	-4.74E-02						
4.50E-02	0.071085739	4.37E-02	2.43E-02						
4.51E-02	0.071164256	-5.39E-02	9.88E-02						
4.52E-02	0.071271421	-1.22E-01	1.82E-01						
4.53E-02	0.071520361	-1.45E-01	2.61E-01						
4.54E-02	0.071968383	-1.22E-01	2.67E-01						
4.55E-02	0.072633647	-7.71E-02	1.29E-01						
4.56E-02	0.073360527	-4.66E-02	-1.07E-01						
4.57E-02	0.073724008	-5.39E-02	-2.95E-01						
4.58E-02	0.073391707	-9.53E-02	-3.44E-01						
4.59E-02	0.07250519	-1.50E-01	-2.92E-01						
4.60E-02	0.071550761	-1.95E-01	-2.05E-01						
4.61E-02	0.070911859	-2.15E-01	-1.13E-01						
4.62E-02	0.070544927	-2.00E-01	-1.84E-02						
4.63E-02	0.070440914	-1.44E-01	7.04E-02						
4.64E-02	0.070824806	-4.59E-02	1.06E-01						
4.65E-02	0.071857489	8.50E-02	2.82E-02						
4.66E-02	0.073135228	2.14E-01	-1.56E-01						
4.67E-02	0.073826728	2.93E-01	-3.62E-01						
4.68E-02	0.073438581	2.95E-01	-4.92E-01						
4.69E-02	0.072265158	2.37E-01	-5.22E-01						
4.70E-02	0.07106755	1.57E-01	-4.84E-01						
4.71E-02	0.07026477	8.82E-02	-4.13E-01						
4.72E-02	0.069732082	4.69E-02	-3.25E-01						
4.73E-02	0.069171257	3.58E-02	-2.42E-01						
4.74E-02	0.068484991	4.20E-02	-1.98E-01						
4.75E-02	0.067894569	5.41E-02	-1.94E-01						
4.76E-02	0.067750708	6.73E-02	-1.67E-01						
4.77E-02	0.068315266	7.66E-02	-4.42E-02						
4.78E-02	0.069563749	7.96E-02	1.82E-01						
4.79E-02	0.071089477	7.76E-02	4.26E-01						
