t	u	v	z						
1.73E-01	0.067219606	-2.37E-01	4.52E-01						
1.73E-01	0.06756127	-1.00E-01	2.84E-01						
1.73E-01	0.067961803	6.92E-02	7.96E-02						
1.73E-01	0.06840625	2.02E-01	-6.62E-02						
1.73E-01	0.068852791	2.44E-01	-1.19E-01						
1.74E-01	0.069079867	2.13E-01	-1.11E-01						
1.74E-01	0.06878052	1.75E-01	-9.69E-02						
1.74E-01	0.067958538	1.71E-01	-1.05E-01						
1.74E-01	0.067090269	1.90E-01	-1.23E-01						
1.74E-01	0.0667047	2.04E-01	-1.19E-01						
1.74E-01	0.066803293	1.91E-01	-7.53E-02						
1.74E-01	0.066903964	1.42E-01	5.49E-03						
1.74E-01	0.06670783	5.78E-02	1.22E-01						
1.74E-01	0.066503823	-5.38E-02	2.43E-01						
1.74E-01	0.066679016	-1.71E-01	2.93E-01						
1.75E-01	0.067109208	-2.59E-01	2.26E-01						
1.75E-01	0.067349787	-2.79E-01	7.41E-02						
1.75E-01	0.067229105	-2.26E-01	-6.12E-02						
1.75E-01	0.066948312	-1.30E-01	-9.58E-02						
1.75E-01	0.066730481	-4.03E-02	-3.05E-02						
1.75E-01	0.066568073	1.58E-02	7.64E-02						
1.75E-01	0.066428777	4.75E-02	1.75E-01						
1.75E-01	0.066515861	7.92E-02	2.37E-01						
1.75E-01	0.066932241	1.21E-01	2.42E-01						
1.75E-01	0.067372823	1.67E-01	1.89E-01						
1.76E-01	0.067541613	1.97E-01	1.16E-01						
1.76E-01	0.067615083	1.95E-01	4.59E-02						
1.76E-01	0.068009581	1.55E-01	-3.06E-02						
1.76E-01	0.068773737	8.39E-02	-1.07E-01						
1.76E-01	0.069489351	-7.99E-04	-1.49E-01						
1.76E-01	0.069906821	-7.52E-02	-1.20E-01						
1.76E-01	0.070288111	-1.22E-01	-3.61E-02						
1.76E-01	0.070838048	-1.39E-01	4.85E-02						
1.76E-01	0.071179116	-1.31E-01	7.45E-02						
1.76E-01	0.070891772	-1.10E-01	2.38E-02						
1.76E-01	0.070130104	-9.51E-02	-8.13E-02						
1.77E-01	0.069439165	-8.80E-02	-1.68E-01						
1.77E-01	0.06911266	-8.31E-02	-1.39E-01						
1.77E-01	0.068936022	-7.46E-02	3.20E-02						
1.77E-01	0.06855088	-5.56E-02	2.39E-01						
1.77E-01	0.067771194	-3.00E-02	3.23E-01						
1.77E-01	0.066642266	-6.04E-03	2.34E-01						
1.77E-01	0.065387127	1.66E-02	5.67E-02						
1.77E-01	0.064462688	4.32E-02	-9.39E-02						
1.77E-01	0.064335303	7.72E-02	-1.65E-01						
1.77E-01	0.064917571	1.03E-01	-1.71E-01						
1.78E-01	0.065602111	1.07E-01	-1.41E-01						
1.78E-01	0.06588641	9.35E-02	-9.88E-02						
1.78E-01	0.065804931	6.65E-02	-6.13E-02						
1.78E-01	0.065690293	1.87E-02	-5.19E-02						
1.78E-01	0.065632133	-5.66E-02	-9.05E-02						
1.78E-01	0.065498404	-1.46E-01	-1.52E-01						
1.78E-01	0.065384923	-2.31E-01	-1.77E-01						
1.78E-01	0.065661048	-2.98E-01	-1.27E-01						
1.78E-01	0.066431084	-3.38E-01	-4.14E-02						
1.78E-01	0.06725549	-3.42E-01	-8.48E-03						
1.79E-01	0.067599228	-3.09E-01	-6.00E-02						
1.79E-01	0.067494916	-2.28E-01	-1.14E-01						
1.79E-01	0.067440334	-1.18E-01	-6.50E-02						
1.79E-01	0.067749822	-7.86E-03	8.98E-02						
1.79E-01	0.068144193	6.95E-02	2.74E-01						
1.79E-01	0.068116051	9.46E-02	3.89E-01						
1.79E-01	0.067526015	6.80E-02	3.93E-01						
1.79E-01	0.066763101	1.89E-02	2.95E-01						
1.79E-01	0.066408335	-1.93E-02	1.24E-01						
1.79E-01	0.066801321	-2.40E-02	-5.71E-02						
1.80E-01	0.067903897	-5.75E-04	-1.67E-01						
1.80E-01	0.069219138	3.53E-02	-1.59E-01						
1.80E-01	0.069928078	6.05E-02	-5.63E-02						
1.80E-01	0.069459658	6.03E-02	8.66E-02						
1.80E-01	0.067983483	3.76E-02	2.07E-01						
1.80E-01	0.066295973	1.08E-02	2.67E-01						
1.80E-01	0.065188007	7.81E-03	2.62E-01						
1.80E-01	0.064924325	4.22E-02	2.00E-01						
1.80E-01	0.065194655	9.44E-02	8.84E-02						
1.81E-01	0.065621126	1.39E-01	-7.26E-02						
1.81E-01	0.066085673	1.58E-01	-2.53E-01						
1.81E-01	0.066664626	1.49E-01	-3.92E-01						
1.81E-01	0.067394224	1.19E-01	-4.39E-01						
1.81E-01	0.068126551	8.13E-02	-3.87E-01						
1.81E-01	0.068661928	5.27E-02	-2.48E-01						
1.81E-01	0.068878855	5.21E-02	-3.92E-02						
1.81E-01	0.068757256	8.38E-02	1.82E-01						
1.81E-01	0.068332813	1.32E-01	3.01E-01						
1.81E-01	0.067732649	1.63E-01	2.51E-01						
1.82E-01	0.067249965	1.43E-01	8.52E-02						
1.82E-01	0.067201727	6.55E-02	-8.00E-02						
1.82E-01	0.067616291	-5.72E-02	-1.27E-01						
1.82E-01	0.068161455	-1.85E-01	-7.77E-03						
1.82E-01	0.068414477	-2.77E-01	2.06E-01						
1.82E-01	0.068217883	-3.09E-01	3.34E-01						
1.82E-01	0.067798191	-2.85E-01	2.60E-01						
1.82E-01	0.067562093	-2.22E-01	4.44E-02						
1.82E-01	0.06778495	-1.37E-01	-1.71E-01						
1.82E-01	0.068450991	-5.38E-02	-2.94E-01						
1.83E-01	0.069130724	1.03E-02	-3.07E-01						
1.83E-01	0.069236738	5.60E-02	-2.37E-01						
1.83E-01	0.068521087	8.78E-02	-1.29E-01						
1.83E-01	0.067451573	1.07E-01	-1.85E-02						
1.83E-01	0.066902836	1.09E-01	7.43E-02						
1.83E-01	0.067291446	8.40E-02	1.33E-01						
1.83E-01	0.068217761	2.28E-02	1.32E-01						
1.83E-01	0.068902905	-6.31E-02	4.88E-02						
1.83E-01	0.068972781	-1.56E-01	-6.34E-02						
1.83E-01	0.068659572	-2.35E-01	-1.16E-01						
1.84E-01	0.068355317	-2.76E-01	-6.05E-02						
1.84E-01	0.068143906	-2.71E-01	6.83E-02						
1.84E-01	0.06794049	-2.36E-01	1.78E-01						
1.84E-01	0.06776338	-1.90E-01	2.10E-01						
1.84E-01	0.067583697	-1.47E-01	1.77E-01						
1.84E-01	0.067236251	-1.18E-01	1.24E-01						
1.84E-01	0.066649261	-9.54E-02	7.35E-02						
1.84E-01	0.066068728	-6.35E-02	2.20E-02						
1.84E-01	0.065859687	-1.44E-02	-2.43E-02						
1.84E-01	0.066101347	4.83E-02	-2.93E-02						
1.84E-01	0.066521106	1.02E-01	4.74E-02						
1.85E-01	0.066980053	1.21E-01	2.03E-01						
1.85E-01	0.067557806	1.03E-01	3.51E-01						
1.85E-01	0.06813684	6.14E-02	4.09E-01						
1.85E-01	0.068358185	3.13E-02	3.56E-01						
1.85E-01	0.068109677	4.01E-02	2.21E-01						
1.85E-01	0.067864858	9.03E-02	5.01E-02						
1.85E-01	0.068166291	1.55E-01	-8.26E-02						
1.85E-01	0.068863519	1.98E-01	-1.18E-01						
1.85E-01	0.069278535	1.90E-01	-8.36E-02						
1.85E-01	0.069148329	1.33E-01	-5.92E-02						
1.86E-01	0.068951819	5.85E-02	-9.35E-02						
1.86E-01	0.069174194	1.88E-03	-1.73E-01						
1.86E-01	0.069569946	-8.08E-03	-2.34E-01						
1.86E-01	0.069479624	2.18E-02	-2.14E-01						
1.86E-01	0.068628502	6.31E-02	-1.21E-01						
1.86E-01	0.067400184	8.07E-02	-3.41E-02						
1.86E-01	0.066305768	5.42E-02	-2.47E-02						
1.86E-01	0.065596439	-4.86E-03	-1.04E-01						
1.86E-01	0.065359408	-6.45E-02	-2.18E-01						
1.86E-01	0.065591392	-1.03E-01	-2.92E-01						
1.87E-01	0.066102053	-1.12E-01	-2.66E-01						
1.87E-01	0.06648986	-9.28E-02	-1.16E-01						
1.87E-01	0.066525216	-5.21E-02	1.41E-01						
1.87E-01	0.066346581	-1.99E-03	4.33E-01						
1.87E-01	0.066215677	4.63E-02	6.44E-01						
1.87E-01	0.066208729	8.53E-02	6.79E-01						
1.87E-01	0.066304957	1.17E-01	5.28E-01						
1.87E-01	0.066655659	1.49E-01	2.49E-01						
1.87E-01	0.067373579	1.83E-01	-4.04E-02						
1.88E-01	0.068120017	2.10E-01	-2.06E-01						
1.88E-01	0.068247208	2.19E-01	-1.88E-01						
1.88E-01	0.067492762	2.08E-01	-3.74E-02						
1.88E-01	0.066267252	1.85E-01	1.33E-01						
1.88E-01	0.065190178	1.60E-01	2.27E-01						
1.88E-01	0.064515082	1.33E-01	2.15E-01						
1.88E-01	0.064168768	9.42E-02	1.58E-01						
1.88E-01	0.064217716	3.25E-02	1.15E-01						
1.88E-01	0.064866617	-5.20E-02	1.26E-01						
1.88E-01	0.066079798	-1.43E-01	1.99E-01						
1.89E-01	0.067477747	-2.13E-01	3.23E-01						
1.89E-01	0.068645528	-2.48E-01	4.36E-01						
1.89E-01	0.069378492	-2.34E-01	4.63E-01						
1.89E-01	0.069645575	-1.62E-01	3.98E-01						
1.89E-01	0.069464051	-3.73E-02	3.14E-01						
1.89E-01	0.068877208	1.03E-01	3.22E-01						
1.89E-01	0.068067441	2.05E-01	4.50E-01						
1.89E-01	0.067323786	2.30E-01	5.84E-01						
1.89E-01	0.06686968	1.77E-01	5.66E-01						
1.89E-01	0.066758307	8.20E-02	3.30E-01						
1.90E-01	0.066962018	-1.06E-02	-4.46E-02						
1.90E-01	0.067396294	-6.17E-02	-3.57E-01						
1.90E-01	0.067848339	-5.76E-02	-4.22E-01						
1.90E-01	0.068036004	-1.28E-02	-2.35E-01						
1.90E-01	0.06784341	4.52E-02	3.69E-02						
1.90E-01	0.067538597	9.06E-02	2.07E-01						
1.90E-01	0.067578823	1.12E-01	2.00E-01						
1.90E-01	0.068201918	1.24E-01	6.89E-02						
1.90E-01	0.069109792	1.60E-01	-7.84E-02						
1.90E-01	0.069654884	2.44E-01	-1.42E-01						
1.91E-01	0.069392899	3.66E-01	-8.22E-02						
1.91E-01	0.068522058	4.64E-01	5.85E-02						
1.91E-01	0.067620346	4.79E-01	1.71E-01						
1.91E-01	0.067158595	3.98E-01	1.41E-01						
1.91E-01	0.067154819	2.45E-01	-6.23E-02						
1.91E-01	0.067381418	5.45E-02	-3.47E-01						
1.91E-01	0.067711877	-1.30E-01	-5.71E-01						
1.91E-01	0.06825201	-2.67E-01	-6.26E-01						
1.91E-01	0.06907398	-3.17E-01	-4.91E-01						
1.91E-01	0.070080286	-2.64E-01	-2.44E-01						
1.91E-01	0.070928375	-1.41E-01	-3.85E-02						
1.92E-01	0.071090951	-5.39E-03	-1.06E-02						
1.92E-01	0.070298324	8.06E-02	-1.24E-01						
1.92E-01	0.068775971	8.55E-02	-1.84E-01						
1.92E-01	0.067186788	2.73E-02	-5.57E-02						
1.92E-01	0.066183611	-4.56E-02	2.08E-01						
1.92E-01	0.065849343	-8.02E-02	4.41E-01						
1.92E-01	0.065717265	-5.95E-02	4.97E-01						
1.92E-01	0.065477231	1.08E-03	3.31E-01						
1.92E-01	0.065390447	7.29E-02	3.37E-03						
1.92E-01	0.065828841	1.29E-01	-3.33E-01						
1.93E-01	0.066676934	1.59E-01	-5.17E-01						
1.93E-01	0.067422962	1.58E-01	-5.06E-01						
1.93E-01	0.067776482	1.36E-01	-3.52E-01						
1.93E-01	0.067852225	9.46E-02	-9.98E-02						
1.93E-01	0.067845184	3.79E-02	2.07E-01						
1.93E-01	0.067729473	-3.06E-02	5.30E-01						
1.93E-01	0.067462897	-1.03E-01	8.32E-01						
1.93E-01	0.067215277	-1.80E-01	1.03E+00						
1.93E-01	0.067125638	-2.58E-01	1.03E+00						
1.93E-01	0.067071601	-3.20E-01	8.23E-01						
1.94E-01	0.066858534	-3.44E-01	4.80E-01						
1.94E-01	0.066542719	-3.25E-01	7.09E-02						
1.94E-01	0.066303508	-2.66E-01	-3.40E-01						
1.94E-01	0.066194855	-1.69E-01	-6.71E-01						
1.94E-01	0.066116105	-3.65E-02	-8.24E-01						
1.94E-01	0.066157784	1.17E-01	-7.52E-01						
1.94E-01	0.066588854	2.68E-01	-5.15E-01						
1.94E-01	0.067298491	3.81E-01	-2.21E-01						
1.94E-01	0.067641346	4.21E-01	2.00E-02						
1.94E-01	0.067178387	3.76E-01	1.76E-01						
1.95E-01	0.066370271	2.78E-01	2.73E-01						
1.95E-01	0.066054617	1.68E-01	3.37E-01						
1.95E-01	0.066423641	7.48E-02	3.47E-01						
1.95E-01	0.066839714	2.13E-02	2.73E-01						
1.95E-01	0.06672124	4.72E-03	1.21E-01						
1.95E-01	0.066166974	3.28E-03	-6.27E-02						
1.95E-01	0.065643782	-4.38E-03	-1.94E-01						
1.95E-01	0.065402337	-3.42E-02	-1.93E-01						
1.95E-01	0.06542003	-8.61E-02	-6.97E-02						
1.96E-01	0.06568536	-1.44E-01	7.55E-02						
1.96E-01	0.066150891	-1.76E-01	1.23E-01						
1.96E-01	0.066529123	-1.50E-01	2.54E-02						
1.96E-01	0.066546419	-5.56E-02	-1.62E-01						
1.96E-01	0.066300298	8.37E-02	-3.57E-01						
1.96E-01	0.066162151	2.20E-01	-5.03E-01						
1.96E-01	0.066213405	3.03E-01	-5.61E-01						
1.96E-01	0.066085872	2.95E-01	-5.04E-01						
1.96E-01	0.065472783	2.01E-01	-3.06E-01						
1.96E-01	0.064622562	6.45E-02	-9.23E-03						
1.97E-01	0.064097384	-6.07E-02	2.40E-01						
1.97E-01	0.064221256	-1.40E-01	3.22E-01						
1.97E-01	0.064894666	-1.58E-01	2.86E-01						
1.97E-01	0.065816749	-1.28E-01	2.73E-01						
1.97E-01	0.066673023	-8.32E-02	3.46E-01						
1.97E-01	0.067100541	-5.47E-02	4.21E-01						
1.97E-01	0.066811153	-5.52E-02	3.78E-01						
1.97E-01	0.065981459	-6.80E-02	1.90E-01						
1.97E-01	0.06522695	-6.53E-02	-2.07E-02						
1.97E-01	0.065046878	-3.62E-02	-8.18E-02						
1.98E-01	0.065463719	1.46E-02	8.96E-02						
1.98E-01	0.066234667	8.56E-02	4.01E-01						
1.98E-01	0.067165129	1.72E-01	6.47E-01						
1.98E-01	0.068091849	2.53E-01	6.38E-01						
1.98E-01	0.068725364	2.98E-01	3.57E-01						
1.98E-01	0.068883261	2.90E-01	-4.64E-02						
1.98E-01	0.068860449	2.30E-01	-3.79E-01						
1.98E-01	0.069171339	1.26E-01	-5.05E-01						
1.98E-01	0.069866721	1.93E-03	-3.80E-01						
1.98E-01	0.070401833	-1.09E-01	-5.19E-02						
1.99E-01	0.070270389	-1.69E-01	3.41E-01						
1.99E-01	0.06964721	-1.63E-01	6.45E-01						
1.99E-01	0.06911609	-1.04E-01	7.73E-01						
1.99E-01	0.068921295	-7.21E-03	7.40E-01						
1.99E-01	0.068749818	1.21E-01	6.06E-01						
1.99E-01	0.068212625	2.71E-01	4.09E-01						
1.99E-01	0.067355582	4.17E-01	1.52E-01						
1.99E-01	0.066593103	5.12E-01	-1.42E-01						
1.99E-01	0.066309079	5.08E-01	-3.97E-01						
1.99E-01	0.066566194	4.05E-01	-4.99E-01						
1.99E-01	0.067182497	2.32E-01	-3.93E-01						
2.00E-01	0.067902	4.57E-02	-1.20E-01						
2.00E-01	0.068472679	-1.15E-01	1.67E-01						
2.00E-01	0.068692178	-2.38E-01	2.78E-01						
2.00E-01	0.068486013	-3.11E-01	1.60E-01						
2.00E-01	0.067993434	-3.18E-01	-7.60E-02						
2.00E-01	0.0675308	-2.54E-01	-2.79E-01						
2.00E-01	0.067344546	-1.36E-01	-3.52E-01						
2.00E-01	0.06747232	-1.93E-03	-2.72E-01						
2.00E-01	0.067768495	1.15E-01	-9.98E-02						
2.00E-01	0.068036342	1.97E-01	6.82E-02						
2.01E-01	0.068131687	2.29E-01	1.42E-01						
2.01E-01	0.068069692	2.03E-01	5.90E-02						
2.01E-01	0.068030965	1.31E-01	-1.79E-01						
2.01E-01	0.068217326	4.30E-02	-4.70E-01						
2.01E-01	0.068635721	-3.57E-02	-6.59E-01						
2.01E-01	0.068984907	-8.32E-02	-6.44E-01						
2.01E-01	0.068904261	-9.73E-02	-4.34E-01						
2.01E-01	0.068361226	-1.02E-01	-1.27E-01						
2.01E-01	0.067804206	-1.27E-01	1.34E-01						
2.01E-01	0.067808569	-1.77E-01	2.41E-01						
2.02E-01	0.068423275	-2.32E-01	2.20E-01						
2.02E-01	0.069107672	-2.71E-01	2.11E-01						
2.02E-01	0.069294391	-2.75E-01	3.10E-01						
2.02E-01	0.068972063	-2.52E-01	4.68E-01						
2.02E-01	0.068584319	-2.20E-01	5.64E-01						
2.02E-01	0.068404907	-1.85E-01	5.14E-01						
2.02E-01	0.06823939	-1.35E-01	3.41E-01						
2.02E-01	0.067788257	-5.09E-02	1.48E-01						
2.02E-01	0.066975871	6.75E-02	4.46E-02						
2.03E-01	0.065970596	1.87E-01	3.34E-02						
2.03E-01	0.065010057	2.66E-01	2.67E-03						
2.03E-01	0.064337955	2.82E-01	-1.37E-01						
2.03E-01	0.064150982	2.49E-01	-3.96E-01						
2.03E-01	0.064422677	1.80E-01	-6.66E-01						
2.03E-01	0.064961362	9.98E-02	-7.50E-01						
2.03E-01	0.06569194	3.35E-02	-5.53E-01						
2.03E-01	0.066796953	-4.11E-04	-1.49E-01						
2.03E-01	0.068340145	1.52E-02	2.79E-01						
2.03E-01	0.069816308	7.90E-02	5.38E-01						
2.04E-01	0.07050761	1.72E-01	5.53E-01						
2.04E-01	0.070286079	2.57E-01	4.03E-01						
2.04E-01	0.069778143	2.98E-01	1.81E-01						
2.04E-01	0.069575627	2.81E-01	-5.12E-02						
2.04E-01	0.069602097	2.07E-01	-2.50E-01						
2.04E-01	0.069432673	9.88E-02	-3.67E-01						
2.04E-01	0.068953103	3.81E-03	-3.70E-01						
2.04E-01	0.068459349	-4.30E-02	-2.74E-01						
2.04E-01	0.068114007	-3.04E-02	-1.16E-01						
2.04E-01	0.06776251	3.08E-02	6.37E-02						
2.05E-01	0.067301524	1.22E-01	1.99E-01						
2.05E-01	0.066880641	2.16E-01	2.14E-01						
2.05E-01	0.06661752	2.85E-01	8.15E-02						
2.05E-01	0.066384915	2.96E-01	-1.48E-01						
2.05E-01	0.066102711	2.29E-01	-3.61E-01						
2.05E-01	0.066036941	8.59E-02	-4.68E-01						
2.05E-01	0.066499536	-1.02E-01	-4.72E-01						
2.05E-01	0.067335841	-2.78E-01	-4.16E-01						
2.05E-01	0.068032528	-3.73E-01	-3.15E-01						
2.05E-01	0.06825359	-3.56E-01	-1.57E-01						
2.06E-01	0.06806228	-2.56E-01	6.31E-02						
2.06E-01	0.067552991	-1.38E-01	2.78E-01						
2.06E-01	0.066678649	-6.21E-02	3.50E-01						
2.06E-01	0.065665145	-4.61E-02	2.21E-01						
2.06E-01	0.06515358	-8.17E-02	-2.21E-02						
2.06E-01	0.065643094	-1.44E-01	-2.22E-01						
2.06E-01	0.066866458	-1.97E-01	-2.82E-01						
2.06E-01	0.067934801	-2.17E-01	-2.27E-01						
2.06E-01	0.068170663	-2.03E-01	-1.19E-01						
2.06E-01	0.067670481	-1.72E-01	-1.72E-03						
2.06E-01	0.067002223	-1.45E-01	1.25E-01						
2.07E-01	0.066662295	-1.48E-01	2.51E-01						
2.07E-01	0.066794525	-1.93E-01	3.41E-01						
2.07E-01	0.067222647	-2.70E-01	3.72E-01						
2.07E-01	0.067601931	-3.44E-01	3.55E-01						
2.07E-01	0.067718305	-3.73E-01	3.09E-01						
2.07E-01	0.067771025	-3.45E-01	2.06E-01						
2.07E-01	0.068141363	-2.65E-01	-1.27E-02						
2.07E-01	0.068916011	-1.38E-01	-3.15E-01						
2.07E-01	0.069663939	2.51E-02	-5.49E-01						
2.07E-01	0.069805728	1.93E-01	-5.87E-01						
2.08E-01	0.069307543	3.15E-01	-4.42E-01						
2.08E-01	0.068658271	3.62E-01	-2.08E-01						
2.08E-01	0.068198154	3.37E-01	3.34E-02						
2.08E-01	0.067769707	2.65E-01	2.16E-01						
2.08E-01	0.067066921	1.75E-01	2.82E-01						
2.08E-01	0.066172837	8.52E-02	2.38E-01						
2.08E-01	0.065509449	5.45E-04	1.53E-01						
2.08E-01	0.065344823	-8.60E-02	9.71E-02						
2.08E-01	0.065590974	-1.80E-01	8.79E-02						
2.08E-01	0.066068259	-2.69E-01	6.55E-02						
2.09E-01	0.066740052	-3.33E-01	-2.83E-02						
2.09E-01	0.067560277	-3.44E-01	-1.65E-01						
2.09E-01	0.068330832	-2.93E-01	-2.49E-01						
2.09E-01	0.068758718	-1.93E-01	-2.33E-01						
2.09E-01	0.068643184	-7.92E-02	-1.58E-01						
2.09E-01	0.068043924	8.71E-03	-9.50E-02						
2.09E-01	0.067251862	5.91E-02	-9.55E-02						
2.09E-01	0.066549756	8.38E-02	-1.54E-01						
2.09E-01	0.066077847	1.00E-01	-2.08E-01						
2.10E-01	0.065889421	1.10E-01	-1.93E-01						
2.10E-01	0.065994658	9.88E-02	-1.22E-01						
2.10E-01	0.066439843	5.53E-02	-7.44E-02						
2.10E-01	0.067287324	-1.85E-02	-8.79E-02						
2.10E-01	0.068489946	-1.07E-01	-1.06E-01						
2.10E-01	0.069734056	-1.82E-01	-3.30E-02						
2.10E-01	0.070435424	-2.13E-01	1.62E-01						
2.10E-01	0.070137149	-1.82E-01	4.04E-01						
2.10E-01	0.068886407	-9.07E-02	5.59E-01						
2.10E-01	0.067292206	1.78E-02	5.45E-01						
2.11E-01	0.066254945	8.12E-02	3.99E-01						
2.11E-01	0.066260706	5.84E-02	1.80E-01						
2.11E-01	0.066947121	-4.27E-02	-6.07E-02						
2.11E-01	0.067515743	-1.68E-01	-2.95E-01						
2.11E-01	0.067509505	-2.54E-01	-5.05E-01						
2.11E-01	0.067180246	-2.79E-01	-6.61E-01						
2.11E-01	0.067038652	-2.50E-01	-7.24E-01						
2.11E-01	0.067250413	-1.86E-01	-6.29E-01						
2.11E-01	0.067562985	-1.10E-01	-3.20E-01						
2.11E-01	0.067700232	-3.81E-02	1.51E-01						
2.12E-01	0.067607612	2.56E-02	5.68E-01						
2.12E-01	0.067382529	8.44E-02	6.75E-01						
2.12E-01	0.067153691	1.30E-01	4.09E-01						
2.12E-01	0.067049426	1.44E-01	-1.10E-01						
2.12E-01	0.067210609	1.24E-01	-6.90E-01						
2.12E-01	0.067607971	8.15E-02	-1.13E+00						
2.12E-01	0.068018945	3.65E-02	-1.28E+00						
2.12E-01	0.06832176	8.88E-03	-1.16E+00						
2.12E-01	0.068570575	1.43E-02	-8.66E-01						
2.12E-01	0.06882788	4.78E-02	-4.87E-01						
2.13E-01	0.068951637	8.67E-02	-7.97E-02						
2.13E-01	0.068870032	9.93E-02	3.01E-01						
2.13E-01	0.068834917	6.80E-02	5.37E-01						
2.13E-01	0.069076353	1.04E-02	4.98E-01						
2.13E-01	0.06932198	-3.36E-02	1.92E-01						
2.13E-01	0.069059239	-4.18E-02	-2.01E-01						
2.13E-01	0.068296443	-4.10E-02	-4.62E-01						
2.13E-01	0.06762345	-7.01E-02	-5.09E-01						
2.13E-01	0.067575183	-1.40E-01	-4.15E-01						
2.13E-01	0.067957841	-2.15E-01	-2.84E-01						
2.13E-01	0.068064227	-2.50E-01	-1.62E-01						
2.14E-01	0.067436714	-2.29E-01	-4.76E-02						
2.14E-01	0.066276777	-1.57E-01	4.95E-02						
2.14E-01	0.065128294	-5.44E-02	1.09E-01						
2.14E-01	0.064545467	4.73E-02	1.36E-01						
2.14E-01	0.064859809	1.13E-01	1.41E-01						
2.14E-01	0.066052876	1.25E-01	1.07E-01						
2.14E-01	0.067526454	9.43E-02	2.51E-02						
2.14E-01	0.068384261	4.82E-02	-6.61E-02						
2.14E-01	0.068270033	1.49E-02	-9.21E-02						
2.14E-01	0.067664834	-8.88E-03	-2.57E-03						
2.15E-01	0.067232302	-4.08E-02	1.87E-01						
2.15E-01	0.067040472	-8.83E-02	4.03E-01						
2.15E-01	0.066823883	-1.50E-01	5.08E-01						
2.15E-01	0.066583802	-2.08E-01	4.09E-01						
2.15E-01	0.066697482	-2.47E-01	1.55E-01						
2.15E-01	0.067296599	-2.58E-01	-1.06E-01						
2.15E-01	0.067924964	-2.48E-01	-2.23E-01						
2.15E-01	0.068085763	-2.24E-01	-1.22E-01						
2.15E-01	0.067827664	-1.93E-01	1.76E-01						
2.15E-01	0.067543615	-1.58E-01	5.44E-01						
2.16E-01	0.067390689	-1.17E-01	7.88E-01						
2.16E-01	0.067185728	-6.80E-02	8.07E-01						
2.16E-01	0.066813586	-4.92E-03	6.40E-01						
2.16E-01	0.066399216	6.67E-02	3.81E-01						
2.16E-01	0.066106982	1.22E-01	1.11E-01						
2.16E-01	0.065968627	1.43E-01	-9.06E-02						
2.16E-01	0.066008503	1.28E-01	-1.79E-01						
2.16E-01	0.066286166	7.56E-02	-1.63E-01						
2.16E-01	0.066655985	-1.28E-02	-8.71E-02						
2.16E-01	0.066770758	-1.43E-01	-2.33E-02						
2.17E-01	0.066510936	-3.05E-01	-4.32E-02						
2.17E-01	0.066142338	-4.64E-01	-1.22E-01						
2.17E-01	0.066006687	-5.69E-01	-1.57E-01						
2.17E-01	0.066094572	-5.96E-01	-8.69E-02						
2.17E-01	0.066196895	-5.47E-01	5.55E-02						
2.17E-01	0.06621773	-4.36E-01	1.77E-01						
2.17E-01	0.066277452	-2.83E-01	2.00E-01						
2.17E-01	0.066361038	-1.08E-01	1.28E-01						
2.17E-01	0.066251642	6.14E-02	9.10E-03						
2.18E-01	0.065950183	1.81E-01	-9.02E-02						
2.18E-01	0.065892521	2.04E-01	-1.35E-01						
2.18E-01	0.066591984	1.09E-01	-1.51E-01						
2.18E-01	0.068090684	-8.30E-02	-1.71E-01						
2.18E-01	0.069741811	-3.04E-01	-1.95E-01						
2.18E-01	0.070639523	-4.57E-01	-1.93E-01						
2.18E-01	0.070328903	-4.67E-01	-1.41E-01						
2.18E-01	0.069068396	-3.39E-01	-3.05E-02						
2.18E-01	0.067480281	-1.16E-01	1.32E-01						
2.18E-01	0.066125718	1.43E-01	3.03E-01						
2.19E-01	0.06526234	3.80E-01	3.85E-01						
2.19E-01	0.0648944	5.25E-01	3.18E-01						
2.19E-01	0.064896588	5.23E-01	1.29E-01						
2.19E-01	0.065246771	3.86E-01	-8.97E-02						
2.19E-01	0.066085052	1.64E-01	-2.38E-01						
2.19E-01	0.067504069	-6.81E-02	-2.57E-01						
2.19E-01	0.06921657	-2.49E-01	-1.64E-01						
2.19E-01	0.070573507	-3.54E-01	-2.75E-02						
2.19E-01	0.07095125	-3.70E-01	4.42E-02						
2.19E-01	0.070300845	-2.97E-01	-1.01E-02						
2.20E-01	0.069172357	-1.54E-01	-1.51E-01						
2.20E-01	0.068298914	1.69E-02	-2.55E-01						
2.20E-01	0.067978584	1.57E-01	-2.48E-01						
2.20E-01	0.067913231	2.19E-01	-1.80E-01						
2.20E-01	0.067689779	2.12E-01	-1.21E-01						
2.20E-01	0.067272554	1.66E-01	-7.87E-02						
2.20E-01	0.066919735	1.10E-01	-2.59E-02						
2.20E-01	0.066787062	6.47E-02	3.33E-02						
2.20E-01	0.066725738	4.51E-02	4.59E-02						
2.20E-01	0.066526825	4.99E-02	-2.77E-02						
2.21E-01	0.066224154	5.77E-02	-1.51E-01						
2.21E-01	0.065966477	4.59E-02	-2.34E-01						
2.21E-01	0.065748841	4.00E-03	-2.19E-01						
2.21E-01	0.065503227	-5.76E-02	-1.16E-01						
2.21E-01	0.065304677	-1.08E-01	4.93E-02						
2.21E-01	0.065292931	-1.26E-01	2.59E-01						
2.21E-01	0.065447365	-9.95E-02	4.72E-01						
