t	u	v	z						
8.20E-03	0.070031149	-2.82E-02	5.61E-04						
8.30E-03	0.069902149	-3.59E-02	7.20E-02						
8.40E-03	0.069374303	-4.61E-02	2.42E-01						
8.50E-03	0.068469999	-6.03E-02	4.24E-01						
8.60E-03	0.06741024	-8.01E-02	4.94E-01						
8.70E-03	0.066610406	-1.05E-01	3.76E-01						
8.80E-03	0.066460302	-1.30E-01	1.20E-01						
8.90E-03	0.067024065	-1.53E-01	-1.57E-01						
9.00E-03	0.067856494	-1.67E-01	-3.53E-01						
9.10E-03	0.068307593	-1.68E-01	-4.34E-01						
9.20E-03	0.068080078	-1.51E-01	-4.22E-01						
9.30E-03	0.067458331	-1.13E-01	-3.42E-01						
9.40E-03	0.06694204	-5.76E-02	-2.18E-01						
9.50E-03	0.066827185	4.00E-03	-7.27E-02						
9.60E-03	0.067150214	6.33E-02	4.78E-02						
9.70E-03	0.067833013	1.16E-01	9.49E-02						
9.80E-03	0.068659156	1.66E-01	6.16E-02						
9.90E-03	0.069212878	2.12E-01	-3.49E-03						
1.00E-02	0.069124771	2.42E-01	-3.50E-02						
1.01E-02	0.068524028	2.41E-01	-1.14E-02						
1.02E-02	0.068124333	1.97E-01	1.89E-02						
1.03E-02	0.068608082	1.22E-01	-1.91E-03						
1.04E-02	0.069904774	4.12E-02	-8.92E-02						
1.05E-02	0.071181736	-1.86E-02	-1.89E-01						
1.06E-02	0.07156552	-2.88E-02	-2.12E-01						
1.07E-02	0.071002335	1.09E-02	-9.91E-02						
1.08E-02	0.070308035	6.45E-02	8.56E-02						
1.09E-02	0.070305179	9.53E-02	2.07E-01						
1.10E-02	0.071102165	9.11E-02	2.14E-01						
1.11E-02	0.072186399	6.74E-02	1.79E-01						
1.12E-02	0.072912395	4.50E-02	1.74E-01						
1.13E-02	0.07299555	4.51E-02	1.78E-01						
1.14E-02	0.072533619	7.25E-02	1.30E-01						
1.15E-02	0.071853956	1.16E-01	1.32E-02						
1.16E-02	0.071299909	1.48E-01	-1.33E-01						
1.17E-02	0.071052763	1.43E-01	-2.42E-01						
1.18E-02	0.071022074	9.21E-02	-2.46E-01						
1.19E-02	0.070946547	4.27E-03	-1.28E-01						
1.20E-02	0.07066103	-9.53E-02	7.38E-02						
1.21E-02	0.070251872	-1.82E-01	2.81E-01						
1.22E-02	0.069948939	-2.38E-01	3.90E-01						
1.23E-02	0.069805934	-2.59E-01	3.18E-01						
1.24E-02	0.069643361	-2.45E-01	8.60E-02						
1.25E-02	0.069260893	-2.10E-01	-1.98E-01						
1.26E-02	0.068707067	-1.68E-01	-3.76E-01						
1.27E-02	0.068226292	-1.31E-01	-3.66E-01						
1.28E-02	0.067986579	-1.13E-01	-1.90E-01						
1.29E-02	0.067885186	-1.06E-01	4.44E-02						
1.30E-02	0.067807418	-9.25E-02	1.94E-01						
1.31E-02	0.067863607	-6.70E-02	1.83E-01						
1.32E-02	0.068198359	-3.30E-02	5.81E-02						
1.33E-02	0.068650335	1.07E-04	-5.97E-02						
1.34E-02	0.068900934	2.30E-02	-5.28E-02						
1.35E-02	0.068786119	3.88E-02	9.33E-02						
1.36E-02	0.068601792	5.83E-02	2.88E-01						
1.37E-02	0.068818488	8.94E-02	4.00E-01						
1.38E-02	0.069595672	1.30E-01	3.57E-01						
1.39E-02	0.070512042	1.73E-01	1.91E-01						
1.40E-02	0.070982998	2.04E-01	-5.22E-03						
1.41E-02	0.070968984	2.08E-01	-1.59E-01						
1.42E-02	0.07106829	1.83E-01	-2.23E-01						
1.43E-02	0.071969187	1.32E-01	-1.94E-01						
1.44E-02	0.073756181	6.84E-02	-8.76E-02						
1.45E-02	0.075798852	1.64E-02	5.41E-02						
1.46E-02	0.077184054	-1.03E-02	1.54E-01						
1.47E-02	0.077269157	-2.33E-02	1.34E-01						
1.48E-02	0.076156245	-4.34E-02	-2.99E-02						
1.49E-02	0.074404287	-8.73E-02	-2.53E-01						
1.50E-02	0.072572008	-1.49E-01	-3.98E-01						
1.51E-02	0.07094046	-2.00E-01	-3.83E-01						
1.52E-02	0.069497681	-2.09E-01	-2.32E-01						
1.53E-02	0.068153404	-1.62E-01	-3.72E-03						
1.54E-02	0.067058234	-7.24E-02	2.33E-01						
1.55E-02	0.066681735	2.83E-02	3.88E-01						
1.56E-02	0.067367345	1.16E-01	3.93E-01						
1.57E-02	0.06896232	1.75E-01	2.63E-01						
1.58E-02	0.070789118	2.07E-01	8.52E-02						
1.59E-02	0.072091079	2.19E-01	-4.39E-02						
1.60E-02	0.072582745	2.09E-01	-1.01E-01						
1.61E-02	0.072530587	1.75E-01	-1.10E-01						
1.62E-02	0.072298082	1.16E-01	-8.39E-02						
1.63E-02	0.071996889	4.10E-02	1.88E-04						
1.64E-02	0.071551845	-2.67E-02	1.35E-01						
1.65E-02	0.071008449	-6.99E-02	2.63E-01						
1.66E-02	0.070503854	-8.58E-02	3.35E-01						
1.67E-02	0.069965664	-7.82E-02	3.49E-01						
1.68E-02	0.069201956	-5.33E-02	3.17E-01						
1.69E-02	0.068240282	-1.89E-02	2.48E-01						
1.70E-02	0.067580422	1.65E-02	1.43E-01						
1.71E-02	0.067742334	4.16E-02	1.29E-02						
1.72E-02	0.068667155	4.38E-02	-1.02E-01						
1.73E-02	0.069714907	2.00E-02	-1.28E-01						
1.74E-02	0.070225992	-1.95E-02	-3.26E-02						
1.75E-02	0.070108967	-5.48E-02	1.08E-01						
1.76E-02	0.069759496	-6.85E-02	1.60E-01						
1.77E-02	0.069539374	-4.99E-02	8.32E-02						
1.78E-02	0.069496064	-5.74E-04	-2.80E-02						
1.79E-02	0.069539103	7.52E-02	-5.12E-02						
1.80E-02	0.069646385	1.64E-01	4.77E-02						
1.81E-02	0.069798721	2.38E-01	1.98E-01						
1.82E-02	0.069874293	2.74E-01	3.05E-01						
1.83E-02	0.06968923	2.59E-01	3.20E-01						
1.84E-02	0.069223249	1.93E-01	2.71E-01						
1.85E-02	0.068753812	9.06E-02	2.07E-01						
1.86E-02	0.068660968	-3.04E-02	9.54E-02						
1.87E-02	0.069134889	-1.34E-01	-1.13E-01						
1.88E-02	0.070131453	-1.76E-01	-3.57E-01						
1.89E-02	0.071316973	-1.39E-01	-4.75E-01						
1.90E-02	0.072223771	-3.86E-02	-3.94E-01						
1.91E-02	0.072433748	8.91E-02	-1.77E-01						
1.92E-02	0.071761483	1.97E-01	5.37E-02						
1.93E-02	0.070467688	2.49E-01	1.79E-01						
1.94E-02	0.069180734	2.47E-01	1.72E-01						
1.95E-02	0.068471517	2.20E-01	7.94E-02						
1.96E-02	0.068420488	1.99E-01	-2.56E-02						
1.97E-02	0.068751046	1.98E-01	-1.03E-01						
1.98E-02	0.069190147	2.16E-01	-1.28E-01						
1.99E-02	0.069701133	2.35E-01	-6.90E-02						
2.00E-02	0.070302503	2.37E-01	7.05E-02						
2.01E-02	0.070718173	2.11E-01	1.99E-01						
2.02E-02	0.070458537	1.55E-01	2.54E-01						
2.03E-02	0.069325167	8.03E-02	2.58E-01						
2.04E-02	0.067666162	6.25E-03	2.42E-01						
2.05E-02	0.066091472	-4.79E-02	1.87E-01						
2.06E-02	0.065090158	-7.26E-02	8.55E-02						
2.07E-02	0.064968054	-7.23E-02	3.52E-03						
2.08E-02	0.065936298	-5.83E-02	2.72E-02						
2.09E-02	0.067904586	-4.36E-02	1.68E-01						
2.10E-02	0.070205475	-3.49E-02	3.53E-01						
2.11E-02	0.071843142	-2.56E-02	4.50E-01						
2.12E-02	0.072248685	-9.01E-03	3.82E-01						
2.13E-02	0.071680909	2.10E-02	1.83E-01						
2.14E-02	0.070791919	7.07E-02	-5.81E-02						
2.15E-02	0.069907725	1.40E-01	-2.55E-01						
2.16E-02	0.06904402	2.15E-01	-3.52E-01						
2.17E-02	0.068214004	2.60E-01	-3.38E-01						
2.18E-02	0.067763556	2.47E-01	-2.45E-01						
2.19E-02	0.068125711	1.72E-01	-1.41E-01						
2.20E-02	0.069319238	5.65E-02	-9.10E-02						
2.21E-02	0.070856844	-5.47E-02	-1.18E-01						
2.22E-02	0.072115793	-1.15E-01	-1.92E-01						
2.23E-02	0.072625812	-9.80E-02	-2.63E-01						
2.24E-02	0.072200909	-2.90E-02	-2.89E-01						
2.25E-02	0.070908605	4.21E-02	-2.66E-01						
2.26E-02	0.069077583	7.22E-02	-2.08E-01						
2.27E-02	0.067478287	6.43E-02	-1.47E-01						
2.28E-02	0.067065491	4.31E-02	-1.08E-01						
2.29E-02	0.068214687	2.76E-02	-1.03E-01						
2.30E-02	0.070280026	2.73E-02	-1.29E-01						
2.31E-02	0.07206006	2.52E-02	-1.73E-01						
2.32E-02	0.0727569	5.81E-03	-2.06E-01						
2.33E-02	0.072637566	-3.78E-02	-2.02E-01						
2.34E-02	0.072413607	-9.29E-02	-1.68E-01						
2.35E-02	0.072347304	-1.33E-01	-1.62E-01						
2.36E-02	0.072268361	-1.32E-01	-2.46E-01						
2.37E-02	0.072100673	-8.02E-02	-3.98E-01						
2.38E-02	0.071969331	1.30E-02	-5.07E-01						
2.39E-02	0.071890149	1.29E-01	-4.65E-01						
2.40E-02	0.071677605	2.39E-01	-2.36E-01						
2.41E-02	0.071181338	3.10E-01	1.25E-01						
2.42E-02	0.070544959	3.18E-01	4.95E-01						
2.43E-02	0.069999208	2.56E-01	7.27E-01						
2.44E-02	0.069600263	1.66E-01	6.94E-01						
2.45E-02	0.06918989	1.00E-01	3.92E-01						
2.46E-02	0.068697564	8.57E-02	-3.27E-02						
2.47E-02	0.068353588	1.10E-01	-3.60E-01						
2.48E-02	0.068529785	1.43E-01	-4.62E-01						
2.49E-02	0.069338738	1.57E-01	-3.87E-01						
2.50E-02	0.070554458	1.44E-01	-2.45E-01						
2.51E-02	0.071842121	1.18E-01	-9.50E-02						
2.52E-02	0.072818142	8.06E-02	5.49E-02						
2.53E-02	0.073136336	3.07E-02	2.01E-01						
2.54E-02	0.072722754	-2.71E-02	3.06E-01						
2.55E-02	0.071775858	-7.81E-02	2.97E-01						
2.56E-02	0.070752943	-1.01E-01	1.37E-01						
2.57E-02	0.06999952	-9.26E-02	-1.05E-01						
2.58E-02	0.069514691	-6.52E-02	-2.64E-01						
2.59E-02	0.068981395	-3.16E-02	-2.05E-01						
2.60E-02	0.068194464	2.19E-03	3.54E-02						
2.61E-02	0.067414858	3.35E-02	2.87E-01						
2.62E-02	0.067156794	5.86E-02	3.84E-01						
2.63E-02	0.067619774	6.95E-02	2.70E-01						
2.64E-02	0.06851687	6.78E-02	-1.22E-02						
2.65E-02	0.069526838	8.00E-02	-3.50E-01						
2.66E-02	0.070583777	1.22E-01	-6.04E-01						
2.67E-02	0.071750719	1.68E-01	-7.19E-01						
2.68E-02	0.072795822	1.82E-01	-7.57E-01						
2.69E-02	0.073239388	1.44E-01	-7.71E-01						
2.70E-02	0.072946916	6.61E-02	-7.62E-01						
2.71E-02	0.07237848	-2.48E-02	-7.02E-01						
2.72E-02	0.072122459	-1.01E-01	-5.50E-01						
2.73E-02	0.072337809	-1.50E-01	-2.73E-01						
2.74E-02	0.072672168	-1.71E-01	1.01E-01						
2.75E-02	0.072725877	-1.73E-01	4.11E-01						
2.76E-02	0.072350837	-1.59E-01	4.87E-01						
2.77E-02	0.071506212	-1.37E-01	3.46E-01						
2.78E-02	0.070238717	-1.08E-01	1.14E-01						
2.79E-02	0.068795613	-8.02E-02	-1.04E-01						
2.80E-02	0.06767087	-5.57E-02	-2.66E-01						
2.81E-02	0.067374304	-3.65E-02	-3.40E-01						
2.82E-02	0.067968006	-2.31E-02	-3.17E-01						
2.83E-02	0.069033739	-2.03E-02	-2.00E-01						
2.84E-02	0.070118506	-3.11E-02	-3.18E-02						
2.85E-02	0.071185523	-6.45E-02	1.16E-01						
2.86E-02	0.072507427	-1.17E-01	1.86E-01						
2.87E-02	0.074070592	-1.75E-01	1.66E-01						
2.88E-02	0.075379522	-2.29E-01	1.04E-01						
2.89E-02	0.075819107	-2.70E-01	7.60E-02						
2.90E-02	0.075175542	-2.90E-01	1.15E-01						
2.91E-02	0.073802794	-2.80E-01	1.96E-01						
2.92E-02	0.072321111	-2.35E-01	2.60E-01						
2.93E-02	0.071135497	-1.58E-01	2.68E-01						
2.94E-02	0.070465613	-6.97E-02	2.32E-01						
2.95E-02	0.070381505	5.99E-03	1.94E-01						
2.96E-02	0.070792213	5.55E-02	1.64E-01						
2.97E-02	0.07160338	8.06E-02	1.09E-01						
2.98E-02	0.072744283	9.20E-02	-4.89E-03						
2.99E-02	0.074068039	1.05E-01	-1.56E-01						
3.00E-02	0.075151392	1.35E-01	-2.41E-01						
3.01E-02	0.075317177	1.88E-01	-1.73E-01						
3.02E-02	0.074151745	2.53E-01	3.07E-02						
3.03E-02	0.071791458	2.96E-01	2.59E-01						
3.04E-02	0.068980559	2.82E-01	3.66E-01						
3.05E-02	0.066649984	1.92E-01	2.75E-01						
3.06E-02	0.06544088	2.43E-02	1.41E-02						
3.07E-02	0.06544558	-1.83E-01	-2.91E-01						
3.08E-02	0.066389778	-3.57E-01	-4.86E-01						
3.09E-02	0.067880694	-4.25E-01	-5.00E-01						
3.10E-02	0.069555475	-3.66E-01	-3.86E-01						
3.11E-02	0.070958441	-2.27E-01	-2.70E-01						
3.12E-02	0.071560973	-7.77E-02	-2.23E-01						
3.13E-02	0.071176024	2.09E-02	-2.35E-01						
3.14E-02	0.070199587	4.01E-02	-2.36E-01						
3.15E-02	0.069311714	-3.06E-04	-1.88E-01						
3.16E-02	0.069066669	-5.65E-02	-7.50E-02						
3.17E-02	0.069553121	-8.72E-02	1.01E-01						
3.18E-02	0.07042628	-8.60E-02	3.10E-01						
3.19E-02	0.071180669	-7.91E-02	4.87E-01						
3.20E-02	0.071496161	-8.33E-02	5.52E-01						
3.21E-02	0.071374654	-9.56E-02	4.33E-01						
3.22E-02	0.071076542	-1.09E-01	8.65E-02						
3.23E-02	0.070906228	-1.31E-01	-4.06E-01						
3.24E-02	0.070974204	-1.79E-01	-8.19E-01						
3.25E-02	0.071147034	-2.48E-01	-9.64E-01						
3.26E-02	0.07126664	-3.07E-01	-8.80E-01						
3.27E-02	0.071404199	-3.23E-01	-7.20E-01						
3.28E-02	0.071809638	-2.68E-01	-5.71E-01						
3.29E-02	0.072542029	-1.60E-01	-4.41E-01						
3.30E-02	0.073207958	-5.04E-02	-2.98E-01						
3.31E-02	0.073170491	2.11E-02	-1.17E-01						
3.32E-02	0.072091427	6.56E-02	8.86E-02						
3.33E-02	0.070426551	1.18E-01	2.60E-01						
3.34E-02	0.069054766	1.80E-01	3.33E-01						
3.35E-02	0.068504388	2.30E-01	2.90E-01						
3.36E-02	0.068647737	2.40E-01	1.87E-01						
3.37E-02	0.069045416	1.89E-01	1.02E-01						
3.38E-02	0.069395678	8.80E-02	7.39E-02						
3.39E-02	0.069677458	-2.83E-02	7.67E-02						
3.40E-02	0.069904394	-1.18E-01	9.94E-02						
3.41E-02	0.069954212	-1.46E-01	1.53E-01						
3.42E-02	0.069705566	-1.06E-01	2.16E-01						
3.43E-02	0.069296666	-7.01E-03	2.06E-01						
3.44E-02	0.069109523	1.24E-01	6.16E-02						
3.45E-02	0.069401697	2.52E-01	-1.53E-01						
3.46E-02	0.070106911	3.37E-01	-2.85E-01						
3.47E-02	0.070895473	3.50E-01	-2.45E-01						
3.48E-02	0.071483264	2.95E-01	-1.07E-01						
3.49E-02	0.071772247	1.97E-01	-9.84E-03						
3.50E-02	0.071740361	9.51E-02	-1.06E-02						
3.51E-02	0.071296212	2.32E-02	-1.03E-01						
3.52E-02	0.07048115	1.56E-03	-2.52E-01						
3.53E-02	0.069464909	3.41E-02	-3.55E-01						
3.54E-02	0.068527942	9.06E-02	-2.92E-01						
3.55E-02	0.067976881	1.32E-01	-5.86E-02						
3.56E-02	0.068067786	1.37E-01	2.42E-01						
3.57E-02	0.068803946	1.10E-01	4.91E-01						
3.58E-02	0.069863226	6.93E-02	6.13E-01						
3.59E-02	0.070675423	3.75E-02	6.06E-01						
3.60E-02	0.07075964	2.64E-02	5.07E-01						
3.61E-02	0.070098243	2.49E-02	3.70E-01						
3.62E-02	0.069204138	1.50E-02	2.48E-01						
3.63E-02	0.068657394	-2.12E-02	1.67E-01						
3.64E-02	0.068635852	-8.73E-02	1.14E-01						
3.65E-02	0.068860479	-1.61E-01	1.88E-02						
3.66E-02	0.068911933	-2.11E-01	-1.45E-01						
3.67E-02	0.068579992	-2.16E-01	-3.03E-01						
3.68E-02	0.068005857	-1.86E-01	-3.95E-01						
3.69E-02	0.067478378	-1.45E-01	-4.17E-01						
3.70E-02	0.067205057	-1.15E-01	-3.94E-01						
3.71E-02	0.0673144	-1.03E-01	-3.61E-01						
3.72E-02	0.067900067	-1.03E-01	-3.52E-01						
3.73E-02	0.069059412	-1.07E-01	-3.70E-01						
3.74E-02	0.070678849	-1.04E-01	-3.88E-01						
3.75E-02	0.072296257	-7.92E-02	-3.81E-01						
3.76E-02	0.073300824	-2.53E-02	-3.36E-01						
3.77E-02	0.073367946	5.01E-02	-2.54E-01						
3.78E-02	0.072694528	1.28E-01	-1.83E-01						
3.79E-02	0.071812684	1.85E-01	-1.71E-01						
3.80E-02	0.071203965	1.87E-01	-2.28E-01						
3.81E-02	0.071079904	1.09E-01	-3.22E-01						
3.82E-02	0.071441359	-4.80E-02	-3.85E-01						
3.83E-02	0.072035368	-2.39E-01	-3.06E-01						
3.84E-02	0.072448159	-3.93E-01	-3.08E-02						
3.85E-02	0.072383835	-4.47E-01	3.00E-01						
3.86E-02	0.071894939	-3.85E-01	4.47E-01						
3.87E-02	0.071291092	-2.35E-01	3.59E-01						
3.88E-02	0.070880443	-5.00E-02	2.06E-01						
3.89E-02	0.070696401	1.15E-01	1.63E-01						
3.90E-02	0.070503528	2.11E-01	2.15E-01						
3.91E-02	0.07005016	2.37E-01	2.32E-01						
3.92E-02	0.06923386	2.35E-01	1.53E-01						
3.93E-02	0.068108706	2.49E-01	1.11E-02						
3.94E-02	0.066869505	2.98E-01	-1.28E-01						
3.95E-02	0.065819033	3.63E-01	-2.20E-01						
3.96E-02	0.065346107	4.09E-01	-2.48E-01						
3.97E-02	0.065843486	4.00E-01	-2.16E-01						
3.98E-02	0.067355261	3.29E-01	-1.75E-01						
3.99E-02	0.069395154	2.13E-01	-1.90E-01						
4.00E-02	0.071256725	8.17E-02	-2.90E-01						
4.01E-02	0.072510043	-3.19E-02	-4.33E-01						
4.02E-02	0.073173474	-1.09E-01	-5.24E-01						
4.03E-02	0.073475689	-1.55E-01	-4.92E-01						
4.04E-02	0.073407768	-1.82E-01	-3.21E-01						
4.05E-02	0.072773168	-2.04E-01	-6.33E-02						
4.06E-02	0.071593429	-2.22E-01	1.70E-01						
4.07E-02	0.070420934	-2.20E-01	2.83E-01						
4.08E-02	0.069846149	-1.85E-01	2.76E-01						
4.09E-02	0.069925471	-1.20E-01	2.28E-01						
4.10E-02	0.070262302	-5.61E-02	1.99E-01						
4.11E-02	0.070488073	-2.81E-02	2.01E-01						
4.12E-02	0.070487571	-4.15E-02	2.04E-01						
4.13E-02	0.07030808	-7.79E-02	1.79E-01						
4.14E-02	0.069979853	-1.01E-01	1.11E-01						
4.15E-02	0.069534539	-7.98E-02	1.94E-02						
4.16E-02	0.069079824	-2.24E-03	-5.71E-02						
4.17E-02	0.068785418	1.17E-01	-7.60E-02						
4.18E-02	0.068822411	2.39E-01	-2.23E-02						
4.19E-02	0.069168732	3.21E-01	7.17E-02						
4.20E-02	0.069606662	3.26E-01	1.39E-01						
4.21E-02	0.069849633	2.47E-01	1.24E-01						
4.22E-02	0.069802689	1.11E-01	4.04E-02						
4.23E-02	0.069610648	-4.59E-02	-4.47E-02						
4.24E-02	0.069506873	-1.88E-01	-8.27E-02						
4.25E-02	0.069645734	-2.91E-01	-9.45E-02						
4.26E-02	0.070019314	-3.35E-01	-1.01E-01						
4.27E-02	0.070511617	-3.22E-01	-6.62E-02						
4.28E-02	0.071026326	-2.82E-01	4.31E-02						
4.29E-02	0.071509863	-2.42E-01	2.03E-01						
4.30E-02	0.071946375	-2.23E-01	3.62E-01						
4.31E-02	0.072347114	-2.25E-01	4.50E-01						
4.32E-02	0.072640264	-2.28E-01	3.70E-01						
4.33E-02	0.072647747	-2.10E-01	1.10E-01						
4.34E-02	0.072232457	-1.66E-01	-2.18E-01						
4.35E-02	0.071497318	-1.15E-01	-4.75E-01						
4.36E-02	0.070685053	-6.81E-02	-5.71E-01						
4.37E-02	0.069974684	-2.61E-02	-4.71E-01						
4.38E-02	0.069420017	1.23E-02	-2.07E-01						
4.39E-02	0.069089305	3.70E-02	1.30E-01						
4.40E-02	0.069074438	3.32E-02	4.07E-01						
4.41E-02	0.069289164	-7.41E-03	4.81E-01						
4.42E-02	0.069422792	-6.77E-02	3.20E-01						
4.43E-02	0.069262529	-1.12E-01	3.60E-02						
4.44E-02	0.068932621	-1.01E-01	-2.01E-01						
4.45E-02	0.068770813	-2.35E-02	-2.99E-01						
4.46E-02	0.069019274	8.75E-02	-2.81E-01						
4.47E-02	0.06961439	1.74E-01	-2.10E-01						
4.48E-02	0.070237818	1.92E-01	-1.25E-01						
4.49E-02	0.070641847	1.38E-01	-4.74E-02						
4.50E-02	0.070821216	4.37E-02	2.43E-02						
4.51E-02	0.070899441	-5.39E-02	9.88E-02						
4.52E-02	0.071006208	-1.22E-01	1.82E-01						
4.53E-02	0.071254221	-1.45E-01	2.61E-01						
4.54E-02	0.071700575	-1.22E-01	2.67E-01						
4.55E-02	0.072363364	-7.71E-02	1.29E-01						
4.56E-02	0.07308754	-4.66E-02	-1.07E-01						
4.57E-02	0.073449668	-5.39E-02	-2.95E-01						
4.58E-02	0.073118603	-9.53E-02	-3.44E-01						
4.59E-02	0.072235385	-1.50E-01	-2.92E-01						
4.60E-02	0.071284508	-1.95E-01	-2.05E-01						
4.61E-02	0.070647984	-2.15E-01	-1.13E-01						
4.62E-02	0.070282416	-2.00E-01	-1.84E-02						
4.63E-02	0.07017879	-1.44E-01	7.04E-02						
4.64E-02	0.070561254	-4.59E-02	1.06E-01						
4.65E-02	0.071590094	8.50E-02	2.82E-02						
4.66E-02	0.072863079	2.14E-01	-1.56E-01						
4.67E-02	0.073552006	2.93E-01	-3.62E-01						
4.68E-02	0.073165303	2.95E-01	-4.92E-01						
4.69E-02	0.071996247	2.37E-01	-5.22E-01						
4.70E-02	0.070803095	1.57E-01	-4.84E-01						
4.71E-02	0.070003303	8.82E-02	-4.13E-01						
4.72E-02	0.069472596	4.69E-02	-3.25E-01						
4.73E-02	0.068913858	3.58E-02	-2.42E-01						
4.74E-02	0.068230146	4.20E-02	-1.98E-01						
4.75E-02	0.067641921	5.41E-02	-1.94E-01						
4.76E-02	0.067498596	6.73E-02	-1.67E-01						
4.77E-02	0.068061053	7.66E-02	-4.42E-02						
4.78E-02	0.06930489	7.96E-02	1.82E-01						
4.79E-02	0.07082494	7.76E-02	4.26E-01						
