t	u	v	z						
1.76E-02	0.070945029	-6.85E-02	1.60E-01						
1.77E-02	0.070851219	-4.99E-02	8.32E-02						
1.78E-02	0.069279425	-5.74E-04	-2.80E-02						
1.79E-02	0.066886639	7.52E-02	-5.12E-02						
1.80E-02	0.064677545	1.64E-01	4.77E-02						
1.81E-02	0.06340368	2.38E-01	1.98E-01						
1.82E-02	0.063334537	2.74E-01	3.05E-01						
1.83E-02	0.064224884	2.59E-01	3.20E-01						
1.84E-02	0.065679899	1.93E-01	2.71E-01						
1.85E-02	0.067542156	9.06E-02	2.07E-01						
1.86E-02	0.069659408	-3.04E-02	9.54E-02						
1.87E-02	0.071348036	-1.34E-01	-1.13E-01						
1.88E-02	0.071579583	-1.76E-01	-3.57E-01						
1.89E-02	0.070009213	-1.39E-01	-4.75E-01						
1.90E-02	0.067530687	-3.86E-02	-3.94E-01						
1.91E-02	0.065250481	8.91E-02	-1.77E-01						
1.92E-02	0.063891149	1.97E-01	5.37E-02						
1.93E-02	0.063721937	2.49E-01	1.79E-01						
1.94E-02	0.064665463	2.47E-01	1.72E-01						
1.95E-02	0.066317337	2.20E-01	7.94E-02						
1.96E-02	0.068273298	1.99E-01	-2.56E-02						
1.97E-02	0.070225826	1.98E-01	-1.03E-01						
1.98E-02	0.071961956	2.16E-01	-1.28E-01						
1.99E-02	0.073242934	2.35E-01	-6.90E-02						
2.00E-02	0.073630554	2.37E-01	7.05E-02						
2.01E-02	0.072740642	2.11E-01	1.99E-01						
2.02E-02	0.070959441	1.55E-01	2.54E-01						
2.03E-02	0.069230897	8.03E-02	2.58E-01						
2.04E-02	0.068340271	6.25E-03	2.42E-01						
2.05E-02	0.068115665	-4.79E-02	1.87E-01						
2.06E-02	0.068024606	-7.26E-02	8.55E-02						
2.07E-02	0.068053329	-7.23E-02	3.52E-03						
2.08E-02	0.068748689	-5.83E-02	2.72E-02						
2.09E-02	0.070100656	-4.36E-02	1.68E-01						
2.10E-02	0.071315192	-3.49E-02	3.53E-01						
2.11E-02	0.071598129	-2.56E-02	4.50E-01						
2.12E-02	0.070865159	-9.01E-03	3.82E-01						
2.13E-02	0.069619867	2.10E-02	1.83E-01						
2.14E-02	0.06848966	7.07E-02	-5.81E-02						
2.15E-02	0.067937704	1.40E-01	-2.55E-01						
2.16E-02	0.067888943	2.15E-01	-3.52E-01						
2.17E-02	0.067908167	2.60E-01	-3.38E-01						
2.18E-02	0.067764533	2.47E-01	-2.45E-01						
2.19E-02	0.067458761	1.72E-01	-1.41E-01						
2.20E-02	0.067025227	5.65E-02	-9.10E-02						
2.21E-02	0.066601715	-5.47E-02	-1.18E-01						
2.22E-02	0.066428896	-1.15E-01	-1.92E-01						
2.23E-02	0.066730859	-9.80E-02	-2.63E-01						
2.24E-02	0.067503434	-2.90E-02	-2.89E-01						
2.25E-02	0.068325915	4.21E-02	-2.66E-01						
2.26E-02	0.068667844	7.22E-02	-2.08E-01						
2.27E-02	0.068494824	6.43E-02	-1.47E-01						
2.28E-02	0.068307964	4.31E-02	-1.08E-01						
2.29E-02	0.06873968	2.76E-02	-1.03E-01						
2.30E-02	0.069937126	2.73E-02	-1.29E-01						
2.31E-02	0.071043729	2.52E-02	-1.73E-01						
2.32E-02	0.070992307	5.81E-03	-2.06E-01						
2.33E-02	0.069746708	-3.78E-02	-2.02E-01						
2.34E-02	0.068046801	-9.29E-02	-1.68E-01						
2.35E-02	0.066565031	-1.33E-01	-1.62E-01						
2.36E-02	0.065574204	-1.32E-01	-2.46E-01						
2.37E-02	0.065286726	-8.02E-02	-3.98E-01						
2.38E-02	0.065801631	1.30E-02	-5.07E-01						
2.39E-02	0.066895259	1.29E-01	-4.65E-01						
2.40E-02	0.068161876	2.39E-01	-2.36E-01						
2.41E-02	0.069416379	3.10E-01	1.25E-01						
2.42E-02	0.070610021	3.18E-01	4.95E-01						
2.43E-02	0.071669863	2.56E-01	7.27E-01						
2.44E-02	0.072348536	1.66E-01	6.94E-01						
2.45E-02	0.072537878	1.00E-01	3.92E-01						
2.46E-02	0.072372676	8.57E-02	-3.27E-02						
2.47E-02	0.072074417	1.10E-01	-3.60E-01						
2.48E-02	0.071686619	1.43E-01	-4.62E-01						
2.49E-02	0.071070881	1.57E-01	-3.87E-01						
2.50E-02	0.070110627	1.44E-01	-2.45E-01						
2.51E-02	0.068956613	1.18E-01	-9.50E-02						
2.52E-02	0.068100877	8.06E-02	5.49E-02						
2.53E-02	0.06785159	3.07E-02	2.01E-01						
2.54E-02	0.06798062	-2.71E-02	3.06E-01						
2.55E-02	0.068181045	-7.81E-02	2.97E-01						
2.56E-02	0.068339644	-1.01E-01	1.37E-01						
2.57E-02	0.068556734	-9.26E-02	-1.05E-01						
2.58E-02	0.068691234	-6.52E-02	-2.64E-01						
2.59E-02	0.068413746	-3.16E-02	-2.05E-01						
2.60E-02	0.067761708	2.19E-03	3.54E-02						
2.61E-02	0.067476501	3.35E-02	2.87E-01						
2.62E-02	0.068422183	5.86E-02	3.84E-01						
2.63E-02	0.070723815	6.95E-02	2.70E-01						
2.64E-02	0.073503223	6.78E-02	-1.22E-02						
2.65E-02	0.075301294	8.00E-02	-3.50E-01						
2.66E-02	0.075158594	1.22E-01	-6.04E-01						
2.67E-02	0.073217521	1.68E-01	-7.19E-01						
2.68E-02	0.070263989	1.82E-01	-7.57E-01						
2.69E-02	0.067216863	1.44E-01	-7.71E-01						
2.70E-02	0.064887909	6.61E-02	-7.62E-01						
2.71E-02	0.063941659	-2.48E-02	-7.02E-01						
2.72E-02	0.064769816	-1.01E-01	-5.50E-01						
2.73E-02	0.067349165	-1.50E-01	-2.73E-01						
2.74E-02	0.070892775	-1.71E-01	1.01E-01						
2.75E-02	0.073927041	-1.73E-01	4.11E-01						
2.76E-02	0.075219538	-1.59E-01	4.87E-01						
2.77E-02	0.074328656	-1.37E-01	3.46E-01						
2.78E-02	0.071538828	-1.08E-01	1.14E-01						
2.79E-02	0.067753152	-8.02E-02	-1.04E-01						
2.80E-02	0.064366434	-5.57E-02	-2.66E-01						
2.81E-02	0.062626143	-3.65E-02	-3.40E-01						
2.82E-02	0.063006575	-2.31E-02	-3.17E-01						
2.83E-02	0.064913125	-2.03E-02	-2.00E-01						
2.84E-02	0.067217458	-3.11E-02	-3.18E-02						
2.85E-02	0.069063439	-6.45E-02	1.16E-01						
2.86E-02	0.070174245	-1.17E-01	1.86E-01						
2.87E-02	0.070593439	-1.75E-01	1.66E-01						
2.88E-02	0.070385698	-2.29E-01	1.04E-01						
2.89E-02	0.069800158	-2.70E-01	7.60E-02						
2.90E-02	0.069212905	-2.90E-01	1.15E-01						
2.91E-02	0.06885904	-2.80E-01	1.96E-01						
2.92E-02	0.068754252	-2.35E-01	2.60E-01						
2.93E-02	0.068828564	-1.58E-01	2.68E-01						
2.94E-02	0.069022488	-6.97E-02	2.32E-01						
2.95E-02	0.069257043	5.99E-03	1.94E-01						
2.96E-02	0.069519575	5.55E-02	1.64E-01						
2.97E-02	0.069804251	8.06E-02	1.09E-01						
2.98E-02	0.070161971	9.20E-02	-4.89E-03						
2.99E-02	0.070726053	1.05E-01	-1.56E-01						
3.00E-02	0.071457796	1.35E-01	-2.41E-01						
3.01E-02	0.072144613	1.88E-01	-1.73E-01						
3.02E-02	0.072434083	2.53E-01	3.07E-02						
3.03E-02	0.072159451	2.96E-01	2.59E-01						
3.04E-02	0.071552778	2.82E-01	3.66E-01						
3.05E-02	0.070898822	1.92E-01	2.75E-01						
3.06E-02	0.070355268	2.43E-02	1.41E-02						
3.07E-02	0.069853676	-1.83E-01	-2.91E-01						
3.08E-02	0.069423755	-3.57E-01	-4.86E-01						
3.09E-02	0.069089571	-4.25E-01	-5.00E-01						
3.10E-02	0.06861239	-3.66E-01	-3.86E-01						
3.11E-02	0.067774568	-2.27E-01	-2.70E-01						
3.12E-02	0.066600521	-7.77E-02	-2.23E-01						
3.13E-02	0.065257692	2.09E-02	-2.35E-01						
3.14E-02	0.064079753	4.01E-02	-2.36E-01						
3.15E-02	0.063474811	-3.06E-04	-1.88E-01						
3.16E-02	0.063481376	-5.65E-02	-7.50E-02						
3.17E-02	0.063814571	-8.72E-02	1.01E-01						
3.18E-02	0.064311039	-8.60E-02	3.10E-01						
3.19E-02	0.065174943	-7.91E-02	4.87E-01						
3.20E-02	0.066760645	-8.33E-02	5.52E-01						
3.21E-02	0.068954379	-9.56E-02	4.33E-01						
3.22E-02	0.071109241	-1.09E-01	8.65E-02						
3.23E-02	0.072473033	-1.31E-01	-4.06E-01						
3.24E-02	0.072647679	-1.79E-01	-8.19E-01						
3.25E-02	0.07151819	-2.48E-01	-9.64E-01						
3.26E-02	0.06924611	-3.07E-01	-8.80E-01						
3.27E-02	0.066651361	-3.23E-01	-7.20E-01						
3.28E-02	0.064920381	-2.68E-01	-5.71E-01						
3.29E-02	0.064874605	-1.60E-01	-4.41E-01						
3.30E-02	0.066342068	-5.04E-02	-2.98E-01						
3.31E-02	0.06829048	2.11E-02	-1.17E-01						
3.32E-02	0.069562385	6.56E-02	8.86E-02						
3.33E-02	0.069624244	1.18E-01	2.60E-01						
3.34E-02	0.068731979	1.80E-01	3.33E-01						
3.35E-02	0.067666387	2.30E-01	2.90E-01						
3.36E-02	0.067039264	2.40E-01	1.87E-01						
3.37E-02	0.067205889	1.89E-01	1.02E-01						
3.38E-02	0.068137452	8.80E-02	7.39E-02						
3.39E-02	0.069507058	-2.83E-02	7.67E-02						
3.40E-02	0.070700636	-1.18E-01	9.94E-02						
3.41E-02	0.070918865	-1.46E-01	1.53E-01						
3.42E-02	0.069756236	-1.06E-01	2.16E-01						
3.43E-02	0.067520634	-7.01E-03	2.06E-01						
3.44E-02	0.065086049	1.24E-01	6.16E-02						
3.45E-02	0.063414402	2.52E-01	-1.53E-01						
3.46E-02	0.062941616	3.37E-01	-2.85E-01						
3.47E-02	0.06370085	3.50E-01	-2.45E-01						
3.48E-02	0.065411379	2.95E-01	-1.07E-01						
3.49E-02	0.067558481	1.97E-01	-9.84E-03						
3.50E-02	0.069542822	9.51E-02	-1.06E-02						
3.51E-02	0.071009823	2.32E-02	-1.03E-01						
3.52E-02	0.071765088	1.56E-03	-2.52E-01						
3.53E-02	0.071680993	3.41E-02	-3.55E-01						
3.54E-02	0.070773886	9.06E-02	-2.92E-01						
3.55E-02	0.069435534	1.32E-01	-5.86E-02						
3.56E-02	0.068286286	1.37E-01	2.42E-01						
3.57E-02	0.06781719	1.10E-01	4.91E-01						
3.58E-02	0.068030031	6.93E-02	6.13E-01						
3.59E-02	0.06841288	3.75E-02	6.06E-01						
3.60E-02	0.068565661	2.64E-02	5.07E-01						
3.61E-02	0.068463359	2.49E-02	3.70E-01						
3.62E-02	0.068634511	1.50E-02	2.48E-01						
3.63E-02	0.069684327	-2.12E-02	1.67E-01						
3.64E-02	0.071412642	-8.73E-02	1.14E-01						
3.65E-02	0.072767479	-1.61E-01	1.88E-02						
3.66E-02	0.072626533	-2.11E-01	-1.45E-01						
3.67E-02	0.070829999	-2.16E-01	-3.03E-01						
3.68E-02	0.068213238	-1.86E-01	-3.95E-01						
3.69E-02	0.065824371	-1.45E-01	-4.17E-01						
3.70E-02	0.064319962	-1.15E-01	-3.94E-01						
3.71E-02	0.063782025	-1.03E-01	-3.61E-01						
3.72E-02	0.063928593	-1.03E-01	-3.52E-01						
3.73E-02	0.064569808	-1.07E-01	-3.70E-01						
3.74E-02	0.065666632	-1.04E-01	-3.88E-01						
3.75E-02	0.067004388	-7.92E-02	-3.81E-01						
3.76E-02	0.068224107	-2.53E-02	-3.36E-01						
3.77E-02	0.069341486	5.01E-02	-2.54E-01						
3.78E-02	0.07054096	1.28E-01	-1.83E-01						
3.79E-02	0.071434585	1.85E-01	-1.71E-01						
3.80E-02	0.071475692	1.87E-01	-2.28E-01						
3.81E-02	0.07090585	1.09E-01	-3.22E-01						
3.82E-02	0.070417264	-4.80E-02	-3.85E-01						
3.83E-02	0.070418954	-2.39E-01	-3.06E-01						
3.84E-02	0.070713569	-3.93E-01	-3.08E-02						
3.85E-02	0.070893113	-4.47E-01	3.00E-01						
3.86E-02	0.070609147	-3.85E-01	4.47E-01						
3.87E-02	0.069709694	-2.35E-01	3.59E-01						
3.88E-02	0.068434288	-5.00E-02	2.06E-01						
3.89E-02	0.067398275	1.15E-01	1.63E-01						
3.90E-02	0.067032822	2.11E-01	2.15E-01						
3.91E-02	0.067197635	2.37E-01	2.32E-01						
3.92E-02	0.067465349	2.35E-01	1.53E-01						
3.93E-02	0.06729019	2.49E-01	1.11E-02						
3.94E-02	0.066392065	2.98E-01	-1.28E-01						
3.95E-02	0.065142351	3.63E-01	-2.20E-01						
3.96E-02	0.064396618	4.09E-01	-2.48E-01						
3.97E-02	0.064803379	4.00E-01	-2.16E-01						
3.98E-02	0.066257506	3.29E-01	-1.75E-01						
3.99E-02	0.068024483	2.13E-01	-1.90E-01						
4.00E-02	0.069383426	8.17E-02	-2.90E-01						
4.01E-02	0.070260212	-3.19E-02	-4.33E-01						
4.02E-02	0.070925407	-1.09E-01	-5.24E-01						
4.03E-02	0.071400386	-1.55E-01	-4.92E-01						
4.04E-02	0.071351396	-1.82E-01	-3.21E-01						
4.05E-02	0.070534739	-2.04E-01	-6.33E-02						
4.06E-02	0.069415061	-2.22E-01	1.70E-01						
4.07E-02	0.068851798	-2.20E-01	2.83E-01						
4.08E-02	0.069054553	-1.85E-01	2.76E-01						
4.09E-02	0.069379878	-1.20E-01	2.28E-01						
4.10E-02	0.06914226	-5.61E-02	1.99E-01						
4.11E-02	0.068434581	-2.81E-02	2.01E-01						
4.12E-02	0.067845318	-4.15E-02	2.04E-01						
4.13E-02	0.067770901	-7.79E-02	1.79E-01						
4.14E-02	0.067960334	-1.01E-01	1.11E-01						
4.15E-02	0.067806844	-7.98E-02	1.94E-02						
4.16E-02	0.067039099	-2.24E-03	-5.71E-02						
4.17E-02	0.065969602	1.17E-01	-7.60E-02						
4.18E-02	0.065237109	2.39E-01	-2.23E-02						
4.19E-02	0.065329362	3.21E-01	7.17E-02						
4.20E-02	0.066270375	3.26E-01	1.39E-01						
4.21E-02	0.067700398	2.47E-01	1.24E-01						
4.22E-02	0.069151302	1.11E-01	4.04E-02						
4.23E-02	0.070270646	-4.59E-02	-4.47E-02						
4.24E-02	0.07073233	-1.88E-01	-8.27E-02						
4.25E-02	0.070523889	-2.91E-01	-9.45E-02						
4.26E-02	0.069882669	-3.35E-01	-1.01E-01						
4.27E-02	0.069057204	-3.22E-01	-6.62E-02						
4.28E-02	0.068339397	-2.82E-01	4.31E-02						
4.29E-02	0.068227178	-2.42E-01	2.03E-01						
4.30E-02	0.069214105	-2.23E-01	3.62E-01						
4.31E-02	0.071282147	-2.25E-01	4.50E-01						
4.32E-02	0.073466254	-2.28E-01	3.70E-01						
4.33E-02	0.074489339	-2.10E-01	1.10E-01						
4.34E-02	0.073701803	-1.66E-01	-2.18E-01						
4.35E-02	0.071487416	-1.15E-01	-4.75E-01						
4.36E-02	0.068777747	-6.81E-02	-5.71E-01						
4.37E-02	0.066500127	-2.61E-02	-4.71E-01						
4.38E-02	0.065263918	1.23E-02	-2.07E-01						
4.39E-02	0.065491368	3.70E-02	1.30E-01						
4.40E-02	0.06721835	3.32E-02	4.07E-01						
4.41E-02	0.069746539	-7.41E-03	4.81E-01						
4.42E-02	0.071952017	-6.77E-02	3.20E-01						
4.43E-02	0.072853525	-1.12E-01	3.60E-02						
4.44E-02	0.07240601	-1.01E-01	-2.01E-01						
4.45E-02	0.071222325	-2.35E-02	-2.99E-01						
4.46E-02	0.069787014	8.75E-02	-2.81E-01						
4.47E-02	0.06823356	1.74E-01	-2.10E-01						
4.48E-02	0.066530242	1.92E-01	-1.25E-01						
4.49E-02	0.064828879	1.38E-01	-4.74E-02						
4.50E-02	0.063632224	4.37E-02	2.43E-02						
4.51E-02	0.063512525	-5.39E-02	9.88E-02						
4.52E-02	0.064802696	-1.22E-01	1.82E-01						
4.53E-02	0.067345265	-1.45E-01	2.61E-01						
4.54E-02	0.070376405	-1.22E-01	2.67E-01						
4.55E-02	0.072814936	-7.71E-02	1.29E-01						
4.56E-02	0.073683783	-4.66E-02	-1.07E-01						
4.57E-02	0.072817275	-5.39E-02	-2.95E-01						
4.58E-02	0.070899001	-9.53E-02	-3.44E-01						
4.59E-02	0.068705541	-1.50E-01	-2.92E-01						
4.60E-02	0.066841476	-1.95E-01	-2.05E-01						
4.61E-02	0.065547926	-2.15E-01	-1.13E-01						
4.62E-02	0.064871455	-2.00E-01	-1.84E-02						
4.63E-02	0.064990472	-1.44E-01	7.04E-02						
4.64E-02	0.066169519	-4.59E-02	1.06E-01						
4.65E-02	0.068167288	8.50E-02	2.82E-02						
4.66E-02	0.069995163	2.14E-01	-1.56E-01						
4.67E-02	0.070604756	2.93E-01	-3.62E-01						
4.68E-02	0.069837987	2.95E-01	-4.92E-01						
4.69E-02	0.068423973	2.37E-01	-5.22E-01						
4.70E-02	0.06724684	1.57E-01	-4.84E-01						
4.71E-02	0.066856391	8.82E-02	-4.13E-01						
4.72E-02	0.067250104	4.69E-02	-3.25E-01						
4.73E-02	0.067960229	3.58E-02	-2.42E-01						
4.74E-02	0.068575353	4.20E-02	-1.98E-01						
4.75E-02	0.069017141	5.41E-02	-1.94E-01						
4.76E-02	0.069383046	6.73E-02	-1.67E-01						
4.77E-02	0.069575858	7.66E-02	-4.42E-02						
4.78E-02	0.069335095	7.96E-02	1.82E-01						
4.79E-02	0.068538925	7.76E-02	4.26E-01						
