t	u	v	z						
1.21E-02	0.051237341	-1.82E-01	2.81E-01						
1.22E-02	0.051593173	-2.38E-01	3.90E-01						
1.23E-02	0.05194338	-2.59E-01	3.18E-01						
1.24E-02	0.051925485	-2.45E-01	8.60E-02						
1.25E-02	0.05149476	-2.10E-01	-1.98E-01						
1.26E-02	0.051066006	-1.68E-01	-3.76E-01						
1.27E-02	0.051115333	-1.31E-01	-3.66E-01						
1.28E-02	0.051764182	-1.13E-01	-1.90E-01						
1.29E-02	0.052657091	-1.06E-01	4.44E-02						
1.30E-02	0.053279593	-9.25E-02	1.94E-01						
1.31E-02	0.053409058	-6.70E-02	1.83E-01						
1.32E-02	0.053141118	-3.30E-02	5.81E-02						
1.33E-02	0.052640057	1.07E-04	-5.97E-02						
1.34E-02	0.052039695	2.30E-02	-5.28E-02						
1.35E-02	0.05149245	3.88E-02	9.33E-02						
1.36E-02	0.051224504	5.83E-02	2.88E-01						
1.37E-02	0.051431919	8.94E-02	4.00E-01						
1.38E-02	0.052062685	1.30E-01	3.57E-01						
1.39E-02	0.052728646	1.73E-01	1.91E-01						
1.40E-02	0.053006332	2.04E-01	-5.22E-03						
1.41E-02	0.052780976	2.08E-01	-1.59E-01						
1.42E-02	0.052301337	1.83E-01	-2.23E-01						
1.43E-02	0.051895572	1.32E-01	-1.94E-01						
1.44E-02	0.051642607	6.84E-02	-8.76E-02						
1.45E-02	0.051370975	1.64E-02	5.41E-02						
1.46E-02	0.050910019	-1.03E-02	1.54E-01						
1.47E-02	0.050308704	-2.33E-02	1.34E-01						
1.48E-02	0.049837828	-4.34E-02	-2.99E-02						
1.49E-02	0.049745476	-8.73E-02	-2.53E-01						
1.50E-02	0.050030279	-1.49E-01	-3.98E-01						
1.51E-02	0.050440367	-2.00E-01	-3.83E-01						
1.52E-02	0.050670242	-2.09E-01	-2.32E-01						
1.53E-02	0.050566448	-1.62E-01	-3.72E-03						
1.54E-02	0.050291888	-7.24E-02	2.33E-01						
1.55E-02	0.05020556	2.83E-02	3.88E-01						
1.56E-02	0.0505389	1.16E-01	3.93E-01						
1.57E-02	0.051154891	1.75E-01	2.63E-01						
1.58E-02	0.051736007	2.07E-01	8.52E-02						
1.59E-02	0.052148167	2.19E-01	-4.39E-02						
1.60E-02	0.052638492	2.09E-01	-1.01E-01						
1.61E-02	0.053545291	1.75E-01	-1.10E-01						
1.62E-02	0.054850815	1.16E-01	-8.39E-02						
1.63E-02	0.056054168	4.10E-02	1.88E-04						
1.64E-02	0.056539903	-2.67E-02	1.35E-01						
1.65E-02	0.056128703	-6.99E-02	2.63E-01						
1.66E-02	0.055087446	-8.58E-02	3.35E-01						
1.67E-02	0.053726064	-7.82E-02	3.49E-01						
1.68E-02	0.052227507	-5.33E-02	3.17E-01						
1.69E-02	0.050785347	-1.89E-02	2.48E-01						
1.70E-02	0.049737558	1.65E-02	1.43E-01						
1.71E-02	0.049392497	4.16E-02	1.29E-02						
1.72E-02	0.049723049	4.38E-02	-1.02E-01						
1.73E-02	0.050405201	2.00E-02	-1.28E-01						
1.74E-02	0.051178885	-1.95E-02	-3.26E-02						
1.75E-02	0.051988849	-5.48E-02	1.08E-01						
1.76E-02	0.052838029	-6.85E-02	1.60E-01						
1.77E-02	0.053497929	-4.99E-02	8.32E-02						
1.78E-02	0.05363401	-5.74E-04	-2.80E-02						
1.79E-02	0.053148405	7.52E-02	-5.12E-02						
1.80E-02	0.052382772	1.64E-01	4.77E-02						
1.81E-02	0.051823379	2.38E-01	1.98E-01						
1.82E-02	0.051657344	2.74E-01	3.05E-01						
1.83E-02	0.051707865	2.59E-01	3.20E-01						
1.84E-02	0.051707087	1.93E-01	2.71E-01						
1.85E-02	0.051565346	9.06E-02	2.07E-01						
1.86E-02	0.051324166	-3.04E-02	9.54E-02						
1.87E-02	0.051028725	-1.34E-01	-1.13E-01						
1.88E-02	0.050756622	-1.76E-01	-3.57E-01						
1.89E-02	0.050632089	-1.39E-01	-4.75E-01						
1.90E-02	0.050722265	-3.86E-02	-3.94E-01						
1.91E-02	0.050895048	8.91E-02	-1.77E-01						
1.92E-02	0.05089755	1.97E-01	5.37E-02						
1.93E-02	0.050682164	2.49E-01	1.79E-01						
1.94E-02	0.050557157	2.47E-01	1.72E-01						
1.95E-02	0.050878994	2.20E-01	7.94E-02						
1.96E-02	0.051652187	1.99E-01	-2.56E-02						
1.97E-02	0.052470313	1.98E-01	-1.03E-01						
1.98E-02	0.052910362	2.16E-01	-1.28E-01						
1.99E-02	0.052893042	2.35E-01	-6.90E-02						
2.00E-02	0.052650731	2.37E-01	7.05E-02						
2.01E-02	0.0523347	2.11E-01	1.99E-01						
2.02E-02	0.051921373	1.55E-01	2.54E-01						
2.03E-02	0.051425755	8.03E-02	2.58E-01						
2.04E-02	0.051081312	6.25E-03	2.42E-01						
2.05E-02	0.051155622	-4.79E-02	1.87E-01						
2.06E-02	0.051665314	-7.26E-02	8.55E-02						
2.07E-02	0.052290208	-7.23E-02	3.52E-03						
2.08E-02	0.052654205	-5.83E-02	2.72E-02						
2.09E-02	0.052633623	-4.36E-02	1.68E-01						
2.10E-02	0.052208961	-3.49E-02	3.53E-01						
2.11E-02	0.051388201	-2.56E-02	4.50E-01						
2.12E-02	0.050311056	-9.01E-03	3.82E-01						
2.13E-02	0.049300281	2.10E-02	1.83E-01						
2.14E-02	0.048729193	7.07E-02	-5.81E-02						
2.15E-02	0.048764991	1.40E-01	-2.55E-01						
2.16E-02	0.049277821	2.15E-01	-3.52E-01						
2.17E-02	0.049965204	2.60E-01	-3.38E-01						
2.18E-02	0.05061165	2.47E-01	-2.45E-01						
2.19E-02	0.051118355	1.72E-01	-1.41E-01						
2.20E-02	0.051382264	5.65E-02	-9.10E-02						
2.21E-02	0.051277227	-5.47E-02	-1.18E-01						
2.22E-02	0.050811983	-1.15E-01	-1.92E-01						
2.23E-02	0.05023965	-9.80E-02	-2.63E-01						
2.24E-02	0.049866924	-2.90E-02	-2.89E-01						
2.25E-02	0.049845122	4.21E-02	-2.66E-01						
2.26E-02	0.050161077	7.22E-02	-2.08E-01						
2.27E-02	0.050724913	6.43E-02	-1.47E-01						
2.28E-02	0.051489769	4.31E-02	-1.08E-01						
2.29E-02	0.052302391	2.76E-02	-1.03E-01						
2.30E-02	0.052855517	2.73E-02	-1.29E-01						
2.31E-02	0.052851467	2.52E-02	-1.73E-01						
2.32E-02	0.052270133	5.81E-03	-2.06E-01						
2.33E-02	0.051381148	-3.78E-02	-2.02E-01						
2.34E-02	0.050485767	-9.29E-02	-1.68E-01						
2.35E-02	0.049788322	-1.33E-01	-1.62E-01						
2.36E-02	0.049460705	-1.32E-01	-2.46E-01						
2.37E-02	0.049706943	-8.02E-02	-3.98E-01						
2.38E-02	0.050639454	1.30E-02	-5.07E-01						
2.39E-02	0.052033326	1.29E-01	-4.65E-01						
2.40E-02	0.053289795	2.39E-01	-2.36E-01						
2.41E-02	0.05377123	3.10E-01	1.25E-01						
2.42E-02	0.053324584	3.18E-01	4.95E-01						
2.43E-02	0.052395043	2.56E-01	7.27E-01						
2.44E-02	0.051541403	1.66E-01	6.94E-01						
2.45E-02	0.051157643	1.00E-01	3.92E-01						
2.46E-02	0.051373711	8.57E-02	-3.27E-02						
2.47E-02	0.052072018	1.10E-01	-3.60E-01						
2.48E-02	0.052934932	1.43E-01	-4.62E-01						
2.49E-02	0.05354942	1.57E-01	-3.87E-01						
2.50E-02	0.053681909	1.44E-01	-2.45E-01						
2.51E-02	0.053487386	1.18E-01	-9.50E-02						
2.52E-02	0.05331433	8.06E-02	5.49E-02						
2.53E-02	0.053298686	3.07E-02	2.01E-01						
2.54E-02	0.053243783	-2.71E-02	3.06E-01						
2.55E-02	0.05290152	-7.81E-02	2.97E-01						
2.56E-02	0.052300842	-1.01E-01	1.37E-01						
2.57E-02	0.051701179	-9.26E-02	-1.05E-01						
2.58E-02	0.051272796	-6.52E-02	-2.64E-01						
2.59E-02	0.050921785	-3.16E-02	-2.05E-01						
2.60E-02	0.050482446	2.19E-03	3.54E-02						
2.61E-02	0.05003067	3.35E-02	2.87E-01						
2.62E-02	0.049817815	5.86E-02	3.84E-01						
2.63E-02	0.049937897	6.95E-02	2.70E-01						
2.64E-02	0.050239916	6.78E-02	-1.22E-02						
2.65E-02	0.050586588	8.00E-02	-3.50E-01						
2.66E-02	0.051040778	1.22E-01	-6.04E-01						
2.67E-02	0.051711785	1.68E-01	-7.19E-01						
2.68E-02	0.052466543	1.82E-01	-7.57E-01						
2.69E-02	0.05295977	1.44E-01	-7.71E-01						
2.70E-02	0.052951081	6.61E-02	-7.62E-01						
2.71E-02	0.052563629	-2.48E-02	-7.02E-01						
2.72E-02	0.052139523	-1.01E-01	-5.50E-01						
2.73E-02	0.051861522	-1.50E-01	-2.73E-01						
2.74E-02	0.051671905	-1.71E-01	1.01E-01						
2.75E-02	0.05150486	-1.73E-01	4.11E-01						
2.76E-02	0.051377908	-1.59E-01	4.87E-01						
2.77E-02	0.051282042	-1.37E-01	3.46E-01						
2.78E-02	0.051080004	-1.08E-01	1.14E-01						
2.79E-02	0.050671162	-8.02E-02	-1.04E-01						
2.80E-02	0.050228638	-5.57E-02	-2.66E-01						
2.81E-02	0.050079551	-3.65E-02	-3.40E-01						
2.82E-02	0.050388883	-2.31E-02	-3.17E-01						
2.83E-02	0.050998152	-2.03E-02	-2.00E-01						
2.84E-02	0.051687253	-3.11E-02	-3.18E-02						
2.85E-02	0.052398175	-6.45E-02	1.16E-01						
2.86E-02	0.053157075	-1.17E-01	1.86E-01						
2.87E-02	0.053843286	-1.75E-01	1.66E-01						
2.88E-02	0.054197307	-2.29E-01	1.04E-01						
2.89E-02	0.05409982	-2.70E-01	7.60E-02						
2.90E-02	0.053697579	-2.90E-01	1.15E-01						
2.91E-02	0.053264135	-2.80E-01	1.96E-01						
2.92E-02	0.052939516	-2.35E-01	2.60E-01						
2.93E-02	0.05265549	-1.58E-01	2.68E-01						
2.94E-02	0.052266577	-6.97E-02	2.32E-01						
2.95E-02	0.051725343	5.99E-03	1.94E-01						
2.96E-02	0.051134341	5.55E-02	1.64E-01						
2.97E-02	0.050665134	8.06E-02	1.09E-01						
2.98E-02	0.050474967	9.20E-02	-4.89E-03						
2.99E-02	0.050701117	1.05E-01	-1.56E-01						
3.00E-02	0.051342478	1.35E-01	-2.41E-01						
3.01E-02	0.052147669	1.88E-01	-1.73E-01						
3.02E-02	0.052731047	2.53E-01	3.07E-02						
3.03E-02	0.05289338	2.96E-01	2.59E-01						
3.04E-02	0.052784317	2.82E-01	3.66E-01						
3.05E-02	0.052738405	1.92E-01	2.75E-01						
3.06E-02	0.052886848	2.43E-02	1.41E-02						
3.07E-02	0.053027734	-1.83E-01	-2.91E-01						
3.08E-02	0.052916042	-3.57E-01	-4.86E-01						
3.09E-02	0.052551647	-4.25E-01	-5.00E-01						
3.10E-02	0.052161303	-3.66E-01	-3.86E-01						
3.11E-02	0.05192797	-2.27E-01	-2.70E-01						
3.12E-02	0.051893312	-7.77E-02	-2.23E-01						
3.13E-02	0.052007489	2.09E-02	-2.35E-01						
3.14E-02	0.052300533	4.01E-02	-2.36E-01						
3.15E-02	0.052854854	-3.06E-04	-1.88E-01						
3.16E-02	0.05366729	-5.65E-02	-7.50E-02						
3.17E-02	0.054474111	-8.72E-02	1.01E-01						
3.18E-02	0.054863886	-8.60E-02	3.10E-01						
3.19E-02	0.054584521	-7.91E-02	4.87E-01						
3.20E-02	0.053676285	-8.33E-02	5.52E-01						
3.21E-02	0.05240324	-9.56E-02	4.33E-01						
3.22E-02	0.051141654	-1.09E-01	8.65E-02						
3.23E-02	0.050174656	-1.31E-01	-4.06E-01						
3.24E-02	0.049582137	-1.79E-01	-8.19E-01						
3.25E-02	0.049325232	-2.48E-01	-9.64E-01						
3.26E-02	0.049414107	-3.07E-01	-8.80E-01						
3.27E-02	0.049990608	-3.23E-01	-7.20E-01						
3.28E-02	0.051114435	-2.68E-01	-5.71E-01						
3.29E-02	0.052491842	-1.60E-01	-4.41E-01						
3.30E-02	0.053456163	-5.04E-02	-2.98E-01						
3.31E-02	0.053431049	2.11E-02	-1.17E-01						
3.32E-02	0.05247812	6.56E-02	8.86E-02						
3.33E-02	0.051317888	1.18E-01	2.60E-01						
3.34E-02	0.050746192	1.80E-01	3.33E-01						
3.35E-02	0.051033631	2.30E-01	2.90E-01						
3.36E-02	0.051865048	2.40E-01	1.87E-01						
3.37E-02	0.052704606	1.89E-01	1.02E-01						
3.38E-02	0.053203344	8.80E-02	7.39E-02						
3.39E-02	0.053362099	-2.83E-02	7.67E-02						
3.40E-02	0.053310696	-1.18E-01	9.94E-02						
3.41E-02	0.053117159	-1.46E-01	1.53E-01						
3.42E-02	0.052812482	-1.06E-01	2.16E-01						
3.43E-02	0.052486614	-7.01E-03	2.06E-01						
3.44E-02	0.05227674	1.24E-01	6.16E-02						
3.45E-02	0.05220899	2.52E-01	-1.53E-01						
3.46E-02	0.052175392	3.37E-01	-2.85E-01						
3.47E-02	0.052038478	3.50E-01	-2.45E-01						
3.48E-02	0.051766853	2.95E-01	-1.07E-01						
3.49E-02	0.051384729	1.97E-01	-9.84E-03						
3.50E-02	0.050952283	9.51E-02	-1.06E-02						
3.51E-02	0.050498246	2.32E-02	-1.03E-01						
3.52E-02	0.050069512	1.56E-03	-2.52E-01						
3.53E-02	0.049729265	3.41E-02	-3.55E-01						
3.54E-02	0.049527634	9.06E-02	-2.92E-01						
3.55E-02	0.04953199	1.32E-01	-5.86E-02						
3.56E-02	0.049771052	1.37E-01	2.42E-01						
3.57E-02	0.050179106	1.10E-01	4.91E-01						
3.58E-02	0.050616214	6.93E-02	6.13E-01						
3.59E-02	0.050965611	3.75E-02	6.06E-01						
3.60E-02	0.051231436	2.64E-02	5.07E-01						
3.61E-02	0.051537759	2.49E-02	3.70E-01						
3.62E-02	0.052033514	1.50E-02	2.48E-01						
3.63E-02	0.052752781	-2.12E-02	1.67E-01						
3.64E-02	0.053470307	-8.73E-02	1.14E-01						
3.65E-02	0.053848631	-1.61E-01	1.88E-02						
3.66E-02	0.053700371	-2.11E-01	-1.45E-01						
3.67E-02	0.053115988	-2.16E-01	-3.03E-01						
3.68E-02	0.052371871	-1.86E-01	-3.95E-01						
3.69E-02	0.051728018	-1.45E-01	-4.17E-01						
3.70E-02	0.051269413	-1.15E-01	-3.94E-01						
3.71E-02	0.050946005	-1.03E-01	-3.61E-01						
3.72E-02	0.050708889	-1.03E-01	-3.52E-01						
3.73E-02	0.050592769	-1.07E-01	-3.70E-01						
3.74E-02	0.050681101	-1.04E-01	-3.88E-01						
3.75E-02	0.051017775	-7.92E-02	-3.81E-01						
3.76E-02	0.051487489	-2.53E-02	-3.36E-01						
3.77E-02	0.051871682	5.01E-02	-2.54E-01						
3.78E-02	0.052017402	1.28E-01	-1.83E-01						
3.79E-02	0.051909288	1.85E-01	-1.71E-01						
3.80E-02	0.051687907	1.87E-01	-2.28E-01						
3.81E-02	0.051504682	1.09E-01	-3.22E-01						
3.82E-02	0.051419395	-4.80E-02	-3.85E-01						
3.83E-02	0.051379157	-2.39E-01	-3.06E-01						
3.84E-02	0.051267965	-3.93E-01	-3.08E-02						
3.85E-02	0.050985016	-4.47E-01	3.00E-01						
3.86E-02	0.050535673	-3.85E-01	4.47E-01						
3.87E-02	0.050084925	-2.35E-01	3.59E-01						
3.88E-02	0.049836661	-5.00E-02	2.06E-01						
3.89E-02	0.049911655	1.15E-01	1.63E-01						
3.90E-02	0.050338112	2.11E-01	2.15E-01						
3.91E-02	0.051047925	2.37E-01	2.32E-01						
3.92E-02	0.051842979	2.35E-01	1.53E-01						
3.93E-02	0.052417375	2.49E-01	1.11E-02						
3.94E-02	0.052499972	2.98E-01	-1.28E-01						
3.95E-02	0.052048957	3.63E-01	-2.20E-01						
3.96E-02	0.051339527	4.09E-01	-2.48E-01						
3.97E-02	0.050834495	4.00E-01	-2.16E-01						
3.98E-02	0.050859544	3.29E-01	-1.75E-01						
3.99E-02	0.051399609	2.13E-01	-1.90E-01						
4.00E-02	0.052187806	8.17E-02	-2.90E-01						
4.01E-02	0.052939959	-3.19E-02	-4.33E-01						
4.02E-02	0.053481983	-1.09E-01	-5.24E-01						
4.03E-02	0.053719232	-1.55E-01	-4.92E-01						
4.04E-02	0.05358822	-1.82E-01	-3.21E-01						
4.05E-02	0.053111616	-2.04E-01	-6.33E-02						
4.06E-02	0.052499604	-2.22E-01	1.70E-01						
4.07E-02	0.052021816	-2.20E-01	2.83E-01						
4.08E-02	0.051767735	-1.85E-01	2.76E-01						
4.09E-02	0.051537574	-1.20E-01	2.28E-01						
4.10E-02	0.051068302	-5.61E-02	1.99E-01						
4.11E-02	0.050311095	-2.81E-02	2.01E-01						
4.12E-02	0.049496694	-4.15E-02	2.04E-01						
4.13E-02	0.048929481	-7.79E-02	1.79E-01						
4.14E-02	0.048778452	-1.01E-01	1.11E-01						
4.15E-02	0.04907539	-7.98E-02	1.94E-02						
4.16E-02	0.049789331	-2.24E-03	-5.71E-02						
4.17E-02	0.050830331	1.17E-01	-7.60E-02						
4.18E-02	0.052003465	2.39E-01	-2.23E-02						
4.19E-02	0.053029797	3.21E-01	7.17E-02						
4.20E-02	0.053675523	3.26E-01	1.39E-01						
4.21E-02	0.053854139	2.47E-01	1.24E-01						
4.22E-02	0.053582871	1.11E-01	4.04E-02						
4.23E-02	0.052938625	-4.59E-02	-4.47E-02						
4.24E-02	0.052115613	-1.88E-01	-8.27E-02						
4.25E-02	0.051385914	-2.91E-01	-9.45E-02						
4.26E-02	0.050979902	-3.35E-01	-1.01E-01						
4.27E-02	0.050937309	-3.22E-01	-6.62E-02						
4.28E-02	0.051158199	-2.82E-01	4.31E-02						
4.29E-02	0.051533797	-2.42E-01	2.03E-01						
4.30E-02	0.052006009	-2.23E-01	3.62E-01						
4.31E-02	0.052425192	-2.25E-01	4.50E-01						
4.32E-02	0.052559865	-2.28E-01	3.70E-01						
4.33E-02	0.052217143	-2.10E-01	1.10E-01						
4.34E-02	0.051447908	-1.66E-01	-2.18E-01						
4.35E-02	0.050578956	-1.15E-01	-4.75E-01						
4.36E-02	0.049945949	-6.81E-02	-5.71E-01						
4.37E-02	0.049670313	-2.61E-02	-4.71E-01						
4.38E-02	0.049674119	1.23E-02	-2.07E-01						
4.39E-02	0.049877289	3.70E-02	1.30E-01						
4.40E-02	0.050297959	3.32E-02	4.07E-01						
4.41E-02	0.050940579	-7.41E-03	4.81E-01						
4.42E-02	0.051665652	-6.77E-02	3.20E-01						
4.43E-02	0.052250305	-1.12E-01	3.60E-02						
4.44E-02	0.052593128	-1.01E-01	-2.01E-01						
4.45E-02	0.05274038	-2.35E-02	-2.99E-01						
4.46E-02	0.052738718	8.75E-02	-2.81E-01						
4.47E-02	0.052516081	1.74E-01	-2.10E-01						
4.48E-02	0.052041133	1.92E-01	-1.25E-01						
4.49E-02	0.051498075	1.38E-01	-4.74E-02						
4.50E-02	0.051203739	4.37E-02	2.43E-02						
4.51E-02	0.05131807	-5.39E-02	9.88E-02						
4.52E-02	0.051696794	-1.22E-01	1.82E-01						
4.53E-02	0.052097571	-1.45E-01	2.61E-01						
4.54E-02	0.052358637	-1.22E-01	2.67E-01						
4.55E-02	0.052416402	-7.71E-02	1.29E-01						
4.56E-02	0.052247026	-4.66E-02	-1.07E-01						
4.57E-02	0.051863132	-5.39E-02	-2.95E-01						
4.58E-02	0.05136038	-9.53E-02	-3.44E-01						
4.59E-02	0.050931145	-1.50E-01	-2.92E-01						
4.60E-02	0.050706862	-1.95E-01	-2.05E-01						
4.61E-02	0.050661416	-2.15E-01	-1.13E-01						
4.62E-02	0.050737578	-2.00E-01	-1.84E-02						
4.63E-02	0.051020065	-1.44E-01	7.04E-02						
4.64E-02	0.051638837	-4.59E-02	1.06E-01						
4.65E-02	0.052544211	8.50E-02	2.82E-02						
4.66E-02	0.053393869	2.14E-01	-1.56E-01						
4.67E-02	0.053755833	2.93E-01	-3.62E-01						
4.68E-02	0.053485047	2.95E-01	-4.92E-01						
4.69E-02	0.052884343	2.37E-01	-5.22E-01						
4.70E-02	0.052395358	1.57E-01	-4.84E-01						
4.71E-02	0.052260051	8.82E-02	-4.13E-01						
4.72E-02	0.052428013	4.69E-02	-3.25E-01						
4.73E-02	0.052696317	3.58E-02	-2.42E-01						
4.74E-02	0.052849555	4.20E-02	-1.98E-01						
4.75E-02	0.052773064	5.41E-02	-1.94E-01						
4.76E-02	0.052457545	6.73E-02	-1.67E-01						
4.77E-02	0.052081296	7.66E-02	-4.42E-02						
4.78E-02	0.051831405	7.96E-02	1.82E-01						
4.79E-02	0.051670213	7.76E-02	4.26E-01						
