0	150.327
0.0001	151.7202409
0.0002	152.2775372
0.0003	152.8348336
0.00035	153.6707781
0.0004	153.9494263
0.0005	155.064019
0.0006	155.6213154
0.0007	156.1786117
0.0008	157.2932044
0.0009	158.6864453
0.001	159.5223899
0.0011	160.3583344
0.0012	161.1942789
0.0013	162.3088716
0.0014	162.866168
0.0015	163.1448162
0.0016	163.4234643
0.0017	163.9807607
0.0018	165.0953534
0.0019	165.0953534
0.002	164.2594089
0.0021	163.4234643
0.0022	163.1448162
0.0023	163.1448162
0.0024	162.866168
0.0025	162.0302235
0.0026	161.7515753
0.0027	162.5875198
0.0028	163.9807607
0.0029	165.0953534
0.003	165.3740016
0.0031	165.6526498
0.0032	165.3740016
0.0033	165.0953534
0.0034	164.5380571
0.0035	164.5380571
0.0036	165.6526498
0.0037	167.8818352
0.0038	169.5537242
0.0039	170.1110206
0.004	169.5537242
0.0041	168.9964279
0.0042	167.8818352
0.0043	165.3740016
0.0044	162.0302235
0.0045	158.129149
0.0046	155.064019
0.0047	153.6707781
0.0048	154.7853708
0.0049	158.129149
0.005	163.4234643
0.0051	169.2750761
0.0052	173.7334469
0.0053	175.405336
0.0054	174.2907433
0.0055	171.2256133
0.0056	167.8818352
0.0057	165.0953534
0.0058	163.1448162
0.0059	162.3088716
0.006	162.866168
0.0061	164.5380571
0.0062	166.7672425
0.0063	169.8323724
0.0064	172.8975024
0.0065	174.2907433
0.0066	171.7829097
0.0067	165.6526498
0.0068	159.2437417
0.0069	156.1786117
0.007	158.4077971
0.0071	163.4234643
0.0072	167.603187
0.0073	167.8818352
0.0074	164.8167052
0.0075	160.9156307
0.0076	158.129149
0.0077	157.8505008
0.0078	159.801038
0.0079	163.1448162
0.008	166.4885943
0.0081	168.1604834
0.0082	167.603187
0.0083	165.6526498
0.0084	164.5380571
0.0085	165.0953534
0.0086	166.4885943
0.0087	167.0458906
0.0088	165.3740016
0.0089	162.866168
0.009	161.1942789
0.0091	162.3088716
0.0092	166.2099461
0.0093	170.668317
0.0094	174.2907433
0.0095	175.1266878
0.0096	173.1761506
