[Name]
Series 1 at /POINT:Point 1

[Data]
Time [ s ],Velocity v [ m s^-1 ]	
0.087200001	0.071889663
0.087300003	0.071873841
0.087399997	0.071520891
0.087499999	0.070789016
0.0876	0.069402013
0.087700002	0.067349605
0.087800004	0.065220742
0.087899998	0.063913549
0.088	0.064061464
0.088100001	0.065450906
0.088200003	0.067051277
0.088299997	0.067828727
0.088399999	0.067670691
0.088500001	0.067243347
0.088600002	0.067241406
0.088699997	0.067685835
0.088799998	0.068357421
0.0889	0.069242599
0.089000002	0.070438154
0.089100003	0.071532433
0.089199998	0.071785579
0.089299999	0.070828924
0.089400001	0.069267733
0.089500003	0.06803699
0.089599997	0.067662912
0.089699999	0.068130013
0.0898	0.068891178
0.089900002	0.069402966
0.090000004	0.06961257
0.090099998	0.069665113
0.0902	0.069514946
0.090300001	0.069126397
0.090400003	0.068694791
0.090499997	0.068565052
0.090599999	0.068944115
0.090700001	0.069596977
0.090800002	0.069849569
0.090899997	0.069299642
0.090999998	0.068160439
0.0911	0.066959193
0.091200002	0.066437778
0.091300003	0.067036251
0.091399998	0.06853637
0.091499999	0.070185649
0.091600001	0.071033441
0.091700003	0.070679879
0.091799997	0.069534376
0.091899999	0.068718808
0.092	0.068992748
0.092100002	0.070034978
0.092200004	0.0709301
0.092299998	0.071092463
0.0924	0.070665384
0.092500001	0.070123711
0.092600003	0.069437503
0.092699997	0.068353566
0.092799999	0.06692282
0.092900001	0.065751249
0.093000002	0.065510472
0.093099996	0.066290953
0.093199998	0.067611303
0.0933	0.068775535
0.093400002	0.069335622
0.093500003	0.069310872
0.093599998	0.068946674
0.093699999	0.068486483
0.093800001	0.068176375
0.093900003	0.068185605
0.093999997	0.068497259
0.094099999	0.068905609
0.0942	0.068923061
0.094300002	0.068305286
0.094400004	0.067388404
0.094499998	0.066898643
0.0946	0.067674994
0.094700001	0.06998971
0.094800003	0.073059746
0.094899997	0.075076271
0.094999999	0.07463175
0.095100001	0.071989173
0.095200002	0.06866236
0.095299996	0.066196946
0.095399998	0.065243097
0.0955	0.065618713
0.095600002	0.066661117
0.095700003	0.067855344
0.095799997	0.069067999
0.095899999	0.070133124
0.096000001	0.070604198
0.096100003	0.070277701
0.096199997	0.06958029
0.096299999	0.069109829
0.0964	0.068879797
0.096500002	0.068515183
0.096600004	0.067960101
0.096699998	0.067594891
0.0968	0.067616271
0.096900001	0.067810694
0.097000003	0.067683111
0.097099997	0.067382045
0.097199999	0.067615584
0.097300001	0.068750672
0.097400002	0.070234955
0.097499996	0.071093277
0.097599998	0.07100817
0.0977	0.070540709
0.097800002	0.070402532
0.097900003	0.070716554
0.097999997	0.071139178
0.098099999	0.071260246
0.098200001	0.070899019
0.098300003	0.069847436
0.098399997	0.068017533
0.098499999	0.065843374
0.0986	0.064215828
0.098700002	0.063993085
0.098800004	0.065294935
0.098899998	0.067379944
0.099	0.069275277
0.099100001	0.070497738
0.099200003	0.071113247
0.099299997	0.071343274
0.099399999	0.071255549
0.099500001	0.070681431
0.099600002	0.069537223
0.099699996	0.067929304
0.099799998	0.066098558
0.0999	0.064440765
0.100000001	0.063461896
0.100100003	0.063626621
0.100199997	0.064852419
0.100299999	0.066516961
0.100400001	0.067950381
0.100500003	0.068967047
0.100599997	0.06974881
0.100699998	0.070138288
0.1008	0.069663776
0.100900002	0.068190933
0.101000004	0.06637438
0.101099998	0.065314776
0.101199999	0.065652911
0.101300001	0.066945344
0.101400003	0.06833964
0.101499997	0.069313789
0.101599999	0.069719354
0.1017	0.06962808
0.101800002	0.069298965
0.101899996	0.069206674
0.101999998	0.06994961
0.1021	0.07164309
0.102200001	0.073300888
0.102300003	0.073379943
0.102399997	0.071301485
0.102499999	0.068090943
0.102600001	0.065433798
0.102700002	0.064467601
0.102799997	0.065362407
0.102899998	0.067559717
0.103	0.069888145
0.103100002	0.071079035
0.103200004	0.070462176
0.103249997	0.069579644
0.103299998	0.068243385
0.103399999	0.066087662
0.103500001	0.064528976
0.103600003	0.063970496
0.103699997	0.064395702
0.103799999	0.065598482
0.1039	0.067335129
0.104000002	0.06924085
0.104099996	0.070849699
0.104199998	0.071520749
0.1043	0.070838167
0.104400001	0.069139459
0.104500003	0.067298884
0.104599997	0.066076771
0.104699999	0.065708911
0.104800001	0.065841342
0.104900002	0.065950218
0.104999997	0.065952086
0.105099998	0.066036832
0.1052	0.066330284
0.105300002	0.066588073
0.105400003	0.066402288
0.105499998	0.065532397
0.105599999	0.06423231
0.105700001	0.063202061
0.105800003	0.062894599
0.105899997	0.063312027
0.105999999	0.064405916
0.1061	0.066087589
0.106200002	0.067923961
0.106299996	0.069279512
0.106399998	0.069861079
0.1065	0.070076383
0.106600001	0.070452804
0.106700003	0.071091904
0.106799997	0.071705005
0.106899999	0.072054571
0.107000001	0.07203206
0.107100002	0.0712647
0.107199997	0.069565946
0.107299998	0.067601607
0.1074	0.066572773
0.107500002	0.067056876
0.107600003	0.068332155
0.107699998	0.068857378
0.107799999	0.067816682
0.107900001	0.065791152
0.108000003	0.063863071
0.108099997	0.062659486
0.108199999	0.06219679
0.1083	0.062395448
0.108400002	0.063430632
0.108499996	0.065248788
0.108599998	0.067331627
0.1087	0.068999872
0.108800001	0.069775825
0.108900003	0.069659688
0.108999997	0.069096955
0.109099999	0.068897789
0.109200001	0.069672447
0.109300002	0.07088327
0.109399997	0.07145515
0.109499998	0.070957408
0.1096	0.069968106
0.109700002	0.069191896
0.109800003	0.06871027
0.109899998	0.06836541
0.109999999	0.06839156
0.110100001	0.069098974
0.110200003	0.070193367
0.110299997	0.070833048
0.110399999	0.070494547
0.1105	0.069366341
0.110600002	0.068012863
0.110699996	0.066925713
0.110799998	0.066541152
0.1109	0.067047477
0.111000001	0.068206009
0.111100003	0.069466455
0.111199997	0.070425752
0.111299999	0.071209864
0.111400001	0.072024859
0.111500002	0.072465525
0.111599997	0.071848295
0.111699998	0.070137519
0.1118	0.068032467
0.111900002	0.066382396
0.112000003	0.065485531
0.112099998	0.0649753
0.112199999	0.064471726
0.112300001	0.064024097
0.112400003	0.064098748
0.112499997	0.065092633
0.112599999	0.066831514
0.1127	0.068780081
0.112800002	0.070541922
0.112899996	0.071969395
0.112999998	0.07283887
0.1131	0.07295026
0.113200001	0.072336409
0.113300003	0.071307414
0.113399997	0.070491704
0.113499999	0.07017722
0.113600001	0.070118648
0.113700002	0.069751026
0.113799997	0.068728477
0.113899998	0.067281354
0.114	0.066119787
0.114100002	0.065914298
0.114200003	0.066756259
0.114299998	0.068100877
0.114399999	0.069229226
0.114500001	0.069818438
0.114600003	0.07002302
0.114699997	0.070115265
0.114799999	0.070042825
0.1149	0.069578051
0.115000002	0.068561724
0.115099996	0.06722031
0.115199998	0.066235087
0.1153	0.066227482
0.115400001	0.067369648
0.115500003	0.069145071
0.115599997	0.070565298
0.115699999	0.070784786
0.115800001	0.069709786
0.115900002	0.068066093
0.115999997	0.066850609
0.116099998	0.066396868
0.1162	0.06612871
0.116300002	0.065341384
0.116400003	0.064234979
0.116499998	0.063730777
0.116599999	0.064394095
0.116700001	0.065824004
0.116800003	0.067351029
0.116899997	0.068638426
0.116999999	0.069430704
0.1171	0.069438231
0.117200002	0.068764484
0.117299996	0.068038849
0.117399998	0.067867147
0.1175	0.06821495
0.117600001	0.068659091
0.117700003	0.068886097
0.117799997	0.068812224
0.117899999	0.068408165
0.118000001	0.067826287
0.118100002	0.067454375
0.118199997	0.06764487
0.118299998	0.068206156
0.1184	0.068591129
0.118500002	0.068603444
0.118600003	0.068847224
0.118699998	0.070042047
0.118799999	0.07205887
0.118900001	0.073793489
0.119000003	0.074182614
0.119099997	0.073176547
0.119199999	0.071303646
