# time,pos_x,pos_y,vel_x,vel_y,mre_x,mre_y,gol_x,gol_y,rpn_x,rpn_y,fin_x,fin_y,tile
5.280000,1.461981,-1.437019,0.409810,-1.223733,0.000000,-0.000000,-9.619808,9.370195,4.173722,-7.193539,-0.272764,0.814680,24.958143
5.300000,1.469016,-1.460886,0.292782,-1.162345,0.000000,0.000000,-9.690156,9.608855,3.833778,-6.967307,-0.127853,0.507830,24.843780
5.320000,1.473657,-1.483491,0.170427,-1.097673,0.000000,-0.000000,-9.736566,9.834914,3.524931,-6.771562,-0.039870,0.256861,24.742351
5.340000,1.475797,-1.504769,0.042719,-1.029431,-0.000000,-0.000000,-9.757969,10.047687,3.241741,-6.604426,-0.002654,0.063435,24.656158
5.360000,1.475330,-1.524643,-0.090293,-0.957290,-0.000000,0.000000,-9.753299,10.246427,2.979376,-6.464129,-0.006815,-0.072151,24.587654
5.380000,1.472151,-1.543032,-0.228409,-0.880913,-0.000000,0.000000,-9.721511,10.430320,2.733503,-6.349020,-0.039239,-0.151212,24.539479
5.400000,1.466162,-1.559849,-0.371185,-0.799997,-0.000000,-0.000000,-9.661624,10.598489,2.500163,-6.257513,-0.082455,-0.177714,24.514263
5.420000,1.457278,-1.575000,-0.517840,-0.714331,-0.000000,-0.000000,-9.572778,10.750002,2.275678,-6.188010,-0.114669,-0.158216,24.514599
5.440000,1.445431,-1.588390,-0.667179,-0.623861,-0.000000,-0.000000,-9.454308,10.883901,2.056611,-6.138819,-0.110454,-0.103292,24.542552
5.460000,1.430584,-1.599924,-0.817527,-0.528766,0.000000,-0.000000,-9.305838,10.999237,1.839741,-6.108050,-0.042421,-0.027390,24.599374
5.480000,1.412737,-1.609513,-0.966728,-0.429530,-0.000000,-0.000000,-9.127373,11.095130,1.622078,-6.093479,0.115282,0.051211,24.684922
5.500000,1.391939,-1.617083,-1.112222,-0.326993,-0.000000,-0.000000,-8.919393,11.170829,1.400917,-6.092426,0.382697,0.112450,24.797368
5.520000,1.368292,-1.622579,-1.251209,-0.222350,-0.000000,-0.000000,-8.682918,11.225786,1.173948,-6.101688,0.769587,0.136730,24.932874
5.540000,1.341953,-1.625973,-1.380900,-0.117099,0.000000,-0.000000,-8.419530,11.259728,0.939392,-6.117517,1.271387,0.107845,25.085688
5.560000,1.313134,-1.627270,-1.498814,-0.012924,-0.000000,-0.000000,-8.131344,11.272698,0.696168,-6.135664,1.868579,0.016166,25.248689
5.580000,1.282092,-1.626508,-1.603052,0.088477,-0.000000,0.000000,-7.820918,11.265083,0.444018,-6.151536,2.529249,-0.139600,25.414190
5.600000,1.249111,-1.623760,-1.692488,0.185566,-0.000000,-0.000000,-7.491112,11.237595,0.183605,-6.160440,3.214017,-0.352405,25.574845
5.620000,1.214493,-1.619123,-1.766824,0.277122,0.000000,-0.000000,-7.144931,11.191226,-0.083468,-6.157900,3.884368,-0.609240,25.724599
5.640000,1.178536,-1.612717,-1.826510,0.362327,-0.000000,0.000000,-6.785361,11.127171,-0.354743,-6.139977,4.506845,-0.894003,25.859076
5.660000,1.141524,-1.604675,-1.872572,0.440786,0.000000,-0.000000,-6.415236,11.046746,-0.627081,-6.103564,5.057572,-1.190499,25.975775
5.680000,1.103715,-1.595131,-1.906401,0.512488,-0.000000,-0.000000,-6.037148,10.951307,-0.896909,-6.046601,5.522907,-1.484689,26.073866
5.700000,1.065339,-1.584218,-1.929537,0.577726,0.000000,0.000000,-5.653388,10.842182,-1.160502,-5.968188,5.898422,-1.766051,26.153802
5.720000,1.026594,-1.572061,-1.943512,0.636998,0.000000,0.000000,-5.265943,10.720615,-1.414273,-5.868580,6.186277,-2.027587,26.216864
5.740000,0.987650,-1.558774,-1.949734,0.690920,0.000000,-0.000000,-4.876500,10.587739,-1.655030,-5.749079,6.392907,-2.265430,26.264777
5.760000,0.948648,-1.544456,-1.949431,0.740144,-0.000000,-0.000000,-4.486484,10.444560,-1.880155,-5.611841,6.526979,-2.478120,26.299411
5.780000,0.909709,-1.529195,-1.943630,0.785307,-0.000000,-0.000000,-4.097094,10.291952,-2.087735,-5.459653,6.597663,-2.665767,26.322576
5.800000,0.870934,-1.513067,-1.933170,0.826988,0.000000,-0.000000,-3.709342,10.130669,-2.276608,-5.295687,6.613547,-2.829210,26.335889
5.820000,0.832409,-1.496136,-1.918723,0.865690,-0.000000,-0.000000,-3.324091,9.961355,-2.446338,-5.123260,6.583146,-2.970247,26.340835
5.840000,0.794208,-1.478456,-1.900822,0.901830,-0.000000,0.000000,-2.942083,9.784564,-2.597137,-4.945634,6.513068,-3.090075,26.338571
5.860000,0.756396,-1.460077,-1.879895,0.935740,-0.000000,0.000000,-2.563964,9.600772,-2.729776,-4.765880,6.409830,-3.190627,26.330178
5.880000,0.719030,-1.441040,-1.856285,0.967675,0.000000,0.000000,-2.190304,9.410399,-2.845465,-4.586763,6.278365,-3.272904,26.316457
5.900000,0.682161,-1.421382,-1.830279,0.997820,-0.000000,0.000000,-1.821610,9.213821,-2.945721,-4.410669,6.123383,-3.338334,26.298147
5.920000,0.645834,-1.401138,-1.802119,1.026301,0.000000,0.000000,-1.458336,9.011382,-3.032267,-4.239583,5.948741,-3.387824,26.275832
5.940000,0.610089,-1.380341,-1.772022,1.053199,0.000000,-0.000000,-1.100891,8.803406,-3.106932,-4.075108,5.757860,-3.422184,26.250006
5.960000,0.574964,-1.359021,-1.740180,1.078553,-0.000000,0.000000,-0.749643,8.590205,-3.171570,-3.918484,5.553886,-3.442327,26.221127
5.980000,0.540492,-1.337209,-1.706776,1.102377,0.000000,-0.000000,-0.404923,8.372087,-3.228015,-3.770625,5.339378,-3.448613,26.189518
6.000000,0.506703,-1.314936,-1.671979,1.124660,-0.000000,-0.000000,-0.067026,8.149357,-3.278033,-3.632173,5.116990,-3.442046,26.155567
6.020000,0.473621,-1.292233,-1.635956,1.145376,0.000000,-0.000000,0.263787,7.922327,-3.323302,-3.503541,4.888665,-3.422687,26.119479
6.040000,0.441271,-1.269131,-1.598866,1.164489,-0.000000,-0.000000,0.587285,7.691314,-3.365397,-3.384960,4.656621,-3.391565,26.081576
6.060000,0.409673,-1.245664,-1.560869,1.181954,-0.000000,0.000000,0.903273,7.456641,-3.405782,-3.276513,4.422496,-3.348907,26.042026
6.080000,0.378842,-1.221865,-1.522119,1.197721,-0.000000,0.000000,1.211583,7.218645,-3.445822,-3.178182,4.187980,-3.295448,26.001056
6.100000,0.348792,-1.197767,-1.482772,1.211737,0.000000,-0.000000,1.512080,6.977670,-3.486787,-3.089869,3.954483,-3.231675,25.958826
6.120000,0.319534,-1.173407,-1.442981,1.223948,0.000000,-0.000000,1.804662,6.734071,-3.529874,-3.011428,3.723277,-3.158122,25.915482
6.140000,0.291075,-1.148821,-1.402901,1.234299,-0.000000,0.000000,2.089253,6.488214,-3.576221,-2.942691,3.495566,-3.075520,25.871187
6.160000,0.263419,-1.124048,-1.362691,1.242732,-0.000000,0.000000,2.365814,6.240479,-3.626936,-2.883487,3.272274,-2.984212,25.826014
6.180000,0.236567,-1.099125,-1.322510,1.249190,0.000000,0.000000,2.634332,5.991253,-3.683111,-2.833660,3.054418,-2.885168,25.780134
6.200000,0.210517,-1.074094,-1.282524,1.253613,-0.000000,0.000000,2.894830,5.740939,-3.745840,-2.793078,2.842631,-2.778555,25.733566
6.220000,0.185263,-1.048995,-1.242904,1.255940,-0.000000,-0.000000,3.147366,5.489948,-3.816252,-2.761644,2.637734,-2.665446,25.686470
6.240000,0.160797,-1.023871,-1.203833,1.256107,0.000000,0.000000,3.392029,5.238707,-3.895528,-2.739303,2.440224,-2.546198,25.638872
6.260000,0.137105,-0.998765,-1.165502,1.254045,0.000000,0.000000,3.628948,4.987654,-3.984933,-2.726042,2.250647,-2.421650,25.590877
6.280000,0.114171,-0.973724,-1.128119,1.249681,-0.000000,-0.000000,3.858293,4.737242,-4.085838,-2.721900,2.069403,-2.292426,25.542544
6.300000,0.091973,-0.948794,-1.091906,1.242935,-0.000000,-0.000000,4.080274,4.487940,-4.199765,-2.726959,1.896829,-2.159200,25.493935
6.320000,0.070485,-0.924023,-1.057111,1.233721,-0.000000,0.000000,4.295150,4.240233,-4.328414,-2.741345,1.733229,-2.022857,25.445151
6.340000,0.049677,-0.899462,-1.024004,1.221945,-0.000000,0.000000,4.503231,3.994622,-4.473717,-2.765222,1.578767,-1.883945,25.396227
6.360000,0.029512,-0.875163,-0.992887,1.207503,0.000000,-0.000000,4.704884,3.751632,-4.637885,-2.798772,1.433661,-1.743642,25.347324
6.380000,0.009946,-0.851181,-0.964099,1.190278,-0.000000,0.000000,4.900540,3.511807,-4.823458,-2.842164,1.297939,-1.602440,25.298484
6.400000,-0.009070,-0.827571,-0.938022,1.170146,0.000000,-0.000000,5.090704,3.275715,-5.033358,-2.895500,1.171740,-1.461747,25.249935
6.420000,-0.027596,-0.804395,-0.915090,1.146971,0.000000,0.000000,5.275959,3.043951,-5.270971,-2.958747,1.055060,-1.322422,25.201829
6.440000,-0.045698,-0.781714,-0.895795,1.120608,0.000000,-0.000000,5.456982,2.817139,-5.540187,-3.031612,0.947966,-1.185894,25.154471
6.460000,-0.063456,-0.759593,-0.880699,1.090907,0.000000,0.000000,5.634556,2.595930,-5.845417,-3.113327,0.850525,-1.053558,25.108222
6.480000,-0.080958,-0.738101,-0.870434,1.057725,-0.000000,-0.000000,5.809583,2.381008,-6.191559,-3.202344,0.762901,-0.927060,25.063579
6.500000,-0.098310,-0.717308,-0.865712,1.020936,0.000000,-0.000000,5.983099,2.173081,-6.583803,-3.295876,0.685473,-0.808425,25.021257
6.520000,-0.115629,-0.697288,-0.867425,0.980411,-0.000000,-0.000000,6.156294,1.972882,-7.049494,-3.399691,0.619042,-0.699675,24.982175
6.540000,-0.133063,-0.678120,-0.877528,0.935654,0.000000,-0.000000,6.330628,1.781199,-7.656122,-3.531306,0.566493,-0.604074,24.948132
6.560000,-0.150805,-0.659894,-0.898759,0.886090,-0.000000,0.000000,6.508046,1.598941,-8.430646,-3.678352,0.532918,-0.525406,24.921822
6.580000,-0.169108,-0.642710,-0.934169,0.831440,0.000000,-0.000000,6.691076,1.427103,-9.395685,-3.816360,0.526876,-0.468959,24.907354
6.600000,-0.188287,-0.626669,-0.986879,0.771971,0.000000,0.000000,6.882868,1.266688,-10.561442,-3.906657,0.562420,-0.439949,24.910297
6.620000,-0.208716,-0.611857,-1.059570,0.708750,0.000000,0.000000,7.087163,1.118567,-11.916118,-3.901294,0.662284,-0.443010,24.937873
6.640000,-0.230814,-0.598331,-1.153841,0.643736,0.000000,0.000000,7.308139,0.983310,-13.429349,-3.755889,0.860516,-0.480093,24.998240
6.660000,-0.255014,-0.586101,-1.269699,0.579664,0.000000,-0.000000,7.550143,0.861011,-15.061096,-3.437788,1.203893,-0.549622,25.099434
6.680000,-0.281722,-0.575114,-1.403058,0.520252,0.000000,0.000000,7.817216,0.751138,-16.468252,-2.878601,1.738791,-0.644741,25.244991
6.700000,-0.311169,-0.565228,-1.541262,0.470228,0.000000,-0.000000,8.111691,0.652281,-17.355689,-2.103096,2.460816,-0.750777,25.423660
6.720000,-0.343306,-0.556219,-1.669650,0.432980,0.000000,0.000000,8.433061,0.562190,-17.680080,-1.219546,3.298019,-0.855245,25.612981
6.740000,-0.377805,-0.547815,-1.775693,0.409802,-0.000000,-0.000000,8.778051,0.478147,-17.487442,-0.338077,4.121464,-0.951168,25.785871
6.760000,-0.414130,-0.539737,-1.851381,0.400059,0.000000,0.000000,9.141303,0.397371,-16.890420,0.458144,4.790837,-1.035235,25.919202
6.780000,-0.451638,-0.531735,-1.893887,0.401847,-0.000000,-0.000000,9.516381,0.317353,-16.026462,1.125019,5.205003,-1.104404,25.999506
6.800000,-0.489673,-0.523602,-1.904570,0.412762,0.000000,0.000000,9.896730,0.236024,-15.021765,1.652712,5.328593,-1.154823,26.024244
6.820000,-0.527634,-0.515180,-1.887256,0.430485,0.000000,0.000000,10.276341,0.151795,-13.972909,2.053046,5.184463,-1.182583,25.998893
6.840000,-0.565008,-0.506351,-1.846640,0.453088,0.000000,-0.000000,10.650080,0.063506,-12.944094,2.347470,4.829696,-1.185006,25.933046
6.860000,-0.601375,-0.497033,-1.787236,0.479114,-0.000000,0.000000,11.013746,-0.029667,-11.972693,2.559101,4.331927,-1.161297,25.837255
6.880000,-0.636398,-0.487170,-1.712854,0.507534,-0.000000,-0.000000,11.363977,-0.128299,-11.077014,2.708740,3.753688,-1.112253,25.721089
6.900000,-0.669809,-0.476721,-1.626456,0.537659,0.000000,0.000000,11.698088,-0.232794,-10.263171,2.813493,3.146389,-1.040132,25.592598
6.920000,-0.701390,-0.465655,-1.530201,0.569044,0.000000,0.000000,12.013904,-0.343446,-9.530139,2.886754,2.548321,-0.947657,25.458023
6.940000,-0.730961,-0.453952,-1.425566,0.601413,-0.000000,0.000000,12.309611,-0.460477,-8.873104,2.938729,1.987216,-0.838380,25.322340
6.960000,-0.758364,-0.441594,-1.313489,0.634594,0.000000,-0.000000,12.583636,-0.584065,-8.285514,2.977091,1.481606,-0.715823,25.189344
6.980000,-0.783455,-0.428564,-1.194496,0.668466,-0.000000,-0.000000,12.834547,-0.714360,-7.760280,3.007591,1.043632,-0.584051,25.062199
7.000000,-0.806099,-0.414851,-1.068808,0.702925,-0.000000,-0.000000,13.060988,-0.851491,-7.290422,3.034559,0.680286,-0.447422,24.943594
7.020000,-0.826162,-0.400444,-0.936441,0.737844,0.000000,-0.000000,13.261625,-0.995561,-6.869379,3.061283,0.394581,-0.310904,24.836029
7.040000,-0.843511,-0.385335,-0.797286,0.773046,0.000000,0.000000,13.435112,-1.146647,-6.491140,3.090295,0.186015,-0.180403,24.742007
7.060000,-0.858008,-0.369522,-0.651194,0.808272,0.000000,-0.000000,13.580077,-1.304781,-6.150256,3.123578,0.050390,-0.062545,24.664038
7.080000,-0.869512,-0.353007,-0.498061,0.843150,0.000000,-0.000000,13.695120,-1.469933,-5.841798,3.162704,-0.020415,0.034469,24.604864
7.100000,-0.877883,-0.335802,-0.337926,0.877169,0.000000,-0.000000,13.778834,-1.641984,-5.561285,3.208923,-0.039320,0.102062,24.567170
7.120000,-0.882984,-0.317930,-0.171083,0.909657,0.000000,0.000000,13.829842,-1.820699,-5.304605,3.263208,-0.024510,0.130228,24.553744
7.140000,-0.884686,-0.299431,0.001810,0.939772,0.000000,-0.000000,13.846863,-2.005689,-5.067933,3.326267,0.000209,0.109751,24.566949
7.160000,-0.882879,-0.280362,0.179614,0.966514,-0.000000,-0.000000,13.828790,-2.196383,-4.847660,3.398515,0.006021,0.032408,24.608570
7.180000,-0.877480,-0.260800,0.360632,0.988770,-0.000000,-0.000000,13.774801,-2.391996,-4.640341,3.480031,-0.038871,-0.106584,24.679228
7.200000,-0.868447,-0.240848,0.542584,1.005395,0.000000,0.000000,13.684473,-2.591516,-4.442669,3.570488,-0.165623,-0.306900,24.777970
7.220000,-0.855789,-0.220629,0.722676,1.015325,0.000000,-0.000000,13.557891,-2.793707,-4.251490,3.669093,-0.399801,-0.561744,24.901947
7.240000,-0.839574,-0.200286,0.897773,1.017711,-0.000000,0.000000,13.395736,-2.997142,-4.063847,3.774534,-0.755707,-0.856665,25.046226
7.260000,-0.819933,-0.179975,1.064678,1.012053,-0.000000,0.000000,13.199328,-3.200254,-3.877066,3.884970,-1.232782,-1.171936,25.204276
7.280000,-0.797061,-0.159858,1.220453,0.998281,-0.000000,0.000000,12.970608,-3.401421,-3.688867,3.998072,-1.813709,-1.483542,25.368395
7.300000,-0.771205,-0.140095,1.362730,0.976775,0.000000,0.000000,12.712049,-3.599050,-3.497481,4.111133,-2.468154,-1.769170,25.530934
7.320000,-0.742652,-0.120833,1.489927,0.948314,0.000000,-0.000000,12.426523,-3.791667,-3.301744,4.221229,-3.157476,-2.009695,25.684954
7.340000,-0.711713,-0.102202,1.601326,0.913955,-0.000000,0.000000,12.117133,-3.977982,-3.101155,4.325422,-3.842538,-2.193149,25.825144
7.360000,-0.678704,-0.084306,1.697017,0.874893,0.000000,0.000000,11.787041,-4.156935,-2.895871,4.420968,-4.489202,-2.314431,25.948020
7.380000,-0.643933,-0.067229,1.777741,0.832328,0.000000,-0.000000,11.439325,-4.327706,-2.686643,4.505499,-5.072183,-2.374772,26.051928
7.400000,-0.607686,-0.051029,1.844686,0.787354,-0.000000,-0.000000,11.076864,-4.489706,-2.474714,4.577174,-5.576212,-2.380115,26.136770
7.420000,-0.570227,-0.035745,1.899280,0.740903,0.000000,0.000000,10.702274,-4.642550,-2.261670,4.634752,-5.994556,-2.338459,26.203460
7.440000,-0.531788,-0.021398,1.943027,0.693718,0.000000,-0.000000,10.317875,-4.786019,-2.049291,4.677625,-6.327816,-2.259304,26.253680
7.460000,-0.492569,-0.007997,1.977383,0.646357,0.000000,0.000000,9.925689,-4.920026,-1.839404,4.705784,-6.580428,-2.150978,26.289271
7.480000,-0.452746,0.004458,2.003680,0.599217,-0.000000,-0.000000,9.527459,-5.044577,-1.633756,4.719755,-6.760112,-2.021707,26.312270
7.500000,-0.412468,0.015975,2.023091,0.552568,0.000000,0.000000,9.124676,-5.159746,-1.433915,4.720495,-6.874991,-1.877779,26.324477
7.520000,-0.371861,0.026565,2.036618,0.506579,-0.000000,0.000000,8.718614,-5.265648,-1.241208,4.709305,-6.933605,-1.724650,26.327582
7.540000,-0.331036,0.036243,2.045098,0.461353,0.000000,0.000000,8.310365,-5.362428,-1.056681,4.687715,-6.943750,-1.566458,26.323004
7.560000,-0.290086,0.045024,2.049225,0.416946,0.000000,0.000000,7.900865,-5.450244,-0.881086,4.657389,-6.912429,-1.406444,26.311944
7.580000,-0.249093,0.052926,2.049562,0.373388,0.000000,0.000000,7.490927,-5.529263,-0.714894,4.620045,-6.845900,-1.247211,26.295436
7.600000,-0.208126,0.059966,2.046570,0.330694,0.000000,0.000000,7.081262,-5.599657,-0.558311,4.577382,-6.749242,-1.090574,26.274263
7.620000,-0.167250,0.066160,2.040622,0.288877,0.000000,-0.000000,6.672496,-5.661599,-0.411315,4.531037,-6.627252,-0.938211,26.249175
7.640000,-0.126519,0.071527,2.032023,0.247950,-0.000000,0.000000,6.265190,-5.715267,-0.273692,4.482542,-6.483412,-0.791114,26.220658
7.660000,-0.085985,0.076084,2.021021,0.207930,-0.000000,0.000000,5.859847,-5.760840,-0.145068,4.433309,-6.321370,-0.650380,26.189252
7.680000,-0.045693,0.079850,2.007824,0.168843,-0.000000,-0.000000,5.456927,-5.798501,-0.024950,4.384618,-6.143731,-0.516645,26.155295
7.700000,-0.005685,0.082844,1.992605,0.130721,-0.000000,0.000000,5.056852,-5.828441,0.087251,4.337620,-5.953099,-0.390546,26.119146
7.720000,0.033999,0.085086,1.975511,0.093603,-0.000000,-0.000000,4.660010,-5.850857,0.192185,4.293340,-5.751588,-0.272524,26.081069
7.740000,0.073324,0.086595,1.956670,0.057536,0.000000,-0.000000,4.266764,-5.865953,0.290547,4.252688,-5.541085,-0.162938,26.041295
7.760000,0.112255,0.087394,1.936196,0.022574,0.000000,-0.000000,3.877451,-5.873945,0.383059,4.216469,-5.323409,-0.062069,26.000056
7.780000,0.150761,0.087506,1.914189,-0.011225,0.000000,0.000000,3.492388,-5.875060,0.470452,4.185405,-5.099913,0.029905,25.957482
7.800000,0.188813,0.086954,1.890743,-0.043794,0.000000,0.000000,3.111872,-5.869537,0.553466,4.160146,-4.872251,0.112852,25.913793
7.820000,0.226382,0.085763,1.865944,-0.075062,0.000000,-0.000000,2.736181,-5.857629,0.632837,4.141288,-4.641362,0.186709,25.869051
7.840000,0.263442,0.083960,1.839876,-0.104952,0.000000,0.000000,2.365579,-5.839604,0.709300,4.129391,-4.408724,0.251489,25.823451
7.860000,0.299969,0.081575,1.812619,-0.133382,0.000000,0.000000,2.000310,-5.815746,0.783587,4.124989,-4.175199,0.307234,25.777051
7.880000,0.335939,0.078635,1.784251,-0.160262,0.000000,0.000000,1.640605,-5.786355,0.856430,4.128609,-3.941893,0.354065,25.729983
7.900000,0.371332,0.075175,1.754852,-0.185496,-0.000000,0.000000,1.286678,-5.751750,0.928565,4.140786,-3.709675,0.392134,25.682324
7.920000,0.406127,0.071227,1.724502,-0.208979,0.000000,0.000000,0.938728,-5.712273,1.000743,4.162073,-3.479367,0.421639,25.634151
7.940000,0.440306,0.066828,1.693285,-0.230599,0.000000,-0.000000,0.596935,-5.668283,1.073733,4.193057,-3.251855,0.442861,25.585569
7.960000,0.473853,0.062017,1.661286,-0.250231,-0.000000,0.000000,0.261466,-5.620166,1.148338,4.234370,-3.027715,0.456050,25.536604
7.980000,0.506753,0.056833,1.628600,-0.267741,-0.000000,0.000000,-0.067533,-5.568332,1.225408,4.286705,-2.807862,0.461632,25.487392
8.000000,0.538993,0.051322,1.595325,-0.282980,0.000000,0.000000,-0.389935,-5.513221,1.305850,4.350822,-2.592662,0.459889,25.437929
8.020000,0.570563,0.045530,1.561568,-0.295784,0.000000,-0.000000,-0.705631,-5.455302,1.390654,4.427565,-2.383000,0.451386,25.388363
8.040000,0.601454,0.039508,1.527449,-0.305971,0.000000,-0.000000,-1.014538,-5.395081,1.480915,4.517865,-2.179283,0.436546,25.338721
8.060000,0.631660,0.033310,1.493098,-0.313340,0.000000,0.000000,-1.316595,-5.333101,1.577853,4.622754,-1.982178,0.415984,25.289128
8.080000,0.661177,0.026995,1.458665,-0.317667,0.000000,-0.000000,-1.611771,-5.269948,1.682853,4.743365,-1.792195,0.390310,25.239675
8.100000,0.690007,0.020625,1.424314,-0.318704,-0.000000,0.000000,-1.900066,-5.206254,1.797500,4.880925,-1.609859,0.360224,25.190482
8.120000,0.718152,0.014270,1.390235,-0.316175,-0.000000,0.000000,-2.181515,-5.142704,1.923621,5.036745,-1.435798,0.326550,25.141735
8.140000,0.745619,0.008004,1.356645,-0.309774,-0.000000,-0.000000,-2.456193,-5.080042,2.063340,5.212184,-1.270457,0.290095,25.093582
8.160000,0.772422,0.001907,1.323792,-0.299168,-0.000000,0.000000,-2.724222,-5.019075,2.219141,5.408601,-1.114629,0.251920,25.046343
8.180000,0.798578,-0.003932,1.291962,-0.283991,0.000000,-0.000000,-2.985778,-4.960679,2.393929,5.627258,-0.968765,0.212948,25.000268
8.200000,0.824110,-0.009419,1.261486,-0.263853,0.000000,0.000000,-3.241097,-4.905809,2.591094,5.869158,-0.833857,0.174419,24.955854
8.220000,0.849049,-0.014450,1.232745,-0.238343,0.000000,-0.000000,-3.490488,-4.855496,2.814562,6.134791,-0.710673,0.137406,24.913596
8.240000,0.873434,-0.018914,1.206178,-0.207049,-0.000000,0.000000,-3.734340,-4.810857,3.068809,6.423769,-0.600400,0.103066,24.874233
8.260000,0.897314,-0.022691,1.182285,-0.169581,0.000000,-0.000000,-3.973137,-4.773089,3.358801,6.734277,-0.504358,0.072346,24.838645
8.280000,0.920747,-0.025654,1.161628,-0.125616,-0.000000,-0.000000,-4.207469,-4.743458,3.689759,7.062269,-0.424211,0.045874,24.807941
8.300000,0.943804,-0.027671,1.144821,-0.074959,0.000000,0.000000,-4.438045,-4.723289,4.066654,7.400410,-0.362091,0.023710,24.783491
8.320000,0.966570,-0.028608,1.132506,-0.017641,0.000000,0.000000,-4.665697,-4.713919,4.494015,7.738109,-0.320391,0.004991,24.766800
8.340000,0.989141,-0.028332,1.125654,0.046533,0.000000,0.000000,-4.891408,-4.716685,5.018426,8.129496,-0.303179,-0.012539,24.760012
8.360000,1.011645,-0.026693,1.126176,0.118774,-0.000000,-0.000000,-5.116450,-4.733072,5.681272,8.597974,-0.318038,-0.033542,24.766550
8.380000,1.034252,-0.023521,1.136266,0.199946,0.000000,0.000000,-5.342517,-4.764792,6.498964,9.116630,-0.376250,-0.066218,24.790911
8.400000,1.057174,-0.018636,1.158047,0.289994,0.000000,-0.000000,-5.571737,-4.813644,7.476387,9.645716,-0.492401,-0.123309,24.837947
8.420000,1.080663,-0.011870,1.193207,0.387661,-0.000000,-0.000000,-5.806629,-4.881300,8.602874,10.140571,-0.684971,-0.222548,24.912377
8.440000,1.104997,-0.003095,1.242551,0.490339,0.000000,-0.000000,-6.049971,-4.969049,9.827425,10.534140,-0.974661,-0.384636,25.017549
8.460000,1.130443,0.007737,1.303400,0.591886,0.000000,-0.000000,-6.304426,-5.077366,10.896300,10.595701,-1.367535,-0.621014,25.149951
8.480000,1.157165,0.020513,1.369083,0.683377,0.000000,0.000000,-6.571655,-5.205129,11.690217,10.310319,-1.836547,-0.916743,25.296071
8.500000,1.185189,0.034954,1.432316,0.757332,-0.000000,-0.000000,-6.851893,-5.349542,12.166751,9.747225,-2.327664,-1.230743,25.437900
8.520000,1.214399,0.050657,1.486718,0.808975,0.000000,0.000000,-7.143988,-5.506568,12.332030,8.998418,-2.772489,-1.508656,25.557766
8.540000,1.244569,0.067152,1.527831,0.836557,-0.000000,0.000000,-7.445690,-5.671522,12.230911,8.155603,-3.107792,-1.701658,25.642408
8.560000,1.275408,0.083964,1.553430,0.840879,0.000000,-0.000000,-7.754082,-5.839636,11.928110,7.293540,-3.293686,-1.782908,25.685483
8.580000,1.306600,0.100648,1.563201,0.824388,0.000000,-0.000000,-8.066004,-6.006484,11.490423,6.463649,-3.319057,-1.750381,25.686969
8.600000,1.337837,0.116821,1.558113,0.790244,0.000000,-0.000000,-8.378370,-6.168215,10.975518,5.695571,-3.197612,-1.621770,25.651465
8.620000,1.368836,0.132162,1.539772,0.741627,-0.000000,0.000000,-8.688365,-6.321618,10.427583,5.002425,-2.957822,-1.424630,25.585822
8.640000,1.399351,0.146409,1.509952,0.681340,0.000000,-0.000000,-8.993514,-6.464089,9.877534,4.386514,-2.633669,-1.188399,25.497451
8.660000,1.429169,0.159353,1.470295,0.611648,0.000000,0.000000,-9.291690,-6.593528,9.345335,3.843929,-2.258277,-0.939450,25.393315
8.680000,1.458107,0.170824,1.422175,0.534263,0.000000,-0.000000,-9.581069,-6.708236,8.842802,3.367715,-1.860267,-0.698839,25.279369
8.700000,1.486007,0.180680,1.366656,0.450409,-0.000000,0.000000,-9.860068,-6.806803,8.376116,2.949827,-1.463269,-0.482232,25.160688
8.720000,1.512729,0.188802,1.304495,0.360914,0.000000,-0.000000,-10.127289,-6.888024,7.947764,2.582220,-1.085328,-0.300277,25.041343
8.740000,1.538146,0.195083,1.236184,0.266299,-0.000000,-0.000000,-10.381456,-6.950828,7.557930,2.257386,-0.740621,-0.159530,24.924904
8.760000,1.562137,0.199422,1.161984,0.166869,0.000000,0.000000,-10.621370,-6.994223,7.205445,1.968576,-0.439327,-0.063086,24.814388
8.780000,1.584586,0.201727,1.081973,0.062790,0.000000,-0.000000,-10.845863,-7.017265,6.888410,1.709843,-0.188965,-0.010956,24.712670
8.800000,1.605377,0.201904,0.996088,-0.045836,-0.000000,0.000000,-11.053768,-7.019036,6.604578,1.475994,0.005641,-0.000246,24.622513
8.820000,1.624390,0.199864,0.904168,-0.158896,0.000000,-0.000000,-11.243896,-6.998635,6.351591,1.262501,0.142138,-0.024975,24.546745
8.840000,1.641502,0.195519,0.806012,-0.276191,-0.000000,-0.000000,-11.415020,-6.955195,6.127109,1.065415,0.220840,-0.075647,24.488343
8.860000,1.656587,0.188790,0.701435,-0.397354,-0.000000,0.000000,-11.565872,-6.887901,5.928866,0.881269,0.245555,-0.139103,24.450310
8.880000,1.669516,0.179604,0.590348,-0.521760,-0.000000,-0.000000,-11.695159,-6.796036,5.754681,0.707007,0.223820,-0.197778,24.435752
8.900000,1.680158,0.167904,0.472842,-0.648442,0.000000,0.000000,-11.801583,-6.679044,5.602436,0.539927,0.168293,-0.230791,24.447388
8.920000,1.688389,0.153660,0.349296,-0.776022,-0.000000,-0.000000,-11.883893,-6.536599,5.470033,0.377649,0.096295,-0.213937,24.487481
